,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.41727483,0.35309812,"('unsociable', 'sociable')",-0.76616096,-0.8411504,0.585061,0.52481306,-0.3769474,-0.4321309,-0.0351931,-0.0988425,-0.0636494
1,0.012377672,-0.040474847,"('unfriendly', 'friendly')",0.3465539,0.30154473,0.4185139,0.34842226,2.0720117,2.034547,0.7123643,0.6610098,-0.0513545
2,0.42029956,0.44397405,"('unlikable', 'likable')",0.8910186,0.9606182,1.703615,1.7753543,0.23437612,0.30216232,0.8123273,0.8705272,0.0581999
3,-0.2147046,-0.16741288,"('repellent', 'pleasant')",-1.1051954,-1.0382411,0.36499596,0.47774917,0.39975694,0.4142247,-0.1387868,-0.07842,0.0603668
4,0.08299889,0.047399696,"('disliked', 'liked')",0.817052,0.73133916,-0.3085774,-0.32898068,-7.0282845,-7.1113033,-1.6092027,-1.6653863,-0.0561836
5,-0.29069114,-0.25977725,"('distant', 'outgoing')",0.61733496,0.64144564,-0.5266543,-0.51114637,-0.06222375,-0.066923946,-0.0655586,-0.0491005,0.0164581
6,-0.25906867,-0.21728948,"('distant', 'open')",0.7867113,0.80601025,-0.3510264,-0.37936333,0.71216375,0.6806945,0.222195,0.222513,0.000318
7,0.8950903,0.84861666,"('insensitive', 'sensitive')",0.6755345,0.6723949,1.7710567,1.8080082,1.0923193,1.0961089,1.1085002,1.1062822,-0.002218
8,0.13387834,0.13274899,"('unaffectionate', 'affectionate')",0.8373517,0.83067304,0.05963722,0.019239701,1.0634775,0.94593954,0.5235862,0.4821503,-0.0414359
9,0.27216786,0.24296868,"('unaffectionate', 'caring')",1.0495461,1.017692,0.9220975,0.8787624,1.4469646,1.4500738,0.922694,0.8973743,-0.0253197
10,0.90898275,0.90927094,"('unsympathetic', 'sympathetic')",-1.0746895,-1.0364075,0.47372413,0.51497597,-0.11406111,-0.074532226,0.0484891,0.0783268,0.0298377
11,0.7002156,0.6826525,"('unhelpful', 'helpful')",-0.51317805,-0.44868037,0.83624494,0.91780066,1.9037871,2.071661,0.7317674,0.8058584,0.074091
12,1.3172626,1.346556,"('unsupportive', 'supportive')",1.1662228,1.260214,1.1199416,1.2325156,-1.9225125,-1.895963,0.4202286,0.4858307,0.0656021
