,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.34247047,-0.39793724,"('unsociable', 'sociable')",-0.5372364,-0.62656,-0.4398534,-0.5122486,-0.0723952
1,-0.33048916,-0.52832067,"('unfriendly', 'friendly')",2.0162501,1.8661045,0.8428805,0.6688919,-0.1739886
2,0.5829372,0.6692893,"('unlikable', 'likable')",0.39753738,0.46899778,0.4902373,0.5691435,0.0789062
3,-0.2656432,-0.19400235,"('repellent', 'pleasant')",0.03296964,0.105370566,-0.1163368,-0.0443159,0.0720209
4,-0.5897579,-0.64482236,"('disliked', 'liked')",-6.252711,-6.408942,-3.4212344,-3.5268822,-0.1056478
5,0.019953728,-0.05430471,"('distant', 'outgoing')",0.09451592,0.003217291,0.0572348,-0.0255437,-0.0827785
6,-0.14192787,-0.20348027,"('distant', 'open')",0.6323889,0.510731,0.2452305,0.1536254,-0.0916051
7,-0.26073906,-0.20722006,"('insensitive', 'sensitive')",0.18778558,0.2487185,-0.0364767,0.0207492,0.0572259
8,-0.08364399,-0.19538914,"('unaffectionate', 'affectionate')",1.2312996,1.0891116,0.5738278,0.4468612,-0.1269666
9,-0.3085816,-0.3935703,"('unaffectionate', 'caring')",1.1756066,1.0939109,0.4335125,0.3501703,-0.0833422
10,-0.6651321,-0.6160169,"('unsympathetic', 'sympathetic')",-0.936951,-0.9064451,-0.8010415,-0.761231,0.0398105
11,-0.37013638,-0.3392719,"('unhelpful', 'helpful')",0.8945873,0.9585999,0.2622254,0.309664,0.0474386
12,-0.30482808,-0.22315007,"('unsupportive', 'supportive')",-2.0509934,-2.04639,-1.1779108,-1.13477,0.0431408
13,-0.5031556,-0.41250992,"('impolite', 'polite')",-1.0405632,-0.96133506,-0.7718594,-0.6869225,0.0849369
14,0.66191345,0.69742393,"('antisocial', 'social')",-0.6761763,-0.66758984,-0.0071314,0.014917,0.0220484
15,-0.28957298,-0.3344189,"('boring', 'funny')",0.5680469,0.49390003,0.139237,0.0797406,-0.0594964
16,-0.47197023,-0.45693693,"('unpopular', 'popular')",0.6446219,0.64513844,0.0863258,0.0941008,0.007775
17,-0.37401015,-0.35443315,"('nasty', 'nice')",-0.36094445,-0.36575538,-0.3674773,-0.3600942,0.0073831
18,0.13688932,0.112885915,"('disagreeable', 'welcoming')",-0.15572128,-0.22661014,-0.009416,-0.0568621,-0.0474461
19,-0.6902939,-0.656037,"('inhospitable', 'hospitable')",0.112860486,0.15226041,-0.2887167,-0.2518883,0.0368284
20,0.41414338,0.3985196,"('rough', 'thoughtful')",1.3366293,1.2888092,0.8753864,0.8436644,-0.031722
21,-0.19558007,-0.11255717,"('immoral', 'moral')",-0.9558775,-0.85997695,-0.5757288,-0.4862671,0.0894617
22,-0.14063837,-0.102071606,"('untrustworthy', 'trustworthy')",-1.2819309,-1.3280032,-0.7112846,-0.7150374,-0.0037528
23,-0.34626216,-0.39707297,"('insincere', 'sincere')",5.142555,5.102743,2.3981466,2.3528352,-0.0453114
24,-0.075958245,-0.048778363,"('dishonest', 'honest')",0.55902123,0.51869667,0.2415315,0.2349592,-0.0065723
25,0.50746393,0.473945,"('egoistic', 'altruistic')",1.9299539,1.8717235,1.218709,1.1728343,-0.0458747
26,0.16191559,0.042975336,"('hardhearted', 'benevolent')",1.9506209,1.9052973,1.0562682,0.9741363,-0.0821319
27,-0.2745918,-0.27949014,"('hardhearted', 'softhearted')",1.6928926,1.5581597,0.7091504,0.6393348,-0.0698156
28,-0.28007525,-0.44466093,"('disloyal', 'loyal')",0.90369135,0.79853517,0.311808,0.1769371,-0.1348709
29,-0.13146621,-0.1843493,"('unfair', 'fair')",-0.23523897,-0.39396626,-0.1833526,-0.2891578,-0.1058052
30,-0.0048101805,-0.0062560774,"('intolerant', 'tolerant')",1.0223836,1.0076966,0.5087867,0.5007203,-0.0080664
31,-0.6361347,-0.6732908,"('evil', 'good')",-0.23270348,-0.36698365,-0.4344191,-0.5201372,-0.0857181
32,-0.26599795,-0.28959805,"('unkind', 'kind')",0.3676322,0.28667262,0.0508171,-0.0014627,-0.0522798
33,0.47637486,0.44341633,"('wrong', 'right')",-0.23185414,-0.27227855,0.1222604,0.0855689,-0.0366915
34,0.046275698,0.18035197,"('mean', 'honorable')",5.606963,5.766551,2.8266194,2.9734516,0.1468322
35,-0.0058018044,-0.10930654,"('corrupt', 'incorrupt')",0.5518184,0.40097454,0.2730083,0.145834,-0.1271743
36,-0.6566639,-0.781391,"('hostile', 'amicable')",0.8593586,0.63392997,0.1013474,-0.0737305,-0.1750779
37,0.3893134,0.43538138,"('fake', 'genuine')",0.28967345,0.2994001,0.3394934,0.3673908,0.0278974
38,-0.5722121,-0.53718865,"('untruthful', 'truthful')",-0.5237244,-0.50689894,-0.5479683,-0.5220438,0.0259245
39,1.0891812,1.0671098,"('exploitative', 'cooperative')",0.27527767,0.26566777,0.6822294,0.6663888,-0.0158406
