,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.85013676,0.5805478,"('unsociable', 'sociable')",-0.10492442,-0.27914202,0.3726062,0.1507029,-0.2219033
1,0.85327923,0.96466404,"('unfriendly', 'friendly')",1.4514828,1.3982298,1.1523809,1.1814469,0.029066
2,2.044602,2.0528824,"('unlikable', 'likable')",0.5226343,0.46311218,1.2836181,1.2579973,-0.0256208
3,0.25102752,0.42437303,"('repellent', 'pleasant')",0.9234274,1.0435514,0.5872275,0.7339622,0.1467347
4,-0.26709148,-0.21110411,"('disliked', 'liked')",-6.972841,-6.9953537,-3.619966,-3.6032288,0.0167372
5,0.12825318,0.21618056,"('distant', 'outgoing')",0.02483495,0.14676076,0.0765441,0.1814707,0.1049266
6,0.42916209,0.5742012,"('distant', 'open')",-0.1031066,-0.013598101,0.1630277,0.2803016,0.1172739
7,1.342599,1.3984512,"('insensitive', 'sensitive')",0.54321337,0.62965256,0.9429062,1.0140519,0.0711457
8,0.46375132,0.44570285,"('unaffectionate', 'affectionate')",0.48812118,0.40582326,0.4759362,0.4257631,-0.0501731
9,1.664649,1.7808088,"('unaffectionate', 'caring')",1.2394849,1.3077006,1.4520669,1.5442548,0.0921879
10,1.0272033,0.89748174,"('unsympathetic', 'sympathetic')",-0.5414303,-0.6293254,0.2428865,0.1340782,-0.1088083
11,0.25118542,0.18678126,"('unhelpful', 'helpful')",1.7968596,1.9043888,1.0240226,1.045585,0.0215624
12,1.0686417,1.1815178,"('unsupportive', 'supportive')",-1.9418405,-1.868455,-0.4365994,-0.3434686,0.0931308
13,0.7917311,0.49845117,"('impolite', 'polite')",-1.0301814,-1.140638,-0.1192251,-0.3210934,-0.2018683
14,1.1016026,0.97505516,"('antisocial', 'social')",-0.10850018,-0.23531124,0.4965512,0.369872,-0.1266792
15,-0.15464818,-0.30262977,"('boring', 'funny')",-0.28763935,-0.36398733,-0.2211438,-0.3333085,-0.1121647
16,-1.2183628,-1.1367711,"('unpopular', 'popular')",0.47084838,0.45802754,-0.3737572,-0.3393718,0.0343854
17,1.1122357,1.1127342,"('nasty', 'nice')",-0.43082651,-0.3704471,0.3407046,0.3711435,0.0304389
18,-0.15028758,-0.081603155,"('disagreeable', 'welcoming')",-0.24256554,-0.2415327,-0.1964266,-0.1615679,0.0348587
19,0.21800819,0.21602513,"('inhospitable', 'hospitable')",-0.2143914,-0.14185825,0.0018084,0.0370834,0.035275
20,1.8541176,1.8628299,"('rough', 'thoughtful')",0.8607851,0.8642543,1.3574514,1.3635421,0.0060907
21,1.1398447,0.9851221,"('immoral', 'moral')",-0.17160879,-0.16925822,0.4841179,0.4079319,-0.076186
22,0.49222487,0.4862038,"('untrustworthy', 'trustworthy')",-0.78059304,-0.7347459,-0.1441841,-0.1242711,0.019913
23,1.5215807,1.5124248,"('insincere', 'sincere')",6.150506,6.2294445,3.8360434,3.8709347,0.0348913
24,2.0273745,2.05646,"('dishonest', 'honest')",0.65900636,0.7181424,1.3431904,1.3873012,0.0441108
25,1.7106122,1.8105088,"('egoistic', 'altruistic')",1.4669472,1.3954908,1.5887797,1.6029998,0.0142201
26,0.057766035,-0.14977407,"('hardhearted', 'benevolent')",1.2288922,0.97591877,0.6433291,0.4130723,-0.2302568
