,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4455556,-1.6694803,"('unsociable', 'sociable')",1.1330942,0.8897865,-0.34809002,-0.48459044,-0.2201838,-0.4214281,-0.2012443
1,-1.0839171,-1.2738438,"('unfriendly', 'friendly')",-0.30209982,-0.44495198,1.6805483,1.5185958,0.0981771,-0.0667333,-0.1649104
2,0.23277071,0.1787464,"('unlikable', 'likable')",1.6143272,1.5315969,0.69518876,0.769963,0.8474289,0.8267688,-0.0206601
3,-0.8658769,-0.8137676,"('repellent', 'pleasant')",0.96809685,1.0762674,0.17577682,0.319493,0.0926656,0.1939976,0.101332
4,0.6460227,0.556968,"('disliked', 'liked')",-0.20759219,-0.338798,-6.5540085,-6.61909,-2.0385261,-2.13364,-0.0951139
5,-0.17810258,-0.20448509,"('distant', 'outgoing')",-2.2221768,-2.0187302,-0.12508145,-0.11593803,-0.8417869,-0.7797178,0.0620691
6,-0.5549691,-0.5897099,"('distant', 'open')",-2.495884,-2.3272314,0.2108086,0.17572066,-0.9466815,-0.9137402,0.0329413
7,-1.0607252,-1.0308094,"('insensitive', 'sensitive')",0.4350069,0.4742353,0.7202975,0.760164,0.0315264,0.0678633,0.0363369
8,-0.5855442,-0.7162665,"('unaffectionate', 'affectionate')",-0.65012085,-0.78115374,0.57935226,0.5061876,-0.2187709,-0.3304109,-0.11164
9,-0.90367424,-1.0220824,"('unaffectionate', 'caring')",-0.35821217,-0.41290554,1.2625382,1.2854797,0.0002173,-0.0498361,-0.0500534
10,-2.302874,-2.372723,"('unsympathetic', 'sympathetic')",0.48896375,0.4538621,-0.24981368,-0.24325114,-0.687908,-0.7207041,-0.0327961
11,-0.88883936,-0.906477,"('unhelpful', 'helpful')",0.294519,0.18521373,2.121968,2.1728363,0.5092159,0.4838577,-0.0253582
12,-0.7792476,-0.79441,"('unsupportive', 'supportive')",0.96288157,1.1613852,-1.6014183,-1.602704,-0.4725947,-0.4119096,0.0606851
