,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,0.21801259,0.16661455,"('unsociable', 'sociable')",0.7666017,0.70847684,-0.09330495,-0.10049295,0.2971031,0.2581995,-0.0389036
1,0.47757575,0.42695707,"('unfriendly', 'friendly')",0.19285376,-0.07859823,1.6718116,1.5342973,0.780747,0.6275521,-0.1531949
2,0.40151533,0.4607924,"('unlikable', 'likable')",0.66217977,0.66327316,0.7214614,0.72129387,0.5950522,0.6151198,0.0200676
3,-0.46572313,-0.35624376,"('repellent', 'pleasant')",1.1512572,1.246141,1.0343039,1.1566823,0.5732793,0.6821931,0.1089138
4,-0.68881893,-0.68667483,"('disliked', 'liked')",-0.41975677,-0.37726614,-7.112166,-7.3382607,-2.7402471,-2.8007339,-0.0604868
5,-1.571692,-1.6165727,"('distant', 'outgoing')",-0.47945154,-0.41456917,-0.53239405,-0.5148906,-0.8611792,-0.8486776,0.0125016
6,-1.4515716,-1.501614,"('distant', 'open')",-1.2565565,-1.2511402,-0.49615315,-0.44847956,-1.0680937,-1.067078,0.0010157
7,1.1279206,1.2342606,"('insensitive', 'sensitive')",1.2494105,1.2401329,0.7813601,0.88445073,1.0528971,1.1196147,0.0667176
8,0.116738066,0.06852345,"('unaffectionate', 'affectionate')",-0.65142936,-0.80709785,0.8983551,0.8436773,0.1212213,0.0350343,-0.086187
9,0.9305448,0.95496696,"('unaffectionate', 'caring')",0.4945867,0.44474548,1.4451022,1.5605989,0.9567446,0.9867705,0.0300259
10,0.41021374,0.43224195,"('unsympathetic', 'sympathetic')",0.122912206,0.053973284,-0.18451358,0.013464559,0.1162041,0.1665599,0.0503558
11,0.54443634,0.6314884,"('unhelpful', 'helpful')",1.3197628,1.3722801,1.8379265,2.0991726,1.2340418,1.367647,0.1336052
12,0.74750555,0.79666674,"('unsupportive', 'supportive')",1.2317548,1.2628192,-1.9025688,-1.8572209,0.0255638,0.0674217,0.0418579
13,1.166376,1.0775176,"('impolite', 'polite')",0.62646705,0.5383102,-0.45316204,-0.40307552,0.4465603,0.4042508,-0.0423095
14,0.61308426,0.71565735,"('antisocial', 'social')",1.2172164,1.3200274,0.09774315,0.043288223,0.6426812,0.6929909,0.0503097
15,1.005468,0.9359185,"('boring', 'funny')",-0.555846,-0.5916313,0.012087753,-0.018490516,0.1539033,0.1085989,-0.0453044
16,-0.46689773,-0.5425445,"('unpopular', 'popular')",0.008342989,-0.027280841,0.098887205,0.08857316,-0.1198892,-0.1604174,-0.0405282
17,-0.12209269,-0.10278472,"('nasty', 'nice')",-0.013878083,0.0861162,-0.49872547,-0.45384997,-0.2115654,-0.1568395,0.0547259
18,-0.70330894,-0.71515596,"('disagreeable', 'welcoming')",-0.40859377,-0.40192804,-0.53670526,-0.6057224,-0.549536,-0.5742688,-0.0247328
19,-0.5155264,-0.5223364,"('inhospitable', 'hospitable')",-1.005411,-1.0378228,-0.51137906,-0.4854811,-0.6774388,-0.6818801,-0.0044413
20,-0.020857487,0.051019672,"('rough', 'thoughtful')",0.21238607,0.2131869,0.634081,0.6107164,0.2752032,0.291641,0.0164378
21,1.5455165,1.5109292,"('immoral', 'moral')",1.7701192,1.7654315,-0.16314007,0.075482205,1.0508319,1.117281,0.0664491
22,0.48578605,0.48693687,"('untrustworthy', 'trustworthy')",0.6623302,0.61084944,-0.70158744,-0.59801435,0.1488429,0.1665907,0.0177478
23,1.5365729,1.5717199,"('insincere', 'sincere')",1.4869564,1.4247626,6.45009,6.7078257,3.1578732,3.2347692,0.076896
24,0.80510646,0.8226576,"('dishonest', 'honest')",0.47287554,0.49203292,0.9052349,1.0148058,0.7277389,0.7764988,0.0487599
