,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30230236,0.12498323,"('unsociable', 'sociable')",0.07958557,0.021704571,-0.1872588,-0.32165876,0.0648764,-0.0583237,-0.1232001
1,0.41161615,0.3253263,"('unfriendly', 'friendly')",-0.384481,-0.4859851,1.6528656,1.4851812,0.5600003,0.4415075,-0.1184928
2,-0.11288713,-0.07640803,"('unlikable', 'likable')",-0.10450705,-0.1223692,0.50391936,0.5378058,0.0955084,0.1130095,0.0175011
3,-0.72880006,-0.62744397,"('repellent', 'pleasant')",0.15018941,0.28447616,0.047461808,0.056119263,-0.1770496,-0.0956162,0.0814334
4,-0.40331048,-0.545673,"('disliked', 'liked')",-0.042830527,-0.15267386,-5.6797147,-5.63944,-2.0419518,-2.1125956,-0.0706438
5,-0.7229483,-0.72544765,"('distant', 'outgoing')",-0.6056623,-0.7191566,-0.22890925,-0.25155556,-0.5191733,-0.5653866,-0.0462133
6,-0.94265217,-0.8889325,"('distant', 'open')",-0.7706125,-0.8299477,0.34636393,0.30050048,-0.4556336,-0.4727932,-0.0171596
7,0.4248588,0.38369066,"('insensitive', 'sensitive')",-0.4853669,-0.3534922,0.85717463,0.80502236,0.2655555,0.2784069,0.0128514
8,-0.36351907,-0.32350212,"('unaffectionate', 'affectionate')",-0.78296316,-0.87057424,0.6676371,0.5513236,-0.159615,-0.2142509,-0.0546359
9,0.6142432,0.6361721,"('unaffectionate', 'caring')",-0.121427245,-0.19434714,1.1259027,1.0651182,0.5395729,0.5023144,-0.0372585
10,1.1525927,1.2349312,"('unsympathetic', 'sympathetic')",-0.1988741,-0.06157756,0.0060746553,-0.010043309,0.3199311,0.3877701,0.067839
11,0.5469472,0.54024696,"('unhelpful', 'helpful')",0.5878016,0.62531084,1.8679533,1.8824527,1.0009007,1.0160035,0.0151028
12,1.2637813,1.3163617,"('unsupportive', 'supportive')",0.5057301,0.6148716,-1.428412,-1.3927197,0.1136998,0.1795045,0.0658047
13,1.0455623,0.932656,"('impolite', 'polite')",0.14358747,0.17417617,-0.15070683,-0.2035482,0.3461476,0.3010947,-0.0450529
14,0.1653705,0.046810016,"('antisocial', 'social')",0.39102542,0.39099628,-0.40292445,-0.4675604,0.0511571,-0.009918,-0.0610751
15,1.0110855,0.92632484,"('boring', 'funny')",0.16132267,0.060569737,0.49604815,0.4465589,0.5561521,0.4778179,-0.0783342
16,-1.1536071,-1.1057281,"('unpopular', 'popular')",-0.18063834,-0.14371859,0.63860995,0.68169516,-0.2318785,-0.1892505,0.042628
17,-0.15277751,-0.09630103,"('nasty', 'nice')",0.25648043,0.2929376,-0.34128836,-0.3277747,-0.0791951,-0.0437127,0.0354824
18,-0.60224193,-0.59504336,"('disagreeable', 'welcoming')",-1.0074403,-1.0356029,-0.53743047,-0.63484895,-0.7157043,-0.7551651,-0.0394608
19,-0.5256876,-0.43926543,"('inhospitable', 'hospitable')",-0.7397569,-0.817078,0.12571852,0.16122061,-0.3799087,-0.3650409,0.0148678
20,-0.2952865,-0.24896613,"('rough', 'thoughtful')",0.51676685,0.57519996,0.8841153,0.86142105,0.3685319,0.395885,0.0273531
21,0.49413633,0.49447575,"('immoral', 'moral')",0.28610247,0.33728033,-0.5380326,-0.48000157,0.0807354,0.1172515,0.0365161
22,0.2434952,0.15990211,"('untrustworthy', 'trustworthy')",-0.5975737,-0.56288135,-0.93219954,-1.0071337,-0.4287593,-0.4700377,-0.0412784
23,0.45819366,0.45836097,"('insincere', 'sincere')",0.284295,0.3385756,5.276513,5.096316,2.006334,1.9644175,-0.0419165
24,0.76901126,0.7684936,"('dishonest', 'honest')",-0.94063866,-0.9891562,0.91103256,0.8080383,0.2464684,0.1957919,-0.0506765
25,-0.8298739,-0.8076941,"('egoistic', 'altruistic')",0.562871,0.5477514,1.4163465,1.4120269,0.3831145,0.3840281,0.0009136
26,1.3549479,1.2654281,"('hardhearted', 'benevolent')",0.91941696,0.8171332,1.7235128,1.6080492,1.3326259,1.2302035,-0.1024224
