,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6207814,-0.7563005,"('unsociable', 'sociable')",-0.19199717,-0.35393634,-0.4063893,-0.5551184,-0.1487291
1,-2.3621738,-2.347538,"('unfriendly', 'friendly')",1.6241233,1.492889,-0.3690252,-0.4273245,-0.0582993
2,-0.091951855,0.024723675,"('unlikable', 'likable')",0.47558638,0.59175783,0.1918173,0.3082407,0.1164234
3,-0.20894042,-0.05927712,"('repellent', 'pleasant')",0.3014722,0.34151086,0.0462659,0.1411169,0.094851
4,-0.68054837,-0.7424403,"('disliked', 'liked')",-6.053754,-6.2537327,-3.367151,-3.4980865,-0.1309355
5,-1.6010106,-1.4575504,"('distant', 'outgoing')",-0.5344457,-0.5146867,-1.0677282,-0.9861186,0.0816096
6,-2.1031413,-1.8907753,"('distant', 'open')",-0.10776542,-0.1028664,-1.1054534,-0.9968209,0.1086325
7,-0.32290244,-0.21853122,"('insensitive', 'sensitive')",0.47076902,0.5509718,0.0739333,0.1662203,0.092287
8,-1.8068922,-1.7065614,"('unaffectionate', 'affectionate')",0.8001299,0.75254524,-0.5033811,-0.4770081,0.026373
9,-1.9495313,-1.8597713,"('unaffectionate', 'caring')",0.9346218,0.94052166,-0.5074548,-0.4596248,0.04783
10,-0.853343,-0.8283432,"('unsympathetic', 'sympathetic')",-0.3615238,-0.4126551,-0.6074334,-0.6204991,-0.0130657
11,-0.4128072,-0.3628336,"('unhelpful', 'helpful')",1.4555175,1.6233397,0.5213552,0.630253,0.1088978
12,-1.095485,-0.8169375,"('unsupportive', 'supportive')",-1.7573202,-1.7300075,-1.4264026,-1.2734725,0.1529301
13,0.1053267,0.09269695,"('impolite', 'polite')",-0.5314685,-0.47202256,-0.2130709,-0.1896628,0.0234081
14,0.47411537,0.516878,"('antisocial', 'social')",-0.4204184,-0.48023006,0.0268485,0.018324,-0.0085245
15,0.041850857,-0.10401148,"('boring', 'funny')",0.30406994,0.29487318,0.1729604,0.0954309,-0.0775295
16,-0.6594261,-0.6744503,"('unpopular', 'popular')",0.4912307,0.49719107,-0.0840977,-0.0886296,-0.0045319
17,-0.46273768,-0.3216425,"('nasty', 'nice')",-0.6442001,-0.56647307,-0.5534689,-0.4440578,0.1094111
18,-0.16073689,0.11544397,"('disagreeable', 'welcoming')",-0.40131652,-0.40507546,-0.2810267,-0.1448157,0.136211
19,-1.3462223,-1.2170054,"('inhospitable', 'hospitable')",-0.36198813,-0.20629701,-0.8541052,-0.7116512,0.142454
20,0.35231024,0.5008449,"('rough', 'thoughtful')",1.4157257,1.355013,0.8840179,0.9279289,0.043911
21,0.36936107,0.23524734,"('immoral', 'moral')",-0.38973424,-0.36816394,-0.0101866,-0.0664583,-0.0562717
22,-0.020977072,0.109753706,"('untrustworthy', 'trustworthy')",-0.7822389,-0.84270066,-0.401608,-0.3664735,0.0351345
23,-0.21211347,-0.17938074,"('insincere', 'sincere')",5.110266,5.1573625,2.4490764,2.4889908,0.0399144
24,-0.43709376,-0.41870993,"('dishonest', 'honest')",0.47574785,0.4845999,0.019327,0.032945,0.013618
25,-0.91478586,-0.8848173,"('egoistic', 'altruistic')",1.4947914,1.4559246,0.2900028,0.2855537,-0.0044491
26,-0.08031257,-0.043274507,"('hardhearted', 'benevolent')",1.8025632,1.7250242,0.8611253,0.8408749,-0.0202504
27,-0.85559905,-0.570211,"('hardhearted', 'softhearted')",1.1908172,1.138605,0.1676091,0.284197,0.1165879
28,-0.680441,-0.84400994,"('disloyal', 'loyal')",0.88983476,0.78897995,0.1046969,-0.027515,-0.1322119
29,-0.52963156,-0.54418087,"('unfair', 'fair')",-0.3802296,-0.50851846,-0.4549306,-0.5263497,-0.0714191
30,1.0582014,1.0919676,"('intolerant', 'tolerant')",1.4770759,1.4643304,1.2676387,1.278149,0.0105103
31,-1.6482801,-1.532133,"('evil', 'good')",-1.0659646,-1.1818331,-1.3571224,-1.3569831,0.0001393
32,-0.14053793,-0.083999604,"('unkind', 'kind')",0.67113733,0.5580502,0.2652997,0.2370253,-0.0282744
33,-0.3591924,-0.37158984,"('wrong', 'right')",-0.55658525,-0.5814051,-0.4578888,-0.4764975,-0.0186087
34,-0.13593812,-0.008208044,"('mean', 'honorable')",5.4103975,5.6782317,2.6372297,2.8350117,0.197782
35,-0.7272417,-0.81148654,"('corrupt', 'incorrupt')",-0.10518013,-0.22403029,-0.4162109,-0.5177584,-0.1015475
36,-1.9282374,-1.8782381,"('hostile', 'amicable')",0.094496384,-0.1304937,-0.9168705,-1.0043659,-0.0874954
37,0.1735076,0.2308171,"('fake', 'genuine')",0.47412354,0.48691997,0.3238156,0.3588685,0.0350529
38,-0.9280682,-0.8680375,"('untruthful', 'truthful')",-0.31947505,-0.23405191,-0.6237717,-0.5510447,0.072727
39,0.7667679,0.82286996,"('exploitative', 'cooperative')",0.158147,0.20621866,0.4624575,0.5145443,0.0520868
40,-0.23309585,-0.2676757,"('stingy', 'generous')",-1.3054166,-1.4660972,-0.7692562,-0.8668865,-0.0976303
41,-0.25169292,-0.19629885,"('unforgiving', 'forgiving')",0.06751079,-0.034777142,-0.0920911,-0.115538,-0.0234469
42,0.5899014,0.87435424,"('unreliable', 'reliable')",-2.7575264,-2.679454,-1.0838125,-0.9025499,0.1812626
43,-0.3402015,-0.1479121,"('irresponsible', 'responsible')",0.48380637,0.5392693,0.0718024,0.1956786,0.1238762
44,0.7290989,0.72966385,"('prejudiced', 'unprejudiced')",-1.3206329,-1.2543074,-0.295767,-0.2623218,0.0334452
45,-0.52984667,-0.53376263,"('incompetent', 'competent')",0.09315655,0.020200958,-0.2183451,-0.2567808,-0.0384357
46,-0.49033245,-0.41752833,"('uncompetitive', 'competitive')",-0.42415062,-0.4430352,-0.4572415,-0.4302818,0.0269597
47,-0.08320898,0.06484588,"('stupid', 'smart')",5.101694,5.2486014,2.5092425,2.6567237,0.1474812
48,0.22682707,0.13991806,"('unintelligent', 'intelligent')",0.89173114,0.9281458,0.5592791,0.5340319,-0.0252472
49,-0.22414152,0.090112284,"('unable', 'able')",-0.22866324,-0.07765005,-0.2264024,0.0062311,0.2326335
50,0.13727197,0.31916714,"('clumsy', 'skillful')",0.34320506,0.31514683,0.2402385,0.317157,0.0769185
51,-0.34773225,-0.5336955,"('uneducated', 'educated')",0.22776924,0.16806293,-0.0599815,-0.1828163,-0.1228348
52,-0.8307487,-1.0686102,"('irrational', 'rational')",0.35649955,0.21447834,-0.2371246,-0.4270659,-0.1899413
53,-1.7811432,-1.6132917,"('uncreative', 'creative')",0.78413475,0.73512316,-0.4985042,-0.4390843,0.0594199
54,-0.9351853,-0.9776861,"('incapable', 'capable')",0.87498283,0.97459745,-0.0301012,-0.0015443,0.0285569
55,0.09041186,0.1281088,"('incompetent', 'clever')",0.33808964,0.32623902,0.2142507,0.2271739,0.0129232
56,0.8553881,0.89865816,"('impractical', 'practical')",-0.13930108,-0.09242263,0.3580435,0.4031178,0.0450743
57,-0.880067,-0.898833,"('unimaginative', 'imaginative')",-2.1404524,-2.2492602,-1.5102596,-1.5740466,-0.063787
58,-0.93434423,-0.9267593,"('undiscriminating', 'discriminating')",0.25884256,0.17842016,-0.3377509,-0.3741696,-0.0364187
59,-0.4918582,-0.49384043,"('foolish', 'wise')",0.4215138,0.42042756,-0.0351722,-0.0367064,-0.0015342
60,0.9337905,1.1068741,"('inefficient', 'efficient')",-0.07119948,0.10783545,0.4312955,0.6073548,0.1760593
61,-0.80259216,-0.8745302,"('illogical', 'logical')",0.18623051,0.039352365,-0.3081808,-0.4175889,-0.1094081
62,0.008166222,0.11971015,"('incompetent', 'brilliant')",0.19476123,0.39160204,0.1014637,0.2556561,0.1541924
63,-0.79744804,-0.64475954,"('unperceptive', 'insightful')",0.92900765,1.0232272,0.0657798,0.1892338,0.123454
64,0.10726708,-0.03554713,"('shy', 'confident')",-6.204614,-6.310976,-3.0486736,-3.1732616,-0.124588
65,0.8034687,0.64279103,"('insecure', 'secure')",-0.40959054,-0.39803743,0.1969391,0.1223768,-0.0745623
66,-1.5886631,-1.6384093,"('inactive', 'active')",0.44016835,0.46338332,-0.5742474,-0.587513,-0.0132656
67,0.801425,0.71622014,"('doubtful', 'determined')",-0.2637084,-0.23466143,0.2688583,0.2407794,-0.0280789
