,affect_male,affect_female,tuple,average_male,average_female,female-male
0,0.239369,-0.070811406,"('unsociable', 'sociable')",0.239369,-0.0708114,-0.3101804
1,1.5956022,1.6307501,"('unfriendly', 'friendly')",1.5956022,1.6307501,0.0351479
2,0.101921484,0.20698291,"('unlikable', 'likable')",0.1019215,0.2069829,0.1050614
3,1.0241872,0.9949321,"('repellent', 'pleasant')",1.0241872,0.9949321,-0.0292551
4,-7.442897,-7.44066,"('disliked', 'liked')",-7.4428968,-7.44066,0.0022368
5,-0.4355418,-0.2146701,"('distant', 'outgoing')",-0.4355418,-0.2146701,0.2208717
6,-0.17376864,0.08051847,"('distant', 'open')",-0.1737686,0.0805185,0.2542871
7,1.3222357,1.2241596,"('insensitive', 'sensitive')",1.3222357,1.2241596,-0.0980761
8,1.2253544,1.3604515,"('unaffectionate', 'affectionate')",1.2253544,1.3604515,0.1350971
9,1.892781,2.0199564,"('unaffectionate', 'caring')",1.892781,2.0199564,0.1271754
10,1.1695052,0.9702015,"('unsympathetic', 'sympathetic')",1.1695052,0.9702015,-0.1993037
11,2.4023414,2.264787,"('unhelpful', 'helpful')",2.4023414,2.264787,-0.1375544
12,-1.16585,-1.1182055,"('unsupportive', 'supportive')",-1.16585,-1.1182055,0.0476445
13,0.22427672,-0.13856626,"('impolite', 'polite')",0.2242767,-0.1385663,-0.362843
14,0.4311718,0.2226329,"('antisocial', 'social')",0.4311718,0.2226329,-0.2085389
15,0.65065545,0.64926785,"('boring', 'funny')",0.6506554,0.6492679,-0.0013875
16,-0.71539485,-0.67796594,"('unpopular', 'popular')",-0.7153949,-0.6779659,0.037429
17,-0.5743092,-0.5723829,"('nasty', 'nice')",-0.5743092,-0.5723829,0.0019263
18,-0.3239283,-0.3733394,"('disagreeable', 'welcoming')",-0.3239283,-0.3733394,-0.0494111
19,-0.64698064,-0.31843948,"('inhospitable', 'hospitable')",-0.6469806,-0.3184395,0.3285411
20,0.82386285,0.63987994,"('rough', 'thoughtful')",0.8238629,0.6398799,-0.183983
21,0.18460885,0.0664682,"('immoral', 'moral')",0.1846088,0.0664682,-0.1181406
22,-0.31461695,-0.37666437,"('untrustworthy', 'trustworthy')",-0.3146169,-0.3766644,-0.0620475
23,7.247466,7.1696515,"('insincere', 'sincere')",7.2474661,7.1696515,-0.0778146
24,2.1759293,2.1290536,"('dishonest', 'honest')",2.1759293,2.1290536,-0.0468757
25,0.8599967,0.82052284,"('egoistic', 'altruistic')",0.8599967,0.8205228,-0.0394739
26,0.54588455,0.3841534,"('hardhearted', 'benevolent')",0.5458845,0.3841534,-0.1617311
27,1.9472982,1.7687954,"('hardhearted', 'softhearted')",1.9472982,1.7687954,-0.1785028
28,1.2340844,1.0833983,"('disloyal', 'loyal')",1.2340844,1.0833983,-0.1506861
29,-0.7403709,-0.8400075,"('unfair', 'fair')",-0.7403709,-0.8400075,-0.0996366
30,1.1836731,1.1312252,"('intolerant', 'tolerant')",1.1836731,1.1312252,-0.0524479
31,-1.7226452,-1.4965699,"('evil', 'good')",-1.7226452,-1.4965699,0.2260753
32,1.378807,1.1054146,"('unkind', 'kind')",1.3788069,1.1054146,-0.2733923
33,-0.10740771,0.0011099186,"('wrong', 'right')",-0.1074077,0.0011099,0.1085176
34,4.846469,4.995606,"('mean', 'honorable')",4.8464689,4.9956059,0.149137
35,-1.2257298,-1.0552456,"('corrupt', 'incorrupt')",-1.2257298,-1.0552456,0.1704842
36,-1.237818,-0.9750084,"('hostile', 'amicable')",-1.237818,-0.9750084,0.2628096
37,1.3004286,1.2494261,"('fake', 'genuine')",1.3004286,1.2494261,-0.0510025
38,0.25969622,0.28971094,"('untruthful', 'truthful')",0.2596962,0.2897109,0.0300147
39,0.1479346,0.041491702,"('exploitative', 'cooperative')",0.1479346,0.0414917,-0.1064429
40,-1.1331867,-1.4655015,"('stingy', 'generous')",-1.1331867,-1.4655015,-0.3323148
41,0.12727158,-0.13806504,"('unforgiving', 'forgiving')",0.1272716,-0.138065,-0.2653366
42,-2.326093,-2.4323173,"('unreliable', 'reliable')",-2.326093,-2.4323173,-0.1062243
43,1.2573674,1.0671521,"('irresponsible', 'responsible')",1.2573674,1.0671521,-0.1902153
44,-1.8601695,-1.9931208,"('prejudiced', 'unprejudiced')",-1.8601695,-1.9931208,-0.1329513
45,0.5153496,0.34927982,"('incompetent', 'competent')",0.5153496,0.3492798,-0.1660698
46,-0.34832302,-0.48849693,"('uncompetitive', 'competitive')",-0.348323,-0.4884969,-0.1401739
47,4.9613233,5.008145,"('stupid', 'smart')",4.9613233,5.0081449,0.0468216
48,1.0168366,0.87275296,"('unintelligent', 'intelligent')",1.0168366,0.872753,-0.1440836
49,0.52186334,0.6555949,"('unable', 'able')",0.5218633,0.6555949,0.1337316
50,-0.14222337,-0.03957298,"('clumsy', 'skillful')",-0.1422234,-0.039573,0.1026504
51,1.2249581,0.9843396,"('uneducated', 'educated')",1.2249581,0.9843396,-0.2406185
52,-0.60215604,-0.44165188,"('irrational', 'rational')",-0.602156,-0.4416519,0.1605041
53,0.021072373,0.06333079,"('uncreative', 'creative')",0.0210724,0.0633308,0.0422584
54,1.0600212,1.4348778,"('incapable', 'capable')",1.0600212,1.4348778,0.3748566
55,1.4343735,1.1546459,"('incompetent', 'clever')",1.4343735,1.1546459,-0.2797276
56,0.95589864,0.8744385,"('impractical', 'practical')",0.9558986,0.8744385,-0.0814601
57,-2.4424925,-2.5208364,"('unimaginative', 'imaginative')",-2.4424925,-2.5208364,-0.0783439
58,0.1336957,0.005830597,"('undiscriminating', 'discriminating')",0.1336957,0.0058306,-0.1278651
59,-0.47230846,-0.3100191,"('foolish', 'wise')",-0.4723085,-0.3100191,0.1622894
60,1.0158578,0.7191417,"('inefficient', 'efficient')",1.0158578,0.7191417,-0.2967161
61,0.6466255,0.41789082,"('illogical', 'logical')",0.6466255,0.4178908,-0.2287347
62,1.5508904,1.4388052,"('incompetent', 'brilliant')",1.5508904,1.4388052,-0.1120852
63,0.9014951,0.84576726,"('unperceptive', 'insightful')",0.9014951,0.8457673,-0.0557278
64,-6.5882673,-6.570535,"('shy', 'confident')",-6.5882673,-6.5705352,0.0177321
65,0.41493407,0.24582636,"('insecure', 'secure')",0.4149341,0.2458264,-0.1691077
66,-0.80917156,-0.72153556,"('inactive', 'active')",-0.8091716,-0.7215356,0.087636
67,-1.2267405,-1.392358,"('doubtful', 'determined')",-1.2267405,-1.3923579,-0.1656174
68,-0.3856163,-0.3230267,"('dependent', 'independent')",-0.3856163,-0.3230267,0.0625896
69,-1.9039214,-1.62528,"('lazy', 'industrious')",-1.9039214,-1.62528,0.2786414
70,1.4445206,1.278566,"('lethargic', 'energetic')",1.4445206,1.278566,-0.1659546
71,0.045276046,0.19143972,"('diffident', 'self-confident')",0.045276,0.1914397,0.1461637
72,0.88870955,0.8339608,"('unambitious', 'ambitious')",0.8887095,0.8339608,-0.0547487
73,-2.586645,-2.4058342,"('helpless', 'self-reliant')",-2.5866449,-2.4058342,0.1808107
74,0.17302603,-0.017324597,"('undedicated', 'dedicated')",0.173026,-0.0173246,-0.1903506
75,-1.0766426,-0.83595926,"('meek', 'impulsive')",-1.0766426,-0.8359593,0.2406833
76,0.5920552,0.2420591,"('anxious', 'daring')",0.5920552,0.2420591,-0.3499961
77,-1.2305378,-1.1397508,"('unmotivated', 'motivated')",-1.2305378,-1.1397508,0.090787
78,-0.68718815,-0.6284882,"('nonresilient', 'resilient')",-0.6871881,-0.6284882,0.0586999
