,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.6529512,-2.7932336,"('unsociable', 'sociable')",0.67108196,0.48087004,-0.073323146,-0.24544038,-0.6850642,-0.8526014,-0.1675372
1,-1.6833518,-1.7564199,"('unfriendly', 'friendly')",1.3796339,1.0966787,0.75349283,0.66232353,0.149925,0.0008608,-0.1490642
2,0.008553125,0.0004871972,"('unlikable', 'likable')",1.5701144,1.5654761,0.98203474,1.0312126,0.8535674,0.8657253,0.0121579
3,-0.2271666,-0.28687006,"('repellent', 'pleasant')",-0.13071243,-0.15346116,1.2572532,1.2367626,0.2997914,0.2654771,-0.0343143
4,0.12818721,0.19449018,"('disliked', 'liked')",-0.43554717,-0.5041866,-7.3128996,-7.3467503,-2.5400866,-2.5521488,-0.0120622
5,-0.05296792,0.05272102,"('distant', 'outgoing')",-0.84874266,-0.7837095,-1.3417883,-1.2338302,-0.7478329,-0.6549396,0.0928933
6,0.15674552,0.26115867,"('distant', 'open')",-0.96945804,-0.94712377,-1.3211145,-1.1884667,-0.7112757,-0.6248106,0.0864651
7,-0.9521419,-1.0060284,"('insensitive', 'sensitive')",1.127361,1.1151114,0.4975878,0.4738765,0.224269,0.1943198,-0.0299492
8,-1.5103554,-1.5431782,"('unaffectionate', 'affectionate')",0.2509977,0.08771881,0.026714362,0.02536386,-0.4108811,-0.4766985,-0.0658174
9,-2.0286357,-2.0947537,"('unaffectionate', 'caring')",0.6746941,0.5221046,0.75373363,0.76784146,-0.2000693,-0.2682692,-0.0681999
10,-2.2538307,-2.377075,"('unsympathetic', 'sympathetic')",-0.03940954,-0.18056044,0.097201094,0.010946471,-0.7320131,-0.8488963,-0.1168832
11,-1.2414695,-1.3079264,"('unhelpful', 'helpful')",1.0912253,0.9970171,2.2550204,2.2075858,0.701592,0.6322255,-0.0693665
12,-1.3645735,-1.3889906,"('unsupportive', 'supportive')",0.8686152,0.8689231,-2.089196,-2.0487232,-0.8617181,-0.8562636,0.0054545
13,-1.638157,-1.7870833,"('impolite', 'polite')",0.4927591,0.4873317,-0.20610781,-0.2786164,-0.4505019,-0.5261226,-0.0756207
14,-1.9191015,-1.9414394,"('antisocial', 'social')",1.2658788,1.3273053,0.3876426,0.23953688,-0.0885267,-0.1248657,-0.036339
15,0.28778222,0.1995101,"('boring', 'funny')",0.27187067,0.16171487,-0.038448244,-0.07679174,0.1737349,0.0948111,-0.0789238
16,0.13404004,0.044697404,"('unpopular', 'popular')",-0.39384007,-0.5827054,0.25579834,0.15601754,-0.0013339,-0.1273301,-0.1259962
17,-0.37113672,-0.21753424,"('nasty', 'nice')",-1.2007862,-1.1094636,-0.44996223,-0.45027235,-0.6739617,-0.5924234,0.0815383
18,0.3038574,0.37283593,"('disagreeable', 'welcoming')",-0.20579743,-0.15306805,-1.001996,-0.9750263,-0.301312,-0.2517528,0.0495592
19,-1.2816752,-1.1673404,"('inhospitable', 'hospitable')",-1.728052,-1.7470974,-1.2861348,-1.128725,-1.4319541,-1.3477209,0.0842332
20,-0.60742795,-0.5244652,"('rough', 'thoughtful')",-0.603977,-0.55633044,0.48071846,0.5455626,-0.2435622,-0.178411,0.0651512
21,-0.8207202,-1.0118964,"('immoral', 'moral')",1.7510308,1.5408063,0.15164754,0.06011461,0.3606527,0.1963415,-0.1643112
22,-0.605708,-0.6379383,"('untrustworthy', 'trustworthy')",0.6624503,0.5075205,-0.7578289,-0.8392455,-0.2336955,-0.3232211,-0.0895256
23,-1.246432,-1.4555104,"('insincere', 'sincere')",1.0871382,0.9539475,6.3702526,6.16003,2.0703197,1.8861556,-0.1841641
24,-0.96000206,-1.0573686,"('dishonest', 'honest')",1.5809667,1.5502796,0.70267904,0.73518205,0.4412146,0.4093643,-0.0318503
25,0.624967,0.58495986,"('egoistic', 'altruistic')",0.8964789,0.7613207,0.7348453,0.728087,0.7520971,0.6914558,-0.0606413
26,-0.45113716,-0.5765994,"('hardhearted', 'benevolent')",1.2427996,1.1638258,1.3036596,1.2476794,0.6984407,0.6116352,-0.0868055
27,-0.3470941,-0.26241833,"('hardhearted', 'softhearted')",-0.23893256,-0.0738022,0.5314124,0.5864374,-0.0182047,0.0834056,0.1016103
28,-1.2174014,-1.3779137,"('disloyal', 'loyal')",1.002811,0.67583174,1.1619201,0.9525509,0.3157765,0.0834896,-0.2322869
29,0.016046885,0.04378616,"('unfair', 'fair')",-0.22559644,-0.20248519,-0.2845566,-0.3555353,-0.1647021,-0.1714114,-0.0067093
30,-0.9999428,-1.0778868,"('intolerant', 'tolerant')",0.514812,0.49978855,1.0500697,1.0119648,0.188313,0.1446222,-0.0436908
31,0.35511762,0.47022867,"('evil', 'good')",-1.0175878,-1.004672,-1.7629998,-1.6492975,-0.80849,-0.7279136,0.0805764
32,-0.9532044,-1.139953,"('unkind', 'kind')",0.52136505,0.3987905,1.2788044,1.0137204,0.2823217,0.0908526,-0.1914691
33,0.79184,0.7923404,"('wrong', 'right')",1.3254546,1.2637637,-0.92514426,-0.9638057,0.3973835,0.3640995,-0.033284
34,-0.27572566,-0.20355286,"('mean', 'honorable')",0.084729925,0.13675997,5.513636,5.730822,1.7742135,1.8880097,0.1137962
35,1.4939162,1.5508682,"('corrupt', 'incorrupt')",-1.8598009,-1.9113433,-1.4069364,-1.4222429,-0.5909404,-0.5942394,-0.003299
36,0.3916491,0.3752817,"('hostile', 'amicable')",-1.7299064,-2.0072298,-0.91348034,-0.9859385,-0.7505792,-0.8726288,-0.1220496
37,-0.9098472,-0.8992951,"('fake', 'genuine')",0.03792531,0.019135624,-0.09267722,-0.053502463,-0.321533,-0.3112206,0.0103124
38,-0.4843348,-0.5968331,"('untruthful', 'truthful')",0.9025185,0.7236092,0.045616727,0.046877384,0.1546001,0.0578845,-0.0967156
39,-0.14730422,-0.17737773,"('exploitative', 'cooperative')",0.67522943,0.8135099,0.31816396,0.3718642,0.2820297,0.3359988,0.0539691
40,0.41002548,0.41388172,"('stingy', 'generous')",0.49831346,0.51461244,-2.584632,-2.5472934,-0.5587643,-0.5395997,0.0191646
41,-1.3075395,-1.2947626,"('unforgiving', 'forgiving')",0.5347682,0.44228044,-0.09121408,-0.15298992,-0.2879951,-0.3351574,-0.0471623
42,1.0847944,1.1244531,"('unreliable', 'reliable')",0.78325486,0.8579877,-2.630865,-2.5506363,-0.2542719,-0.1893985,0.0648734
