,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.87910426,0.80659664,"('unsociable', 'sociable')",-0.17425989,-0.41196948,0.3524222,0.1973136,-0.1551086
1,-1.6224519,-1.6835417,"('unfriendly', 'friendly')",1.1633842,1.0414567,-0.2295339,-0.3210425,-0.0915086
2,0.50444835,0.4161635,"('unlikable', 'likable')",0.64567906,0.66561526,0.5750637,0.5408894,-0.0341743
3,0.21073066,0.46367386,"('repellent', 'pleasant')",0.68299913,0.6321512,0.4468649,0.5479125,0.1010476
4,-1.0542839,-1.1957057,"('disliked', 'liked')",-6.321967,-6.325835,-3.6881256,-3.7607703,-0.0726447
5,-2.1313949,-2.1607664,"('distant', 'outgoing')",-0.48073536,-0.3962136,-1.3060651,-1.2784899,0.0275752
6,-2.6907234,-2.6482658,"('distant', 'open')",-0.7323251,-0.66288495,-1.7115242,-1.6555754,0.0559488
7,0.6954339,0.87690854,"('insensitive', 'sensitive')",-0.120035686,-0.13893473,0.2876991,0.3689869,0.0812878
8,-1.8480954,-1.9061801,"('unaffectionate', 'affectionate')",0.55662566,0.5441467,-0.6457349,-0.6810167,-0.0352818
9,-1.3053241,-1.257962,"('unaffectionate', 'caring')",0.9697145,0.9723831,-0.1678048,-0.1427895,0.0250153
10,1.0549247,1.2526991,"('unsympathetic', 'sympathetic')",-0.6129491,-0.67759174,0.2209878,0.2875537,0.0665659
11,1.7059033,1.8078287,"('unhelpful', 'helpful')",2.0161276,2.1111636,1.8610154,1.9594961,0.0984807
12,0.30115032,0.58958983,"('unsupportive', 'supportive')",-2.1419842,-2.1090987,-0.920417,-0.7597544,0.1606626
13,1.3795054,1.3368694,"('impolite', 'polite')",-0.64806193,-0.6920383,0.3657217,0.3224155,-0.0433062
14,1.5926003,1.6311727,"('antisocial', 'social')",-0.14616054,-0.32455295,0.7232199,0.6533098,-0.0699101
15,0.032366153,-0.102094285,"('boring', 'funny')",-0.07491496,-0.064348154,-0.0212744,-0.0832212,-0.0619468
16,-1.3629369,-1.3779237,"('unpopular', 'popular')",0.4339481,0.33935404,-0.4644944,-0.5192848,-0.0547904
17,-0.3724774,-0.34261656,"('nasty', 'nice')",-0.4607052,-0.39800066,-0.4165913,-0.3703086,0.0462827
18,-0.71325624,-0.7130546,"('disagreeable', 'welcoming')",-0.56952626,-0.6580049,-0.6413913,-0.6855297,-0.0441384
19,-1.6283817,-1.6796736,"('inhospitable', 'hospitable')",-0.7094631,-0.5632658,-1.1689224,-1.1214697,0.0474527
20,0.31773725,0.37278053,"('rough', 'thoughtful')",0.94181174,0.91763043,0.6297745,0.6452055,0.015431
21,2.037793,2.051678,"('immoral', 'moral')",-0.25898337,-0.3679683,0.8894048,0.8418548,-0.04755
22,1.11598,1.1303777,"('untrustworthy', 'trustworthy')",-1.0625132,-1.1287065,0.0267334,0.0008356,-0.0258978
23,1.0046695,1.0976311,"('insincere', 'sincere')",5.3584843,5.2989244,3.181577,3.1982777,0.0167007
24,0.7530188,0.80584466,"('dishonest', 'honest')",0.31630814,0.35009816,0.5346634,0.5779714,0.043308
25,-0.762456,-0.84952337,"('egoistic', 'altruistic')",1.0415639,0.9840567,0.1395539,0.0672667,-0.0722872
26,-0.7915075,-0.95962375,"('hardhearted', 'benevolent')",1.5300695,1.3739108,0.369281,0.2071435,-0.1621375
27,-0.35066444,-0.20864555,"('hardhearted', 'softhearted')",0.6158384,0.54907644,0.132587,0.1702154,0.0376284
28,-0.111749336,-0.15723146,"('disloyal', 'loyal')",1.0429587,0.96798015,0.4656047,0.4053743,-0.0602304
29,-0.5732387,-0.6246218,"('unfair', 'fair')",-0.6376171,-0.7318542,-0.6054279,-0.678238,-0.0728101
30,1.3275974,1.3405966,"('intolerant', 'tolerant')",1.0013151,0.9400514,1.1644562,1.140324,-0.0241322
31,-2.951553,-2.9561179,"('evil', 'good')",-1.0188783,-1.0384629,-1.9852157,-1.9972904,-0.0120747
32,0.6318847,0.5222348,"('unkind', 'kind')",0.59465224,0.43431303,0.6132685,0.4782739,-0.1349946
33,-0.33325008,-0.38269106,"('wrong', 'right')",-0.7704993,-0.75544643,-0.5518747,-0.5690687,-0.017194
34,-0.18513337,-0.057689622,"('mean', 'honorable')",5.438425,5.608908,2.6266458,2.7756093,0.1489635
35,-1.997162,-2.1540983,"('corrupt', 'incorrupt')",-0.53524095,-0.48425657,-1.2662015,-1.3191774,-0.0529759
36,-3.1822302,-3.217319,"('hostile', 'amicable')",-0.36605936,-0.45769316,-1.7741448,-1.8375061,-0.0633613
37,0.74619615,0.79337406,"('fake', 'genuine')",-0.32550004,-0.3042639,0.2103481,0.2445551,0.034207
38,-0.058354847,-0.027853446,"('untruthful', 'truthful')",0.16410252,0.2799977,0.0528738,0.1260721,0.0731983
39,1.906421,1.9678912,"('exploitative', 'cooperative')",0.28185445,0.3056129,1.0941377,1.136752,0.0426143
40,-1.0166906,-0.91114146,"('stingy', 'generous')",-2.2975733,-2.3849742,-1.6571319,-1.6480578,0.0090741
41,0.40010482,0.4285087,"('unforgiving', 'forgiving')",0.0033400208,-0.11552994,0.2017224,0.1564894,-0.045233
42,0.7441737,0.9088638,"('unreliable', 'reliable')",-3.223677,-3.1455636,-1.2397516,-1.1183499,0.1214017
43,1.0508981,1.2136439,"('irresponsible', 'responsible')",0.26931548,0.27588996,0.6601068,0.744767,0.0846602
44,-0.049132425,-0.19162096,"('prejudiced', 'unprejudiced')",-1.4035356,-1.3862975,-0.726334,-0.7889592,-0.0626252
45,1.1199166,1.3153934,"('incompetent', 'competent')",0.048446044,-0.05614822,0.5841813,0.6296226,0.0454413
46,1.953751,2.2204115,"('uncompetitive', 'competitive')",-0.7268823,-0.74225086,0.6134343,0.7390803,0.125646
47,0.6434192,0.7269016,"('stupid', 'smart')",5.001469,5.102637,2.8224442,2.9147692,0.092325
48,0.7262093,0.72040844,"('unintelligent', 'intelligent')",0.94225127,0.8690015,0.8342303,0.794705,-0.0395253
49,0.43973982,0.55394316,"('unable', 'able')",0.28081098,0.37767622,0.3602754,0.4658097,0.1055343
50,-0.061690222,-0.0004428858,"('clumsy', 'skillful')",0.19765079,0.16459633,0.0679803,0.0820767,0.0140964
51,0.7518466,0.6711359,"('uneducated', 'educated')",-0.06042826,-0.14691798,0.3457092,0.262109,-0.0836002
52,-1.6672835,-1.8787315,"('irrational', 'rational')",0.25395447,0.14261341,-0.7066646,-0.868059,-0.1613944
53,-1.019195,-0.95410657,"('uncreative', 'creative')",0.274983,0.21544468,-0.372106,-0.3693309,0.0027751
54,-0.74014246,-0.8077894,"('incapable', 'capable')",0.6989732,0.8326946,-0.0205846,0.0124526,0.0330372
55,2.0960994,2.2718053,"('incompetent', 'clever')",0.20396388,0.076409735,1.1500316,1.1741076,0.024076
56,2.5002167,2.5465736,"('impractical', 'practical')",0.047830034,0.038434032,1.2740234,1.2925038,0.0184804
57,-0.1008963,0.059906792,"('unimaginative', 'imaginative')",-3.0541353,-3.1110137,-1.5775158,-1.5255535,0.0519623
58,-0.27849427,-0.18935563,"('undiscriminating', 'discriminating')",0.07245801,0.06424238,-0.1030181,-0.0625566,0.0404615
