,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.73576117,-0.91856277,"('unsociable', 'sociable')",0.9701407,0.832618,-0.006668508,-0.08090848,0.0759037,-0.0556177,-0.1315214
1,-1.9034725,-2.1631603,"('unfriendly', 'friendly')",0.2616331,0.034441393,0.8433267,0.7021249,-0.2661709,-0.4755313,-0.2093604
2,0.9680051,1.0539104,"('unlikable', 'likable')",1.0128115,1.0786368,0.96275175,1.0808078,0.9811894,1.0711184,0.089929
3,-0.07379405,0.097381294,"('repellent', 'pleasant')",-0.08594287,0.1223889,0.49770105,0.5790141,0.1126547,0.2662614,0.1536067
4,-0.21188281,-0.20356444,"('disliked', 'liked')",-0.54744685,-0.5157105,-6.7406244,-6.846495,-2.4999847,-2.5219234,-0.0219387
5,-1.4011927,-1.3910828,"('distant', 'outgoing')",-1.7562993,-1.6210468,-1.2025954,-1.1607939,-1.4533625,-1.3909745,0.062388
6,-1.6809026,-1.6925229,"('distant', 'open')",-1.8990754,-1.8158777,-1.2654654,-1.2850761,-1.6151477,-1.5978255,0.0173222
7,-0.2739135,-0.22759347,"('insensitive', 'sensitive')",0.64025694,0.75416887,-0.008326953,0.16915509,0.1193388,0.2319101,0.1125713
8,-1.3078407,-1.4323887,"('unaffectionate', 'affectionate')",0.18581884,0.07264116,0.12593983,0.12677136,-0.3320274,-0.4109921,-0.0789647
9,-1.3961564,-1.5937344,"('unaffectionate', 'caring')",0.6715125,0.54992706,0.751415,0.7405143,0.0089237,-0.1010977,-0.1100214
10,-0.76173395,-0.7879968,"('unsympathetic', 'sympathetic')",0.59660447,0.6129332,-0.30170894,-0.20211679,-0.1556128,-0.1257268,0.029886
11,0.49429882,0.4750282,"('unhelpful', 'helpful')",1.9461507,1.9162182,2.8185396,2.9016705,1.7529964,1.7643056,0.0113092
12,-0.012885988,0.070180446,"('unsupportive', 'supportive')",0.9218364,1.0901469,-2.0494826,-1.9529918,-0.3801774,-0.2642215,0.1159559
13,0.10859428,0.12716624,"('impolite', 'polite')",0.8129657,0.83172876,-0.008958731,0.16366199,0.3042004,0.3741856,0.0699852
14,0.4550316,0.5549556,"('antisocial', 'social')",2.0008755,2.1183927,-0.102581054,0.013717741,0.784442,0.8956887,0.1112467
15,0.674465,0.5038834,"('boring', 'funny')",0.44592988,0.33383912,0.6225743,0.6780433,0.5809898,0.5052553,-0.0757345
16,0.0413935,0.053718314,"('unpopular', 'popular')",-0.35414127,-0.33335236,0.33896875,0.31420958,0.0087403,0.0115252,0.0027849
17,-0.32371575,-0.2726015,"('nasty', 'nice')",-0.42322853,-0.3806904,0.103095196,0.058567833,-0.2146164,-0.1982414,0.016375
18,-0.8214214,-0.78549236,"('disagreeable', 'welcoming')",-0.1371904,-0.047053814,-1.0713627,-1.0336976,-0.6766582,-0.6220813,0.0545769
19,-0.54393846,-0.6659611,"('inhospitable', 'hospitable')",-0.8841124,-1.0329888,-0.44225258,-0.4322265,-0.6234345,-0.7103921,-0.0869576
20,0.2319381,0.18040125,"('rough', 'thoughtful')",1.4620802,1.5138223,0.51566255,0.48078513,0.7365603,0.7250029,-0.0115574
21,0.49215734,0.4697179,"('immoral', 'moral')",1.5914379,1.5338389,-0.4401418,-0.26763773,0.5478178,0.5786397,0.0308219
22,0.42001235,0.42020738,"('untrustworthy', 'trustworthy')",0.38599145,0.31790185,-0.08835606,-0.04982156,0.2392159,0.2294292,-0.0097867
23,-0.66185784,-0.72140163,"('insincere', 'sincere')",0.49056613,0.4577107,6.117414,6.148359,1.9820407,1.961556,-0.0204847
24,-0.3949034,-0.4106347,"('dishonest', 'honest')",-0.79330784,-0.8125673,0.6387701,0.735591,-0.183147,-0.162537,0.02061
25,-1.3245602,-1.4020578,"('egoistic', 'altruistic')",-0.40084532,-0.42284894,0.9829498,0.84777033,-0.2474852,-0.3257121,-0.0782269
26,-0.62954223,-0.73632014,"('hardhearted', 'benevolent')",0.909662,0.94166315,1.0955926,1.010104,0.4585708,0.405149,-0.0534218
27,-0.7744345,-0.7848458,"('hardhearted', 'softhearted')",-0.22160004,-0.17150787,0.40342245,0.4405237,-0.1975374,-0.1719433,0.0255941
28,-0.70802337,-0.8829538,"('disloyal', 'loyal')",0.6797137,0.4812711,0.9377964,0.7930337,0.3031623,0.1304503,-0.172712
29,-0.475213,-0.51547,"('unfair', 'fair')",-0.89547306,-0.9962886,-0.6290871,-0.7854085,-0.666591,-0.7657224,-0.0991314
30,0.8025728,0.7417977,"('intolerant', 'tolerant')",2.0535448,2.0034478,0.76926196,0.910697,1.2084599,1.2186475,0.0101876
31,-1.6334873,-1.6285515,"('evil', 'good')",-1.6217754,-1.7313908,-1.5723311,-1.7331141,-1.6091979,-1.6976856,-0.0884877
32,-0.35284582,-0.40746823,"('unkind', 'kind')",1.1064367,1.078221,1.2826942,1.2922696,0.6787617,0.6543408,-0.0244209
33,-0.06589803,-0.21561442,"('wrong', 'right')",0.5736475,0.4464091,-0.63043404,-0.7201953,-0.0408949,-0.1631335,-0.1222386
34,-0.5530732,-0.45876572,"('mean', 'honorable')",-0.28395897,-0.21887061,5.0614123,5.262855,1.4081267,1.5284063,0.1202796
35,-0.93974435,-1.0444405,"('corrupt', 'incorrupt')",-1.6092083,-1.7607268,-0.86177206,-1.0506649,-1.1369082,-1.2852774,-0.1483692
36,-1.1593249,-1.2883288,"('hostile', 'amicable')",-1.0529147,-1.3072994,-0.12429465,-0.3971502,-0.7788448,-0.9975928,-0.218748
37,-0.8114469,-0.84582585,"('fake', 'genuine')",-0.45835385,-0.5217248,-0.25042123,-0.21152872,-0.5067406,-0.5263598,-0.0196192
38,-0.88606095,-0.9074001,"('untruthful', 'truthful')",0.020568624,-0.031799667,0.39603823,0.3889699,-0.1564847,-0.1834099,-0.0269252
39,1.2482152,1.2191774,"('exploitative', 'cooperative')",0.5378176,0.5935276,0.6027963,0.6393645,0.7962764,0.8173565,0.0210801
40,-0.4537206,-0.34423524,"('stingy', 'generous')",-0.57887834,-0.45802,-3.2222571,-3.1723678,-1.4182854,-1.3248744,0.093411
41,-0.6368031,-0.5739874,"('unforgiving', 'forgiving')",-0.36644754,-0.31424922,0.629697,0.6171796,-0.1245179,-0.0903524,0.0341655
42,0.504568,0.735378,"('unreliable', 'reliable')",-0.8751449,-0.6391659,-2.767528,-2.6254551,-1.046035,-0.843081,0.202954
43,-0.005345732,0.08327487,"('irresponsible', 'responsible')",0.47214198,0.57492316,0.6154319,0.7781865,0.3607427,0.4787948,0.1180521
44,0.7170995,0.7622128,"('prejudiced', 'unprejudiced')",-0.50221837,-0.36146763,-0.83190334,-0.9049958,-0.2056741,-0.1680835,0.0375906
45,-0.08700981,0.03483997,"('incompetent', 'competent')",0.066241,0.20949574,-0.12684903,-0.099512585,-0.0492059,0.0482744,0.0974803
46,0.3040326,0.36407924,"('uncompetitive', 'competitive')",0.71887827,0.8339565,-0.90614533,-0.7284494,0.0389218,0.1565288,0.117607
47,0.40457463,0.55595946,"('stupid', 'smart')",1.4464533,1.5076392,5.498086,5.645581,2.4497046,2.5697265,0.1200219
48,0.0150495935,-0.11510409,"('unintelligent', 'intelligent')",1.7749325,1.6617745,0.0147484485,0.043352794,0.6015768,0.5300078,-0.071569
49,0.2409175,0.25160027,"('unable', 'able')",0.5550564,0.63048506,-0.091773435,0.034517106,0.2347335,0.3055341,0.0708006
50,0.42838427,0.47658998,"('clumsy', 'skillful')",0.68519336,0.7144681,0.14238535,0.20245038,0.4186543,0.4645029,0.0458486
51,-0.17158826,-0.23792085,"('uneducated', 'educated')",0.89763826,0.69409233,0.87267995,0.8135214,0.53291,0.423231,-0.109679
52,0.11121757,-0.15228674,"('irrational', 'rational')",-0.18482077,-0.44834834,-0.25589058,-0.47505584,-0.1098313,-0.3585636,-0.2487323
53,-0.6763276,-0.8038087,"('uncreative', 'creative')",1.2422485,1.1037147,0.53331494,0.53695744,0.366412,0.2789545,-0.0874575
54,0.12994675,-0.096495844,"('incapable', 'capable')",0.57528406,0.41398895,0.94660753,0.87881655,0.5506128,0.3987699,-0.1518429
55,0.8635814,0.8573963,"('incompetent', 'clever')",1.5383716,1.5446336,0.57386684,0.6816708,0.9919399,1.0279002,0.0359603
56,0.8328167,0.8179807,"('impractical', 'practical')",1.7399421,1.7160861,0.01918141,0.14803225,0.8639801,0.894033,0.0300529
57,-0.014375038,-0.16981721,"('unimaginative', 'imaginative')",0.96477836,0.8641824,-3.0803287,-3.0825877,-0.7099751,-0.7960742,-0.0860991
58,-0.21757278,-0.29640394,"('undiscriminating', 'discriminating')",0.6227147,0.47502467,-0.041034393,-0.034019746,0.1213692,0.0482003,-0.0731689
59,0.15392952,0.18547946,"('foolish', 'wise')",0.2755898,0.21694842,0.040501814,-0.027478166,0.1566737,0.1249832,-0.0316905
60,0.6839529,0.7519201,"('inefficient', 'efficient')",1.8238602,2.014513,0.062306233,0.33300567,0.8567064,1.0331463,0.1764399
61,0.23111175,0.03955292,"('illogical', 'logical')",0.992577,0.88180286,-0.012970651,-0.046659037,0.4035727,0.2915656,-0.1120071
62,1.0722033,1.2356564,"('incompetent', 'brilliant')",1.7762595,1.996749,0.23543684,0.44742092,1.0279666,1.2266088,0.1986422
63,0.053942233,0.13880645,"('unperceptive', 'insightful')",0.67589426,0.720399,0.26564312,0.478855,0.3318265,0.4460202,0.1141937
64,0.40093666,0.3937526,"('shy', 'confident')",-0.2949551,-0.20174861,-5.4871798,-5.449988,-1.7937328,-1.7526612,0.0410716
65,0.15021744,0.15448768,"('insecure', 'secure')",0.08726244,0.08176002,0.4091143,0.5743511,0.2155314,0.2701996,0.0546682
66,-0.8719852,-0.95594335,"('inactive', 'active')",-0.8198494,-0.9713929,0.041464828,-0.034811698,-0.5501233,-0.6540493,-0.103926
67,1.0379633,1.025453,"('doubtful', 'determined')",0.42144987,0.45848113,-0.10693061,-0.112151854,0.4508275,0.4572608,0.0064333
68,0.14257386,0.038462996,"('dependent', 'independent')",-0.5171203,-0.679605,-1.5287907,-1.4624677,-0.6344457,-0.7012032,-0.0667575
69,-0.12839766,-0.11199202,"('lazy', 'industrious')",-0.23217782,-0.08253883,-1.2780149,-1.2749854,-0.5461968,-0.4898388,0.056358
70,0.118137725,0.21644288,"('lethargic', 'energetic')",0.06502551,0.1997846,0.36896056,0.5253865,0.1840413,0.3138713,0.12983
71,-0.31765008,-0.32887894,"('diffident', 'self-confident')",0.5660021,0.6051305,0.36117667,0.29600695,0.2031762,0.1907528,-0.0124234
72,-0.24555026,-0.18547666,"('unambitious', 'ambitious')",0.23825872,0.2591017,-0.20936702,-0.12425777,-0.0722195,-0.0168776,0.0553419
73,1.0878358,1.047606,"('helpless', 'self-reliant')",0.39137262,0.3461887,-3.5376055,-3.522781,-0.6861324,-0.7096621,-0.0235297
74,-0.15062974,-0.13026059,"('undedicated', 'dedicated')",0.7322783,0.79906887,-0.23425725,-0.17748405,0.1157971,0.1637747,0.0479776
75,0.6192141,0.6714758,"('meek', 'impulsive')",-0.2907499,-0.27463636,-0.13679123,-0.16411078,0.063891,0.0775762,0.0136852
76,0.5197153,0.6425178,"('anxious', 'daring')",0.4895625,0.6040437,0.23330015,0.31950524,0.4141927,0.5220222,0.1078295
77,0.08078313,0.003998596,"('unmotivated', 'motivated')",0.90897405,0.94589823,-0.7802211,-0.7550015,0.0698454,0.0649651,-0.0048803
78,-0.99332976,-0.9081509,"('nonresilient', 'resilient')",0.64591676,0.7274982,-0.33068275,-0.17195213,-0.2260319,-0.117535,0.1084969
79,-0.9476616,-0.9780115,"('wavering', 'unwavering')",-1.4410388,-1.5987098,-0.52487814,-0.58496684,-0.9711928,-1.053896,-0.0827032
80,0.77488005,0.8756363,"('dominated', 'dominating')",0.34401596,0.4949119,0.031704452,0.10387089,0.3835335,0.491473,0.1079395
81,0.88627476,0.8870033,"('submissive', 'aggressive')",1.7485697,1.7513645,-0.2148036,-0.037972018,0.8066803,0.8667986,0.0601183
82,-0.078513645,-0.031653255,"('poor', 'rich')",1.1894503,1.0797884,6.216191,6.281401,2.4423758,2.4431788,0.000803
83,0.31275576,0.16057418,"('powerless', 'powerful')",0.71033716,0.6358073,-0.99501765,-1.0872072,0.0093584,-0.0969419,-0.1063003
