,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.42913797,-0.49812508,"('unsociable', 'sociable')",-0.42038208,-0.6102572,-0.42476,-0.5541911,-0.1294311
1,-0.6037932,-0.7255314,"('unfriendly', 'friendly')",1.4531975,1.3501332,0.4247021,0.3123009,-0.1124012
2,0.24910262,0.42086935,"('unlikable', 'likable')",0.62826794,0.6874745,0.4386853,0.5541719,0.1154866
3,-0.0020625945,0.06920037,"('repellent', 'pleasant')",0.73769486,0.75145084,0.3678161,0.4103256,0.0425095
4,0.23411933,0.22165737,"('disliked', 'liked')",-5.780078,-5.895761,-2.7729793,-2.8370519,-0.0640726
5,-0.1473577,-0.124504104,"('distant', 'outgoing')",-0.5832308,-0.5240231,-0.3652942,-0.3242636,0.0410306
6,-0.31330696,-0.2808825,"('distant', 'open')",-0.6209468,-0.59302485,-0.4671269,-0.4369537,0.0301732
7,-0.66818506,-0.65732104,"('insensitive', 'sensitive')",-0.24467392,-0.2801954,-0.4564295,-0.4687582,-0.0123287
8,-0.13988525,-0.17713374,"('unaffectionate', 'affectionate')",0.62175125,0.6091015,0.240933,0.2159839,-0.0249491
9,-0.42649278,-0.47862706,"('unaffectionate', 'caring')",0.7223183,0.695416,0.1479128,0.1083945,-0.0395183
10,-1.6389203,-1.6525737,"('unsympathetic', 'sympathetic')",-1.3288851,-1.3919507,-1.4839027,-1.5222622,-0.0383595
11,-0.96093833,-1.0237732,"('unhelpful', 'helpful')",0.9064259,0.8463365,-0.0272562,-0.0887184,-0.0614622
12,-0.5374948,-0.491401,"('unsupportive', 'supportive')",-2.3736835,-2.4243026,-1.4555891,-1.4578518,-0.0022627
13,-0.8605933,-0.86629486,"('impolite', 'polite')",-1.3523414,-1.4027053,-1.1064674,-1.1345,-0.0280326
14,-0.29421955,-0.27198523,"('antisocial', 'social')",0.07530501,-0.07733517,-0.1094573,-0.1746602,-0.0652029
15,0.02738621,-0.04672841,"('boring', 'funny')",0.30329505,0.28380442,0.1653406,0.118538,-0.0468026
16,-0.21989332,-0.20399608,"('unpopular', 'popular')",0.5395561,0.5279303,0.1598314,0.1619671,0.0021357
17,-0.2206785,-0.15845226,"('nasty', 'nice')",-0.15162311,-0.14003962,-0.1861508,-0.1492459,0.0369049
18,0.35869926,0.39194253,"('disagreeable', 'welcoming')",-0.44422352,-0.49583057,-0.0427621,-0.051944,-0.0091819
19,-0.20040385,-0.0907371,"('inhospitable', 'hospitable')",-0.42333907,-0.32259652,-0.3118715,-0.2066668,0.1052047
20,0.56680137,0.5988486,"('rough', 'thoughtful')",0.94514644,0.9324407,0.7559739,0.7656447,0.0096708
21,-1.2882514,-1.3196295,"('immoral', 'moral')",-0.910634,-0.9781585,-1.0994427,-1.1488941,-0.0494514
22,-0.7246112,-0.7280363,"('untrustworthy', 'trustworthy')",-1.1470947,-1.2584046,-0.935853,-0.9932204,-0.0573674
23,-0.41261715,-0.50032276,"('insincere', 'sincere')",4.8797846,4.7628427,2.2335837,2.1312599,-0.1023238
24,-0.7081379,-0.67894703,"('dishonest', 'honest')",-0.022539906,-0.050723106,-0.3653389,-0.3648351,0.0005038
25,0.93709546,0.90372264,"('egoistic', 'altruistic')",1.6952918,1.7216085,1.3161936,1.3126656,-0.003528
26,0.57956094,0.53531814,"('hardhearted', 'benevolent')",1.9089594,1.8491023,1.2442602,1.1922102,-0.05205
27,-0.8532081,-0.80880564,"('hardhearted', 'softhearted')",0.67943996,0.6312126,-0.0868841,-0.0887965,-0.0019124
28,0.10347833,-0.06859982,"('disloyal', 'loyal')",1.2274389,1.060183,0.6654586,0.4957916,-0.169667
29,-0.7067925,-0.7293865,"('unfair', 'fair')",-0.3797547,-0.5217171,-0.5432736,-0.6255518,-0.0822782
30,0.087635994,0.06308218,"('intolerant', 'tolerant')",0.8659027,0.7742769,0.4767694,0.4186795,-0.0580899
31,-0.72293615,-0.58963335,"('evil', 'good')",-0.44084245,-0.4151938,-0.5818893,-0.5024136,0.0794757
32,-0.9983069,-1.1004018,"('unkind', 'kind')",0.18168628,-0.0051877536,-0.4083103,-0.5527948,-0.1444845
33,1.0575631,0.99473697,"('wrong', 'right')",-0.4641316,-0.4633352,0.2967157,0.2657009,-0.0310148
34,-0.67959166,-0.5560202,"('mean', 'honorable')",4.9903097,5.112905,2.155359,2.2784424,0.1230834
35,0.5542399,0.53784436,"('corrupt', 'incorrupt')",-0.124222696,-0.07067696,0.2150086,0.2335837,0.0185751
36,-0.10068902,-0.13386063,"('hostile', 'amicable')",0.36207962,0.31462073,0.1306953,0.0903801,-0.0403152
37,-0.41547617,-0.37408164,"('fake', 'genuine')",-0.33672997,-0.31763446,-0.3761031,-0.345858,0.0302451
38,-0.48889744,-0.52917403,"('untruthful', 'truthful')",-0.3214221,-0.34479904,-0.4051598,-0.4369865,-0.0318267
39,1.0437089,1.0906156,"('exploitative', 'cooperative')",0.32806543,0.34906253,0.6858872,0.7198391,0.0339519
40,0.80882025,0.7368904,"('stingy', 'generous')",-1.2918477,-1.4131572,-0.2415137,-0.3381334,-0.0966197
41,-0.2595666,-0.20701335,"('unforgiving', 'forgiving')",-0.08351228,-0.22500063,-0.1715394,-0.216007,-0.0444676
42,0.017361064,0.08373222,"('unreliable', 'reliable')",-3.3128083,-3.371274,-1.6477236,-1.6437709,0.0039527
43,-0.87758744,-0.77400506,"('irresponsible', 'responsible')",-0.35369715,-0.33033875,-0.6156423,-0.5521719,0.0634704
44,-0.50374806,-0.44969994,"('prejudiced', 'unprejudiced')",-1.5430764,-1.5064874,-1.0234122,-0.9780936,0.0453186
45,-0.4804719,-0.45067957,"('incompetent', 'competent')",-0.25816953,-0.35493034,-0.3693207,-0.402805,-0.0334843
46,-0.53320473,-0.51380724,"('uncompetitive', 'competitive')",-1.2309542,-1.3013467,-0.8820795,-0.9075769,-0.0254974
47,-0.6031054,-0.51905304,"('stupid', 'smart')",4.529561,4.6613574,1.9632277,2.0711522,0.1079245
48,-0.044075005,-0.09031914,"('unintelligent', 'intelligent')",0.4599833,0.43018538,0.2079541,0.1699331,-0.038021
49,-0.23405132,-0.07023426,"('unable', 'able')",-0.22679706,-0.19317469,-0.2304242,-0.1317045,0.0987197
50,-0.3279708,-0.37099805,"('clumsy', 'skillful')",-0.2220097,-0.31916505,-0.2749903,-0.3450816,-0.0700913
