,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
0,2.333373,2.1417363,"('unsociable', 'sociable')",1.9370179,1.601482,0.18266447,-0.045983978,1.4843518,1.2324115,-0.2519403
1,-0.68785083,-0.7169869,"('unfriendly', 'friendly')",-0.23412868,-0.28077492,0.9951284,0.82151014,0.0243829,-0.0587506,-0.0831335
2,0.5399034,0.5820283,"('unlikable', 'likable')",0.933217,0.88684547,0.44836444,0.5088419,0.640495,0.6592385,0.0187435
3,-0.18292335,-0.23161492,"('repellent', 'pleasant')",-0.5854167,-0.5825887,0.09714653,0.10638684,-0.2237312,-0.2359389,-0.0122077
4,-0.38334554,-0.58220667,"('disliked', 'liked')",-0.52335924,-0.47375813,-5.5807667,-5.570062,-2.1624905,-2.2086757,-0.0461852
5,-2.452645,-2.403051,"('distant', 'outgoing')",-1.5452317,-1.3761381,-0.7121911,-0.67324364,-1.5700226,-1.4841442,0.0858784
6,-3.0175781,-2.8981264,"('distant', 'open')",-1.929173,-1.7151076,-0.62980294,-0.60963297,-1.8588514,-1.7409557,0.1178957
7,0.2798452,0.34607804,"('insensitive', 'sensitive')",1.0593791,0.99504274,0.7748512,0.7338031,0.7046919,0.6916413,-0.0130506
8,-1.3144075,-1.3109132,"('unaffectionate', 'affectionate')",-1.3227166,-1.2606814,0.05470627,0.015378997,-0.8608059,-0.8520719,0.008734
9,0.34649432,0.39682227,"('unaffectionate', 'caring')",-0.093103245,0.015030842,0.9681447,0.9293226,0.4071786,0.4470586,0.03988
10,1.8076293,1.8039544,"('unsympathetic', 'sympathetic')",0.8500522,0.6448615,0.55850685,0.40236288,1.0720628,0.9503929,-0.1216699
11,2.0836875,1.9959867,"('unhelpful', 'helpful')",0.91861993,0.82414144,2.5048442,2.397659,1.8357172,1.7392624,-0.0964548
12,2.2536938,2.2964647,"('unsupportive', 'supportive')",0.84242237,0.85539037,-1.1531107,-1.1199311,0.6476684,0.6773079,0.0296395
13,2.6455832,2.566011,"('impolite', 'polite')",2.9062922,2.73823,0.48582828,0.44197842,2.0125678,1.9154065,-0.0971613
14,1.8058894,1.7115471,"('antisocial', 'social')",1.3292114,1.061583,0.14619318,0.034094106,1.0937647,0.9357414,-0.1580233
15,-0.7139628,-0.6996602,"('boring', 'funny')",0.02689629,0.0029552653,0.28616256,0.25439236,-0.1336346,-0.1474375,-0.0138029
16,-1.1720741,-1.2075746,"('unpopular', 'popular')",-1.4478332,-1.4411002,0.39535135,0.40475038,-0.7415187,-0.7479749,-0.0064562
17,-0.67898315,-0.7059032,"('nasty', 'nice')",-0.7152592,-0.6668163,-0.4757395,-0.3878093,-0.6233273,-0.5868429,0.0364844
18,-0.5654454,-0.5440714,"('disagreeable', 'welcoming')",-0.55093217,-0.5942805,-0.6008712,-0.6053603,-0.5724163,-0.5812374,-0.0088211
19,-0.8242265,-0.8251517,"('inhospitable', 'hospitable')",-1.0935832,-0.98222566,-0.40080664,-0.39988256,-0.7728721,-0.7357533,0.0371188
20,0.32751587,0.29323298,"('rough', 'thoughtful')",0.44515643,0.4884384,1.1813766,1.1180584,0.6513496,0.6332433,-0.0181063
21,1.9133022,1.9979995,"('immoral', 'moral')",1.1044815,0.8924298,-0.14772671,-0.2280533,0.9566856,0.8874587,-0.0692269
