,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.23156136,0.15427572,"('unsociable', 'sociable')",-1.1634778,-1.3037293,-1.2925982,-1.4479116,-1.8330488,-1.8378453,-0.5210495,-0.6958041,-0.9157227,-1.026203,-0.1104803
1,0.554822,0.3119358,"('unfriendly', 'friendly')",-1.0251436,-1.0696896,-0.24074437,-0.46030945,1.3200964,1.2719687,1.6815045,1.4108343,0.458107,0.2929479,-0.1651591
2,0.4452742,0.4525062,"('unlikable', 'likable')",-0.1362452,-0.07087194,1.2388438,1.2665758,0.8097452,0.87163943,0.6556752,0.74179006,0.6026586,0.6523279,0.0496693
3,-0.9321905,-0.7838678,"('repellent', 'pleasant')",-0.15131119,-0.15678558,-0.6525211,-0.63624924,-1.85853,-1.7876093,-0.23788334,-0.16179088,-0.7664872,-0.7052606,0.0612266
4,0.154048,0.037808448,"('disliked', 'liked')",-0.4339621,-0.48873875,0.9318114,0.8791362,1.1823348,1.202126,-4.644979,-4.600968,-0.5621494,-0.5941272,-0.0319778
5,0.043806545,-0.0027383417,"('distant', 'outgoing')",-0.05230886,-0.0043595172,1.0552,1.1459726,3.1039999,3.1067753,0.14734328,0.1524743,0.8596082,0.8796249,0.0200167
6,-0.2041442,-0.28801265,"('distant', 'open')",0.73688185,0.82245684,1.018165,1.1353384,2.4706264,2.500526,0.57066,0.5027524,0.9184379,0.9346122,0.0161743
7,-0.29229483,-0.3536203,"('insensitive', 'sensitive')",-0.028616648,0.0056288317,-1.9974444,-1.9779124,-1.3441393,-1.2535702,0.36598265,0.27999312,-0.6593025,-0.6598962,-0.0005937
8,0.86363137,0.8036737,"('unaffectionate', 'affectionate')",-0.8472085,-0.8704021,0.10965663,-0.014579732,1.6925012,1.603336,0.75802904,0.5584397,0.5153219,0.4160935,-0.0992284
9,1.5475101,1.4527313,"('unaffectionate', 'caring')",0.2484268,0.27641165,-0.26991922,-0.44991216,0.734531,0.6720423,1.1527867,0.93405694,0.6826671,0.577066,-0.1056011
10,0.52268994,0.43182865,"('unsympathetic', 'sympathetic')",-1.118661,-1.2216194,-2.7033,-2.8821533,-3.9287395,-3.9243548,-0.12523156,-0.2960554,-1.4706485,-1.5784709,-0.1078224
11,-0.24796657,-0.2170259,"('unhelpful', 'helpful')",-1.1612291,-1.1569914,-2.3182907,-2.455065,-2.1086025,-2.0998573,1.7573215,1.6634046,-0.8157536,-0.8531071,-0.0373535
12,1.8887799,1.9088793,"('unsupportive', 'supportive')",0.37757692,0.41211024,-0.50622654,-0.54179484,-0.2588246,-0.2021298,-0.8605303,-0.8626623,0.1281551,0.1428805,0.0147254
13,0.37496567,0.4424317,"('impolite', 'polite')",-0.50087315,-0.5060516,-1.3104583,-1.3502669,-2.0670607,-2.033437,-0.23556823,-0.24163967,-0.747799,-0.7377927,0.0100063
14,-0.05343449,0.02921031,"('antisocial', 'social')",-0.112915576,-0.2004725,-0.5718058,-0.62970567,-2.2285163,-2.1587663,-0.5760294,-0.5606444,-0.7085403,-0.7040757,0.0044646
15,-0.46872547,-0.53389955,"('boring', 'funny')",-0.12991723,-0.049243547,0.6580513,0.7270506,0.47197488,0.47149628,0.40015668,0.39131418,0.186308,0.2013436,0.0150356
16,-0.7099857,-0.6391929,"('unpopular', 'popular')",0.21423396,0.2778091,0.7796085,0.85166025,-0.17497933,-0.10955154,0.3882019,0.46974024,0.0994159,0.170093,0.0706771
17,-0.11646754,-0.054901212,"('nasty', 'nice')",-1.2293842,-1.2067245,0.1261564,0.17950952,0.5168662,0.5356767,-0.56337196,-0.4926719,-0.2532402,-0.2078223,0.0454179
18,0.16068329,0.1142101,"('disagreeable', 'welcoming')",-1.3546058,-1.3047882,0.90178776,1.08852,-0.3875774,-0.40272957,-0.40266138,-0.4774744,-0.2164747,-0.1964524,0.0200223
19,-0.5680017,-0.58778983,"('inhospitable', 'hospitable')",-0.38161537,-0.30480987,-0.18769695,-0.14941312,1.6393343,1.6405162,-0.0011765026,0.010530874,0.1001688,0.1218068,0.021638
20,0.019910993,0.13256204,"('rough', 'thoughtful')",-1.4939935,-1.5116547,0.21415298,0.22390774,-0.57274014,-0.51842505,1.0494932,1.0397193,-0.1566353,-0.1267781,0.0298572
21,-0.7269291,-0.74561167,"('immoral', 'moral')",-0.6620612,-0.67954654,-1.1455929,-1.1737208,-4.0422974,-3.9287426,-1.1141739,-1.1191651,-1.5382109,-1.5293573,0.0088536
22,-1.2236181,-1.2887437,"('untrustworthy', 'trustworthy')",-1.4401315,-1.4555185,-1.1457973,-1.1638219,-1.86625,-1.8047904,-1.1955595,-1.2069255,-1.3742713,-1.38396,-0.0096887
23,0.004517177,-0.10222578,"('insincere', 'sincere')",-0.61310065,-0.6103312,-2.0178423,-2.1429389,-1.1238588,-1.1170949,4.3591995,4.0997047,0.121783,0.0254228,-0.0963602
24,0.5187654,0.39030534,"('dishonest', 'honest')",-0.6140164,-0.6576148,-1.3986486,-1.4576194,-0.71848166,-0.72242707,0.3717904,0.23556213,-0.3681182,-0.4423588,-0.0742406
25,0.15423241,0.23217306,"('egoistic', 'altruistic')",-0.60343075,-0.47921506,0.853779,0.9079004,1.632142,1.6393473,1.0880433,1.0434716,0.6249532,0.6687355,0.0437823
26,1.9289964,1.8600713,"('hardhearted', 'benevolent')",-0.28749722,-0.30297545,1.4407531,1.3090429,0.8906855,0.8212187,1.7991704,1.6222918,1.1544217,1.0619299,-0.0924918
27,-0.5542377,-0.48822358,"('hardhearted', 'softhearted')",-1.4946231,-1.542084,-1.5505058,-1.4900355,0.025596693,-0.04526396,1.2218966,1.079486,-0.4703747,-0.4972242,-0.0268495
28,0.073132865,-0.12250481,"('disloyal', 'loyal')",-0.11041516,-0.11292158,-0.87092775,-1.0238914,-1.5135312,-1.5117383,0.23459198,-0.03515566,-0.4374299,-0.5612424,-0.1238125
29,-1.910731,-1.9557618,"('unfair', 'fair')",-0.09617383,-0.14124344,-0.79913235,-0.7318832,-0.39404282,-0.34188887,-0.87833655,-1.0043594,-0.8156833,-0.8350273,-0.019344
30,-0.62296695,-0.63374734,"('intolerant', 'tolerant')",-1.4191628,-1.4449698,-1.8036826,-1.8706509,-2.4404871,-2.4346542,0.9531293,0.83713275,-1.0666341,-1.1093779,-0.0427438
31,-1.0149139,-0.9817244,"('evil', 'good')",-1.2272671,-1.0969342,1.0274322,1.0836034,2.7756028,2.8284307,-0.68411785,-0.7639045,0.1753472,0.2138942,0.038547
