,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.700763,-0.7374353,"('unsociable', 'sociable')",0.33558092,0.28874898,-0.56563854,-0.74495465,-0.3102735,-0.3978803,-0.0876068
1,0.32684886,0.39620873,"('unfriendly', 'friendly')",0.50123006,0.39756683,2.0773802,2.0545535,0.9684864,0.949443,-0.0190434
2,0.70755595,0.67753565,"('unlikable', 'likable')",0.83936703,0.82220423,0.76532614,0.79493535,0.7707497,0.7648918,-0.0058579
3,-1.2362409,-0.9962256,"('repellent', 'pleasant')",1.004369,1.2503866,0.058947783,0.1166673,-0.0576414,0.1236094,0.1812508
4,0.56586003,0.5537409,"('disliked', 'liked')",-0.78339213,-0.90796,-5.7671275,-5.859686,-1.9948866,-2.0713016,-0.076415
5,0.9720827,0.9663782,"('distant', 'outgoing')",-0.9368109,-0.97403204,-0.15617667,-0.012623189,-0.0403016,-0.006759,0.0335426
6,0.7671212,0.79297775,"('distant', 'open')",-1.4693528,-1.5164566,0.30131698,0.465112,-0.1336382,-0.0861223,0.0475159
7,-0.43092585,-0.26581642,"('insensitive', 'sensitive')",0.4729098,0.65552527,0.56731284,0.6492308,0.2030989,0.3463132,0.1432143
8,-0.018462785,-0.10423445,"('unaffectionate', 'affectionate')",-0.8494277,-0.89645123,0.8854336,0.89479196,0.0058477,-0.0352979,-0.0411456
9,0.26786727,0.2180352,"('unaffectionate', 'caring')",-0.11614529,-0.12105487,1.3356004,1.4068809,0.4957741,0.5012871,0.005513
10,-1.8197461,-1.7031462,"('unsympathetic', 'sympathetic')",-0.6697788,-0.55041534,-0.6860714,-0.7683865,-1.0585321,-1.007316,0.0512161
11,-0.50815964,-0.50147307,"('unhelpful', 'helpful')",0.72299904,0.78877074,1.6857241,1.7086247,0.6335212,0.6653074,0.0317862
12,0.48453605,0.6000165,"('unsupportive', 'supportive')",0.64145833,0.7463499,-1.6689117,-1.6388578,-0.1809724,-0.0974971,0.0834753
13,-1.2657772,-1.3965622,"('impolite', 'polite')",-0.0038528815,-0.034775827,-0.37862685,-0.5159698,-0.549419,-0.6491026,-0.0996836
14,0.023549434,0.1602358,"('antisocial', 'social')",1.1307693,1.2549201,-0.69714534,-0.7712454,0.1523911,0.2146368,0.0622457
15,0.32555485,0.12660204,"('boring', 'funny')",-1.1241856,-1.1892297,0.64511377,0.6196685,-0.0511723,-0.1476531,-0.0964808
