,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.08801034,-0.09025735,"('unsociable', 'sociable')",0.27158862,0.14330368,0.40217048,0.25380474,-0.41459432,-0.5421207,0.0867938,-0.0588174,-0.1456112
1,0.10915683,0.13628381,"('unfriendly', 'friendly')",-0.81150186,-0.7822458,0.9875725,0.8379308,1.6241755,1.3317498,0.4773508,0.3809296,-0.0964212
2,-0.0951462,-0.01648372,"('unlikable', 'likable')",0.76379955,0.8865872,2.3483353,2.4528842,0.7367898,0.8882325,0.9384446,1.0528051,0.1143605
3,-0.6588432,-0.53057086,"('repellent', 'pleasant')",-0.55366004,-0.33106947,-0.1036588,-0.053647444,-0.083502084,0.08711445,-0.349916,-0.2070433,0.1428727
4,0.425768,0.4718082,"('disliked', 'liked')",0.7770231,0.7575598,0.15902162,0.12863487,-5.684702,-5.6661544,-1.0807223,-1.0770378,0.0036845
5,-0.8564529,-0.75034094,"('distant', 'outgoing')",0.04834988,0.07646135,0.35993367,0.3366125,-0.23132,-0.330676,-0.1698723,-0.1669858,0.0028865
6,-0.9917103,-0.8449458,"('distant', 'open')",-0.5492801,-0.43642694,-0.8988643,-0.90085506,0.04144241,-0.12504804,-0.5996031,-0.5768189,0.0227842
7,0.76478046,0.74025244,"('insensitive', 'sensitive')",0.47001943,0.5208484,0.5902356,0.669155,0.56791824,0.56468034,0.5982384,0.623734,0.0254956
8,0.48020333,0.5347902,"('unaffectionate', 'affectionate')",-0.7881313,-0.70491976,-0.6904013,-0.68984264,-0.020553164,-0.20275387,-0.2547206,-0.2656815,-0.0109609
9,1.0241686,1.038382,"('unaffectionate', 'caring')",0.09783353,0.1359732,0.9013962,0.8485863,0.76074314,0.6145942,0.6960354,0.659384,-0.0366514
10,0.1514786,0.15303512,"('unsympathetic', 'sympathetic')",-0.07213949,0.07160492,-0.96963054,-0.9443799,-0.2498397,-0.29299793,-0.2850328,-0.2531845,0.0318483
11,0.7243098,0.6944791,"('unhelpful', 'helpful')",1.9800131,1.9965949,0.5454494,0.52930814,2.8069828,2.8490891,1.5141888,1.5173678,0.003179
12,1.7059796,1.8127897,"('unsupportive', 'supportive')",1.1390004,1.3831377,0.7203407,0.8293459,-1.8406975,-1.7779406,0.4311558,0.5618331,0.1306773
13,0.09294428,-0.046907052,"('impolite', 'polite')",0.28190118,0.18553364,0.8912731,0.9044587,0.16341746,0.16537029,0.357384,0.3021139,-0.0552701
14,0.38141128,0.29156953,"('antisocial', 'social')",0.7402494,0.6767171,1.9520063,2.0044124,-0.5388376,-0.4986642,0.6337073,0.6185088,-0.0151985
15,0.8020896,0.7750318,"('boring', 'funny')",1.1460394,0.972768,0.29488355,0.33248058,0.654443,0.5917995,0.7243639,0.66802,-0.0563439
16,-1.2728537,-1.1853726,"('unpopular', 'popular')",-1.2044806,-1.1356711,-0.473353,-0.44008785,0.5538014,0.53841025,-0.5992215,-0.5556803,0.0435412
17,-0.49078283,-0.31549272,"('nasty', 'nice')",-0.05676519,0.07682961,0.13965099,0.22576155,-0.22387783,-0.13731402,-0.1579437,-0.0375539,0.1203898
18,-0.542845,-0.3874968,"('disagreeable', 'welcoming')",-0.31071252,-0.044492245,-0.6145514,-0.57811356,-0.37348938,-0.42635205,-0.4603996,-0.3591137,0.1012859
19,0.26001114,0.31060788,"('inhospitable', 'hospitable')",0.13359739,0.19168732,-0.37240884,-0.4323485,0.01412724,-0.011281654,0.0088317,0.0146663,0.0058346
20,-0.3630073,-0.3197288,"('rough', 'thoughtful')",-1.028172,-0.9460267,-0.24382195,-0.1716543,0.15525204,0.17948899,-0.3699373,-0.3144802,0.0554571
21,0.35331944,0.27947047,"('immoral', 'moral')",0.5539184,0.544956,0.88616025,0.95544225,-0.54791135,-0.4314576,0.3113717,0.3371028,0.0257311
22,-0.3220373,-0.29154128,"('untrustworthy', 'trustworthy')",0.32540038,0.4486056,-0.67484826,-0.67342234,-1.2346104,-1.1058532,-0.4765239,-0.4055528,0.0709711
23,1.3294318,1.290211,"('insincere', 'sincere')",1.1798702,1.2276484,0.8240102,0.806012,6.143301,5.9701443,2.3691533,2.323504,-0.0456493
24,0.44939202,0.40956903,"('dishonest', 'honest')",0.74457157,0.73700494,0.005713895,0.020041931,0.63403666,0.56928307,0.4584285,0.4339747,-0.0244538
25,-0.45112756,-0.37308896,"('egoistic', 'altruistic')",-1.5931337,-1.5703378,-0.4581241,-0.4350056,0.9806266,0.89083534,-0.3804397,-0.3718992,0.0085405
26,1.2921222,1.3443719,"('hardhearted', 'benevolent')",0.7414949,0.841068,1.5181473,1.5448891,1.579537,1.4446827,1.2828254,1.2937529,0.0109275
27,-0.39736193,-0.31301352,"('hardhearted', 'softhearted')",-1.0546578,-0.8814167,-0.7168311,-0.7120565,0.8500235,0.69661194,-0.3297068,-0.3024687,0.0272381
28,0.73749936,0.63599086,"('disloyal', 'loyal')",0.099308066,-0.09211917,-0.04017865,-0.15715918,0.9306421,0.6653675,0.4318177,0.26302,-0.1687977
29,-0.5174708,-0.4932829,"('unfair', 'fair')",-0.5793548,-0.67473495,-0.34704974,-0.35987958,-0.82788,-1.0147065,-0.5679388,-0.635651,-0.0677122
30,1.8949437,1.880359,"('intolerant', 'tolerant')",1.0829369,1.167775,1.0446912,1.0446389,1.5820647,1.5851521,1.401159,1.4194813,0.0183223
31,-1.1068853,-0.8907261,"('evil', 'good')",-1.5058475,-1.4293084,-1.0308174,-1.0278386,-1.6331394,-1.7716194,-1.3191724,-1.2798731,0.0392993
32,1.3311498,1.2401903,"('unkind', 'kind')",0.69047683,0.67425025,0.29540685,0.30189508,1.3837773,1.3043483,0.9252027,0.8801709,-0.0450318
33,0.0071661714,-0.012751674,"('wrong', 'right')",0.16216613,0.11911482,0.9500723,0.9786763,-0.69031274,-0.759569,0.107273,0.0813676,-0.0259054
34,-0.23619193,-0.11054735,"('mean', 'honorable')",0.218744,0.44216433,0.5716514,0.58011633,6.0363,6.0465155,1.6476259,1.7395622,0.0919363
35,-0.32498142,-0.26838288,"('corrupt', 'incorrupt')",-0.8412221,-1.0209266,-1.1570786,-1.1811856,-0.31416622,-0.53642195,-0.6593621,-0.7517293,-0.0923672
36,-1.1065017,-0.9864027,"('hostile', 'amicable')",-1.373013,-1.39201,0.043631453,-0.11933016,-0.027960576,-0.24977075,-0.6159609,-0.6868784,-0.0709175
37,0.7114927,0.6477724,"('fake', 'genuine')",-0.077120624,-0.07941595,-1.1154476,-1.0468514,-0.0061033224,-0.018717356,-0.1217947,-0.1243031,-0.0025084
38,0.9415149,0.9748318,"('untruthful', 'truthful')",1.363346,1.370463,0.88073593,0.86507773,0.663721,0.67492884,0.9623294,0.9713254,0.008996
39,0.6458753,0.6756278,"('exploitative', 'cooperative')",1.2343876,1.1911683,0.86074317,0.9485425,-0.20831016,-0.19591498,0.6331739,0.6548559,0.021682
40,-0.032703586,0.06123014,"('stingy', 'generous')",-0.56585443,-0.40004492,0.6470997,0.6857148,-2.3004415,-2.358267,-0.5629749,-0.5028418,0.0601331
41,0.77071315,0.7817659,"('unforgiving', 'forgiving')",0.33509102,0.45350146,1.1753672,1.1506345,0.1010099,0.034747828,0.5955453,0.6051624,0.0096171
42,0.71727777,0.7571602,"('unreliable', 'reliable')",1.9660826,1.9948326,0.6993923,0.74907917,-2.5036027,-2.3229227,0.2197875,0.2945373,0.0747498
43,0.5267189,0.5300343,"('irresponsible', 'responsible')",1.0241612,1.1740727,0.46872118,0.51310813,0.44259614,0.44941866,0.6155494,0.6666584,0.051109
44,-1.3265047,-1.2709037,"('prejudiced', 'unprejudiced')",0.083853394,0.09602529,-0.14223981,-0.042711407,-1.2851249,-1.1964729,-0.667504,-0.6035156,0.0639884
45,0.4135465,0.43142024,"('incompetent', 'competent')",0.03778978,0.22448269,-0.39170915,-0.4205156,-0.4122408,-0.47695774,-0.0881534,-0.0603926,0.0277608
46,-0.7041875,-0.7599204,"('uncompetitive', 'competitive')",-0.260669,-0.13555071,0.54637057,0.56143916,-0.41717118,-0.2831326,-0.2089143,-0.1542911,0.0546232
47,-0.41961718,-0.4021281,"('stupid', 'smart')",0.25307006,0.49777666,0.8819329,0.90839213,5.224339,5.2299047,1.4849312,1.5584863,0.0735551
48,0.99653053,1.0029731,"('unintelligent', 'intelligent')",-0.8200551,-0.73377144,-0.7613482,-0.72806996,0.06183604,0.007699658,-0.1307592,-0.1127922,0.017967
49,0.09221702,0.15517323,"('unable', 'able')",-0.7404049,-0.56835014,-1.0862215,-1.0218875,-0.12265788,-0.042486425,-0.4642668,-0.3693877,0.0948791
50,0.5607923,0.65666986,"('clumsy', 'skillful')",0.45248663,0.5556916,0.11530139,0.13844594,0.35509244,0.37448174,0.3709182,0.4313223,0.0604041
51,0.034537733,-0.08745102,"('uneducated', 'educated')",0.011812672,-0.18001886,-0.32372075,-0.4091557,0.55779094,0.4699953,0.0701052,-0.0516576,-0.1217628
52,-0.47391403,-0.4163301,"('irrational', 'rational')",-0.7445471,-0.8739498,0.03396034,-0.083801754,-0.47980368,-0.6992589,-0.4160761,-0.5183351,-0.102259
53,-0.32584295,-0.2982575,"('uncreative', 'creative')",-1.9136384,-1.8902017,0.6468312,0.553389,0.43677893,0.2807126,-0.2889678,-0.3385894,-0.0496216
54,0.31117082,0.27981874,"('incapable', 'capable')",0.23479405,0.139355,0.8137003,0.79200757,1.1581001,1.0888536,0.6294413,0.5750087,-0.0544326
55,-0.24305214,-0.26543406,"('incompetent', 'clever')",-0.9814828,-0.84059566,-1.0085443,-0.95322955,-0.6050271,-0.5551603,-0.7095267,-0.6536049,0.0559218
56,1.805366,1.6476173,"('impractical', 'practical')",2.511964,2.3850157,1.0914354,1.0885923,0.48757303,0.5389963,1.4740847,1.4150554,-0.0590293
57,0.030596428,-0.011361036,"('unimaginative', 'imaginative')",-0.49385726,-0.49709618,-0.48313224,-0.49137068,-2.698412,-2.6746426,-0.9112012,-0.9186176,-0.0074164
58,-0.39357063,-0.4944023,"('undiscriminating', 'discriminating')",-0.31909913,-0.3634444,1.1083663,1.0043225,0.17834178,0.10310831,0.1435096,0.062396,-0.0811136
59,0.33316007,0.38264665,"('foolish', 'wise')",0.8359349,0.77300143,0.48197415,0.4902747,0.33569753,0.2407388,0.4966916,0.4716654,-0.0250262
60,-0.3501437,-0.39555037,"('inefficient', 'efficient')",0.5807133,0.62999046,0.2903757,0.30664816,-0.07647038,0.044866435,0.1111187,0.1464887,0.03537
61,-0.92455655,-1.0117207,"('illogical', 'logical')",-1.0621105,-1.1374499,1.1977127,1.1364431,-0.0047002956,-0.12906238,-0.1984137,-0.2854474,-0.0870337
62,0.48926598,0.4829072,"('incompetent', 'brilliant')",0.5620016,0.7589392,0.58375895,0.73873717,0.32113355,0.48396206,0.48904,0.6161364,0.1270964
63,1.3113405,1.2293167,"('unperceptive', 'insightful')",0.9968696,1.135595,0.77289766,0.7882816,1.2063899,1.3230054,1.0718744,1.1190497,0.0471753
64,-0.8210386,-0.92693263,"('shy', 'confident')",0.6313804,0.4607963,0.74870217,0.7673024,-6.3931584,-6.184235,-1.4585286,-1.4707673,-0.0122387
65,-0.2970983,-0.3752312,"('insecure', 'secure')",0.03361319,-0.07077259,-0.16080783,-0.13463119,-0.57663095,-0.5221015,-0.250231,-0.2756841,-0.0254531
66,-0.93278295,-0.93905383,"('inactive', 'active')",-0.20627284,-0.27704933,0.48885095,0.4630109,1.0204312,0.9282564,0.0925566,0.043791,-0.0487656
67,0.58596814,0.46240658,"('doubtful', 'determined')",1.8375641,1.6519433,0.19871865,0.22946626,-0.13582996,-0.15423381,0.6216052,0.5473956,-0.0742096
68,-0.5313457,-0.6802383,"('dependent', 'independent')",-0.48963988,-0.61884356,-2.1074846,-2.216529,-0.80089265,-0.88961387,-0.9823407,-1.1013062,-0.1189655
69,-0.13661867,0.04152304,"('lazy', 'industrious')",0.74544626,0.69827914,0.98062265,0.9743677,-0.5414142,-0.52741224,0.262009,0.2966894,0.0346804
70,0.18314698,0.18411948,"('lethargic', 'energetic')",1.1231531,1.285162,-0.19525944,-0.11910073,0.5937676,0.77564776,0.4262021,0.5314571,0.105255
71,0.8489372,0.82377636,"('diffident', 'self-confident')",1.3090165,1.2682043,1.6267138,1.6078411,0.42511725,0.33930227,1.0524461,1.009781,-0.0426651
