,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
0,0.05032204,-0.011194777,"('unsociable', 'sociable')",-0.03494336,-0.037973933,0.04226463,0.035070866,0.0192144,-0.0046993,-0.0239137
1,-0.5927371,-0.6269138,"('unfriendly', 'friendly')",-0.38105235,-0.50741124,1.3240869,1.1054274,0.1167658,-0.0096325,-0.1263983
2,0.38530356,0.47465262,"('unlikable', 'likable')",1.9971176,2.0725062,0.66614914,0.67012817,1.0161901,1.0724289,0.0562388
3,0.469262,0.55066293,"('repellent', 'pleasant')",0.46055368,0.7251043,1.0935016,1.1775278,0.6744391,0.817765,0.1433259
4,-0.83511454,-0.9266255,"('disliked', 'liked')",-0.2529502,-0.31099626,-7.5894504,-7.8414955,-2.892505,-3.0263723,-0.1338673
5,-1.387952,-1.4320183,"('distant', 'outgoing')",-0.39969707,-0.48457336,-0.58713144,-0.6907764,-0.7915935,-0.8691227,-0.0775292
6,-1.4187143,-1.4295347,"('distant', 'open')",-0.270806,-0.39017677,-0.29003847,-0.4314115,-0.6598529,-0.7503743,-0.0905214
7,1.000969,1.0367818,"('insensitive', 'sensitive')",1.0959928,1.246397,0.7657178,0.82348233,0.9542266,1.0355537,0.0813271
8,-0.20328686,-0.18878575,"('unaffectionate', 'affectionate')",-0.4833134,-0.5822431,0.59863645,0.43436086,-0.0293213,-0.1122227,-0.0829014
9,0.08449846,0.114991516,"('unaffectionate', 'caring')",0.27866456,0.22490034,1.2650453,1.200634,0.5427361,0.5135086,-0.0292275
10,1.0723373,1.1471597,"('unsympathetic', 'sympathetic')",-0.012518831,0.103671625,0.09066787,0.20026524,0.3834954,0.4836989,0.1002035
11,0.130674,0.20631942,"('unhelpful', 'helpful')",0.766859,0.85531324,1.8838392,2.0007427,0.9271241,1.0207918,0.0936677
12,1.239438,1.3326774,"('unsupportive', 'supportive')",0.8775468,1.0849923,-2.0382507,-2.0626822,0.0262447,0.1183292,0.0920845
13,-0.022390625,-0.025748655,"('impolite', 'polite')",0.507677,0.6072202,-0.54374593,-0.4103669,-0.0194865,0.0570349,0.0765214
14,1.4376919,1.390704,"('antisocial', 'social')",2.041702,2.1222153,0.018257696,0.04043553,1.1658839,1.1844517,0.0185678
15,0.1635896,0.0399504,"('boring', 'funny')",0.33431393,0.19046375,-0.2675271,-0.34809926,0.0767921,-0.0392284,-0.1160205
16,-1.1212337,-1.1987863,"('unpopular', 'popular')",-1.1995584,-1.157989,0.007290691,-0.06119464,-0.7711672,-0.80599,-0.0348228
17,-0.14129618,-0.13288625,"('nasty', 'nice')",0.55736053,0.6707382,-0.45557058,-0.40072298,-0.0131687,0.0457097,0.0588784
18,0.8460269,1.0138838,"('disagreeable', 'welcoming')",-0.68939465,-0.45994806,-0.7241783,-0.7390969,-0.189182,-0.0617204,0.1274616
19,-1.40006,-1.3478645,"('inhospitable', 'hospitable')",-1.125948,-1.0898792,-0.8304764,-0.83605963,-1.1188281,-1.0912677,0.0275604
20,-0.22255531,-0.19528173,"('rough', 'thoughtful')",0.529373,0.6460958,0.7340048,0.7391225,0.3469408,0.3966455,0.0497047
21,0.5717387,0.5436484,"('immoral', 'moral')",0.8652855,1.0329416,-0.5077591,-0.28967884,0.309755,0.4289704,0.1192154
22,0.94416857,0.93089706,"('untrustworthy', 'trustworthy')",1.1700815,1.1686598,-0.63566417,-0.6512849,0.492862,0.4827573,-0.0101047
23,0.21197666,0.28696334,"('insincere', 'sincere')",1.5900265,1.6690023,6.3356514,6.4464097,2.7125514,2.8007917,0.0882403
24,0.8692894,0.87904495,"('dishonest', 'honest')",0.5814646,0.6072768,0.6936628,0.67302215,0.7148056,0.7197812,0.0049756
25,0.039126236,-0.029852584,"('egoistic', 'altruistic')",-0.5247862,-0.6096891,1.0244976,0.91716576,0.1796126,0.0925414,-0.0870712
26,0.9522204,0.85365677,"('hardhearted', 'benevolent')",2.2242863,2.1766126,1.5045075,1.3041426,1.560338,1.444804,-0.115534
27,-0.020635404,0.022509791,"('hardhearted', 'softhearted')",0.57407385,0.5225362,1.1069337,0.9462701,0.5534574,0.4971054,-0.056352
28,0.71411395,0.6510471,"('disloyal', 'loyal')",0.3616977,0.26088664,1.3267055,1.264514,0.800839,0.7254826,-0.0753564
29,-0.0846242,-0.13408524,"('unfair', 'fair')",-0.17154813,-0.23557246,-0.14940903,-0.32344887,-0.1351938,-0.2310355,-0.0958417
