,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8604721,0.88363945,"('unsociable', 'sociable')",-0.070085734,-0.20006673,0.3951932,0.3417864,-0.0534068
1,-0.9585002,-1.0216926,"('unfriendly', 'friendly')",1.5921715,1.4842652,0.3168357,0.2312863,-0.0855494
2,0.5514798,0.6204212,"('unlikable', 'likable')",0.467152,0.53269637,0.5093159,0.5765588,0.0672429
3,-0.0068199914,0.17524682,"('repellent', 'pleasant')",0.1783702,0.25304806,0.0857751,0.2141474,0.1283723
4,-0.5267824,-0.6343151,"('disliked', 'liked')",-6.272137,-6.4299736,-3.3994598,-3.5321443,-0.1326845
5,-1.3057628,-1.3957283,"('distant', 'outgoing')",-0.42513728,-0.47549245,-0.86545,-0.9356104,-0.0701604
6,-1.8476013,-1.9449717,"('distant', 'open')",0.096675016,0.021168258,-0.8754631,-0.9619017,-0.0864386
7,0.29004657,0.50741583,"('insensitive', 'sensitive')",0.5387391,0.65649515,0.4143928,0.5819555,0.1675627
8,-1.3665377,-1.4320517,"('unaffectionate', 'affectionate')",0.7717377,0.6548546,-0.2974,-0.3885985,-0.0911985
9,-0.74835354,-0.67683226,"('unaffectionate', 'caring')",1.0386484,1.0433754,0.1451474,0.1832716,0.0381242
10,0.6247591,0.8989359,"('unsympathetic', 'sympathetic')",-0.32890227,-0.26681766,0.1479284,0.3160591,0.1681307
11,-0.0540623,0.11408679,"('unhelpful', 'helpful')",1.3679987,1.5353929,0.6569682,0.8247398,0.1677716
12,0.42812154,0.6348873,"('unsupportive', 'supportive')",-1.8609204,-1.8213865,-0.7163994,-0.5932496,0.1231498
13,0.58854157,0.719802,"('impolite', 'polite')",-0.67742646,-0.6026319,-0.0444424,0.058585,0.1030274
14,1.6720504,1.7407284,"('antisocial', 'social')",-0.25100663,-0.3139765,0.7105219,0.7133759,0.002854
15,-0.41358605,-0.5132538,"('boring', 'funny')",0.5303628,0.42687482,0.0583884,-0.0431895,-0.1015779
16,-0.3429721,-0.3697909,"('unpopular', 'popular')",0.57748604,0.55473435,0.117257,0.0924717,-0.0247853
17,-0.0056993347,0.08396918,"('nasty', 'nice')",-0.58779067,-0.5248548,-0.296745,-0.2204428,0.0763022
