,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2230903,1.1527417,"('unsociable', 'sociable')",-0.23587489,-0.33355945,-0.52454007,-0.6240604,0.1542251,0.0650406,-0.0891845
1,0.9166229,0.8504223,"('unfriendly', 'friendly')",0.40052295,0.26598018,1.3281006,1.209296,0.8817488,0.7752328,-0.106516
2,1.9185425,2.0030947,"('unlikable', 'likable')",1.515357,1.6062955,0.85600144,0.9178221,1.4299669,1.5090707,0.0791038
3,-0.5068149,-0.3195865,"('repellent', 'pleasant')",-0.58407116,-0.5347493,0.83117986,0.8617729,-0.0865688,0.002479,0.0890478
4,-0.18691327,-0.23090586,"('disliked', 'liked')",0.14304817,0.10094151,-6.5863357,-6.8421235,-2.210067,-2.3240293,-0.1139623
5,-0.08992596,-0.12326814,"('distant', 'outgoing')",0.467011,0.49740675,-0.22203222,-0.26521933,0.0516843,0.0363064,-0.0153779
6,-0.25092795,-0.26039028,"('distant', 'open')",0.322824,0.3257407,-0.1790343,-0.2240293,-0.0357127,-0.052893,-0.0171803
7,1.1468427,1.1775466,"('insensitive', 'sensitive')",-0.20225504,-0.24877635,0.22354801,0.25417075,0.3893786,0.3943137,0.0049351
8,1.5659385,1.5801282,"('unaffectionate', 'affectionate')",0.07041435,-0.029740036,0.5786011,0.52693653,0.738318,0.6924415,-0.0458765
9,2.6237357,2.617627,"('unaffectionate', 'caring')",0.3544663,0.27178293,1.0443673,1.043439,1.3408564,1.3109496,-0.0299068
10,0.3770492,0.36808002,"('unsympathetic', 'sympathetic')",-1.3243071,-1.3805016,-0.95331997,-0.98088926,-0.6335259,-0.664437,-0.0309111
11,0.41666076,0.49285924,"('unhelpful', 'helpful')",-0.022650793,-0.0047703832,1.4374886,1.5211347,0.6104995,0.6697412,0.0592417
12,2.9499316,3.0381937,"('unsupportive', 'supportive')",0.19320482,0.24241757,-2.144442,-2.167448,0.3328981,0.3710544,0.0381563
13,0.11003937,0.10104987,"('impolite', 'polite')",0.41488916,0.4166656,-1.1855812,-1.1452783,-0.2202176,-0.2091876,0.01103
14,0.9445756,0.96466506,"('antisocial', 'social')",0.7354718,0.7180426,0.027927168,-0.08108174,0.5693249,0.5338753,-0.0354496
15,0.3576261,0.2504692,"('boring', 'funny')",0.5333855,0.47060084,-0.07981209,-0.10667734,0.2703998,0.2047976,-0.0656022
16,-1.8567444,-1.8005762,"('unpopular', 'popular')",0.20323665,0.17375436,0.39660686,0.274212,-0.4189669,-0.45087,-0.0319031
17,-0.29345086,-0.24442784,"('nasty', 'nice')",-1.1719656,-1.1430676,-0.6831433,-0.5997291,-0.7161866,-0.6624082,0.0537784
18,-0.08935716,0.034897417,"('disagreeable', 'welcoming')",0.84311914,0.936036,-0.705379,-0.758205,0.0161277,0.0709095,0.0547818
19,0.22944017,0.30097097,"('inhospitable', 'hospitable')",-0.89878637,-0.8901972,-0.9334961,-0.8757146,-0.5342808,-0.4883136,0.0459672
20,0.2515848,0.20734048,"('rough', 'thoughtful')",0.042610995,0.029359527,0.7365494,0.7327584,0.3435817,0.3231528,-0.0204289
21,0.65602857,0.6971081,"('immoral', 'moral')",-0.0085434355,0.003553491,-1.0237635,-0.9837449,-0.1254261,-0.0943611,0.031065
22,0.78957164,0.7450235,"('untrustworthy', 'trustworthy')",-0.06851268,-0.046403278,-1.0202328,-1.0599728,-0.0997246,-0.1204509,-0.0207263
23,0.881589,0.8697598,"('insincere', 'sincere')",-0.26833302,-0.29120445,5.390387,5.4582067,2.0012143,2.0122541,0.0110398
24,1.4303585,1.3932773,"('dishonest', 'honest')",-0.1695419,-0.16384463,0.35786775,0.37850034,0.5395614,0.5359777,-0.0035837
25,0.16570158,0.13544396,"('egoistic', 'altruistic')",0.5340903,0.50520116,1.2899716,1.2825756,0.6632545,0.6410736,-0.0221809
26,1.4063007,1.2867208,"('hardhearted', 'benevolent')",1.832084,1.7864863,1.8358732,1.7346592,1.6914193,1.602622,-0.0887973
27,0.731572,0.73588777,"('hardhearted', 'softhearted')",-0.307594,-0.3092787,0.6451224,0.6139875,0.3563668,0.3468655,-0.0095013
28,1.7752842,1.6605402,"('disloyal', 'loyal')",-0.08010484,-0.25719362,1.08194,0.9893084,0.9257065,0.7975516,-0.1281549
29,-0.3549018,-0.4110605,"('unfair', 'fair')",-0.47435153,-0.5379064,-0.17431122,-0.29705846,-0.3345215,-0.4153418,-0.0808203
30,1.4374015,1.6094682,"('intolerant', 'tolerant')",0.22791152,0.24764054,0.2517043,0.27480084,0.6390058,0.7106365,0.0716307
31,-0.20711407,-0.14125475,"('evil', 'good')",-0.0012626303,0.038283233,-0.52362365,-0.5824402,-0.2440001,-0.2284706,0.0155295
32,0.52825,0.4353753,"('unkind', 'kind')",-0.5768749,-0.6131459,0.11755219,0.03885787,0.0229758,-0.0463042,-0.06928
33,1.394772,1.302538,"('wrong', 'right')",0.8629205,0.83516854,-0.4666716,-0.44382295,0.597007,0.5646278,-0.0323792
34,-0.8278666,-0.57480204,"('mean', 'honorable')",-0.1532442,-0.0018966682,4.9848456,5.2310486,1.3345782,1.5514499,0.2168717
35,-0.4990963,-0.67015743,"('corrupt', 'incorrupt')",0.023812773,-0.07443446,-0.3116898,-0.3801846,-0.2623245,-0.3749255,-0.112601
36,-0.07697716,-0.042752877,"('hostile', 'amicable')",0.77686673,0.6655134,0.19440661,0.048344687,0.2980987,0.2237017,-0.074397
37,0.67242247,0.600444,"('fake', 'genuine')",-0.40427935,-0.49591082,-0.10944595,-0.11023068,0.0528991,-0.0018992,-0.0547983
