,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.604818,-0.60643715,"('egoistic', 'altruistic')",-0.11781596,-0.10767541,1.3363756,1.2924615,0.2045805,0.192783,-0.0117975
26,0.59478927,0.48905316,"('hardhearted', 'benevolent')",2.4216115,2.3657079,1.6890968,1.5048977,1.5684992,1.4532196,-0.1152796
27,-0.9916262,-0.95245934,"('hardhearted', 'softhearted')",0.37040585,0.49321517,1.3522099,1.2754388,0.2436632,0.2720649,0.0284017
28,-0.50132114,-0.6642243,"('disloyal', 'loyal')",0.42739046,0.37973732,1.088742,0.94468147,0.3382704,0.2200648,-0.1182056
29,-0.8916812,-0.8870913,"('unfair', 'fair')",-0.7362218,-0.75024194,-0.35868675,-0.531522,-0.6621966,-0.7229517,-0.0607551
30,0.5635176,0.46340385,"('intolerant', 'tolerant')",1.0609443,1.0724846,1.1110581,1.1293544,0.91184,0.8884142,-0.0234258
31,-1.3730104,-1.2192513,"('evil', 'good')",-1.1852125,-1.0999386,-1.0146568,-1.0179644,-1.1909599,-1.1123848,0.0785751
32,0.53871024,0.45910072,"('unkind', 'kind')",0.74679804,0.71285594,1.1610224,1.0062076,0.8155103,0.7260547,-0.0894556
33,0.003470078,-0.017253332,"('wrong', 'right')",0.28497326,0.22961365,-0.52538574,-0.6283953,-0.0789808,-0.1386783,-0.0596975
34,0.09343331,0.22822769,"('mean', 'honorable')",0.5289803,0.6967714,6.2015233,6.376524,2.2746456,2.4338411,0.1591955
35,-0.10765973,-0.05259669,"('corrupt', 'incorrupt')",-1.1450381,-1.1925051,-0.088821515,-0.20063299,-0.4471731,-0.4819116,-0.0347385
36,-0.09574137,-0.096748084,"('hostile', 'amicable')",-0.62862927,-0.58806366,0.715899,0.58266646,-0.0028239,-0.0340484,-0.0312245
37,0.0908944,0.15132365,"('fake', 'genuine')",0.037440997,0.060031436,0.33511811,0.37174,0.1544845,0.194365,0.0398805
38,-0.15694615,-0.17735147,"('untruthful', 'truthful')",0.47400233,0.543066,0.13433123,0.18501183,0.1504625,0.1835755,0.033113
39,1.7888522,1.6856972,"('exploitative', 'cooperative')",2.2705638,2.2166145,0.14900587,0.118885964,1.4028072,1.3403993,-0.0624079
40,-0.14147925,-0.21591221,"('stingy', 'generous')",-0.15565826,-0.11601344,-2.1227865,-2.2115254,-0.8066413,-0.847817,-0.0411757
41,-0.36834627,-0.39222515,"('unforgiving', 'forgiving')",0.5932798,0.70044833,0.14205246,0.13100824,0.1223287,0.1464105,0.0240818
42,0.6378109,0.7005877,"('unreliable', 'reliable')",-0.057272952,0.049435567,-3.1013718,-2.9360485,-0.840278,-0.728675,0.111603
43,-0.2464692,-0.26073423,"('irresponsible', 'responsible')",1.6344587,1.7617337,0.46525663,0.48743042,0.6177487,0.66281,0.0450613
44,0.3764096,0.37423128,"('prejudiced', 'unprejudiced')",-1.2906446,-1.3042761,-1.3724711,-1.3804357,-0.7622354,-0.7701602,-0.0079248
45,-0.841562,-0.8169064,"('incompetent', 'competent')",1.0798806,1.145854,-0.41421255,-0.44408223,-0.0586313,-0.0383782,0.0202531
46,-0.24367753,-0.26614553,"('uncompetitive', 'competitive')",0.27479595,0.36432707,-0.8000282,-0.7201514,-0.2563033,-0.2073233,0.04898
47,0.0678705,0.1415796,"('stupid', 'smart')",0.6015051,0.7071941,5.7814636,5.789803,2.1502797,2.2128588,0.0625791
48,-1.2236958,-1.2500074,"('unintelligent', 'intelligent')",0.69270015,0.7729488,0.19863889,0.20692304,-0.1107856,-0.0900452,0.0207404
49,-0.36806673,-0.27066523,"('unable', 'able')",-0.04005488,0.06473337,-0.49764004,-0.31047702,-0.3019206,-0.1721363,0.1297843
50,-0.09864281,9.4302e-05,"('clumsy', 'skillful')",-0.6585416,-0.58454806,0.1309662,0.16259375,-0.2087394,-0.14062,0.0681194
51,-0.27636543,-0.45101348,"('uneducated', 'educated')",0.19465792,0.05779303,0.3784975,0.28701332,0.09893,-0.0354024,-0.1343324
52,-0.18009594,-0.3342552,"('irrational', 'rational')",-0.30287382,-0.43888503,0.18984461,0.06476455,-0.0977084,-0.2361252,-0.1384168
53,-2.2759082,-2.2701535,"('uncreative', 'creative')",0.027509985,0.093695216,0.77668244,0.7509475,-0.490572,-0.4751703,0.0154017
54,-0.6865418,-0.75074744,"('incapable', 'capable')",-0.2682395,-0.26899785,1.0662122,1.0970623,0.0371436,0.0257723,-0.0113713
55,-0.9758414,-0.993186,"('incompetent', 'clever')",0.93020195,1.0093124,-0.28400308,-0.24984984,-0.1098808,-0.0779078,0.031973
56,1.4512825,1.3456438,"('impractical', 'practical')",2.510673,2.5029404,-0.04910387,-0.03578628,1.3042839,1.2709326,-0.0333513
57,-1.0437794,-1.1293541,"('unimaginative', 'imaginative')",0.07782623,0.13587898,-2.7936802,-2.7852225,-1.2532111,-1.2595659,-0.0063548
58,-0.16142258,-0.21130097,"('undiscriminating', 'discriminating')",0.30312183,0.31274807,0.060938857,0.05894017,0.067546,0.0534624,-0.0140836
59,0.19023526,0.13177508,"('foolish', 'wise')",-0.44372427,-0.48061734,0.46267492,0.45332304,0.0697286,0.0348269,-0.0349017
60,0.25581816,0.24049534,"('inefficient', 'efficient')",2.4086952,2.499334,-0.25574717,-0.10051393,0.8029221,0.8797719,0.0768498
61,-1.0809451,-1.1739155,"('illogical', 'logical')",1.0403537,0.90756327,0.11968282,-0.044454195,0.0263638,-0.1036021,-0.1299659
62,-0.31851956,-0.32141545,"('incompetent', 'brilliant')",1.413991,1.4923087,-0.25296238,-0.060915958,0.2808363,0.3699925,0.0891562
63,-0.39324763,-0.38364273,"('unperceptive', 'insightful')",0.8513572,0.94151926,0.40455887,0.59466,0.2875562,0.3841788,0.0966226
64,0.41547474,0.3249691,"('shy', 'confident')",-0.35645264,-0.4866854,-7.0038137,-6.9176927,-2.3149306,-2.359803,-0.0448724
65,-0.019831117,-0.24754378,"('insecure', 'secure')",1.374924,1.1661129,-0.14759183,-0.2238394,0.4025004,0.2315766,-0.1709238
66,-0.39197654,-0.33552414,"('inactive', 'active')",-1.1673589,-1.2287586,0.5353325,0.537279,-0.3413343,-0.3423345,-0.0010002
67,1.6197346,1.5538452,"('doubtful', 'determined')",-0.10178386,-0.1631606,-0.4825965,-0.4785446,0.3451181,0.3040467,-0.0410714
68,-1.1079457,-1.1817278,"('dependent', 'independent')",0.27193546,0.16303195,-0.6852691,-0.6362231,-0.5070931,-0.5516396,-0.0445465
69,0.4816233,0.6394916,"('lazy', 'industrious')",-0.50171053,-0.46935877,-1.012575,-0.8593486,-0.3442208,-0.2297386,0.1144822
70,-0.57129925,-0.56420034,"('lethargic', 'energetic')",-0.21868132,-0.10673536,0.11994845,0.2252164,-0.223344,-0.1485731,0.0747709
71,-0.37000847,-0.34074363,"('diffident', 'self-confident')",1.4535546,1.4764341,0.11728775,0.029211156,0.400278,0.3883005,-0.0119775
72,-0.31365633,-0.3579657,"('unambitious', 'ambitious')",1.2294556,1.1623621,-0.75960624,-0.7917651,0.0520643,0.0042104,-0.0478539
73,1.5597218,1.4852462,"('helpless', 'self-reliant')",1.1637795,1.1624483,-3.3353944,-3.246698,-0.2039644,-0.1996678,0.0042966
74,0.57940286,0.6058265,"('undedicated', 'dedicated')",1.9148353,1.9825952,0.20845982,0.21176557,0.9008993,0.9333958,0.0324965
75,-0.44563556,-0.37638858,"('meek', 'impulsive')",-1.7228929,-1.7054561,-0.3519069,-0.25038868,-0.8401451,-0.7774111,0.062734
76,-0.37709737,-0.35839197,"('anxious', 'daring')",0.5106967,0.5293532,0.18174097,0.25073814,0.1051134,0.1405665,0.0354531
77,-0.16357388,-0.19481556,"('unmotivated', 'motivated')",-0.66897416,-0.6175817,-1.6115737,-1.4520601,-0.8147073,-0.7548192,0.0598881
78,-1.5067627,-1.3190333,"('nonresilient', 'resilient')",-0.40963405,-0.21180014,-0.33615333,-0.1595097,-0.75085,-0.5634477,0.1874023
79,-0.20206946,-0.1674196,"('wavering', 'unwavering')",-0.80314004,-0.7741674,0.22620766,0.29620102,-0.2596673,-0.2151287,0.0445386
80,0.18025199,0.07818207,"('dominated', 'dominating')",0.47350827,0.31154242,-1.6236767,-1.6636355,-0.3233055,-0.424637,-0.1013315
81,-0.36765566,-0.5854788,"('submissive', 'aggressive')",0.6820558,0.5421473,-0.91276854,-0.95645607,-0.1994561,-0.3332625,-0.1338064
82,-1.4600229,-1.3917261,"('poor', 'rich')",-0.21121465,-0.10502521,6.4904466,6.490009,1.606403,1.6644192,0.0580162
83,0.7439823,0.6072532,"('powerless', 'powerful')",0.14169173,0.06231361,-0.9469981,-1.0319918,-0.0204414,-0.1208083,-0.1003669
84,0.55703163,0.44851214,"('inferior', 'superior')",0.5827907,0.47447214,0.67165196,0.6298232,0.6038247,0.5176025,-0.0862222
85,-0.23298736,-0.18458775,"('insignificant', 'prestigious')",-0.9776809,-0.93017465,0.41854924,0.47809684,-0.2640397,-0.2122219,0.0518178
86,-1.6153893,-1.7360073,"('uninfluential', 'influential')",1.5385609,1.4466788,-0.35870612,-0.47852573,-0.1451782,-0.2559514,-0.1107732
87,0.26052222,0.15341538,"('unsuccessful', 'successful')",0.90304476,0.7972654,0.19708934,0.13439946,0.4535521,0.3616934,-0.0918587
88,-0.07323374,-0.16503578,"('low', 'eminent')",-0.15153813,-0.1799248,0.37468582,0.34088075,0.0499713,-0.0013599,-0.0513312
