,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,0.6866481,0.51904076,"('immoral', 'moral')",-0.5254022,-0.50153327,0.0806229,0.0087537,-0.0718692
22,0.25960895,0.22907278,"('untrustworthy', 'trustworthy')",-1.0470752,-1.0754625,-0.3937331,-0.4231948,-0.0294617
23,-0.25917673,-0.37610567,"('insincere', 'sincere')",5.4593,5.4423585,2.6000617,2.5331264,-0.0669353
24,-0.5949311,-0.6859148,"('dishonest', 'honest')",0.72760415,0.68881404,0.0663365,0.0014496,-0.0648869
25,-0.5969262,-0.5959971,"('egoistic', 'altruistic')",1.5486264,1.4817321,0.4758501,0.4428675,-0.0329826
26,-0.25396577,-0.35379437,"('hardhearted', 'benevolent')",1.7182766,1.5900147,0.7321554,0.6181102,-0.1140452
27,-0.76971793,-0.66323286,"('hardhearted', 'softhearted')",1.2742462,1.277553,0.2522641,0.30716,0.0548959
28,-0.7413143,-0.8902568,"('disloyal', 'loyal')",0.77290654,0.65029377,0.0157961,-0.1199815,-0.1357776
29,-0.33186984,-0.2920256,"('unfair', 'fair')",-0.5271608,-0.69072783,-0.4295153,-0.4913767,-0.0618614
30,0.8021561,0.6775158,"('intolerant', 'tolerant')",1.7803501,1.7028459,1.2912531,1.1901809,-0.1010722
31,-1.5144273,-1.4471022,"('evil', 'good')",-0.7892591,-0.96069103,-1.1518432,-1.2038966,-0.0520534
32,0.014126085,-0.06967293,"('unkind', 'kind')",0.9916102,0.87955964,0.5028682,0.4049433,-0.0979249
33,-0.83796793,-0.9298015,"('wrong', 'right')",-0.30320877,-0.35570115,-0.5705884,-0.6427513,-0.0721629
34,-0.23647259,-0.1501357,"('mean', 'honorable')",6.0433087,6.1148195,2.9034181,2.982342,0.0789239
35,-0.56636995,-0.5193154,"('corrupt', 'incorrupt')",0.032546632,-0.13425508,-0.2669117,-0.3267853,-0.0598736
36,-1.700748,-1.7065797,"('hostile', 'amicable')",0.3032517,0.07532611,-0.6987481,-0.8156268,-0.1168787
37,-0.07722945,-0.06598829,"('fake', 'genuine')",0.13062218,0.1504866,0.0266964,0.0422492,0.0155528
38,-0.66172016,-0.69164515,"('untruthful', 'truthful')",0.12436164,0.16238478,-0.2686793,-0.2646302,0.0040491
39,0.66315866,0.5695506,"('exploitative', 'cooperative')",0.15620133,0.12253041,0.40968,0.3460405,-0.0636395
40,0.02879291,0.045192063,"('stingy', 'generous')",-1.2789028,-1.3610768,-0.625055,-0.6579424,-0.0328874
41,-0.36034307,-0.36921632,"('unforgiving', 'forgiving')",0.21184596,0.09622616,-0.0742486,-0.1364951,-0.0622465
42,0.62521833,0.7155409,"('unreliable', 'reliable')",-3.0078106,-2.9166436,-1.1912961,-1.1005514,0.0907447
43,-0.23216204,-0.24462947,"('irresponsible', 'responsible')",0.21641798,0.18375063,-0.007872,-0.0304394,-0.0225674
44,0.8675379,0.8925947,"('prejudiced', 'unprejudiced')",-1.3615624,-1.3810178,-0.2470122,-0.2442116,0.0028006
45,-0.34463108,-0.36175075,"('incompetent', 'competent')",-0.2415932,-0.2552634,-0.2931121,-0.3085071,-0.015395
46,-0.3187011,-0.34898725,"('uncompetitive', 'competitive')",-0.8969998,-0.85124516,-0.6078504,-0.6001162,0.0077342
47,0.09100249,0.18252483,"('stupid', 'smart')",5.320339,5.415507,2.7056708,2.7990158,0.093345
48,0.6605593,0.5325167,"('unintelligent', 'intelligent')",1.1906933,1.1734419,0.9256263,0.8529793,-0.072647
49,0.1144639,0.28949985,"('unable', 'able')",0.20342696,0.37842864,0.1589454,0.3339642,0.1750188
50,0.12018308,0.24741894,"('clumsy', 'skillful')",0.17728025,0.19631842,0.1487317,0.2218687,0.073137
51,0.19834706,-0.00083134696,"('uneducated', 'educated')",0.63883567,0.5681862,0.4185914,0.2836774,-0.134914
52,-0.65132564,-0.8149227,"('irrational', 'rational')",0.30238,0.13098636,-0.1744728,-0.3419682,-0.1674954
53,-1.6634268,-1.699126,"('uncreative', 'creative')",0.8433883,0.76735413,-0.4100192,-0.4658859,-0.0558667
54,-1.18711,-1.2201773,"('incapable', 'capable')",1.2252121,1.2741351,0.0190511,0.0269789,0.0079278
55,0.5410183,0.42801553,"('incompetent', 'clever')",0.022081118,0.04871185,0.2815497,0.2383637,-0.043186
56,1.0542439,0.88040173,"('impractical', 'practical')",0.14616376,0.15146369,0.6002039,0.5159327,-0.0842712
57,-0.80825853,-0.9671152,"('unimaginative', 'imaginative')",-2.4183877,-2.4797306,-1.6133231,-1.7234229,-0.1100998
58,-0.6627697,-0.72164667,"('undiscriminating', 'discriminating')",-0.09507584,-0.1929077,-0.3789228,-0.4572772,-0.0783544
59,-0.17385481,-0.13698523,"('foolish', 'wise')",0.5496138,0.52680594,0.1878795,0.1949103,0.0070308
60,1.2547435,1.1772735,"('inefficient', 'efficient')",0.1356117,0.28352934,0.6951776,0.7304014,0.0352238
61,-0.42262596,-0.61479074,"('illogical', 'logical')",0.22987168,0.07248414,-0.0963771,-0.2711533,-0.1747762
62,0.81210965,0.88868374,"('incompetent', 'brilliant')",0.34092838,0.5964717,0.576519,0.7425777,0.1660587
63,-0.3239302,-0.3309498,"('unperceptive', 'insightful')",0.8694471,0.9664759,0.2727585,0.317763,0.0450045
64,0.5890934,0.522125,"('shy', 'confident')",-6.3964386,-6.3510585,-2.9036727,-2.9144669,-0.0107942
65,0.52780086,0.39718327,"('insecure', 'secure')",-0.4743458,-0.44248474,0.0267275,-0.0226507,-0.0493782
66,-1.4404052,-1.3870374,"('inactive', 'active')",0.5220631,0.48154104,-0.4591711,-0.4527482,0.0064229
67,0.7918164,0.75183254,"('doubtful', 'determined')",-0.23694059,-0.3067226,0.2774379,0.222555,-0.0548829
68,0.19289082,0.17537989,"('dependent', 'independent')",-0.22846594,-0.25066057,-0.0177876,-0.0376403,-0.0198527
69,-0.1726822,-0.06249699,"('lazy', 'industrious')",-0.015636563,-0.022686543,-0.0941594,-0.0425918,0.0515676
70,0.18576124,0.24630432,"('lethargic', 'energetic')",0.34799993,0.43570969,0.2668806,0.341007,0.0741264
71,-0.85652435,-0.86187893,"('diffident', 'self-confident')",0.6641028,0.6531653,-0.0962108,-0.1043568,-0.008146
72,-0.42444447,-0.43145877,"('unambitious', 'ambitious')",-0.94808006,-0.8618551,-0.6862622,-0.6466569,0.0396053
73,0.67528987,0.6339227,"('helpless', 'self-reliant')",-2.862332,-2.8241048,-1.0935211,-1.0950911,-0.00157
74,-0.15049611,-0.170682,"('undedicated', 'dedicated')",0.052793805,-0.046288755,-0.0488512,-0.1084854,-0.0596342
75,-0.02498499,0.07763143,"('meek', 'impulsive')",-0.39596608,-0.32039672,-0.2104755,-0.1213826,0.0890929
76,0.7839272,0.8288883,"('anxious', 'daring')",0.23047422,0.3197028,0.5072007,0.5742955,0.0670948
77,-0.013092918,-0.06558427,"('unmotivated', 'motivated')",-0.9780073,-0.9034573,-0.4955501,-0.4845208,0.0110293
78,-0.7648866,-0.6067293,"('nonresilient', 'resilient')",0.0909199,0.20590906,-0.3369834,-0.2004101,0.1365733
79,-0.96426433,-0.8921255,"('wavering', 'unwavering')",0.23020935,0.2109004,-0.3670275,-0.3406125,0.026415
80,0.9970071,1.0055182,"('dominated', 'dominating')",-1.5484581,-1.435245,-0.2757255,-0.2148634,0.0608621
81,1.0615575,0.9001008,"('submissive', 'aggressive')",-0.41312245,-0.27686614,0.3242176,0.3116173,-0.0126003
82,-0.104835354,-0.10938911,"('poor', 'rich')",5.995201,6.067287,2.9451828,2.9789488,0.033766
83,0.41073635,0.27766815,"('powerless', 'powerful')",-0.77737784,-0.8865515,-0.1833207,-0.3044417,-0.121121
84,0.47591028,0.4407186,"('inferior', 'superior')",1.1404536,1.1201205,0.8081819,0.7804196,-0.0277623
85,-0.761411,-0.72107124,"('insignificant', 'prestigious')",1.02981,0.85728127,0.1341995,0.068105,-0.0660945
86,-1.0349423,-1.2698838,"('uninfluential', 'influential')",-0.10859367,-0.22976324,-0.571768,-0.7498235,-0.1780555
87,-0.029151313,-0.121195436,"('unsuccessful', 'successful')",0.75091875,0.81787616,0.3608837,0.3483404,-0.0125433
88,-0.12995261,-0.23976073,"('low', 'eminent')",0.43559128,0.37649873,0.1528193,0.068369,-0.0844503
