,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.28387454,0.28211376,"('unsociable', 'sociable')",1.3967216,1.3248355,-0.4691487,-0.5702796,0.4038158,0.3455566,-0.0582592
1,0.060246155,0.06943959,"('unfriendly', 'friendly')",0.5732741,0.55797964,1.7195175,1.5710326,0.7843459,0.7328173,-0.0515286
2,0.1927511,0.16813067,"('unlikable', 'likable')",0.23238781,0.25300574,0.5010729,0.56062365,0.3087373,0.3272533,0.018516
3,0.113193706,0.27843443,"('repellent', 'pleasant')",0.6854175,0.7456475,0.32433397,0.38686535,0.374315,0.4703158,0.0960008
4,-0.8873401,-0.88725936,"('disliked', 'liked')",-0.6814008,-0.6832859,-6.3412194,-6.2326593,-2.6366534,-2.6010682,0.0355852
5,-0.852678,-0.9097103,"('distant', 'outgoing')",-0.3140079,-0.30719352,-0.11642466,-0.08919163,-0.4277035,-0.4353652,-0.0076617
6,-1.145213,-1.1711917,"('distant', 'open')",-1.283815,-1.3038774,0.30352616,0.30281767,-0.7085006,-0.7240838,-0.0155832
7,1.3161669,1.4465417,"('insensitive', 'sensitive')",1.608687,1.8128124,1.0928059,1.1072911,1.3392199,1.4555484,0.1163285
8,-0.60518193,-0.6236255,"('unaffectionate', 'affectionate')",-0.6820119,-0.6683269,0.52719975,0.41309428,-0.2533313,-0.2929527,-0.0396214
9,0.3007806,0.2885696,"('unaffectionate', 'caring')",1.2130451,1.2402009,1.275086,1.2466991,0.9296373,0.9251565,-0.0044808
10,0.3885429,0.48937047,"('unsympathetic', 'sympathetic')",0.96022356,1.0076374,-0.22804306,-0.20014133,0.3735745,0.4322888,0.0587143
11,0.95220786,0.9895494,"('unhelpful', 'helpful')",2.274891,2.350786,2.400781,2.502457,1.8759599,1.9475975,0.0716376
12,1.0015357,1.1341064,"('unsupportive', 'supportive')",2.5168104,2.7597291,-1.2431163,-1.1248213,0.75841,0.9230048,0.1645948
13,1.7171263,1.6387792,"('impolite', 'polite')",1.9250426,1.8307762,0.04588119,-0.07402258,1.2293501,1.1318443,-0.0975058
14,0.7636079,0.84309113,"('antisocial', 'social')",2.0764296,2.1229625,-0.6151444,-0.60066456,0.741631,0.788463,0.046832
15,0.12736917,0.060677454,"('boring', 'funny')",0.17559601,0.18371415,0.5586483,0.5996178,0.2872045,0.2813365,-0.005868
16,-1.1221015,-1.0992546,"('unpopular', 'popular')",-0.648905,-0.5299976,0.012434289,0.06188815,-0.5861908,-0.5224547,0.0637361
17,-0.3243877,-0.24005136,"('nasty', 'nice')",0.53651136,0.6203654,-0.06439492,0.021828782,0.0492429,0.1340476,0.0848047
18,0.4766418,0.5590846,"('disagreeable', 'welcoming')",0.39326024,0.5709101,-0.16164331,-0.16855001,0.2360862,0.3204815,0.0843953
19,-1.4032267,-1.3916695,"('inhospitable', 'hospitable')",-1.1008346,-1.1144238,-0.0001514256,0.048194565,-0.8347375,-0.8192995,0.015438
20,-0.49129632,-0.3558245,"('rough', 'thoughtful')",0.0042937696,0.04508114,0.7256919,0.70602363,0.0795631,0.1317601,0.052197
21,0.86224014,0.8878991,"('immoral', 'moral')",1.9266094,1.8827538,-0.29721627,-0.21598393,0.8305445,0.8515564,0.0210119
22,0.7038874,0.75317705,"('untrustworthy', 'trustworthy')",1.3972248,1.4164472,-0.466656,-0.47998613,0.5448187,0.5632127,0.018394
23,1.0176786,1.0590472,"('insincere', 'sincere')",2.369591,2.3981502,6.197256,6.0639925,3.194842,3.1737299,-0.0211121
24,0.7633884,0.7427433,"('dishonest', 'honest')",0.95534873,0.92752147,0.85126364,0.7539157,0.8566669,0.8080602,-0.0486067
25,-0.44467372,-0.49745905,"('egoistic', 'altruistic')",0.4080625,0.40974224,1.6944797,1.63421,0.5526228,0.5154977,-0.0371251
26,0.19742626,0.13513035,"('hardhearted', 'benevolent')",0.6074437,0.6024318,1.3784292,1.2809128,0.7277664,0.6728249,-0.0549415
27,0.056809753,0.07886227,"('hardhearted', 'softhearted')",1.2056316,1.261211,1.5282624,1.4660133,0.9302346,0.9353622,0.0051276
28,0.2008904,0.1209335,"('disloyal', 'loyal')",1.0840954,0.9881891,0.8529429,0.70629793,0.7126429,0.6051402,-0.1075027
29,-0.3672001,-0.42888346,"('unfair', 'fair')",-0.4652955,-0.41859013,-0.12631547,-0.28185612,-0.3196037,-0.3764432,-0.0568395
30,1.5622752,1.6372001,"('intolerant', 'tolerant')",2.4110115,2.4552073,1.2117648,1.2123137,1.7283505,1.7682403,0.0398898
31,-1.6519414,-1.5797162,"('evil', 'good')",-1.4567063,-1.3376672,-1.0057434,-1.0439451,-1.3714638,-1.3204428,0.051021
32,0.3878314,0.29901716,"('unkind', 'kind')",1.1998042,1.1585099,1.4664944,1.3590453,1.0180434,0.9388574,-0.079186
33,0.6044424,0.49093157,"('wrong', 'right')",0.5932245,0.5551714,-0.2804138,-0.39651474,0.305751,0.2165294,-0.0892216
34,-0.24463202,-0.10168763,"('mean', 'honorable')",0.9852938,1.1213537,5.977087,6.0392995,2.2392495,2.3529886,0.1137391
35,-1.7281139,-1.878187,"('corrupt', 'incorrupt')",-2.0209754,-2.1339483,-0.41734225,-0.6062673,-1.3888105,-1.5394677,-0.1506572
36,-1.9262891,-1.9437919,"('hostile', 'amicable')",-2.0567634,-2.1026716,-0.05241425,-0.21763715,-1.3451556,-1.4213669,-0.0762113
