,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.513575,-0.44670802,"('nasty', 'nice')",-0.7203499,-0.6267034,-0.6169624,-0.5367057,0.0802567
18,-0.77107805,-0.745622,"('disagreeable', 'welcoming')",-0.6738062,-0.7443458,-0.7224422,-0.7449839,-0.0225417
19,0.04567472,0.09039709,"('inhospitable', 'hospitable')",-0.76780015,-0.65991014,-0.3610627,-0.2847565,0.0763062
20,0.78352994,0.80516434,"('rough', 'thoughtful')",1.1186007,1.0886519,0.9510653,0.9469081,-0.0041572
21,0.9143317,0.8295514,"('immoral', 'moral')",-0.41129705,-0.44298184,0.2515173,0.1932848,-0.0582325
22,0.095088705,0.031258337,"('untrustworthy', 'trustworthy')",-1.2466292,-1.1511395,-0.5757703,-0.5599406,0.0158297
23,0.8633946,0.89800745,"('insincere', 'sincere')",6.255149,6.2602105,3.5592718,3.579109,0.0198372
24,1.2992789,1.3175411,"('dishonest', 'honest')",1.2107176,1.3113246,1.2549982,1.3144329,0.0594347
25,0.43656325,0.45087892,"('egoistic', 'altruistic')",0.9487811,0.822473,0.6926721,0.636676,-0.0559961
26,1.6865795,1.6118586,"('hardhearted', 'benevolent')",1.4326366,1.2945759,1.559608,1.4532173,-0.1063907
27,0.26063028,0.2032447,"('hardhearted', 'softhearted')",0.8057963,0.7486825,0.5332133,0.4759636,-0.0572497
28,0.4726282,0.45170194,"('disloyal', 'loyal')",1.296149,1.2859123,0.8843886,0.8688071,-0.0155815
29,-0.39806163,-0.3490013,"('unfair', 'fair')",-0.6245443,-0.7006583,-0.5113029,-0.5248298,-0.0135269
30,0.8234268,0.8651288,"('intolerant', 'tolerant')",0.72458893,0.78043306,0.7740079,0.822781,0.0487731
31,-1.1365887,-0.95454824,"('evil', 'good')",-1.3235835,-1.3204724,-1.2300861,-1.1375103,0.0925758
32,0.8609796,0.7503751,"('unkind', 'kind')",1.0033685,0.8893518,0.9321741,0.8198634,-0.1123107
33,0.5656125,0.54960465,"('wrong', 'right')",-0.60093284,-0.52214664,-0.0176602,0.013729,0.0313892
34,0.5536723,0.73438746,"('mean', 'honorable')",6.0414367,6.174562,3.2975545,3.4544747,0.1569202
35,-0.8826866,-0.8955321,"('corrupt', 'incorrupt')",-0.5759951,-0.54570967,-0.7293409,-0.7206209,0.00872
36,-0.6698966,-0.4107324,"('hostile', 'amicable')",-0.32427052,-0.35912752,-0.4970835,-0.38493,0.1121535
37,0.61841005,0.6614104,"('fake', 'genuine')",0.16747576,0.23636727,0.3929429,0.4488888,0.0559459
38,0.5130291,0.589555,"('untruthful', 'truthful')",0.61362785,0.80244684,0.5633285,0.6960009,0.1326724
39,1.6535552,1.5594705,"('exploitative', 'cooperative')",0.10025716,0.18628152,0.8769062,0.872876,-0.0040302
40,-0.41881645,-0.17489572,"('stingy', 'generous')",-2.4220486,-2.4887218,-1.4204326,-1.3318088,0.0886238
41,0.2718701,0.39502487,"('unforgiving', 'forgiving')",-0.22905496,-0.18730907,0.0214076,0.1038579,0.0824503
42,0.73761904,0.7581181,"('unreliable', 'reliable')",-3.3925896,-3.2957382,-1.3274853,-1.26881,0.0586753
43,1.3500272,1.3554211,"('irresponsible', 'responsible')",0.551433,0.57253176,0.9507301,0.9639764,0.0132463
44,-2.083365,-2.182907,"('prejudiced', 'unprejudiced')",-1.3868502,-1.4087893,-1.7351077,-1.7958481,-0.0607404
45,0.80002826,0.9985218,"('incompetent', 'competent')",-0.012082333,-0.06998149,0.393973,0.4642701,0.0702971
46,0.22521867,0.324548,"('uncompetitive', 'competitive')",-0.89549875,-0.9381178,-0.33514,-0.3067849,0.0283551
47,0.76489145,0.76155967,"('stupid', 'smart')",5.5205503,5.6521764,3.1427209,3.2068679,0.064147
48,0.61595553,0.6653415,"('unintelligent', 'intelligent')",0.6481658,0.6006727,0.6320606,0.6330071,0.0009465
49,0.6018304,0.6423124,"('unable', 'able')",-0.2941477,-0.21150137,0.1538414,0.2154055,0.0615641
50,-1.043305,-1.0453188,"('clumsy', 'skillful')",-0.03607973,-0.056946114,-0.5396924,-0.5511325,-0.0114401
51,0.5785786,0.47955596,"('uneducated', 'educated')",0.44565153,0.35754102,0.5121151,0.4185485,-0.0935666
52,-0.86454314,-1.0071177,"('irrational', 'rational')",-0.23907453,-0.26651785,-0.5518088,-0.6368178,-0.085009
53,0.44524026,0.5091965,"('uncreative', 'creative')",0.2814566,0.2120206,0.3633484,0.3606086,-0.0027398
54,0.88574517,0.8554948,"('incapable', 'capable')",0.83953834,0.88418907,0.8626418,0.8698419,0.0072001
55,0.48861834,0.5205454,"('incompetent', 'clever')",0.2483573,0.20396015,0.3684878,0.3622528,-0.006235
56,2.3130634,2.2901876,"('impractical', 'practical')",0.0108938515,0.047640644,1.1619786,1.1689141,0.0069355
57,-1.1125269,-1.07592,"('unimaginative', 'imaginative')",-3.536496,-3.5383189,-2.3245115,-2.3071194,0.0173921
58,0.5975835,0.77221096,"('undiscriminating', 'discriminating')",-0.12473313,-0.097775355,0.2364252,0.3372178,0.1007926
59,-0.27560532,-0.34857315,"('foolish', 'wise')",0.07229745,0.16249472,-0.1016539,-0.0930392,0.0086147
60,1.2881435,1.2939935,"('inefficient', 'efficient')",0.37126327,0.49571282,0.8297034,0.8948531,0.0651497
61,1.3816001,1.2160176,"('illogical', 'logical')",0.6460706,0.52606577,1.0138354,0.8710417,-0.1427937
62,0.9785533,1.0426309,"('incompetent', 'brilliant')",0.6896068,0.85562044,0.83408,0.9491256,0.1150456
63,1.6878184,1.7929994,"('unperceptive', 'insightful')",0.4809662,0.54746544,1.0843923,1.1702324,0.0858401
64,-1.091696,-1.2299021,"('shy', 'confident')",-6.717023,-6.7217484,-3.9043593,-3.9758253,-0.071466
65,-0.602084,-0.7259936,"('insecure', 'secure')",-0.32746205,-0.28342885,-0.464773,-0.5047112,-0.0399382
66,-0.88318247,-0.94424295,"('inactive', 'active')",-0.008082338,-0.040763907,-0.4456324,-0.4925034,-0.046871
67,0.37858063,0.2918347,"('doubtful', 'determined')",-0.28318354,-0.3029315,0.0476985,-0.0055484,-0.0532469
68,-0.08864601,-0.170701,"('dependent', 'independent')",-0.51165456,-0.5353195,-0.3001503,-0.3530102,-0.0528599
69,0.2401126,0.21021013,"('lazy', 'industrious')",-0.9668594,-0.90559983,-0.3633734,-0.3476948,0.0156786
70,0.17677286,0.21253371,"('lethargic', 'energetic')",0.19917542,0.23241533,0.1879741,0.2224745,0.0345004
71,2.1388023,2.1352859,"('diffident', 'self-confident')",0.32170492,0.3116965,1.2302536,1.2234912,-0.0067624
72,0.45913246,0.45388976,"('unambitious', 'ambitious')",-0.3139982,-0.18675031,0.0725671,0.1335697,0.0610026
73,1.3982968,1.4244243,"('helpless', 'self-reliant')",-3.5664194,-3.5103118,-1.0840613,-1.0429437,0.0411176
74,2.0213892,2.037663,"('undedicated', 'dedicated')",-0.37876022,-0.42581943,0.8213145,0.8059218,-0.0153927
75,-1.3671967,-1.216968,"('meek', 'impulsive')",-0.762321,-0.6946178,-1.0647588,-0.9557929,0.1089659
76,-0.12273656,-0.1196585,"('anxious', 'daring')",-0.34763765,-0.3355372,-0.2351871,-0.2275978,0.0075893
77,0.13108893,0.21185377,"('unmotivated', 'motivated')",-1.1799839,-1.1046317,-0.5244474,-0.446389,0.0780584
78,0.12577787,0.20335183,"('nonresilient', 'resilient')",-0.23875909,-0.20793453,-0.0564906,-0.0022914,0.0541992
79,-0.6095092,-0.567576,"('wavering', 'unwavering')",-0.3298316,-0.28585076,-0.4696704,-0.4267134,0.042957
80,0.30404657,0.14053762,"('dominated', 'dominating')",-0.81230664,-0.7759152,-0.25413,-0.3176888,-0.0635588
81,0.038587853,-0.0032661334,"('submissive', 'aggressive')",-0.6759403,-0.65783453,-0.3186762,-0.3305503,-0.0118741
82,-0.33639166,-0.25050455,"('poor', 'rich')",6.4980392,6.4497027,3.0808239,3.0995991,0.0187752
83,0.8381113,0.7939223,"('powerless', 'powerful')",-0.77021945,-0.80780685,0.0339459,-0.0069423,-0.0408882
84,0.8533328,0.80413884,"('inferior', 'superior')",0.7436694,0.7072445,0.7985011,0.7556916,-0.0428095
85,1.1723291,1.202777,"('insignificant', 'prestigious')",-0.23572469,-0.3007364,0.4683022,0.4510203,-0.0172819
86,1.9242994,1.8886589,"('uninfluential', 'influential')",-0.121435314,-0.20682326,0.901432,0.8409178,-0.0605142
87,0.86786807,0.7495216,"('unsuccessful', 'successful')",0.4881461,0.44598478,0.6780071,0.5977532,-0.0802539
88,-0.058342412,-0.0805299,"('low', 'eminent')",-0.22554512,-0.30329534,-0.1419438,-0.1919126,-0.0499688
