,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1405269,-1.3646688,"('unsociable', 'sociable')",-0.42373782,-0.58059734,-0.7821324,-0.9726331,-0.1905007
1,-0.44224495,-0.5256622,"('unfriendly', 'friendly')",2.0019116,1.9558975,0.7798333,0.7151176,-0.0647157
2,0.5745047,0.52222496,"('unlikable', 'likable')",0.6980458,0.7228151,0.6362752,0.62252,-0.0137552
3,0.0868576,0.1842719,"('repellent', 'pleasant')",0.2772282,0.3699211,0.1820429,0.2770965,0.0950536
4,-0.2700429,-0.321583,"('disliked', 'liked')",-6.184028,-6.282442,-3.2270355,-3.3020124,-0.0749769
5,-0.60386276,-0.53246236,"('distant', 'outgoing')",-0.18820177,-0.03923595,-0.3960323,-0.2858492,0.1101831
6,-0.806952,-0.6772445,"('distant', 'open')",0.25393894,0.38379598,-0.2765065,-0.1467243,0.1297822
7,-0.45219836,-0.3824203,"('insensitive', 'sensitive')",0.73975384,0.8392588,0.1437777,0.2284192,0.0846415
8,-0.7933308,-0.8642525,"('unaffectionate', 'affectionate')",0.9281214,0.9119195,0.0673953,0.0238335,-0.0435618
9,-0.61609435,-0.6252751,"('unaffectionate', 'caring')",1.1713575,1.266385,0.2776316,0.3205549,0.0429233
10,-0.88858914,-0.97371334,"('unsympathetic', 'sympathetic')",-0.55776656,-0.6044672,-0.7231779,-0.7890903,-0.0659124
11,-0.5084221,-0.58564234,"('unhelpful', 'helpful')",1.5202631,1.6188979,0.5059205,0.5166278,0.0107073
12,-0.32810986,-0.20542908,"('unsupportive', 'supportive')",-1.7505033,-1.6702361,-1.0393066,-0.9378326,0.101474
13,-0.6945661,-0.8973717,"('impolite', 'polite')",-0.57791996,-0.60756767,-0.636243,-0.7524697,-0.1162267
14,0.7806246,0.7195806,"('antisocial', 'social')",-0.33146814,-0.436054,0.2245782,0.1417633,-0.0828149
15,-0.22778313,-0.33636287,"('boring', 'funny')",0.687676,0.7018256,0.2299464,0.1827314,-0.047215
16,-0.6830068,-0.63348496,"('unpopular', 'popular')",0.23894678,0.3239056,-0.22203,-0.1547897,0.0672403
17,-0.46275622,-0.42221013,"('nasty', 'nice')",-0.3671555,-0.23408234,-0.4149559,-0.3281462,0.0868097
18,-0.11394473,-0.11737569,"('disagreeable', 'welcoming')",-0.18288141,-0.1883382,-0.1484131,-0.1528569,-0.0044438
19,-0.71523213,-0.8164325,"('inhospitable', 'hospitable')",0.11136332,0.1940727,-0.3019344,-0.3111799,-0.0092455
20,0.40917635,0.47820318,"('rough', 'thoughtful')",1.0921509,1.0433197,0.7506636,0.7607614,0.0100978
21,0.42301992,0.27983207,"('immoral', 'moral')",-0.46303043,-0.5079804,-0.0200053,-0.1140742,-0.0940689
22,0.4010116,0.37928683,"('untrustworthy', 'trustworthy')",-0.71354884,-0.73105025,-0.1562686,-0.1758817,-0.0196131
23,-0.25423452,-0.3186515,"('insincere', 'sincere')",5.8692174,5.972296,2.8074915,2.8268223,0.0193308
24,0.11634604,0.05420761,"('dishonest', 'honest')",0.9803119,0.95461833,0.5483289,0.5044129,-0.043916
25,0.44361624,0.53425753,"('egoistic', 'altruistic')",1.8121935,1.8013307,1.1279049,1.1677941,0.0398892
26,0.18856785,0.10424322,"('hardhearted', 'benevolent')",1.8060372,1.5288969,0.9973025,0.81657,-0.1807325
27,-0.6087155,-0.4835165,"('hardhearted', 'softhearted')",1.5071987,1.528939,0.4492416,0.5227113,0.0734697
28,-0.021480553,-0.1753783,"('disloyal', 'loyal')",1.1827477,1.0449848,0.5806336,0.4348032,-0.1458304
29,0.23148836,0.24166149,"('unfair', 'fair')",-0.086573064,-0.23865591,0.0724576,0.0015028,-0.0709548
30,0.39987728,0.22703236,"('intolerant', 'tolerant')",1.1059189,1.0686921,0.7528981,0.6478622,-0.1050359
31,0.23613131,0.33423138,"('evil', 'good')",-0.6206875,-0.592861,-0.1922781,-0.1293148,0.0629633
32,-0.3819564,-0.5903669,"('unkind', 'kind')",1.0760798,0.8305562,0.3470617,0.1200947,-0.226967
33,0.5428131,0.49338642,"('wrong', 'right')",-0.3392742,-0.3685367,0.1017695,0.0624249,-0.0393446
34,-0.3335653,-0.19259867,"('mean', 'honorable')",5.928401,6.246298,2.7974179,3.0268495,0.2294316
35,0.08764807,0.097709104,"('corrupt', 'incorrupt')",-0.048519596,-0.17126888,0.0195642,-0.0367799,-0.0563441
36,-0.51368654,-0.5527611,"('hostile', 'amicable')",0.2767116,0.078609824,-0.1184875,-0.2370756,-0.1185881
37,0.5758686,0.5721936,"('fake', 'genuine')",0.5220607,0.62921804,0.5489646,0.6007059,0.0517413
38,-0.7125151,-0.74088466,"('untruthful', 'truthful')",-0.08495048,0.019645091,-0.3987328,-0.3606198,0.038113
39,1.6907291,1.6288526,"('exploitative', 'cooperative')",0.31478825,0.26610708,1.0027587,0.9474798,-0.0552789
40,0.47869176,0.58749515,"('stingy', 'generous')",-1.0670855,-1.0191641,-0.2941969,-0.2158345,0.0783624
41,-0.30458012,-0.38526765,"('unforgiving', 'forgiving')",0.3043063,0.14280498,-0.0001369,-0.1212313,-0.1210944
42,-0.0027735755,0.04090087,"('unreliable', 'reliable')",-3.350201,-3.242016,-1.6764872,-1.6005576,0.0759296
43,-1.0562218,-1.073601,"('irresponsible', 'responsible')",0.35056755,0.36065385,-0.3528271,-0.3564736,-0.0036465
44,0.1721791,0.15130389,"('prejudiced', 'unprejudiced')",-1.8392569,-1.8602382,-0.8335389,-0.8544672,-0.0209283
45,-0.42711857,-0.46049207,"('incompetent', 'competent')",-0.2580684,-0.29875857,-0.3425935,-0.3796253,-0.0370318
46,-0.5876136,-0.62758505,"('uncompetitive', 'competitive')",-0.9235645,-1.0739151,-0.755589,-0.8507501,-0.0951611
47,-0.17905796,-0.060286008,"('stupid', 'smart')",5.2757034,5.503624,2.5483227,2.721669,0.1733463
48,0.014520282,-0.035760403,"('unintelligent', 'intelligent')",0.5127673,0.48351565,0.2636438,0.2238776,-0.0397662
49,-0.6215483,-0.5865665,"('unable', 'able')",-0.12949753,0.06215272,-0.3755229,-0.2622069,0.113316
50,-0.30475995,-0.32340553,"('clumsy', 'skillful')",-0.120348066,-0.06662379,-0.212554,-0.1950147,0.0175393
51,-0.23105542,-0.4288487,"('uneducated', 'educated')",1.0772612,0.9646682,0.4231029,0.2679098,-0.1551931
52,0.2016939,0.036753982,"('irrational', 'rational')",0.51673794,0.4557511,0.3592159,0.2462525,-0.1129634
