,sophomore_male,sophomore_female,tuple,average_male,average_female,female-male
79,0.024560582,0.26295987,"('wavering', 'unwavering')",0.0245606,0.2629599,0.2383993
80,0.024669183,-0.09148458,"('dominated', 'dominating')",0.0246692,-0.0914846,-0.1161538
81,-0.5301098,-0.6410389,"('submissive', 'aggressive')",-0.5301098,-0.6410389,-0.1109291
82,6.6489673,6.7522216,"('poor', 'rich')",6.6489673,6.7522216,0.1032543
83,-0.38923883,-0.34713322,"('powerless', 'powerful')",-0.3892388,-0.3471332,0.0421056
84,0.14321473,0.14083678,"('inferior', 'superior')",0.1432147,0.1408368,-0.0023779
85,-1.0570098,-0.89573926,"('insignificant', 'prestigious')",-1.0570098,-0.8957393,0.1612705
86,0.7228965,0.7518527,"('uninfluential', 'influential')",0.7228965,0.7518527,0.0289562
87,0.50422937,0.616848,"('unsuccessful', 'successful')",0.5042294,0.616848,0.1126186
88,0.23924057,0.37877738,"('low', 'eminent')",0.2392406,0.3787774,0.1395368
