,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9771271,-1.1072195,"('unsociable', 'sociable')",0.18251643,0.059572164,-0.8227484,-0.98967797,-0.5391197,-0.6791084,-0.1399887
1,-0.03671065,-0.251529,"('unfriendly', 'friendly')",0.716071,0.46338814,2.1268868,1.9746802,0.9354157,0.7288465,-0.2065692
2,0.46146792,0.56381756,"('unlikable', 'likable')",0.7450082,0.85464174,0.62862206,0.7728468,0.6116994,0.7304354,0.118736
3,-0.44520003,-0.3853681,"('repellent', 'pleasant')",0.33553457,0.48354575,0.09376806,0.14104544,-0.0052991,0.079741,0.0850401
4,-0.22683936,-0.2675134,"('disliked', 'liked')",-0.9211384,-1.0490515,-6.142244,-6.3061604,-2.4300739,-2.5409085,-0.1108346
5,0.266662,0.2660119,"('distant', 'outgoing')",-0.70686823,-0.7631248,0.26557934,0.30572408,-0.058209,-0.0637963,-0.0055873
6,0.04309462,0.04621309,"('distant', 'open')",-1.090508,-1.1865284,0.9339192,0.96966344,-0.0378314,-0.056884,-0.0190526
7,-0.33369303,-0.38865134,"('insensitive', 'sensitive')",-0.15817662,-0.11334187,0.04690633,0.075205475,-0.1483211,-0.1422626,0.0060585
8,-0.0071635395,-0.085514486,"('unaffectionate', 'affectionate')",-0.45514503,-0.50399256,0.9514298,0.90171623,0.1630404,0.1040697,-0.0589707
9,-0.26445866,-0.33824474,"('unaffectionate', 'caring')",-0.053551786,-0.1299154,1.2484572,1.2295827,0.3101489,0.2538075,-0.0563414
10,-1.4746835,-1.5742623,"('unsympathetic', 'sympathetic')",-1.0326467,-1.0121791,-1.0666147,-1.1223041,-1.191315,-1.2362485,-0.0449335
11,-0.6887573,-0.628694,"('unhelpful', 'helpful')",0.48714694,0.57047635,1.0679281,1.1403447,0.2887726,0.360709,0.0719364
12,-0.54780936,-0.48478454,"('unsupportive', 'supportive')",-0.17391783,-0.041503485,-2.1898096,-2.1894474,-0.9705122,-0.9052451,0.0652671
13,-1.1588985,-1.1721445,"('impolite', 'polite')",-0.3512308,-0.27435964,-0.81365335,-0.83844787,-0.7745941,-0.7616506,0.0129435
14,-0.14076322,-0.15973812,"('antisocial', 'social')",0.21752447,0.26310077,-1.240123,-1.2911068,-0.3877873,-0.3959147,-0.0081274
15,0.021531444,0.006778093,"('boring', 'funny')",-0.7848976,-0.8751981,0.59298587,0.53860193,-0.0567934,-0.1099394,-0.053146
16,-0.33614236,-0.29909387,"('unpopular', 'popular')",-0.51161534,-0.48213068,0.90618765,0.9283132,0.0194767,0.0490295,0.0295528
17,-0.22986764,-0.20238745,"('nasty', 'nice')",-0.3900229,-0.32168645,-0.45360914,-0.39870137,-0.3578332,-0.3075918,0.0502414
18,-0.0018777326,-0.049501948,"('disagreeable', 'welcoming')",-0.06406385,0.011302896,-0.3233676,-0.30602995,-0.1297697,-0.114743,0.0150267
19,-0.798785,-0.7791346,"('inhospitable', 'hospitable')",-1.0020595,-1.0348927,0.1978586,0.3758292,-0.5343286,-0.4793994,0.0549292
20,0.313208,0.2716129,"('rough', 'thoughtful')",0.5663401,0.6345531,1.3095154,1.2403102,0.7296878,0.7154921,-0.0141957
21,-0.43669578,-0.48669964,"('immoral', 'moral')",0.55845666,0.5056984,-1.2621446,-1.2676685,-0.3801279,-0.4162232,-0.0360953
22,-0.37485662,-0.43147698,"('untrustworthy', 'trustworthy')",0.2702301,0.12832655,-1.1236081,-1.2396109,-0.4094115,-0.5142538,-0.1048423
23,-0.52368826,-0.61374456,"('insincere', 'sincere')",0.5734178,0.57723993,5.047424,5.0100994,1.6990511,1.6578649,-0.0411862
24,-0.2184065,-0.22347413,"('dishonest', 'honest')",-1.3436748,-1.3788154,0.44994283,0.3677963,-0.3707128,-0.4114978,-0.040785
25,0.35562226,0.37305948,"('egoistic', 'altruistic')",0.75039977,0.7490649,1.7189996,1.6530032,0.9416739,0.9250425,-0.0166314
26,0.36424616,0.24474543,"('hardhearted', 'benevolent')",0.436858,0.37213683,1.6009927,1.4649886,0.8006989,0.6939569,-0.106742
27,-0.5494838,-0.5689554,"('hardhearted', 'softhearted')",0.042737797,0.06176299,1.6538008,1.5696217,0.3823516,0.3541431,-0.0282085
28,-0.64266294,-0.82440954,"('disloyal', 'loyal')",-0.20259552,-0.31818116,0.7808639,0.6503678,-0.0214649,-0.1640743,-0.1426094
29,-0.05205895,-0.06508066,"('unfair', 'fair')",-0.29929346,-0.33775815,-0.039403282,-0.18656807,-0.1302519,-0.196469,-0.0662171
30,-0.43610686,-0.4787984,"('intolerant', 'tolerant')",1.1383215,1.095773,0.6221292,0.56972474,0.441448,0.3955665,-0.0458815
31,-0.4229756,-0.395455,"('evil', 'good')",-0.48803845,-0.5528901,-0.07656856,-0.1486835,-0.3291942,-0.3656762,-0.036482
32,-0.614704,-0.66271263,"('unkind', 'kind')",-0.60703385,-0.59212625,0.36075047,0.2120514,-0.2869958,-0.3475959,-0.0606001
33,0.56741285,0.49239507,"('wrong', 'right')",0.07689482,0.048530206,0.053177703,-0.038868416,0.2324951,0.1673523,-0.0651428
34,-0.11809641,0.06456427,"('mean', 'honorable')",0.33356392,0.5114518,5.7144346,5.987632,1.976634,2.1878826,0.2112486
35,0.14628623,0.096500725,"('corrupt', 'incorrupt')",-0.7406404,-0.82716644,0.6722289,0.55270654,0.0259582,-0.0593197,-0.0852779
36,0.1950606,0.06292539,"('hostile', 'amicable')",-0.94624346,-1.131323,1.2672269,1.0810837,0.1720147,0.0042287,-0.167786
37,0.023040727,0.025201887,"('fake', 'genuine')",-0.22713129,-0.16446048,0.22107239,0.23692517,0.0056606,0.0325555,0.0268949
38,-1.0217903,-0.979433,"('untruthful', 'truthful')",-1.0753353,-1.0433583,-0.36587295,-0.3282768,-0.8209995,-0.7836894,0.0373101
39,1.1109414,1.0991822,"('exploitative', 'cooperative')",1.8561856,1.9137598,0.24565738,0.23505011,1.0709281,1.0826641,0.011736
40,0.93112254,0.8739756,"('stingy', 'generous')",0.15906729,0.15441994,-1.2541538,-1.4402399,-0.0546547,-0.1372815,-0.0826268
41,-0.492846,-0.58017534,"('unforgiving', 'forgiving')",-0.56674695,-0.65755814,0.2846984,0.12571287,-0.2582982,-0.3706735,-0.1123753
