,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.76807535,-1.0057553,"('unsociable', 'sociable')",0.26545566,0.05193621,0.045755625,-0.10846523,-0.152288,-0.3540948,-0.2018068
1,-1.6938764,-1.7913706,"('unfriendly', 'friendly')",0.020717615,-0.15338887,0.54974,0.43837053,-0.3744729,-0.5021296,-0.1276567
2,1.3112261,1.3026898,"('unlikable', 'likable')",0.92490226,0.94087356,1.0853909,1.1536509,1.1071731,1.1324048,0.0252317
3,0.32672262,0.34488449,"('repellent', 'pleasant')",0.88090956,0.86660564,1.0669914,1.001927,0.7582079,0.7378057,-0.0204022
4,-0.49413618,-0.50025415,"('disliked', 'liked')",-0.2027097,-0.21561322,-5.528453,-5.591024,-2.0750996,-2.1022971,-0.0271975
5,-0.87977415,-0.78959626,"('distant', 'outgoing')",-0.11004937,0.033248693,-1.1712389,-1.0621804,-0.7203542,-0.606176,0.1141782
6,-1.2450409,-1.159257,"('distant', 'open')",-0.8229771,-0.74849033,-1.4517236,-1.384411,-1.1732472,-1.0973861,0.0758611
7,0.12460658,0.03096898,"('insensitive', 'sensitive')",1.0235537,0.93727714,0.24429913,0.25247478,0.4641532,0.406907,-0.0572462
8,-0.93221,-0.99245024,"('unaffectionate', 'affectionate')",-0.53243023,-0.59722793,-0.22259866,-0.1927722,-0.562413,-0.5941501,-0.0317371
9,-0.77072316,-0.8942863,"('unaffectionate', 'caring')",0.60092926,0.52966136,0.5675171,0.58017087,0.1325744,0.0718487,-0.0607257
10,-0.2572372,-0.50912863,"('unsympathetic', 'sympathetic')",-0.26131716,-0.48081392,-0.22129832,-0.28566375,-0.2466176,-0.4252021,-0.1785845
11,0.3933103,0.2512659,"('unhelpful', 'helpful')",0.78356445,0.7914344,2.4617584,2.496422,1.2128778,1.1797074,-0.0331704
12,0.24246582,0.27199692,"('unsupportive', 'supportive')",0.5089592,0.53400666,-2.010893,-1.9223553,-0.4198227,-0.3721172,0.0477055
13,-0.12623924,-0.18059553,"('impolite', 'polite')",0.17878121,0.14834875,-0.49264544,-0.49677172,-0.1467012,-0.1763395,-0.0296383
14,0.2384169,0.19796856,"('antisocial', 'social')",1.175056,1.1531376,0.54148567,0.43591985,0.6516529,0.5956753,-0.0559776
15,0.6916385,0.5811044,"('boring', 'funny')",-0.19791083,-0.19342496,0.19810344,0.16230598,0.2306104,0.1833285,-0.0472819
16,0.008427471,-0.11993484,"('unpopular', 'popular')",-0.04525555,-0.18800566,0.6155788,0.50249,0.1929169,0.0648498,-0.1280671
17,-0.33264357,-0.25165114,"('nasty', 'nice')",-0.15170757,-0.07113194,-0.38166904,-0.36344743,-0.2886734,-0.2287435,0.0599299
18,-0.80660987,-0.8064388,"('disagreeable', 'welcoming')",-0.92660916,-0.95871073,-0.79579455,-0.8131175,-0.8430045,-0.8594224,-0.0164179
19,-0.62730473,-0.6336943,"('inhospitable', 'hospitable')",-1.3270609,-1.3213828,-0.9687392,-0.8496275,-0.9743683,-0.9349016,0.0394667
20,-0.12827918,-0.13646452,"('rough', 'thoughtful')",-0.066513024,-0.13075414,0.5938421,0.60138434,0.1330166,0.1113886,-0.021628
21,0.3635757,0.16841458,"('immoral', 'moral')",1.2659942,1.1161278,0.18555224,0.13761845,0.6050407,0.4740536,-0.1309871
22,0.3555581,0.28889403,"('untrustworthy', 'trustworthy')",-0.14245111,-0.2710585,-0.66872084,-0.7007596,-0.1518713,-0.2276413,-0.07577
23,-0.19858769,-0.38560808,"('insincere', 'sincere')",0.78778523,0.59837407,5.421401,5.3273444,2.0035329,1.8467035,-0.1568294
24,0.3556838,0.33705813,"('dishonest', 'honest')",0.14209017,0.12015352,0.57216424,0.62970793,0.3566461,0.3623065,0.0056604
