,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
58,-0.862165,-0.91779935,"('undiscriminating', 'discriminating')",0.80171305,0.68161166,-0.067219004,-0.12021461,-0.042557,-0.1188008,-0.0762438
59,0.30792826,0.28784636,"('foolish', 'wise')",-0.58025837,-0.6469474,0.6227876,0.586787,0.1168192,0.0758953,-0.0409239
60,-0.1968441,-0.12994704,"('inefficient', 'efficient')",1.9638149,2.1081522,-0.6550023,-0.50799286,0.3706562,0.4900707,0.1194145
61,-0.66259867,-0.74986666,"('illogical', 'logical')",0.16519669,0.039328948,0.04232614,-0.090247,-0.1516919,-0.2669282,-0.1152363
62,-0.6505511,-0.57114804,"('incompetent', 'brilliant')",0.6797337,0.76728,-0.3351088,-0.16812436,-0.1019754,0.0093359,0.1113113
63,-1.4352657,-1.4012957,"('unperceptive', 'insightful')",0.63190013,0.6733863,0.24620114,0.36080313,-0.1857215,-0.1223688,0.0633527
64,0.10997849,0.057964187,"('shy', 'confident')",0.42841348,0.39691684,-6.7243466,-6.767734,-2.0619849,-2.1042843,-0.0422994
65,0.06191543,-0.009398194,"('insecure', 'secure')",0.42949605,0.45608354,-0.8987171,-0.8372744,-0.1357685,-0.1301963,0.0055722
66,-0.8286284,-0.8589172,"('inactive', 'active')",-1.5777798,-1.6926564,0.8892901,0.81169116,-0.5057061,-0.5799608,-0.0742547
67,0.9471607,0.9965433,"('doubtful', 'determined')",1.1098965,1.141902,-0.30294898,-0.23626947,0.5847028,0.6340586,0.0493558
68,0.07081785,-0.006455671,"('dependent', 'independent')",-0.64223295,-0.6538413,-0.7196835,-0.7648183,-0.4303662,-0.4750384,-0.0446722
69,0.88100666,0.90660435,"('lazy', 'industrious')",0.5754822,0.57165456,0.14297381,0.052765347,0.5331542,0.5103414,-0.0228128
70,-0.707016,-0.7143427,"('lethargic', 'energetic')",0.7961857,0.855345,0.13862228,0.21696734,0.0759307,0.1193232,0.0433925
71,-0.5502074,-0.56841695,"('diffident', 'self-confident')",1.0261465,0.97443473,0.5229537,0.48354244,0.3329643,0.2965201,-0.0364442
72,-0.96541315,-0.9508951,"('unambitious', 'ambitious')",-0.0061520636,-0.017967999,-1.031417,-0.9641962,-0.6676607,-0.6443531,0.0233076
73,1.2604498,1.2662542,"('helpless', 'self-reliant')",-0.42085037,-0.44209716,-2.6947255,-2.72128,-0.6183754,-0.6323744,-0.013999
74,-0.84248376,-0.8493941,"('undedicated', 'dedicated')",0.58673036,0.57673144,-0.042319816,-0.06995865,-0.0993577,-0.1142071,-0.0148494
75,0.05503165,0.09578791,"('meek', 'impulsive')",-1.7140225,-1.7373981,-0.0678345,-0.039962444,-0.5756085,-0.5605242,0.0150843
76,-0.1760528,-0.16595161,"('anxious', 'daring')",0.7389277,0.84248686,-0.008281261,0.09536861,0.1848646,0.2573013,0.0724367
77,-0.26257735,-0.3233655,"('unmotivated', 'motivated')",0.90629864,0.8737247,-1.1337527,-1.0339075,-0.1633438,-0.1611828,0.002161
78,-1.1692365,-1.0965513,"('nonresilient', 'resilient')",0.48119414,0.47365856,0.10899104,0.14608516,-0.1930171,-0.1589359,0.0340812
79,-0.96894497,-0.97977746,"('wavering', 'unwavering')",-1.8878748,-1.950356,0.22522238,0.2228173,-0.8771992,-0.9024386,-0.0252394
80,0.05521726,0.05341529,"('dominated', 'dominating')",-0.07799646,0.009978123,-1.6082273,-1.4785521,-0.5436688,-0.4717196,0.0719492
81,-0.07169416,-0.17032182,"('submissive', 'aggressive')",1.3173124,1.3057784,-1.0628314,-0.91224545,0.0609289,0.0744037,0.0134748
82,-0.5913833,-0.571503,"('poor', 'rich')",0.11344534,0.12787881,5.8494534,5.9660125,1.7905051,1.8407962,0.0502911
83,-0.077270225,-0.07878732,"('powerless', 'powerful')",-0.35873702,-0.37244287,-1.3929424,-1.4082956,-0.6096499,-0.6198419,-0.010192
84,0.82644254,0.7362113,"('inferior', 'superior')",0.11479944,0.033230834,1.2190304,1.1199532,0.7200908,0.6297984,-0.0902924
85,0.10568604,0.06590848,"('insignificant', 'prestigious')",-0.7809277,-0.9485221,1.4162384,1.3325287,0.2469989,0.1499717,-0.0970272
86,-2.283175,-2.4125676,"('uninfluential', 'influential')",0.10081397,-0.055975188,-0.34491128,-0.4315631,-0.8424242,-0.966702,-0.1242778
87,0.027028833,-0.12116715,"('unsuccessful', 'successful')",0.54904014,0.42991707,0.73045534,0.8207587,0.4355081,0.3765029,-0.0590052
88,-0.63561743,-0.73638195,"('low', 'eminent')",0.045539673,-0.08218999,0.12448728,0.122899,-0.1551968,-0.231891,-0.0766942
