,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.1289349,-0.19660395,"('unsociable', 'sociable')",0.002504347,-0.09232455,-0.0632153,-0.1444643,-0.081249
1,-1.6425278,-1.6947185,"('unfriendly', 'friendly')",1.6638383,1.4832978,0.0106552,-0.1057103,-0.1163655
2,0.85333097,0.86599934,"('unlikable', 'likable')",0.566165,0.62082314,0.709748,0.7434112,0.0336632
3,0.30361012,0.43282488,"('repellent', 'pleasant')",0.16803159,0.21670185,0.2358209,0.3247634,0.0889425
4,-0.6359811,-0.72950196,"('disliked', 'liked')",-6.5085144,-6.531399,-3.5722477,-3.6304502,-0.0582025
5,-1.1962245,-1.2461967,"('distant', 'outgoing')",-0.25223738,-0.35427013,-0.7242309,-0.8002334,-0.0760025
6,-1.5262262,-1.5717689,"('distant', 'open')",0.17252362,0.019452646,-0.6768513,-0.7761581,-0.0993068
7,0.24619974,0.38643423,"('insensitive', 'sensitive')",0.98811245,1.0382828,0.6171561,0.7123585,0.0952024
8,-1.66756,-1.7333702,"('unaffectionate', 'affectionate')",0.57763016,0.42818564,-0.5449649,-0.6525923,-0.1076274
9,-0.9824303,-0.9884771,"('unaffectionate', 'caring')",1.1301324,1.044585,0.0738511,0.0280539,-0.0457972
10,-0.013158727,0.115488335,"('unsympathetic', 'sympathetic')",0.045100812,0.02651414,0.015971,0.0710012,0.0550302
11,0.3763218,0.5437086,"('unhelpful', 'helpful')",1.857305,1.9317693,1.1168134,1.237739,0.1209256
12,-0.026674464,0.14589877,"('unsupportive', 'supportive')",-1.723836,-1.6877337,-0.8752552,-0.7709174,0.1043378
13,0.26572466,0.26755604,"('impolite', 'polite')",-0.16184758,-0.07898675,0.0519385,0.0942846,0.0423461
14,1.2199003,1.1897074,"('antisocial', 'social')",0.11620645,0.13323277,0.6680533,0.6614701,-0.0065832
15,-0.2671586,-0.37025577,"('boring', 'funny')",0.62657136,0.5878739,0.1797064,0.1088091,-0.0708973
16,-0.9369386,-0.8407828,"('unpopular', 'popular')",0.2445714,0.32779646,-0.3461836,-0.2564932,0.0896904
17,-0.40828258,-0.37684962,"('nasty', 'nice')",-0.5518958,-0.53055865,-0.4800892,-0.4537041,0.0263851
18,-1.0655198,-1.0146784,"('disagreeable', 'welcoming')",-0.41660833,-0.4678573,-0.7410641,-0.7412678,-0.0002037
19,-1.450065,-1.5169399,"('inhospitable', 'hospitable')",-0.3876078,-0.4151879,-0.9188364,-0.9660639,-0.0472275
20,0.49582428,0.5208594,"('rough', 'thoughtful')",1.3297786,1.3295738,0.9128014,0.9252166,0.0124152
21,0.29475856,0.41813222,"('immoral', 'moral')",-0.5013042,-0.34529752,-0.1032728,0.0364174,0.1396902
