,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.24213788,-0.30608815,"('unsociable', 'sociable')",-0.080014884,-0.20314679,-0.1610764,-0.2546175,-0.0935411
1,-2.0901291,-2.166479,"('unfriendly', 'friendly')",2.12902,1.8436229,0.0194454,-0.1614281,-0.1808735
2,0.22947058,0.3180463,"('unlikable', 'likable')",0.53586775,0.68115854,0.3826692,0.4996024,0.1169332
3,-0.25179964,-0.10004039,"('repellent', 'pleasant')",-0.0146715045,0.09962932,-0.1332356,-0.0002055,0.1330301
4,-0.72357047,-0.72200966,"('disliked', 'liked')",-5.2616863,-5.493533,-2.9926283,-3.1077714,-0.1151431
5,-1.2822385,-1.323807,"('distant', 'outgoing')",0.2089741,0.005490087,-0.5366322,-0.6591585,-0.1225263
6,-1.3666894,-1.3779594,"('distant', 'open')",0.2624702,0.089698136,-0.5521096,-0.6441306,-0.092021
7,0.38256347,0.35209483,"('insensitive', 'sensitive')",0.59258693,0.62666035,0.4875752,0.4893776,0.0018024
8,-1.7180725,-1.779304,"('unaffectionate', 'affectionate')",0.8742201,0.62877,-0.4219262,-0.575267,-0.1533408
9,-1.0495344,-1.1300038,"('unaffectionate', 'caring')",1.4200923,1.2358438,0.185279,0.05292,-0.132359
10,0.014012054,0.06914721,"('unsympathetic', 'sympathetic')",-0.13604319,-0.088696,-0.0610156,-0.0097744,0.0512412
11,0.29037485,0.32480985,"('unhelpful', 'helpful')",1.356891,1.3792135,0.823633,0.8520117,0.0283787
12,0.014206409,0.10252644,"('unsupportive', 'supportive')",-1.1765455,-1.2259197,-0.5811695,-0.5616966,0.0194729
13,0.19071262,0.044341534,"('impolite', 'polite')",-0.44330364,-0.44008896,-0.1262955,-0.1978737,-0.0715782
14,0.987353,0.98137885,"('antisocial', 'social')",0.7184315,0.7434306,0.8528923,0.8624047,0.0095124
15,0.3458664,0.15690723,"('boring', 'funny')",0.14431104,0.08719632,0.2450887,0.1220518,-0.1230369
16,-0.496122,-0.33574468,"('unpopular', 'popular')",-0.011475652,-0.07434371,-0.2537988,-0.2050442,0.0487546
17,0.01142526,0.0046848357,"('nasty', 'nice')",-0.80782956,-0.8948199,-0.3982022,-0.4450675,-0.0468653
18,-0.8496125,-0.7691633,"('disagreeable', 'welcoming')",-0.62296736,-0.67071295,-0.7362899,-0.7199382,0.0163517
