,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
37,-0.92871094,-0.93244565,"('fake', 'genuine')",0.55506855,0.5472238,-0.1868212,-0.1926109,-0.0057897
38,0.29784897,0.34351397,"('untruthful', 'truthful')",1.0992163,1.1396469,0.6985326,0.7415804,0.0430478
39,1.4349699,1.4185976,"('exploitative', 'cooperative')",0.7681173,0.7800257,1.1015437,1.0993116,-0.0022321
40,0.68932253,0.8020352,"('stingy', 'generous')",-2.1548831,-2.1540651,-0.7327803,-0.676015,0.0567653
41,0.38004148,0.44025022,"('unforgiving', 'forgiving')",0.652462,0.72559243,0.5162517,0.5829213,0.0666696
42,0.5199719,0.48254097,"('unreliable', 'reliable')",-3.009739,-2.9860597,-1.2448835,-1.2517593,-0.0068758
43,0.99324393,1.0506926,"('irresponsible', 'responsible')",1.9225122,1.9174386,1.4578781,1.4840655,0.0261874
44,-1.1387401,-1.0810966,"('prejudiced', 'unprejudiced')",-1.292914,-1.2655894,-1.215827,-1.1733429,0.0424841
45,-1.0942752,-1.0770651,"('incompetent', 'competent')",0.54191375,0.5555352,-0.2761807,-0.260765,0.0154157
46,-0.2208078,-0.26118132,"('uncompetitive', 'competitive')",-0.6852634,-0.690409,-0.4530356,-0.4757951,-0.0227595
47,0.3618416,0.3935137,"('stupid', 'smart')",5.6905723,5.7153234,3.026207,3.0544186,0.0282116
48,-0.144025,-0.18270847,"('unintelligent', 'intelligent')",0.16340157,0.16986588,0.0096883,-0.0064213,-0.0161096
49,0.2032829,0.2643304,"('unable', 'able')",-0.4777649,-0.45188648,-0.137241,-0.093778,0.043463
50,0.1298984,0.10240244,"('clumsy', 'skillful')",-0.005623944,-0.04071416,0.0621372,0.0308441,-0.0312931
51,-0.580303,-0.74122745,"('uneducated', 'educated')",0.4894526,0.40798014,-0.0454252,-0.1666237,-0.1211985
52,0.76544446,0.7213255,"('irrational', 'rational')",-0.017487928,-0.07422256,0.3739783,0.3235515,-0.0504268
53,0.18819998,0.12063773,"('uncreative', 'creative')",0.03435722,0.02234579,0.1112786,0.0714918,-0.0397868
54,0.8051474,0.80001295,"('incapable', 'capable')",1.4360238,1.4444004,1.1205857,1.1222067,0.001621
55,-0.42837426,-0.47338295,"('incompetent', 'clever')",0.15426722,0.18285352,-0.1370535,-0.1452647,-0.0082112
56,0.48322004,0.3247287,"('impractical', 'practical')",0.9831195,0.9298644,0.7331698,0.6272966,-0.1058732
57,-0.056844924,-0.13884282,"('unimaginative', 'imaginative')",-2.614148,-2.5607383,-1.3354964,-1.3497906,-0.0142942
58,0.6105123,0.64903593,"('undiscriminating', 'discriminating')",0.2829795,0.32889086,0.4467459,0.4889634,0.0422175
59,1.0444418,1.0908153,"('foolish', 'wise')",0.42704675,0.39694303,0.7357443,0.7438792,0.0081349
60,-0.00828287,-0.07183044,"('inefficient', 'efficient')",0.7366855,0.79988104,0.3642013,0.3640253,-0.000176
61,0.9961908,0.9172052,"('illogical', 'logical')",0.6434986,0.53772986,0.8198447,0.7274675,-0.0923772
62,0.43358603,0.40806714,"('incompetent', 'brilliant')",0.8311466,0.87781906,0.6323663,0.6429431,0.0105768
63,0.55354387,0.6075968,"('unperceptive', 'insightful')",0.99225944,1.0934095,0.7729017,0.8505032,0.0776015
64,-0.37257975,-0.48058224,"('shy', 'confident')",-6.403335,-6.379187,-3.3879573,-3.4298847,-0.0419274
65,0.2085663,0.058291476,"('insecure', 'secure')",-0.22619365,-0.26618472,-0.0088137,-0.1039466,-0.0951329
66,1.1650897,1.1879452,"('inactive', 'active')",0.8877907,0.8210754,1.0264401,1.0045103,-0.0219298
67,0.46731395,0.37564203,"('doubtful', 'determined')",0.2737109,0.31948075,0.3705124,0.3475614,-0.022951
68,-1.0630581,-1.0288123,"('dependent', 'independent')",-1.5790893,-1.5943693,-1.3210738,-1.3115908,0.009483
69,0.8168888,0.93862003,"('lazy', 'industrious')",-0.9704532,-0.94521564,-0.0767822,-0.0032978,0.0734844
70,0.4987889,0.48259813,"('lethargic', 'energetic')",0.67857444,0.6098146,0.5886817,0.5462064,-0.0424753
71,1.8058068,1.8494315,"('diffident', 'self-confident')",1.4817667,1.4693192,1.6437867,1.6593754,0.0155887
72,0.41097632,0.4238003,"('unambitious', 'ambitious')",0.2341312,0.2886004,0.3225538,0.3562003,0.0336465
73,1.4522965,1.4754224,"('helpless', 'self-reliant')",-3.3396502,-3.341913,-0.9436768,-0.9332453,0.0104315
74,0.6540032,0.664388,"('undedicated', 'dedicated')",0.3288254,0.36861113,0.4914143,0.5164996,0.0250853
75,-0.39277703,-0.34015527,"('meek', 'impulsive')",-1.291837,-1.2420342,-0.842307,-0.7910947,0.0512123
76,0.36010152,0.2630781,"('anxious', 'daring')",0.22724308,0.2258181,0.2936723,0.2444481,-0.0492242
77,0.02617055,0.05248285,"('unmotivated', 'motivated')",-1.2245079,-1.1016117,-0.5991687,-0.5245644,0.0746043
78,-0.016435247,0.09939659,"('nonresilient', 'resilient')",0.3228077,0.38685974,0.1531862,0.2431282,0.089942
79,0.5127262,0.55461377,"('wavering', 'unwavering')",0.11339338,0.1283913,0.3130598,0.3415025,0.0284427
80,-0.8860705,-1.0934086,"('dominated', 'dominating')",-0.42750052,-0.45201176,-0.6567855,-0.7727102,-0.1159247
81,-0.44193503,-0.6759175,"('submissive', 'aggressive')",-0.17418544,-0.16557485,-0.3080602,-0.4207462,-0.112686
82,-1.3964331,-1.3824269,"('poor', 'rich')",5.9455223,5.880471,2.2745447,2.2490222,-0.0255225
83,1.3389102,1.2749085,"('powerless', 'powerful')",0.08247493,0.037802055,0.7106926,0.6563553,-0.0543373
84,0.46664286,0.4333747,"('inferior', 'superior')",0.04763963,1.1896715e-05,0.2571412,0.2166933,-0.0404479
85,2.555798,2.7010238,"('insignificant', 'prestigious')",0.17090397,0.14758599,1.363351,1.424305,0.060954
86,-0.9995252,-1.0325494,"('uninfluential', 'influential')",0.30857542,0.22025882,-0.3454749,-0.4061453,-0.0606704
87,0.5001784,0.31725785,"('unsuccessful', 'successful')",0.8809452,0.837425,0.6905618,0.5773414,-0.1132204
88,0.7993148,0.5153909,"('low', 'eminent')",0.16779774,0.08852493,0.4835563,0.3019579,-0.1815984
