,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
27,-0.091884896,-0.05896672,"('hardhearted', 'softhearted')",-0.20995273,-0.15035778,1.2447778,1.1967093,0.3143134,0.3291283,0.0148149
28,-0.9129681,-1.1275907,"('disloyal', 'loyal')",0.027890705,-0.2179425,1.318892,1.2868956,0.1446049,-0.0195458,-0.1641507
29,0.15209171,0.041259654,"('unfair', 'fair')",-0.512806,-0.47232777,-0.16532466,-0.33543262,-0.1753463,-0.2555002,-0.0801539
30,-0.61179686,-0.7560953,"('intolerant', 'tolerant')",1.3073105,1.0782706,0.6651576,0.6064122,0.4535571,0.3095291,-0.144028
31,0.8469196,0.78071415,"('evil', 'good')",-1.4961274,-1.3603963,-1.3455693,-1.4031419,-0.6649257,-0.6609413,0.0039844
32,-1.1497273,-1.3217278,"('unkind', 'kind')",0.3409757,0.016600609,1.0676657,0.85704356,0.0863047,-0.1493612,-0.2356659
33,1.049724,0.9596049,"('wrong', 'right')",0.53680736,0.63864195,-0.7196903,-0.6872729,0.288947,0.303658,0.014711
34,-0.43049753,-0.25707555,"('mean', 'honorable')",-0.056316435,0.13947791,5.7457986,5.9549303,1.7529949,1.9457776,0.1927827
35,1.587967,1.5391425,"('corrupt', 'incorrupt')",-1.355251,-1.155832,-0.5327103,-0.596451,-0.0999981,-0.0710468,0.0289513
36,1.5113167,1.312695,"('hostile', 'amicable')",-0.9332889,-0.98838305,-0.36172068,-0.4905008,0.0721024,-0.0553963,-0.1274987
37,-1.0521991,-1.059949,"('fake', 'genuine')",-0.25789928,-0.07010011,0.56593186,0.65644157,-0.2480555,-0.1578692,0.0901863
38,-1.3478055,-1.3830783,"('untruthful', 'truthful')",-0.7208007,-0.7171311,-0.09369452,0.020404384,-0.7207669,-0.6932684,0.0274985
39,0.4487939,0.4342209,"('exploitative', 'cooperative')",0.09828194,-0.03234244,0.40233532,0.3375752,0.3164704,0.2464846,-0.0699858
40,0.5890704,0.59864014,"('stingy', 'generous')",0.55517554,0.72728235,-1.8719981,-1.8689121,-0.2425841,-0.1809965,0.0615876
41,-1.5323493,-1.653743,"('unforgiving', 'forgiving')",-0.48013803,-0.5661476,-0.023357168,-0.1220434,-0.6786149,-0.7806447,-0.1020298
42,-1.0176228,-0.9616032,"('unreliable', 'reliable')",1.0346574,1.0723939,-3.2113512,-3.1181047,-1.0647722,-1.002438,0.0623342
43,-2.0702953,-2.0073316,"('irresponsible', 'responsible')",-0.63825905,-0.6507268,0.33710167,0.34265602,-0.7904842,-0.7718008,0.0186834
44,0.33482274,0.47208545,"('prejudiced', 'unprejudiced')",-0.68024534,-0.58444786,-1.4115201,-1.4415973,-0.5856476,-0.5179866,0.067661
45,-2.357602,-2.492789,"('incompetent', 'competent')",-0.18571211,-0.34167752,-0.27755347,-0.2803971,-0.9402892,-1.0382879,-0.0979987
46,-2.250257,-2.2907395,"('uncompetitive', 'competitive')",1.059085,1.0153346,-0.77992064,-0.7960335,-0.6570309,-0.6904794,-0.0334485
47,-1.0397325,-0.9542661,"('stupid', 'smart')",0.21021023,0.28672302,5.795798,5.967411,1.6554252,1.7666227,0.1111975
48,-0.42295426,-0.48800752,"('unintelligent', 'intelligent')",-0.50829476,-0.6815508,0.32922098,0.3245757,-0.200676,-0.2816609,-0.0809849
49,-0.37218174,-0.39112246,"('unable', 'able')",-0.6869203,-0.6030697,-0.2852116,-0.09042292,-0.4481045,-0.3615384,0.0865661
50,0.37124026,0.38107836,"('clumsy', 'skillful')",0.0051897084,0.13137408,0.00048116408,0.10593854,0.125637,0.2061303,0.0804933
51,-1.5894344,-1.744256,"('uneducated', 'educated')",1.2907124,0.9949868,0.95551074,0.88772535,0.2189296,0.046152,-0.1727776
52,1.2980206,1.0838675,"('irrational', 'rational')",-1.140982,-1.1270902,-0.0020160861,0.006436445,0.0516742,-0.0122621,-0.0639363
53,-0.45500377,-0.58572364,"('uncreative', 'creative')",-0.049093485,0.10180078,0.50122386,0.4652184,-0.0009578,-0.0062348,-0.005277
54,0.33806595,0.111209214,"('incapable', 'capable')",0.021417566,0.035611592,0.65955704,0.74744445,0.3396802,0.2980884,-0.0415918
55,-1.9675007,-1.971306,"('incompetent', 'clever')",0.18022607,-0.057979494,0.31353667,0.3626856,-0.491246,-0.5555333,-0.0642873
56,-2.0194504,-2.0602727,"('impractical', 'practical')",0.49694574,0.2625376,-0.5539627,-0.5108503,-0.6921558,-0.7695285,-0.0773727
57,-1.7128135,-1.8774542,"('unimaginative', 'imaginative')",-0.40898252,-0.54702693,-2.9272585,-2.994154,-1.6830182,-1.8062118,-0.1231936
58,-0.05302871,-0.12461268,"('undiscriminating', 'discriminating')",0.8481018,0.95272446,0.11331804,0.16043966,0.302797,0.3295171,0.0267201
59,1.180762,1.0199437,"('foolish', 'wise')",-0.6947122,-0.65927243,-0.14675403,-0.01714788,0.1130986,0.1145078,0.0014092
60,-1.717138,-1.6795878,"('inefficient', 'efficient')",0.60830086,0.4601677,-0.07070798,0.06298719,-0.3931817,-0.3854777,0.007704
61,-0.42285794,-0.6229886,"('illogical', 'logical')",0.3252093,0.21116373,0.713553,0.56492877,0.2053014,0.0510346,-0.1542668
62,-1.2671573,-1.1991956,"('incompetent', 'brilliant')",0.36926046,0.5228216,0.22306986,0.41984785,-0.2249423,-0.0855087,0.1394336
63,-2.1702175,-2.2630599,"('unperceptive', 'insightful')",1.2401655,1.3121455,0.52926373,0.6944385,-0.1335961,-0.085492,0.0481041
64,-1.5777982,-1.597011,"('shy', 'confident')",0.91878587,0.8334521,-6.6829696,-6.718367,-2.4473273,-2.4939753,-0.046648
65,-1.403344,-1.4627128,"('insecure', 'secure')",0.5082257,0.18026821,-0.14104635,-0.07214038,-0.3453883,-0.4515283,-0.10614
66,0.36725223,0.25056925,"('inactive', 'active')",1.1053492,1.2548856,0.8552523,0.85665977,0.7759512,0.7873715,0.0114203
67,-0.28219855,-0.36213028,"('doubtful', 'determined')",0.42992172,0.28832456,-0.5374045,-0.5683676,-0.1298938,-0.2140578,-0.084164
68,-0.95891064,-1.028798,"('dependent', 'independent')",-0.26370007,-0.2697611,-0.7838328,-0.728681,-0.6688145,-0.6757467,-0.0069322
69,1.5901476,1.6474621,"('lazy', 'industrious')",0.23644212,0.4683882,-1.4381919,-1.2923403,0.1294659,0.2745034,0.1450375
70,-2.0203512,-2.0546992,"('lethargic', 'energetic')",0.9713178,0.929247,0.5603361,0.6583022,-0.1628991,-0.1557167,0.0071824
71,0.3102945,0.27089503,"('diffident', 'self-confident')",0.7266201,0.85285306,0.11213374,0.16730343,0.3830161,0.4303505,0.0473344
72,-1.1296839,-1.0103376,"('unambitious', 'ambitious')",-0.04154221,0.037252635,-0.28637424,-0.20472462,-0.4858667,-0.3926032,0.0932635
73,0.9247752,1.0070705,"('helpless', 'self-reliant')",0.20473476,0.40942505,-3.8140101,-3.6400352,-0.8948334,-0.7411799,0.1536535
74,-1.0143043,-1.100865,"('undedicated', 'dedicated')",0.252419,0.21057287,-0.21531351,-0.27503747,-0.3257329,-0.3884432,-0.0627103
75,1.4733391,1.5142596,"('meek', 'impulsive')",-0.34046322,-0.10050304,-0.59818524,-0.54086447,0.1782302,0.290964,0.1127338
76,-0.89419544,-0.80637527,"('anxious', 'daring')",0.49896148,0.5067449,-0.12545225,-0.12160604,-0.1735621,-0.1404121,0.03315
77,-1.120013,-1.1654297,"('unmotivated', 'motivated')",0.75807357,0.7178557,-1.499946,-1.288317,-0.6206285,-0.5786303,0.0419982
78,-0.8026774,-0.7162916,"('nonresilient', 'resilient')",0.27895716,0.47291452,-0.07281071,0.08510515,-0.1988437,-0.0527573,0.1460864
79,0.9767162,0.91627455,"('wavering', 'unwavering')",-1.3112526,-1.1885829,-0.5767591,-0.49392152,-0.3037652,-0.25541,0.0483552
80,-1.0402818,-1.0585502,"('dominated', 'dominating')",0.76108265,0.7517215,-0.35753042,-0.2351723,-0.2122432,-0.180667,0.0315762
81,-1.8714604,-1.9556735,"('submissive', 'aggressive')",0.97035366,0.50829154,-0.9499431,-0.93817735,-0.6170166,-0.7951864,-0.1781698
82,-0.59059215,-0.57776666,"('poor', 'rich')",1.1893865,1.2023388,6.530624,6.6052265,2.3764728,2.4099329,0.0334601
83,0.5860466,0.44136816,"('powerless', 'powerful')",1.0037156,1.0121393,-0.5387304,-0.5419156,0.3503439,0.3038639,-0.04648
84,0.7601299,0.7007531,"('inferior', 'superior')",0.36332133,0.38045684,0.6647619,0.6955583,0.596071,0.5922561,-0.0038149
85,2.0518277,1.9537076,"('insignificant', 'prestigious')",0.39279088,0.6277547,-0.22590777,-0.25438324,0.7395702,0.775693,0.0361228
86,-1.358985,-1.6914895,"('uninfluential', 'influential')",0.21459575,-0.052632503,-0.10273261,-0.1454656,-0.4157073,-0.6298625,-0.2141552
87,-0.13079901,-0.21429977,"('unsuccessful', 'successful')",0.5719375,0.6439495,0.88100255,1.0101418,0.4407137,0.4799305,0.0392168
88,-0.18721797,-0.28969657,"('low', 'eminent')",-0.020797605,-0.28649846,-0.22754171,-0.37152946,-0.1451858,-0.3159082,-0.1707224
