,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.7225281,0.62750095,"('unsociable', 'sociable')",0.8365106,0.7755822,0.7795193,0.7015415,-0.0779778
1,-1.5970367,-1.7280018,"('unfriendly', 'friendly')",0.9558734,0.8001968,-0.3205816,-0.4639025,-0.1433209
2,1.1501791,1.119981,"('unlikable', 'likable')",0.59455603,0.77671325,0.8723676,0.9483472,0.0759796
3,-0.2766058,-0.08833061,"('repellent', 'pleasant')",0.6024624,0.63684446,0.1629283,0.2742569,0.1113286
4,-0.6467708,-0.61615765,"('disliked', 'liked')",-6.199037,-6.0830536,-3.422904,-3.3496056,0.0732984
5,-0.7929772,-0.7527579,"('distant', 'outgoing')",-1.7594198,-1.6525427,-1.2761985,-1.2026503,0.0735482
6,-1.3166026,-1.2764364,"('distant', 'open')",-1.6449883,-1.6516212,-1.4807954,-1.4640288,0.0167666
7,0.15776086,0.21836118,"('insensitive', 'sensitive')",0.59755147,0.61338377,0.3776562,0.4158725,0.0382163
8,-0.9629039,-1.0199277,"('unaffectionate', 'affectionate')",0.2063631,0.12018698,-0.3782704,-0.4498704,-0.0716
9,-1.0769588,-1.1105617,"('unaffectionate', 'caring')",0.8604292,0.8274625,-0.1082648,-0.1415496,-0.0332848
10,-0.27839595,-0.22330016,"('unsympathetic', 'sympathetic')",0.53085095,0.4570154,0.1262275,0.1168576,-0.0093699
11,0.32242152,0.2975837,"('unhelpful', 'helpful')",3.0893338,3.116341,1.7058777,1.7069623,0.0010846
12,-0.50151765,-0.3407525,"('unsupportive', 'supportive')",-1.3359514,-1.2081909,-0.9187346,-0.7744717,0.1442629
13,0.81137735,0.78223014,"('impolite', 'polite')",0.4848323,0.6024465,0.6481048,0.6923383,0.0442335
14,1.6375531,1.6964854,"('antisocial', 'social')",0.8638792,0.9406242,1.2507162,1.3185548,0.0678386
15,0.5173386,0.30743283,"('boring', 'funny')",0.91382,0.957385,0.7155793,0.6324089,-0.0831704
16,-0.08825758,-0.122874975,"('unpopular', 'popular')",0.8817348,0.77084357,0.3967386,0.3239843,-0.0727543
17,0.011303712,0.09860093,"('nasty', 'nice')",-0.040449873,-0.005299188,-0.0145731,0.0466509,0.061224
18,0.04250937,0.09080408,"('disagreeable', 'welcoming')",-0.9069551,-0.8968789,-0.4322229,-0.4030374,0.0291855
19,-0.6829003,-0.6470694,"('inhospitable', 'hospitable')",-0.72529685,-0.7083359,-0.7040986,-0.6777027,0.0263959
20,-0.2962537,-0.25038537,"('rough', 'thoughtful')",0.30072817,0.32223538,0.0022372,0.035925,0.0336878
21,0.7922011,0.80461067,"('immoral', 'moral')",0.5898036,0.71581006,0.6910024,0.7602104,0.069208
22,0.7976726,0.79856145,"('untrustworthy', 'trustworthy')",-0.47913858,-0.4431581,0.159267,0.1777017,0.0184347
23,0.6348644,0.6226504,"('insincere', 'sincere')",6.124299,5.986205,3.3795817,3.3044276,-0.0751541
24,0.33016774,0.250147,"('dishonest', 'honest')",0.5200125,0.5451736,0.4250901,0.3976603,-0.0274298
25,-0.09411612,-0.17461655,"('egoistic', 'altruistic')",0.9352063,0.84894013,0.4205451,0.3371618,-0.0833833
26,-0.6122551,-0.75755143,"('hardhearted', 'benevolent')",1.2597528,1.239067,0.3237488,0.2407578,-0.082991
27,-1.0749387,-1.095548,"('hardhearted', 'softhearted')",0.28894842,0.16210015,-0.3929951,-0.4667239,-0.0737288
28,-0.36577606,-0.48349598,"('disloyal', 'loyal')",1.2519656,1.1183046,0.4430948,0.3174043,-0.1256905
29,-0.030437667,-0.030400038,"('unfair', 'fair')",-1.4324503,-1.4987538,-0.731444,-0.7645769,-0.0331329
30,1.2050729,1.1944082,"('intolerant', 'tolerant')",1.7224842,1.845163,1.4637785,1.5197856,0.0560071
31,-1.5183768,-1.4802405,"('evil', 'good')",-1.9365171,-2.0561295,-1.727447,-1.7681849,-0.0407379
32,0.8632529,0.7051155,"('unkind', 'kind')",1.6454871,1.5432141,1.25437,1.1241648,-0.1302052
33,0.098034985,0.028158855,"('wrong', 'right')",-0.49201703,-0.5886589,-0.196991,-0.28025,-0.083259
34,-0.012403645,0.11287767,"('mean', 'honorable')",4.624459,4.778303,2.3060277,2.4455905,0.1395628
35,-0.9280565,-1.0301194,"('corrupt', 'incorrupt')",-1.5032183,-1.7383438,-1.2156374,-1.3842316,-0.1685942
36,-1.7683812,-1.8243895,"('hostile', 'amicable')",-1.2336397,-1.4964751,-1.5010104,-1.6604323,-0.1594219
37,0.44620198,0.43810603,"('fake', 'genuine')",-0.21998283,-0.3018437,0.1131096,0.0681312,-0.0449784
38,-0.085833766,-0.11090557,"('untruthful', 'truthful')",0.3954273,0.41519475,0.1547968,0.1521446,-0.0026522
39,1.254963,1.3060693,"('exploitative', 'cooperative')",0.4643269,0.6226206,0.8596449,0.9643449,0.1047
40,-0.5481994,-0.46213225,"('stingy', 'generous')",-2.5407317,-2.5864017,-1.5444655,-1.524267,0.0201985
41,0.26810732,0.3392759,"('unforgiving', 'forgiving')",0.50604224,0.4886395,0.3870748,0.4139577,0.0268829
42,1.0386155,1.0796903,"('unreliable', 'reliable')",-2.4991975,-2.4323244,-0.730291,-0.676317,0.053974
43,0.53754437,0.59849685,"('irresponsible', 'responsible')",1.167385,1.277365,0.8524647,0.9379309,0.0854662
44,0.31021196,0.29054964,"('prejudiced', 'unprejudiced')",-1.1675023,-1.1685225,-0.4286452,-0.4389864,-0.0103412
