,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5126543,0.15408817,"('unsociable', 'sociable')",1.3222451,0.99711895,1.2676345,1.0770645,0.8682119,0.5805472,-0.5916399,-0.6949034,0.6758212,0.4227831,-0.2530381
1,-1.1034579,-0.89385164,"('unfriendly', 'friendly')",-2.4917603,-2.2950563,0.10535033,0.06445342,-0.15146978,-0.237137,1.8034581,1.7848271,-0.3675759,-0.3153529,0.052223
2,1.0352329,1.1771196,"('unlikable', 'likable')",0.28541392,0.27670795,1.5793773,1.5821872,1.3828158,1.3438088,0.42157182,0.5116413,0.9408823,0.978293,0.0374107
3,0.5911611,0.49733627,"('repellent', 'pleasant')",1.234793,1.2079096,-0.29157454,-0.033853453,0.54076636,0.5401588,0.24825953,0.31303427,0.4646811,0.5049171,0.040236
4,-0.1824883,-0.22090645,"('disliked', 'liked')",-2.2983565,-2.2999468,-0.17231125,-0.19128445,-0.48784158,-0.5771521,-6.2553916,-6.298579,-1.8792778,-1.9175737,-0.0382959
5,-0.9125999,-0.6420054,"('distant', 'outgoing')",-3.157229,-2.8961575,-1.596706,-1.4472642,-1.8335104,-1.589822,-0.38411367,-0.20697741,-1.5768318,-1.3564452,0.2203866
6,-1.3823698,-1.0447019,"('distant', 'open')",-2.916793,-2.5956845,-1.6119387,-1.4619701,-2.1773865,-1.9147711,0.047565468,0.2273182,-1.6081844,-1.3579619,0.2502225
7,0.12806723,0.078124925,"('insensitive', 'sensitive')",2.2476757,2.1007688,1.9134278,1.9484354,0.5459896,0.57802784,1.2360697,1.2678618,1.214246,1.1946438,-0.0196022
8,-1.1531228,-0.9223618,"('unaffectionate', 'affectionate')",-1.3644675,-1.2083325,0.2529052,0.22290924,0.27566907,0.27169445,0.9416567,0.95582896,-0.2094719,-0.1360524,0.0734195
9,-0.5607856,-0.41128635,"('unaffectionate', 'caring')",-0.86133176,-0.7288831,0.38200465,0.3428494,0.5516019,0.517629,1.5113629,1.5604775,0.2045704,0.2561573,0.0515869
10,0.22198348,-0.020575142,"('unsympathetic', 'sympathetic')",2.3384554,2.1457543,0.60807425,0.5557613,0.39019904,0.22494857,0.02060684,0.0035669785,0.7158638,0.5818913,-0.1339725
11,0.72354853,0.5511828,"('unhelpful', 'helpful')",0.4294045,0.2589045,-0.38746858,-0.46702352,0.29172203,0.20168474,2.2423167,2.2699957,0.6599047,0.5629488,-0.0969559
12,0.54802775,0.55634964,"('unsupportive', 'supportive')",0.37164176,0.43102258,1.4683697,1.5774066,1.0343775,1.1755278,-1.4872078,-1.3535724,0.3870418,0.4773468,0.090305
13,1.1547046,1.0406295,"('impolite', 'polite')",2.5919287,2.372407,1.1722543,0.96498996,0.6024363,0.5233632,-0.27451497,-0.25855687,1.0493618,0.9285666,-0.1207952
14,1.8793693,1.6156863,"('antisocial', 'social')",2.379228,2.1367905,2.0527785,1.9788173,1.4413856,1.4383277,-0.33283484,-0.4168498,1.4839853,1.3505545,-0.1334308
15,0.052984834,-0.015166558,"('boring', 'funny')",-0.34284267,-0.55276,-0.40710604,-0.60121465,-0.84352964,-0.9677457,0.5886602,0.58794713,-0.1903667,-0.309788,-0.1194213
16,-0.27027914,-0.11217262,"('unpopular', 'popular')",-0.7058517,-0.5581689,-1.6302905,-1.5083411,-0.4015913,-0.2910347,0.2698632,0.38351798,-0.5476299,-0.4172399,0.13039
