,enthusiasm_male,enthusiasm_female,tuple,average_male,average_female,female-male
78,-0.28125054,-0.21924305,"('nonresilient', 'resilient')",-0.2812505,-0.219243,0.0620075
79,-0.42288676,-0.31756583,"('wavering', 'unwavering')",-0.4228868,-0.3175658,0.105321
80,0.7219908,0.67279774,"('dominated', 'dominating')",0.7219908,0.6727977,-0.0491931
81,1.0492586,1.088178,"('submissive', 'aggressive')",1.0492586,1.088178,0.0389194
82,6.0517435,6.403267,"('poor', 'rich')",6.0517435,6.4032669,0.3515234
83,-0.13409725,-0.088067114,"('powerless', 'powerful')",-0.1340972,-0.0880671,0.0460301
84,-0.15304884,-0.08521499,"('inferior', 'superior')",-0.1530488,-0.085215,0.0678338
85,-2.115455,-2.0683086,"('insignificant', 'prestigious')",-2.1154549,-2.0683086,0.0471463
86,0.948296,1.0536498,"('uninfluential', 'influential')",0.948296,1.0536498,0.1053538
87,0.3406063,0.56503344,"('unsuccessful', 'successful')",0.3406063,0.5650334,0.2244271
88,0.12183932,0.28872508,"('low', 'eminent')",0.1218393,0.2887251,0.1668858
