,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,-0.35412294,-0.25124884,"('wavering', 'unwavering')",-0.34891418,-0.3414281,-0.3515186,-0.2963385,0.0551801
80,-0.91798747,-0.94903296,"('dominated', 'dominating')",-1.1944447,-1.010991,-1.056216,-0.9800119,0.0762041
81,-2.0727758,-2.16573,"('submissive', 'aggressive')",-1.3232137,-1.1859165,-1.6979947,-1.6758232,0.0221715
82,-0.76290566,-0.75603276,"('poor', 'rich')",5.824208,5.789258,2.5306511,2.5166125,-0.0140386
83,-0.4107662,-0.44600663,"('powerless', 'powerful')",-1.0215534,-1.0070627,-0.7161598,-0.7265347,-0.0103749
84,0.11516544,0.028258823,"('inferior', 'superior')",1.044057,0.9436319,0.5796112,0.4859453,-0.0936659
85,1.6221474,1.6980897,"('insignificant', 'prestigious')",0.76499945,0.6817924,1.1935735,1.189941,-0.0036325
86,-2.5191007,-2.6514544,"('uninfluential', 'influential')",-0.32517695,-0.43082267,-1.4221388,-1.5411385,-0.1189997
87,-0.25821513,-0.28134197,"('unsuccessful', 'successful')",0.83003193,0.9134335,0.2859084,0.3160458,0.0301374
88,-0.7971399,-0.83618367,"('low', 'eminent')",-0.16398938,-0.18063416,-0.4805646,-0.5084089,-0.0278443
