,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.37700883,-0.6999115,"('unsociable', 'sociable')",1.0712345,0.9638074,-0.47464037,-0.61402225,0.0731951,-0.1167088,-0.1899039
1,-0.952911,-0.86379725,"('unfriendly', 'friendly')",1.351671,1.3234704,1.4696841,1.4429276,0.6228147,0.6342003,0.0113856
2,1.4459956,1.4694494,"('unlikable', 'likable')",1.9745723,2.025652,0.8155385,0.91220284,1.4120355,1.4691014,0.0570659
3,-0.4518344,-0.3981348,"('repellent', 'pleasant')",0.29266354,0.33434662,0.46465632,0.47813508,0.1018285,0.1381156,0.0362871
4,0.29319382,0.3555504,"('disliked', 'liked')",-0.23677479,-0.2939736,-5.7427497,-5.7893815,-1.8954436,-1.9092682,-0.0138246
5,-0.565086,-0.31298742,"('distant', 'outgoing')",0.005231724,0.14741465,-0.82253873,-0.63137126,-0.4607977,-0.265648,0.1951497
6,-0.7874116,-0.44739833,"('distant', 'open')",-0.6943218,-0.51002187,-0.16963354,0.0016497411,-0.5504556,-0.3185902,0.2318654
7,0.015473935,-0.011715136,"('insensitive', 'sensitive')",0.8867308,0.9792874,0.54422927,0.66822386,0.4821447,0.5452654,0.0631207
8,-0.18104173,-0.086333014,"('unaffectionate', 'affectionate')",0.6561442,0.6032546,0.34473354,0.38674492,0.2732787,0.3012222,0.0279435
9,0.11055716,0.11207602,"('unaffectionate', 'caring')",1.7518678,1.7269523,0.91861415,1.0058736,0.9270131,0.9483007,0.0212876
10,-0.47824043,-0.62555534,"('unsympathetic', 'sympathetic')",0.22815217,0.21377185,0.04491649,0.03362497,-0.0683906,-0.1260528,-0.0576622
11,0.16213003,-0.033762813,"('unhelpful', 'helpful')",0.99245226,0.95688784,2.358127,2.486653,1.1709031,1.1365927,-0.0343104
12,0.58064896,0.7152885,"('unsupportive', 'supportive')",1.676141,1.8124033,-1.9149724,-1.683096,0.1139392,0.2815319,0.1675927
13,0.04340969,-0.1716874,"('impolite', 'polite')",1.0465845,1.1051145,-0.21335343,-0.24019906,0.2922136,0.231076,-0.0611376
14,0.26413265,0.11637916,"('antisocial', 'social')",2.1636798,2.1385226,-0.36360893,-0.4731251,0.6880679,0.5939256,-0.0941423
15,0.35915816,0.22662456,"('boring', 'funny')",0.5623962,0.53263533,0.66659975,0.6454623,0.5293847,0.4682407,-0.061144
16,-0.80389875,-0.78228015,"('unpopular', 'popular')",-0.8218602,-0.79173356,0.10002847,0.18917213,-0.5085768,-0.4616139,0.0469629
17,0.007845878,0.10749124,"('nasty', 'nice')",-0.17139634,-0.032238156,-0.31467208,-0.22826347,-0.1594075,-0.0510035,0.108404
18,0.17693357,0.36429355,"('disagreeable', 'welcoming')",-0.49113545,-0.42514327,-0.5998034,-0.49558353,-0.3046684,-0.1854778,0.1191906
19,-0.2625005,-0.15756576,"('inhospitable', 'hospitable')",-0.3456429,-0.34719065,-0.13225065,0.009338893,-0.246798,-0.1651392,0.0816588
20,-0.7072874,-0.6345187,"('rough', 'thoughtful')",-0.7429414,-0.6261426,0.53819245,0.5828363,-0.3040121,-0.2259417,0.0780704
21,-0.24917069,-0.44175932,"('immoral', 'moral')",0.9955896,0.9558488,-0.6322507,-0.6015225,0.0380561,-0.0291443,-0.0672004
22,-0.5010905,-0.4804538,"('untrustworthy', 'trustworthy')",0.036071785,0.002787428,-0.83609366,-0.75885123,-0.4337041,-0.4121725,0.0215316
23,0.26348677,0.15359747,"('insincere', 'sincere')",1.7233586,1.7111206,5.709439,5.7179093,2.5654281,2.5275424,-0.0378857
24,0.0696446,0.054503486,"('dishonest', 'honest')",0.5360723,0.53317547,0.91487116,0.90874416,0.5068627,0.4988077,-0.008055
25,-0.38933533,-0.3705647,"('egoistic', 'altruistic')",0.13595136,0.20323177,1.3965423,1.3222079,0.3810528,0.3849583,0.0039055
26,0.9352236,0.86990196,"('hardhearted', 'benevolent')",1.9267554,1.9285711,1.7357043,1.5911562,1.5325611,1.4632098,-0.0693513
27,-0.18425405,-0.0036670524,"('hardhearted', 'softhearted')",0.40663177,0.5780176,1.1563526,1.2501626,0.4595768,0.6081711,0.1485943
28,-0.28895926,-0.5675791,"('disloyal', 'loyal')",0.4576743,0.27646855,1.1773098,0.99311435,0.4486749,0.2340013,-0.2146736
29,-0.6004798,-0.55643773,"('unfair', 'fair')",-0.49598026,-0.444995,-0.587232,-0.6559344,-0.5612307,-0.5524557,0.008775
30,1.1842023,1.0359064,"('intolerant', 'tolerant')",1.8491268,1.7671874,1.1800104,1.2127041,1.4044464,1.3385994,-0.065847
