,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-0.926506,-0.89892805,"('unsociable', 'sociable')",-0.51189935,-0.5944371,-0.7192026,-0.7466826,-0.02748
1,0.838187,0.7963265,"('unfriendly', 'friendly')",1.0032352,0.8219398,0.9207111,0.8091332,-0.1115779
2,0.67145836,0.74596995,"('unlikable', 'likable')",0.31102458,0.30757993,0.4912415,0.5267749,0.0355334
3,-0.9494151,-0.85034573,"('repellent', 'pleasant')",0.12625933,0.211065,-0.4115779,-0.3196404,0.0919375
4,-0.5654047,-0.579421,"('disliked', 'liked')",-5.5010047,-5.6056724,-3.0332048,-3.0925467,-0.0593419
5,0.5072908,0.52845514,"('distant', 'outgoing')",-0.6090119,-0.64723766,-0.0508606,-0.0593913,-0.0085307
6,0.5187687,0.53845805,"('distant', 'open')",-0.5373475,-0.5990147,-0.0092894,-0.0302783,-0.0209889
7,0.816151,0.87117827,"('insensitive', 'sensitive')",0.646493,0.78299904,0.7313221,0.8270887,0.0957666
8,1.2060046,1.1598872,"('unaffectionate', 'affectionate')",0.31381303,0.15620767,0.7599088,0.6580474,-0.1018614
9,1.801252,1.8138303,"('unaffectionate', 'caring')",1.1216185,0.9946464,1.4614353,1.4042383,-0.057197
10,0.2897303,0.38949284,"('unsympathetic', 'sympathetic')",-0.36264452,-0.2939976,-0.0364571,0.0477476,0.0842047
11,0.06514396,0.16328058,"('unhelpful', 'helpful')",2.1701744,2.2958293,1.1176592,1.2295549,0.1118957
12,1.7534713,1.9110264,"('unsupportive', 'supportive')",-0.8223765,-0.75169873,0.4655474,0.5796638,0.1141164
13,0.0702043,0.10537529,"('impolite', 'polite')",-0.5667008,-0.4967637,-0.2482482,-0.1956942,0.052554
14,-0.12162988,-0.08309962,"('antisocial', 'social')",0.07831011,0.14932775,-0.0216599,0.0331141,0.054774
15,0.08583096,0.074442625,"('boring', 'funny')",-0.2899225,-0.34274787,-0.1020458,-0.1341526,-0.0321068
