,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.91318864,-1.1954725,"('unsociable', 'sociable')",-0.03835718,-0.22600487,-0.4757729,-0.7107387,-0.2349658
1,-2.2303388,-2.2889037,"('unfriendly', 'friendly')",1.2043184,1.0040057,-0.5130102,-0.642449,-0.1294388
2,0.38568872,0.3195967,"('unlikable', 'likable')",0.6065382,0.62003505,0.4961134,0.4698159,-0.0262975
3,-0.03799697,0.08165525,"('repellent', 'pleasant')",0.6556314,0.7851058,0.3088172,0.4333805,0.1245633
4,0.14577243,0.14017704,"('disliked', 'liked')",-6.079735,-6.0424614,-2.9669812,-2.9511421,0.0158391
5,-1.2314404,-1.1765612,"('distant', 'outgoing')",-0.45538175,-0.45142847,-0.8434111,-0.8139949,0.0294162
6,-1.5419081,-1.4317473,"('distant', 'open')",-0.6462981,-0.6380396,-1.0941031,-1.0348935,0.0592096
7,-0.41097796,-0.37203965,"('insensitive', 'sensitive')",0.3731963,0.38161504,-0.0188908,0.0047877,0.0236785
8,-2.0630918,-2.0920103,"('unaffectionate', 'affectionate')",0.20283638,0.122232765,-0.9301277,-0.9848887,-0.054761
9,-2.054456,-2.071577,"('unaffectionate', 'caring')",0.8493213,0.82768536,-0.6025673,-0.6219459,-0.0193786
10,-0.9688637,-1.0623432,"('unsympathetic', 'sympathetic')",-0.6550431,-0.7336368,-0.8119534,-0.89799,-0.0860366
11,-0.14243445,-0.28121608,"('unhelpful', 'helpful')",1.7553759,1.7095006,0.8064707,0.7141422,-0.0923285
12,-0.41398185,-0.397035,"('unsupportive', 'supportive')",-2.0459628,-2.043548,-1.2299724,-1.2202916,0.0096808
13,-0.28142196,-0.48933342,"('impolite', 'polite')",-0.59955806,-0.591894,-0.44049,-0.5406137,-0.1001237
14,0.50455946,0.4090693,"('antisocial', 'social')",0.2538886,0.20707557,0.379224,0.3080724,-0.0711516
15,0.13538487,0.00837926,"('boring', 'funny')",0.21951663,0.18514739,0.1774507,0.0967633,-0.0806874
16,-0.15589917,-0.1365273,"('unpopular', 'popular')",0.6171022,0.56461513,0.2306015,0.2140439,-0.0165576
17,-0.20528977,-0.16278261,"('nasty', 'nice')",-0.39536402,-0.37730128,-0.3003269,-0.2700419,0.030285
18,-1.178232,-1.2132925,"('disagreeable', 'welcoming')",-0.5300461,-0.6357078,-0.854139,-0.9245001,-0.0703611
19,-1.1116587,-1.1221305,"('inhospitable', 'hospitable')",-0.44440943,-0.48515782,-0.7780341,-0.8036442,-0.0256101
20,0.42775214,0.41796517,"('rough', 'thoughtful')",0.71001226,0.67372304,0.5688822,0.5458441,-0.0230381
21,0.27574936,0.152874,"('immoral', 'moral')",-0.45920643,-0.48040843,-0.0917285,-0.1637672,-0.0720387
22,-0.1457128,-0.2280887,"('untrustworthy', 'trustworthy')",-1.0871011,-1.0746752,-0.6164069,-0.651382,-0.0349751
23,-0.6462704,-0.7543493,"('insincere', 'sincere')",5.9146094,5.7954326,2.6341696,2.5205417,-0.1136279
24,-0.7204422,-0.79116887,"('dishonest', 'honest')",0.7130305,0.71606076,-0.0037058,-0.0375541,-0.0338483
25,-0.9514526,-0.9015861,"('egoistic', 'altruistic')",0.8665161,0.7845881,-0.0424682,-0.058499,-0.0160308
26,-0.6975013,-0.7985551,"('hardhearted', 'benevolent')",1.4606935,1.329514,0.3815961,0.2654795,-0.1161166
27,-0.8344111,-0.7524566,"('hardhearted', 'softhearted')",0.75657135,0.7142671,-0.0389199,-0.0190948,0.0198251
28,-0.8104003,-0.8601438,"('disloyal', 'loyal')",0.94429946,0.8388894,0.0669496,-0.0106272,-0.0775768
29,-0.13394654,-0.09709237,"('unfair', 'fair')",-0.48691425,-0.5963342,-0.3104304,-0.3467133,-0.0362829
30,0.7047772,0.5141656,"('intolerant', 'tolerant')",1.2634484,1.1819004,0.9841127,0.848033,-0.1360797
31,-1.2582002,-1.1366757,"('evil', 'good')",-0.77396137,-0.83183867,-1.0160807,-0.9842572,0.0318235
32,-0.5578869,-0.6931957,"('unkind', 'kind')",0.5960983,0.39681002,0.0191057,-0.1481928,-0.1672985
33,-0.22824411,-0.23851588,"('wrong', 'right')",-0.8992778,-0.8840353,-0.5637609,-0.5612756,0.0024853
34,-0.1288233,-0.050033778,"('mean', 'honorable')",5.747965,5.8001075,2.8095708,2.875037,0.0654662
