,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,0.1412767,0.16802813,"('untrustworthy', 'trustworthy')",-0.73890764,-0.67843944,-0.2988155,-0.2552057,0.0436098
23,1.4618317,1.469945,"('insincere', 'sincere')",6.210194,6.299344,3.8360128,3.8846445,0.0486317
24,0.5927456,0.57807046,"('dishonest', 'honest')",0.9088664,0.967638,0.750806,0.7728542,0.0220482
25,-0.2962747,-0.2870633,"('egoistic', 'altruistic')",0.98006,0.8741779,0.3418927,0.2935573,-0.0483354
26,0.1651884,0.12270571,"('hardhearted', 'benevolent')",1.196156,1.1154041,0.6806722,0.6190549,-0.0616173
27,0.9462796,0.99208444,"('hardhearted', 'softhearted')",1.1172256,1.1002431,1.0317526,1.0461638,0.0144112
28,-0.1699922,-0.18577683,"('disloyal', 'loyal')",0.9087238,0.88643354,0.3693658,0.3503284,-0.0190374
29,-0.21927208,-0.23559508,"('unfair', 'fair')",-0.36473715,-0.4896544,-0.2920046,-0.3626247,-0.0706201
30,1.0779423,1.0955676,"('intolerant', 'tolerant')",1.0298705,1.0125258,1.0539064,1.0540466,0.0001402
31,-1.3475285,-1.3520403,"('evil', 'good')",-1.242474,-1.3560615,-1.2950013,-1.3540509,-0.0590496
32,1.904086,1.876971,"('unkind', 'kind')",1.2391652,1.1827394,1.5716256,1.5298553,-0.0417703
33,0.9163483,0.88301027,"('wrong', 'right')",-0.62055194,-0.66786945,0.1478982,0.1075704,-0.0403278
34,0.25754654,0.28535125,"('mean', 'honorable')",5.6600013,5.815906,2.9587739,3.0506287,0.0918548
35,-1.2434489,-1.3271067,"('corrupt', 'incorrupt')",-0.65302825,-0.702269,-0.9482386,-1.0146879,-0.0664493
36,-1.7137417,-1.7459254,"('hostile', 'amicable')",-0.5733698,-0.64472425,-1.1435558,-1.1953249,-0.0517691
37,-0.0008453131,-0.001138866,"('fake', 'genuine')",-0.056817494,-0.005550362,-0.0288314,-0.0033446,0.0254868
38,0.6761768,0.70451,"('untruthful', 'truthful')",0.35375038,0.4178218,0.5149636,0.5611659,0.0462023
39,1.0135026,1.0050874,"('exploitative', 'cooperative')",0.1257853,0.14616807,0.569644,0.5756277,0.0059837
40,0.7139153,0.80896,"('stingy', 'generous')",-1.8889214,-1.9696941,-0.5875031,-0.5803671,0.007136
41,1.4947798,1.5376436,"('unforgiving', 'forgiving')",0.21168531,0.14733472,0.8532326,0.8424891,-0.0107435
42,0.9876314,1.0438043,"('unreliable', 'reliable')",-3.076568,-3.0641835,-1.0444683,-1.0101895,0.0342788
43,1.1621807,1.2190183,"('irresponsible', 'responsible')",0.53323275,0.49884304,0.8477067,0.8589307,0.011224
44,-0.4140476,-0.44832265,"('prejudiced', 'unprejudiced')",-1.522089,-1.6038877,-0.9680683,-1.0261052,-0.0580369
45,0.43396002,0.5962667,"('incompetent', 'competent')",0.22430077,0.23355663,0.3291304,0.4149117,0.0857813
46,0.020996429,0.1101998,"('uncompetitive', 'competitive')",-0.832484,-0.768786,-0.4057438,-0.3292931,0.0764507
47,0.51569617,0.54122937,"('stupid', 'smart')",5.722405,5.8979726,3.1190505,3.2196009,0.1005504
48,0.54270524,0.5270527,"('unintelligent', 'intelligent')",1.1748033,1.1727736,0.8587543,0.8499131,-0.0088412
49,0.6612286,0.66999125,"('unable', 'able')",0.19001868,0.29419658,0.4256237,0.4820939,0.0564702
50,-0.09428626,-0.080899894,"('clumsy', 'skillful')",0.014908519,0.019520959,-0.0396889,-0.0306895,0.0089994
51,-0.024075825,-0.05704176,"('uneducated', 'educated')",0.5307852,0.49400687,0.2533547,0.2184826,-0.0348721
52,-0.77634823,-0.95674795,"('irrational', 'rational')",-0.27115098,-0.38390282,-0.5237496,-0.6703254,-0.1465758
53,-1.5945321,-1.5903549,"('uncreative', 'creative')",0.3636847,0.27161083,-0.6154237,-0.659372,-0.0439483
54,-0.32503194,-0.3852046,"('incapable', 'capable')",0.733763,0.7654274,0.2043655,0.1901114,-0.0142541
55,0.060762748,0.13301519,"('incompetent', 'clever')",0.51566833,0.54064524,0.2882155,0.3368302,0.0486147
56,1.7624466,1.7817196,"('impractical', 'practical')",-0.11621428,-0.09826369,0.8231162,0.8417279,0.0186117
57,-0.59040624,-0.5341168,"('unimaginative', 'imaginative')",-3.3000875,-3.3575106,-1.9452468,-1.9458137,-0.0005669
58,-1.030382,-1.0000013,"('undiscriminating', 'discriminating')",-0.10021846,-0.1860797,-0.5653002,-0.5930405,-0.0277403
59,0.26551795,0.21407329,"('foolish', 'wise')",0.104404114,0.165527,0.184961,0.1898001,0.0048391
60,1.7729839,1.8376561,"('inefficient', 'efficient')",0.6164548,0.66621494,1.1947193,1.2519355,0.0572162
61,0.11439326,0.021102034,"('illogical', 'logical')",0.5782806,0.44547588,0.3463369,0.233289,-0.1130479
62,1.2770702,1.4191638,"('incompetent', 'brilliant')",0.9093531,1.0154396,1.0932117,1.2173017,0.12409
63,0.67227197,0.739295,"('unperceptive', 'insightful')",0.9015046,0.936905,0.7868882,0.8381,0.0512118
64,0.36210328,0.31867477,"('shy', 'confident')",-6.0418334,-6.120302,-2.839865,-2.9008138,-0.0609488
65,-0.23116185,-0.3058425,"('insecure', 'secure')",0.28437603,0.3326289,0.0266071,0.0133932,-0.0132139
66,-1.2714163,-1.2945262,"('inactive', 'active')",0.06909357,0.033920735,-0.6011614,-0.6303027,-0.0291413
67,0.81308544,0.7662152,"('doubtful', 'determined')",-0.4131571,-0.50893974,0.1999642,0.1286377,-0.0713265
68,-0.62235284,-0.69005275,"('dependent', 'independent')",-0.42945078,-0.40934834,-0.5259018,-0.5497006,-0.0237988
69,0.87889713,0.8235039,"('lazy', 'industrious')",-0.507586,-0.5866376,0.1856556,0.1184331,-0.0672225
70,0.041305367,0.119185984,"('lethargic', 'energetic')",0.12204178,0.16797414,0.0816736,0.1435801,0.0619065
71,1.2669266,1.2996836,"('diffident', 'self-confident')",0.5488519,0.52022654,0.9078892,0.909955,0.0020658
72,0.037245285,0.07841498,"('unambitious', 'ambitious')",-0.24731529,-0.12836236,-0.105035,-0.0249737,0.0800613
73,-0.008298006,-0.054485247,"('helpless', 'self-reliant')",-3.527437,-3.5185869,-1.7678674,-1.7865361,-0.0186687
74,0.29877073,0.3532502,"('undedicated', 'dedicated')",-0.5136415,-0.5915502,-0.1074354,-0.11915,-0.0117146
75,-0.77468455,-0.7532548,"('meek', 'impulsive')",-0.9101834,-0.89208007,-0.842434,-0.8226674,0.0197666
76,-0.21037197,-0.18008769,"('anxious', 'daring')",-0.17532355,-0.121560276,-0.1928478,-0.150824,0.0420238
77,0.33711004,0.3806414,"('unmotivated', 'motivated')",-0.8062374,-0.73785794,-0.2345637,-0.1786083,0.0559554
78,0.94989896,1.090566,"('nonresilient', 'resilient')",0.3270183,0.37690178,0.6384586,0.7337339,0.0952753
79,-1.0733705,-1.1252983,"('wavering', 'unwavering')",-0.50623786,-0.5364586,-0.7898042,-0.8308784,-0.0410742
80,0.59250313,0.6212667,"('dominated', 'dominating')",-0.5981708,-0.48050007,-0.0028338,0.0703833,0.0732171
81,0.9518524,0.9521183,"('submissive', 'aggressive')",-0.058183484,0.024681542,0.4468344,0.4883999,0.0415655
82,-0.59381247,-0.5353825,"('poor', 'rich')",6.255834,6.4148865,2.8310108,2.9397521,0.1087413
83,-0.09920184,-0.14902326,"('powerless', 'powerful')",-1.1292037,-1.2157742,-0.6142027,-0.6823987,-0.068196
84,0.15582344,0.06886101,"('inferior', 'superior')",0.7864973,0.7219897,0.4711604,0.3954253,-0.0757351
85,-0.4105012,-0.4906106,"('insignificant', 'prestigious')",-0.7371379,-0.8695948,-0.5738196,-0.6801027,-0.1062831
86,-0.2281597,-0.21180075,"('uninfluential', 'influential')",-0.24008276,-0.31189224,-0.2341212,-0.2618465,-0.0277253
87,-0.15381104,-0.15491301,"('unsuccessful', 'successful')",0.729142,0.8414622,0.2876655,0.3432746,0.0556091
88,-0.5642707,-0.6140227,"('low', 'eminent')",-0.38459724,-0.41037324,-0.474434,-0.512198,-0.037764
