,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.06453774,-0.16024593,"('unsociable', 'sociable')",-0.29190207,-0.42275566,-0.1782199,-0.2915008,-0.1132809
1,-0.8744598,-1.1924095,"('unfriendly', 'friendly')",2.1377594,2.0418518,0.6316499,0.4247211,-0.2069288
2,0.26889497,0.3473413,"('unlikable', 'likable')",0.47023696,0.5278474,0.369566,0.4375944,0.0680284
3,-0.3860336,-0.22623202,"('repellent', 'pleasant')",-0.08053104,-0.05306045,-0.2332823,-0.1396462,0.0936361
4,-0.8216436,-0.8831979,"('disliked', 'liked')",-6.489347,-6.6231203,-3.6554952,-3.753159,-0.0976638
5,-0.7858708,-0.9273171,"('distant', 'outgoing')",0.09858612,0.10121417,-0.3436423,-0.4130515,-0.0694092
6,-1.0615513,-1.1709063,"('distant', 'open')",0.5813647,0.54012257,-0.2400933,-0.3153919,-0.0752986
7,0.07847,0.15793206,"('insensitive', 'sensitive')",0.4215021,0.46254045,0.2499861,0.3102362,0.0602501
8,-0.5835141,-0.7776802,"('unaffectionate', 'affectionate')",1.2248042,1.137816,0.320645,0.1800679,-0.1405771
9,-0.050314583,-0.14747703,"('unaffectionate', 'caring')",1.2099407,1.1922671,0.5798131,0.522395,-0.0574181
10,0.06874022,0.20616856,"('unsympathetic', 'sympathetic')",-0.75603604,-0.7794593,-0.3436479,-0.2866454,0.0570025
11,0.052006602,0.2351208,"('unhelpful', 'helpful')",1.2253022,1.3591074,0.6386544,0.7971141,0.1584597
12,0.094032675,0.23654729,"('unsupportive', 'supportive')",-1.9417905,-1.9147773,-0.9238789,-0.839115,0.0847639
13,-0.27093905,-0.23183103,"('impolite', 'polite')",-0.7749288,-0.7714898,-0.522934,-0.5016604,0.0212736
14,0.93270814,1.0316858,"('antisocial', 'social')",-0.571817,-0.5908818,0.1804456,0.220402,0.0399564
15,-0.38145,-0.49536523,"('boring', 'funny')",0.54553497,0.50210744,0.0820425,0.0033711,-0.0786714
16,-1.5280482,-1.5393674,"('unpopular', 'popular')",0.3278418,0.34307548,-0.6001032,-0.598146,0.0019572
17,-1.2196639,-1.1389494,"('nasty', 'nice')",-0.31715778,-0.30449352,-0.7684108,-0.7217215,0.0466893
18,-0.7009956,-0.7306272,"('disagreeable', 'welcoming')",-0.25095338,-0.30470353,-0.4759745,-0.5176654,-0.0416909
19,-1.8458788,-1.8048215,"('inhospitable', 'hospitable')",-0.09563719,-0.026634628,-0.970758,-0.915728,0.05503
20,-0.13945572,-0.077343985,"('rough', 'thoughtful')",1.2071815,1.1671618,0.5338629,0.5449089,0.011046
21,0.093302086,0.16907085,"('immoral', 'moral')",-0.992335,-0.912168,-0.4495165,-0.3715486,0.0779679
22,0.57719064,0.55182713,"('untrustworthy', 'trustworthy')",-0.7667347,-0.8362624,-0.094772,-0.1422176,-0.0474456
23,0.4370793,0.48949197,"('insincere', 'sincere')",5.5006776,5.50452,2.9688785,2.9970059,0.0281274
24,0.6697329,0.60965884,"('dishonest', 'honest')",0.61799234,0.5244814,0.6438626,0.5670701,-0.0767925
25,-0.648036,-0.8102642,"('egoistic', 'altruistic')",1.603857,1.5556823,0.4779105,0.372709,-0.1052015
26,-0.019507129,-0.15414754,"('hardhearted', 'benevolent')",1.9540213,1.9402382,0.9672571,0.8930454,-0.0742117
27,-1.1511005,-1.1260211,"('hardhearted', 'softhearted')",1.5779994,1.4259195,0.2134494,0.1499492,-0.0635002
28,0.22107914,0.08382326,"('disloyal', 'loyal')",0.9133993,0.81788325,0.5672392,0.4508533,-0.1163859
29,-0.5403145,-0.6112355,"('unfair', 'fair')",-0.09843579,-0.25773466,-0.3193752,-0.4344851,-0.1151099
30,0.41369796,0.49261612,"('intolerant', 'tolerant')",1.126897,1.0722857,0.7702975,0.7824509,0.0121534
31,-1.8041215,-1.8665451,"('evil', 'good')",-0.51240176,-0.5929304,-1.1582617,-1.2297378,-0.0714761
32,0.25776288,0.1584595,"('unkind', 'kind')",0.61883235,0.49640903,0.4382976,0.3274343,-0.1108633
33,0.2886742,0.13951644,"('wrong', 'right')",-0.25482064,-0.28241792,0.0169268,-0.0714507,-0.0883775
34,-0.9593417,-0.8301249,"('mean', 'honorable')",5.616213,5.801096,2.3284357,2.4854856,0.1570499
35,-1.0956312,-1.2260507,"('corrupt', 'incorrupt')",0.25166705,0.11079971,-0.4219821,-0.5576255,-0.1356434
36,-1.7989645,-2.028775,"('hostile', 'amicable')",0.48403832,0.28993753,-0.6574631,-0.8694187,-0.2119556
37,0.13039702,0.23196574,"('fake', 'genuine')",0.31869984,0.3259975,0.2245484,0.2789816,0.0544332
38,-0.21223909,-0.23086776,"('untruthful', 'truthful')",-0.41890848,-0.3819282,-0.3155738,-0.306398,0.0091758
39,0.4768267,0.6301061,"('exploitative', 'cooperative')",0.15040393,0.19299217,0.3136153,0.4115491,0.0979338
40,-0.17965682,-0.29306993,"('stingy', 'generous')",-1.421845,-1.5583777,-0.8007509,-0.9257239,-0.124973
41,-0.05715501,-0.05766685,"('unforgiving', 'forgiving')",-0.2598713,-0.39226508,-0.1585132,-0.224966,-0.0664528
42,1.0824888,1.2387972,"('unreliable', 'reliable')",-3.0878227,-3.0439467,-1.002667,-0.9025748,0.1000922
43,0.4459675,0.64662534,"('irresponsible', 'responsible')",0.4083614,0.41566914,0.4271644,0.5311472,0.1039828
44,-0.040251605,0.06371517,"('prejudiced', 'unprejudiced')",-1.2919008,-1.2717654,-0.6660762,-0.6040251,0.0620511
45,-0.22985816,-0.113509126,"('incompetent', 'competent')",-0.3315878,-0.35914758,-0.280723,-0.2363283,0.0443947
46,0.29256684,0.45750192,"('uncompetitive', 'competitive')",-1.0512094,-1.0876069,-0.3793213,-0.3150525,0.0642688
47,0.031592593,0.14349629,"('stupid', 'smart')",5.4966745,5.626892,2.7641335,2.8851943,0.1210608
48,-0.4369304,-0.44768026,"('unintelligent', 'intelligent')",0.48020843,0.5042736,0.021639,0.0282967,0.0066577
49,-1.054302,-0.92711586,"('unable', 'able')",-0.22532465,-0.12611322,-0.6398133,-0.5266145,0.1131988
50,-0.25769368,-0.18702728,"('clumsy', 'skillful')",0.09302827,0.05637151,-0.0823327,-0.0653279,0.0170048
51,-0.2749512,-0.2927988,"('uneducated', 'educated')",0.12184125,0.08762346,-0.076555,-0.1025877,-0.0260327
52,-1.2085077,-1.4169961,"('irrational', 'rational')",0.5585207,0.42046198,-0.3249935,-0.4982671,-0.1732736
53,-1.0436878,-1.1693894,"('uncreative', 'creative')",0.7474339,0.7000544,-0.148127,-0.2346675,-0.0865405
54,-0.29980594,-0.3768678,"('incapable', 'capable')",1.2360814,1.3072134,0.4681377,0.4651728,-0.0029649
55,0.70455766,0.83657974,"('incompetent', 'clever')",-0.08436485,-0.09835034,0.3100964,0.3691147,0.0590183
56,1.1422377,1.2589979,"('impractical', 'practical')",-0.43091908,-0.38028476,0.3556593,0.4393566,0.0836973
57,0.40765065,0.40181357,"('unimaginative', 'imaginative')",-2.6406064,-2.6876056,-1.1164778,-1.1428961,-0.0264183
58,0.28320032,0.28267425,"('undiscriminating', 'discriminating')",0.16730718,0.10228478,0.2252538,0.1924795,-0.0327743
59,-0.038529415,-0.07150273,"('foolish', 'wise')",0.618211,0.62325406,0.2898408,0.2758757,-0.0139651
60,1.2939044,1.4551346,"('inefficient', 'efficient')",-0.38185486,-0.250172,0.4560248,0.6024813,0.1464565
61,-0.3972068,-0.49078855,"('illogical', 'logical')",0.42452082,0.28444162,0.013657,-0.1031735,-0.1168305
62,0.92782444,1.160754,"('incompetent', 'brilliant')",-0.15578504,0.015566833,0.3860197,0.5881604,0.2021407
63,-0.1670368,-0.0033847168,"('unperceptive', 'insightful')",0.36768326,0.5043418,0.1003232,0.2504785,0.1501553
64,0.5688556,0.57451844,"('shy', 'confident')",-6.8939967,-6.960681,-3.1625705,-3.1930814,-0.0305109
65,0.71287423,0.7342839,"('insecure', 'secure')",-0.3996646,-0.39133832,0.1566048,0.1714728,0.014868
66,-0.887159,-0.8405142,"('inactive', 'active')",0.7962704,0.7804548,-0.0454443,-0.0300297,0.0154146
67,0.5518208,0.57857656,"('doubtful', 'determined')",-0.5233352,-0.44568735,0.0142428,0.0664446,0.0522018
68,-0.5315277,-0.48776567,"('dependent', 'independent')",-0.52734905,-0.5826075,-0.5294384,-0.5351866,-0.0057482
69,-0.87772846,-0.9025177,"('lazy', 'industrious')",-0.4839251,-0.46982938,-0.6808268,-0.6861736,-0.0053468
70,0.69964325,0.91443485,"('lethargic', 'energetic')",0.25910065,0.3120365,0.479372,0.6132357,0.1338637
71,-0.3240731,-0.36505568,"('diffident', 'self-confident')",0.7334949,0.74845004,0.2047109,0.1916972,-0.0130137
72,0.14197187,0.12790783,"('unambitious', 'ambitious')",-0.73933566,-0.68759197,-0.2986819,-0.2798421,0.0188398
73,0.41444194,0.46377856,"('helpless', 'self-reliant')",-2.754787,-2.7684963,-1.1701725,-1.1523589,0.0178136
74,0.57922244,0.6350033,"('undedicated', 'dedicated')",-0.060922563,-0.11937262,0.2591499,0.2578154,-0.0013345
75,-0.78105676,-0.75701773,"('meek', 'impulsive')",-0.4337188,-0.38896966,-0.6073878,-0.5729937,0.0343941
76,1.4081454,1.6081334,"('anxious', 'daring')",0.2354454,0.3065352,0.8217954,0.9573343,0.1355389
77,-0.68897086,-0.62152636,"('unmotivated', 'motivated')",-1.6390339,-1.4824528,-1.1640024,-1.0519896,0.1120128
78,-0.38798004,-0.3517123,"('nonresilient', 'resilient')",0.041266136,0.12424285,-0.173357,-0.1137347,0.0596223
79,-0.92707497,-1.0047091,"('wavering', 'unwavering')",0.107030734,0.17214859,-0.4100221,-0.4162803,-0.0062582
80,0.80247056,1.0070599,"('dominated', 'dominating')",-1.5272869,-1.401161,-0.3624082,-0.1970505,0.1653577
81,1.4016005,1.4925778,"('submissive', 'aggressive')",-1.0564412,-0.93761474,0.1725796,0.2774815,0.1049019
82,-0.17870551,-0.1837134,"('poor', 'rich')",5.8687515,5.975702,2.8450229,2.8959942,0.0509713
83,-0.17850497,-0.23733109,"('powerless', 'powerful')",-1.1926192,-1.2156953,-0.6855621,-0.7265131,-0.040951
84,0.1353506,0.05195204,"('inferior', 'superior')",0.95348436,0.90014076,0.5444175,0.4760464,-0.0683711
85,-0.6775106,-0.7813182,"('insignificant', 'prestigious')",0.96758276,0.9603571,0.1450361,0.0895195,-0.0555166
86,-0.2328383,-0.39296374,"('uninfluential', 'influential')",-0.30988133,-0.44335875,-0.2713598,-0.4181612,-0.1468014
87,0.0080830995,0.023101887,"('unsuccessful', 'successful')",0.7072618,0.8303508,0.3576725,0.4267263,0.0690538
88,-0.37841612,-0.42705262,"('low', 'eminent')",0.21824627,0.24275824,-0.0800849,-0.0921472,-0.0120623
