,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
34,0.3573977,0.5313159,"('mean', 'honorable')",5.746271,6.015876,3.0518343,3.2735958,0.2217615
35,-0.7761524,-1.0364686,"('corrupt', 'incorrupt')",0.06783585,-0.018234933,-0.3541583,-0.5273518,-0.1731935
36,0.03738843,0.104474574,"('hostile', 'amicable')",0.09644829,-0.038730096,0.0669184,0.0328722,-0.0340462
37,0.076159686,0.08264358,"('fake', 'genuine')",0.5679692,0.5924378,0.3220645,0.3375407,0.0154762
38,0.1784213,0.2498068,"('untruthful', 'truthful')",0.063664556,0.18261391,0.1210429,0.2162104,0.0951675
39,1.3477852,1.3742044,"('exploitative', 'cooperative')",0.1570214,0.161663,0.7524033,0.7679337,0.0155304
40,0.62338257,0.7104899,"('stingy', 'generous')",-1.0983429,-1.2124286,-0.2374802,-0.2509693,-0.0134891
41,0.6117935,0.76152116,"('unforgiving', 'forgiving')",0.0071218265,-0.095167816,0.3094577,0.3331767,0.023719
42,0.066562474,0.14206713,"('unreliable', 'reliable')",-3.2212772,-3.1365001,-1.5773574,-1.4972165,0.0801409
43,0.079803586,0.24089062,"('irresponsible', 'responsible')",0.42394233,0.41442397,0.251873,0.3276573,0.0757843
44,-1.1496046,-1.1752378,"('prejudiced', 'unprejudiced')",-1.6085767,-1.6008377,-1.3790905,-1.3880377,-0.0089472
45,0.10096366,0.33325282,"('incompetent', 'competent')",-0.19704863,-0.23400657,-0.0480425,0.0496231,0.0976656
46,0.2866568,0.4249312,"('uncompetitive', 'competitive')",-0.8222405,-0.94672114,-0.2677918,-0.260895,0.0068968
47,0.98821133,0.93273884,"('stupid', 'smart')",5.111772,5.2573566,3.0499916,3.0950477,0.0450561
48,0.6465254,0.81811357,"('unintelligent', 'intelligent')",0.4922863,0.5087392,0.5694059,0.6634264,0.0940205
49,-0.1391388,-0.055169947,"('unable', 'able')",-0.4685755,-0.2979762,-0.3038571,-0.1765731,0.127284
50,-0.3861722,-0.35247207,"('clumsy', 'skillful')",0.02432783,0.035537004,-0.1809222,-0.1584675,0.0224547
51,-0.5354482,-0.62918246,"('uneducated', 'educated')",0.49833572,0.4867616,-0.0185562,-0.0712104,-0.0526542
52,-0.13932174,-0.24020381,"('irrational', 'rational')",-0.08141393,-0.14633664,-0.1103678,-0.1932702,-0.0829024
53,0.32507765,0.38228247,"('uncreative', 'creative')",0.50399417,0.49944726,0.4145359,0.4408649,0.026329
54,0.70482,0.68106,"('incapable', 'capable')",1.2195288,1.2697731,0.9621744,0.9754165,0.0132421
55,-0.13731724,0.09201759,"('incompetent', 'clever')",0.005866576,-0.04725987,-0.0657253,0.0223789,0.0881042
56,1.200577,1.2678158,"('impractical', 'practical')",-0.61733615,-0.49541852,0.2916204,0.3861986,0.0945782
57,-0.28184155,-0.25259796,"('unimaginative', 'imaginative')",-2.536556,-2.6665206,-1.4091988,-1.4595593,-0.0503605
58,0.32474375,0.36443496,"('undiscriminating', 'discriminating')",0.100873895,0.002472641,0.2128088,0.1834538,-0.029355
59,0.02868782,-0.07103095,"('foolish', 'wise')",0.4125036,0.4770021,0.2205957,0.2029856,-0.0176101
60,0.8581663,1.108407,"('inefficient', 'efficient')",-0.31630272,-0.19297864,0.2709318,0.4577142,0.1867824
61,1.3121048,1.2022809,"('illogical', 'logical')",0.2990107,0.1207784,0.8055577,0.6615297,-0.144028
62,0.5119078,0.7902175,"('incompetent', 'brilliant')",-0.005326804,0.17924556,0.2532905,0.4847316,0.2314411
63,0.3133115,0.4418812,"('unperceptive', 'insightful')",0.7604674,0.84960425,0.5368894,0.6457427,0.1088533
64,-1.8768102,-1.9908477,"('shy', 'confident')",-7.002389,-7.053724,-4.4395995,-4.5222859,-0.0826864
65,0.53005785,0.5072873,"('insecure', 'secure')",-0.863319,-0.84379274,-0.1666306,-0.1682527,-0.0016221
66,-0.7149345,-0.8987693,"('inactive', 'active')",0.8729798,0.837122,0.0790226,-0.0308236,-0.1098462
67,-0.5098008,-0.6464532,"('doubtful', 'determined')",-0.55714023,-0.49842978,-0.5334705,-0.5724415,-0.038971
68,-0.78220505,-0.89507794,"('dependent', 'independent')",-0.37191585,-0.3572942,-0.5770605,-0.6261861,-0.0491256
69,0.370072,0.27567616,"('lazy', 'industrious')",-0.17414674,-0.1662111,0.0979626,0.0547325,-0.0432301
70,0.10236494,0.19806156,"('lethargic', 'energetic')",0.2835272,0.28036076,0.1929461,0.2392112,0.0462651
71,1.5508533,1.5770351,"('diffident', 'self-confident')",0.6035119,0.62564635,1.0771825,1.1013408,0.0241583
72,0.3415906,0.4439964,"('unambitious', 'ambitious')",-0.6154765,-0.6045077,-0.1369429,-0.0802556,0.0566873
73,0.39166355,0.34928107,"('helpless', 'self-reliant')",-2.6961195,-2.676131,-1.152228,-1.163425,-0.011197
74,1.4953853,1.6060567,"('undedicated', 'dedicated')",0.03200499,-0.029779116,0.7636951,0.7881388,0.0244437
75,-1.4397482,-1.441474,"('meek', 'impulsive')",-0.38620806,-0.3224474,-0.9129781,-0.8819607,0.0310174
76,0.47111925,0.6508092,"('anxious', 'daring')",-0.04907927,0.04740213,0.21102,0.3491057,0.1380857
77,-0.47703606,-0.22081724,"('unmotivated', 'motivated')",-1.2617007,-1.1302592,-0.8693684,-0.6755382,0.1938302
78,0.7319252,0.96021324,"('nonresilient', 'resilient')",0.094814174,0.15200399,0.4133697,0.5561086,0.1427389
79,-0.3554986,-0.44232136,"('wavering', 'unwavering')",0.38868862,0.44465837,0.016595,0.0011685,-0.0154265
80,0.9218006,0.8592683,"('dominated', 'dominating')",-1.0377307,-1.0157406,-0.057965,-0.0782362,-0.0202712
81,-0.32285693,-0.36032903,"('submissive', 'aggressive')",-1.1454084,-1.044501,-0.7341326,-0.702415,0.0317176
82,-0.5034413,-0.41470084,"('poor', 'rich')",5.644265,5.87076,2.5704119,2.7280295,0.1576176
83,-0.18682365,-0.2209456,"('powerless', 'powerful')",-0.84416133,-0.9295245,-0.5154925,-0.575235,-0.0597425
84,0.42750958,0.31647548,"('inferior', 'superior')",0.8111885,0.78428215,0.6193491,0.5503788,-0.0689703
85,1.0022341,1.0293378,"('insignificant', 'prestigious')",0.80758685,0.8649111,0.9049104,0.9471244,0.042214
86,0.6140474,0.5856575,"('uninfluential', 'influential')",0.36513978,0.116684675,0.4895936,0.3511711,-0.1384225
87,1.5921667,1.5393542,"('unsuccessful', 'successful')",0.86259764,0.9318981,1.2273822,1.2356262,0.008244
88,-0.016824786,-0.030489298,"('low', 'eminent')",0.23927417,0.243032,0.1112247,0.1062713,-0.0049534
