,doorpost_male,doorpost_female,tuple,average_male,average_female,female-male
0,0.942821,0.85121316,"('unsociable', 'sociable')",0.942821,0.8512132,-0.0916078
1,-0.24366154,-0.17990366,"('unfriendly', 'friendly')",-0.2436615,-0.1799037,0.0637578
2,-0.0146105485,0.05387543,"('unlikable', 'likable')",-0.0146105,0.0538754,0.0684859
3,0.068017766,0.2572771,"('repellent', 'pleasant')",0.0680178,0.2572771,0.1892593
4,-4.0581594,-4.168801,"('disliked', 'liked')",-4.0581594,-4.1688008,-0.1106414
5,-0.9431443,-0.84048927,"('distant', 'outgoing')",-0.9431443,-0.8404893,0.102655
6,-0.8285894,-0.74840814,"('distant', 'open')",-0.8285894,-0.7484081,0.0801813
7,1.06607,1.2813693,"('insensitive', 'sensitive')",1.06607,1.2813693,0.2152993
8,-0.38804722,-0.35429108,"('unaffectionate', 'affectionate')",-0.3880472,-0.3542911,0.0337561
9,0.17908725,0.35110897,"('unaffectionate', 'caring')",0.1790873,0.351109,0.1720217
10,0.66450584,0.91133714,"('unsympathetic', 'sympathetic')",0.6645058,0.9113371,0.2468313
11,1.5830389,1.7108623,"('unhelpful', 'helpful')",1.5830389,1.7108623,0.1278234
12,-0.91109085,-0.74190557,"('unsupportive', 'supportive')",-0.9110909,-0.7419056,0.1691853
13,1.3884983,1.3959658,"('impolite', 'polite')",1.3884983,1.3959658,0.0074675
14,0.8217685,0.7282246,"('antisocial', 'social')",0.8217685,0.7282246,-0.0935439
15,0.9739269,0.7527049,"('boring', 'funny')",0.9739269,0.7527049,-0.221222
16,-0.48095605,-0.45816168,"('unpopular', 'popular')",-0.480956,-0.4581617,0.0227943
17,0.34310699,0.37964183,"('nasty', 'nice')",0.343107,0.3796418,0.0365348
18,-0.83179265,-0.78507686,"('disagreeable', 'welcoming')",-0.8317927,-0.7850769,0.0467158
19,-0.799622,-0.73689485,"('inhospitable', 'hospitable')",-0.799622,-0.7368948,0.0627272
20,0.13729165,0.119181685,"('rough', 'thoughtful')",0.1372917,0.1191817,-0.01811
21,0.51610994,0.8368205,"('immoral', 'moral')",0.5161099,0.8368205,0.3207106
22,-0.23864271,-0.10536535,"('untrustworthy', 'trustworthy')",-0.2386427,-0.1053654,0.1332773
23,3.7443159,3.8526983,"('insincere', 'sincere')",3.7443159,3.8526983,0.1083824
24,1.0214503,1.2049712,"('dishonest', 'honest')",1.0214503,1.2049712,0.1835209
25,-0.51246583,-0.6176524,"('egoistic', 'altruistic')",-0.5124658,-0.6176524,-0.1051866
26,-0.056824505,-0.3669637,"('hardhearted', 'benevolent')",-0.0568245,-0.3669637,-0.3101392
27,0.26549405,0.3020091,"('hardhearted', 'softhearted')",0.265494,0.3020091,0.0365151
28,0.5390376,0.5731071,"('disloyal', 'loyal')",0.5390376,0.5731071,0.0340695
29,-0.47997618,-0.52016276,"('unfair', 'fair')",-0.4799762,-0.5201628,-0.0401866
30,1.1026493,1.2441038,"('intolerant', 'tolerant')",1.1026493,1.2441038,0.1414545
31,-1.8264065,-1.8678365,"('evil', 'good')",-1.8264065,-1.8678365,-0.04143
32,0.99302024,0.9338311,"('unkind', 'kind')",0.9930202,0.9338311,-0.0591891
33,-0.2849632,-0.2658926,"('wrong', 'right')",-0.2849632,-0.2658926,0.0190706
34,2.8072357,2.9944944,"('mean', 'honorable')",2.8072357,2.9944944,0.1872587
35,-1.2163373,-1.6205121,"('corrupt', 'incorrupt')",-1.2163373,-1.6205121,-0.4041748
36,-1.7733974,-2.0131414,"('hostile', 'amicable')",-1.7733974,-2.0131414,-0.239744
37,0.132406,0.13693108,"('fake', 'genuine')",0.132406,0.1369311,0.0045251
38,0.15899757,0.23253371,"('untruthful', 'truthful')",0.1589976,0.2325337,0.0735361
39,0.2837616,0.4489078,"('exploitative', 'cooperative')",0.2837616,0.4489078,0.1651462
40,-1.7397751,-1.6460601,"('stingy', 'generous')",-1.7397751,-1.6460601,0.093715
41,0.21072856,0.21934712,"('unforgiving', 'forgiving')",0.2107286,0.2193471,0.0086185
42,-1.3043262,-1.1227715,"('unreliable', 'reliable')",-1.3043262,-1.1227715,0.1815547
43,1.4254823,1.5990442,"('irresponsible', 'responsible')",1.4254823,1.5990442,0.1735619
44,-1.0503569,-1.2058597,"('prejudiced', 'unprejudiced')",-1.0503569,-1.2058597,-0.1555028
45,0.87995446,0.9006502,"('incompetent', 'competent')",0.8799545,0.9006502,0.0206957
46,0.00822768,0.24682656,"('uncompetitive', 'competitive')",0.0082277,0.2468266,0.2385989
47,3.525114,3.619261,"('stupid', 'smart')",3.5251141,3.619261,0.0941469
48,-0.11055552,0.063246444,"('unintelligent', 'intelligent')",-0.1105555,0.0632464,0.1738019
49,-0.30335674,-0.12812555,"('unable', 'able')",-0.3033567,-0.1281255,0.1752312
50,-0.45235452,-0.48729146,"('clumsy', 'skillful')",-0.4523545,-0.4872915,-0.034937
51,0.18785165,0.29183835,"('uneducated', 'educated')",0.1878517,0.2918383,0.1039866
52,-0.90434456,-1.0322223,"('irrational', 'rational')",-0.9043446,-1.0322223,-0.1278777
53,-1.2887456,-1.2513947,"('uncreative', 'creative')",-1.2887456,-1.2513947,0.0373509
54,0.07049854,0.19095086,"('incapable', 'capable')",0.0704985,0.1909509,0.1204524
55,1.4978738,1.7433144,"('incompetent', 'clever')",1.4978738,1.7433144,0.2454406
56,2.282445,2.393782,"('impractical', 'practical')",2.282445,2.3937819,0.1113369
57,-1.5736251,-1.4948902,"('unimaginative', 'imaginative')",-1.5736251,-1.4948902,0.0787349
58,0.07627774,0.033589296,"('undiscriminating', 'discriminating')",0.0762777,0.0335893,-0.0426884
59,-0.52817255,-0.47078425,"('foolish', 'wise')",-0.5281726,-0.4707842,0.0573884
60,1.8057692,2.055549,"('inefficient', 'efficient')",1.8057692,2.0555489,0.2497797
61,0.27396348,0.25489178,"('illogical', 'logical')",0.2739635,0.2548918,-0.0190717
62,1.1589444,1.5398548,"('incompetent', 'brilliant')",1.1589444,1.5398548,0.3809104
63,-0.2791179,-0.012735378,"('unperceptive', 'insightful')",-0.2791179,-0.0127354,0.2663825
64,-3.283972,-3.144985,"('shy', 'confident')",-3.283972,-3.144985,0.138987
65,0.8288336,0.99104863,"('insecure', 'secure')",0.8288336,0.9910486,0.162215
66,-0.4319549,-0.6272565,"('inactive', 'active')",-0.4319549,-0.6272565,-0.1953016
67,0.8656735,0.7394882,"('doubtful', 'determined')",0.8656735,0.7394882,-0.1261853
68,-0.74373645,-0.51175445,"('dependent', 'independent')",-0.7437364,-0.5117545,0.2319819
69,-1.2191923,-1.4081393,"('lazy', 'industrious')",-1.2191923,-1.4081393,-0.188947
70,1.6280533,1.7810878,"('lethargic', 'energetic')",1.6280533,1.7810878,0.1530345
71,-0.0948936,-0.037049476,"('diffident', 'self-confident')",-0.0948936,-0.0370495,0.0578441
72,0.4378923,0.6241471,"('unambitious', 'ambitious')",0.4378923,0.6241471,0.1862548
73,-1.2182472,-1.1379766,"('helpless', 'self-reliant')",-1.2182472,-1.1379766,0.0802706
