,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.69526696,-0.7514086,"('unsociable', 'sociable')",-0.21609172,-0.36570492,-0.4556794,-0.5585567,-0.1028773
1,-1.4162205,-1.4287022,"('unfriendly', 'friendly')",0.956024,0.79358953,-0.2300983,-0.3175564,-0.0874581
2,0.9987298,1.0290313,"('unlikable', 'likable')",0.8741696,0.9139995,0.9364497,0.9715154,0.0350657
3,-0.5538605,-0.4046096,"('repellent', 'pleasant')",1.1142105,1.116434,0.280175,0.3559122,0.0757372
4,-0.3169723,-0.2957057,"('disliked', 'liked')",-6.5665755,-6.595529,-3.4417739,-3.4456174,-0.0038435
5,-1.0728909,-1.0785958,"('distant', 'outgoing')",-0.767078,-0.84965056,-0.9199845,-0.9641231,-0.0441386
6,-1.4244746,-1.4015384,"('distant', 'open')",-0.70603573,-0.8105475,-1.0652552,-1.1060429,-0.0407877
7,-0.22570863,-0.14536595,"('insensitive', 'sensitive')",0.13473399,0.19104129,-0.0454873,0.0228377,0.068325
8,-1.0064995,-1.0249931,"('unaffectionate', 'affectionate')",0.35846144,0.30939275,-0.324019,-0.3578002,-0.0337812
9,-1.3466303,-1.3163507,"('unaffectionate', 'caring')",0.66200835,0.6382923,-0.342311,-0.3390292,0.0032818
10,-0.63340455,-0.6548408,"('unsympathetic', 'sympathetic')",-0.6384728,-0.64562386,-0.6359386,-0.6502323,-0.0142937
11,0.21620902,0.21223037,"('unhelpful', 'helpful')",1.3313038,1.4103184,0.7737564,0.8112743,0.0375179
12,-0.19769497,-0.02523804,"('unsupportive', 'supportive')",-2.236175,-2.231672,-1.216935,-1.128455,0.08848
13,-0.0033196732,-0.07625441,"('impolite', 'polite')",-0.99591273,-0.9809247,-0.4996162,-0.5285895,-0.0289733
14,0.7843475,0.8146494,"('antisocial', 'social')",0.30808917,0.21296886,0.5462183,0.5138091,-0.0324092
15,0.25416136,0.13766974,"('boring', 'funny')",0.11379348,0.101174906,0.1839774,0.1194223,-0.0645551
16,-0.42737564,-0.39607102,"('unpopular', 'popular')",0.62248576,0.53156364,0.0975551,0.0677463,-0.0298088
17,-0.33299795,-0.20518994,"('nasty', 'nice')",-0.6232463,-0.57182294,-0.4781221,-0.3885064,0.0896157
18,0.16217041,0.3465646,"('disagreeable', 'welcoming')",-0.6439055,-0.7122328,-0.2408676,-0.1828341,0.0580335
19,-1.3268323,-1.2745318,"('inhospitable', 'hospitable')",-1.0229187,-0.9415857,-1.1748755,-1.1080588,0.0668167
20,-0.011901103,0.09174785,"('rough', 'thoughtful')",0.9611598,0.95549244,0.4746294,0.5236201,0.0489907
21,0.5482453,0.4983513,"('immoral', 'moral')",-0.13381885,-0.08679791,0.2072132,0.2057767,-0.0014365
22,0.15610692,0.23452133,"('untrustworthy', 'trustworthy')",-0.9343909,-1.0143753,-0.389142,-0.389927,-0.000785
23,-0.37940186,-0.37086502,"('insincere', 'sincere')",5.2147784,5.114022,2.4176884,2.3715785,-0.0461099
24,-0.27670088,-0.3114828,"('dishonest', 'honest')",0.49079257,0.478757,0.1070458,0.0836371,-0.0234087
25,-0.012431081,-0.029550117,"('egoistic', 'altruistic')",1.2880399,1.2573754,0.6378044,0.6139126,-0.0238918
26,0.13411929,0.12597747,"('hardhearted', 'benevolent')",1.6496032,1.5880009,0.8918613,0.8569892,-0.0348721
27,-0.107529886,-0.010396738,"('hardhearted', 'softhearted')",1.0780479,1.030423,0.485259,0.5100132,0.0247542
28,-0.7430425,-0.86166245,"('disloyal', 'loyal')",0.8386553,0.7228322,0.0478064,-0.0694151,-0.1172215
29,-0.49849486,-0.56904674,"('unfair', 'fair')",-0.20831788,-0.35213032,-0.3534064,-0.4605885,-0.1071821
30,0.89956367,0.91130024,"('intolerant', 'tolerant')",1.108087,1.074536,1.0038253,0.9929181,-0.0109072
31,-0.8700635,-0.70911634,"('evil', 'good')",-0.81031966,-0.8889053,-0.8401916,-0.7990108,0.0411808
32,0.503694,0.43587646,"('unkind', 'kind')",0.5159529,0.373795,0.5098234,0.4048357,-0.1049877
33,-0.11416817,-0.15565805,"('wrong', 'right')",-0.7798486,-0.80372524,-0.4470084,-0.4796917,-0.0326833
34,-0.2911134,-0.18287893,"('mean', 'honorable')",5.194151,5.335494,2.4515188,2.5763075,0.1247887
35,-0.3394521,-0.45552376,"('corrupt', 'incorrupt')",-0.63087857,-0.7347797,-0.4851653,-0.5951517,-0.1099864
36,-1.1950113,-1.201914,"('hostile', 'amicable')",-0.2935477,-0.48769966,-0.7442795,-0.8448068,-0.1005273
37,-0.13529813,-0.11444877,"('fake', 'genuine')",-0.13239878,-0.08921153,-0.1338485,-0.1018302,0.0320183
38,-0.52822757,-0.5303305,"('untruthful', 'truthful')",-0.39137393,-0.33806896,-0.4598008,-0.4341997,0.0256011
39,0.9107086,0.9576878,"('exploitative', 'cooperative')",0.40328395,0.47229788,0.6569963,0.7149928,0.0579965
40,0.27490637,0.29628435,"('stingy', 'generous')",-1.8434702,-1.9436291,-0.7842819,-0.8236724,-0.0393905
41,0.32265237,0.44116524,"('unforgiving', 'forgiving')",-0.017109128,-0.13771902,0.1527716,0.1517231,-0.0010485
42,1.2105361,1.285588,"('unreliable', 'reliable')",-2.886552,-2.8273842,-0.838008,-0.7708981,0.0671099
43,-0.25875285,-0.17746925,"('irresponsible', 'responsible')",0.32833818,0.33248994,0.0347927,0.0775103,0.0427176
44,0.6637979,0.6183164,"('prejudiced', 'unprejudiced')",-1.1655408,-1.164413,-0.2508714,-0.2730483,-0.0221769
45,-0.38308862,-0.26033452,"('incompetent', 'competent')",0.27680385,0.21480563,-0.0531424,-0.0227644,0.030378
46,-0.28973293,-0.2113799,"('uncompetitive', 'competitive')",-0.7677244,-0.7517035,-0.5287287,-0.4815417,0.047187
47,0.2582597,0.34305465,"('stupid', 'smart')",5.146252,5.1661367,2.702256,2.7545958,0.0523398
48,-0.032334752,-0.040443443,"('unintelligent', 'intelligent')",0.8276946,0.86775404,0.3976799,0.4136553,0.0159754
49,-0.21161316,-0.0039935634,"('unable', 'able')",-0.3385928,-0.26640218,-0.275103,-0.1351979,0.1399051
50,-0.027070804,0.03552313,"('clumsy', 'skillful')",-0.24036697,-0.31111982,-0.1337189,-0.1377983,-0.0040794
51,-0.09973908,-0.18900183,"('uneducated', 'educated')",-0.075599074,-0.08568018,-0.0876691,-0.137341,-0.0496719
52,-0.3210826,-0.5310168,"('irrational', 'rational')",0.10790993,-0.010333278,-0.1065863,-0.2706751,-0.1640888
53,-0.8831432,-0.84396565,"('uncreative', 'creative')",0.30059075,0.1793152,-0.2912762,-0.3323252,-0.041049
54,-0.22486648,-0.32401922,"('incapable', 'capable')",0.43433386,0.50206155,0.1047337,0.0890212,-0.0157125
55,0.22043118,0.3430052,"('incompetent', 'clever')",0.62858546,0.675032,0.4245083,0.5090186,0.0845103
56,0.47231543,0.4830786,"('impractical', 'practical')",-0.20783105,-0.22309355,0.1322422,0.1299925,-0.0022497
57,-0.51700634,-0.53861755,"('unimaginative', 'imaginative')",-2.8794146,-2.8877447,-1.6982105,-1.7131811,-0.0149706
58,-0.35034558,-0.29560062,"('undiscriminating', 'discriminating')",0.14794901,0.07894717,-0.1011983,-0.1083267,-0.0071284
59,-0.18426858,-0.204318,"('foolish', 'wise')",0.021696728,0.0016480805,-0.0812859,-0.101335,-0.0200491
60,0.6794064,0.8183143,"('inefficient', 'efficient')",-0.016320685,0.11872339,0.3315428,0.4685189,0.1369761
61,-0.33606198,-0.43082914,"('illogical', 'logical')",0.70950586,0.5580993,0.1867219,0.0636351,-0.1230868
62,0.75036687,0.8708999,"('incompetent', 'brilliant')",0.49559963,0.60976714,0.6229832,0.7403336,0.1173504
63,-0.09164929,0.06129887,"('unperceptive', 'insightful')",0.2937575,0.3351526,0.1010541,0.1982257,0.0971716
64,-0.021240776,-0.075751215,"('shy', 'confident')",-6.0648103,-6.094362,-3.0430255,-3.0850565,-0.042031
65,0.5643054,0.41289523,"('insecure', 'secure')",-0.11148366,-0.07014569,0.2264109,0.1713748,-0.0550361
66,-1.0563631,-1.1065924,"('inactive', 'active')",-0.041608304,-0.039097942,-0.5489857,-0.5728452,-0.0238595
67,0.41769093,0.37120575,"('doubtful', 'determined')",-0.27287674,-0.30743375,0.0724071,0.031886,-0.0405211
68,-0.7250085,-0.7324502,"('dependent', 'independent')",-0.7281198,-0.7221141,-0.7265642,-0.7272822,-0.000718
