,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8646011,-0.9266161,"('unsociable', 'sociable')",-0.75941205,-0.78305525,-0.1305187,-0.2009958,-0.17160964,-0.31253397,-0.4815354,-0.5558003,-0.0742649
1,-0.71476436,-1.2924703,"('unfriendly', 'friendly')",-0.97399753,-1.3512626,-0.4755069,-0.9695802,1.8911936,1.6479688,-0.0682688,-0.4913361,-0.4230673
2,-0.7785326,-0.87620723,"('unlikable', 'likable')",0.15919706,0.18048324,0.22428033,0.27935952,0.6322051,0.7463702,0.0592875,0.0825014,0.0232139
3,-0.7997985,-0.66819686,"('repellent', 'pleasant')",-0.37346664,-0.27488118,-0.35222042,-0.14271656,0.06339988,0.100262105,-0.3655214,-0.2463831,0.1191383
4,-0.20359184,-0.30345026,"('disliked', 'liked')",0.048037827,-0.031391602,-0.4289925,-0.52643013,-6.158642,-6.163554,-1.6857971,-1.7562065,-0.0704094
5,-0.20282423,-0.60392994,"('distant', 'outgoing')",-0.65461653,-0.9849046,-0.64194,-0.9517545,-0.4618653,-0.4300905,-0.4903115,-0.7426699,-0.2523584
6,-0.3855821,-0.80948955,"('distant', 'open')",-0.75329614,-1.0833156,-0.44500035,-0.84596276,0.40052065,0.3554232,-0.2958395,-0.5958362,-0.2999967
7,-0.5427902,-0.33178577,"('insensitive', 'sensitive')",-0.52176464,-0.3828488,-0.34354645,-0.24291211,0.48193935,0.5366336,-0.2315405,-0.1052283,0.1263122
8,-0.74327993,-1.2365427,"('unaffectionate', 'affectionate')",-0.6263187,-0.9226555,-1.1078941,-1.4116863,0.83529615,0.667608,-0.4105492,-0.7258192,-0.31527
9,-0.6156805,-1.1458683,"('unaffectionate', 'caring')",-0.31201577,-0.65221393,-0.8334091,-1.1709286,1.4551841,1.2638329,-0.0764803,-0.4262945,-0.3498142
10,-1.6733145,-1.5777963,"('unsympathetic', 'sympathetic')",-1.4441953,-1.3636433,-1.9319048,-1.8260022,-0.1849357,-0.3142943,-1.3085876,-1.270434,0.0381536
11,-0.22211882,-0.2833145,"('unhelpful', 'helpful')",-0.22967778,-0.24572556,0.35923705,0.3559915,2.087713,1.9868392,0.4987884,0.4534477,-0.0453407
12,-0.3395263,-0.35827112,"('unsupportive', 'supportive')",-0.29205894,-0.3425904,-0.41920924,-0.39381903,-1.9196855,-1.944941,-0.74262,-0.7599054,-0.0172854
13,-0.52032936,-0.50582814,"('impolite', 'polite')",-0.10514261,0.0021722615,0.10934679,0.2747935,-0.28431106,-0.26718938,-0.200109,-0.1240129,0.0760961
14,-0.8129562,-0.49861115,"('antisocial', 'social')",0.07944989,0.3525105,0.3967713,0.7363755,-0.51076275,-0.4018301,-0.2118744,0.0471112,0.2589856
15,-0.25400168,-0.4852987,"('boring', 'funny')",0.20020314,0.047847163,0.83030367,0.69231915,0.6815078,0.6781757,0.3645032,0.2332608,-0.1312424
16,-0.37337863,-0.45726582,"('unpopular', 'popular')",-0.25646317,-0.33957225,-0.5030421,-0.52444994,0.4790051,0.63550967,-0.1634697,-0.1714446,-0.0079749
17,0.019599032,0.009062493,"('nasty', 'nice')",0.17453675,0.18205611,0.22920717,0.1718108,-0.3107974,-0.29667103,0.0281364,0.0165646,-0.0115718
18,-0.55007005,-0.5357063,"('disagreeable', 'welcoming')",-1.2541766,-1.2600209,-0.9383994,-0.9225472,-0.39020336,-0.36382157,-0.7832123,-0.770524,0.0126883
19,-1.2068641,-1.4424379,"('inhospitable', 'hospitable')",-0.7933378,-0.9457828,-0.6046657,-0.8342782,-0.24576616,-0.16093893,-0.7126585,-0.8458595,-0.133201
20,0.45239812,0.6293238,"('rough', 'thoughtful')",0.19233932,0.287774,0.42132944,0.43721515,1.2404294,1.2361554,0.576624,0.6476171,0.0709931
21,-0.8315998,-0.7295932,"('immoral', 'moral')",-0.36143622,-0.22656491,0.0021462282,0.107111916,-0.8213455,-0.77943,-0.5030588,-0.407119,0.0959398
22,-0.351503,-0.35237056,"('untrustworthy', 'trustworthy')",-0.12172045,-0.13756949,0.06690006,-0.0033489112,-0.7036198,-0.77648735,-0.2774858,-0.3174441,-0.0399583
23,-0.03910792,-0.05992934,"('insincere', 'sincere')",-0.41266733,-0.46742254,-0.04070194,-0.13688098,5.731451,5.5458345,1.3097434,1.2204005,-0.0893429
24,-0.8585745,-0.91775596,"('dishonest', 'honest')",-0.64451814,-0.67356074,-1.3200756,-1.2908523,0.9423681,0.8578419,-0.4702001,-0.5060818,-0.0358817
25,-0.10936468,-0.3911777,"('egoistic', 'altruistic')",-0.15461293,-0.31263757,-0.6015141,-0.7400708,1.3459909,1.2662675,0.1201248,-0.0444046,-0.1645294
26,0.0075551253,-0.18262523,"('hardhearted', 'benevolent')",-0.4599515,-0.5974245,0.37350547,0.27781555,1.5915008,1.4605831,0.3781525,0.2395872,-0.1385653
27,-0.78547686,-0.7511041,"('hardhearted', 'softhearted')",-0.817908,-0.82539433,-0.21292804,-0.20516899,1.4000227,1.3242282,-0.1040725,-0.1143598,-0.0102873
28,-0.016205851,-0.24124944,"('disloyal', 'loyal')",-0.24934532,-0.40668544,-0.69010186,-0.89954525,1.1305754,0.88827145,0.0437306,-0.1648022,-0.2085328
29,-0.5359266,-0.5274901,"('unfair', 'fair')",-0.03338266,-0.10250408,-0.807924,-0.9395349,-0.7069027,-0.858093,-0.521034,-0.6069055,-0.0858715
30,-0.067671135,-0.17164105,"('intolerant', 'tolerant')",0.11182557,0.06339151,0.4343428,0.46909842,1.013416,1.0311981,0.3729783,0.3480118,-0.0249665
31,-0.29983777,-0.56613135,"('evil', 'good')",-0.32264966,-0.48260128,-0.16545814,-0.38438207,-0.8771576,-0.89463097,-0.4162758,-0.5819364,-0.1656606
32,-0.51048845,-0.52145654,"('unkind', 'kind')",-0.40064,-0.4343242,-0.3193149,-0.3395268,0.9503676,0.77297634,-0.0700189,-0.1305828,-0.0605639
