,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3016187,-1.4867743,"('unsociable', 'sociable')",0.01954759,-0.07858518,-0.6410356,-0.7826797,-0.1416441
1,-0.08459545,-0.39742404,"('unfriendly', 'friendly')",1.193896,0.9679847,0.5546503,0.2852803,-0.26937
2,0.87999547,0.8654791,"('unlikable', 'likable')",1.0036986,0.9029485,0.941847,0.8842138,-0.0576332
3,-0.9785894,-0.8463995,"('repellent', 'pleasant')",0.67917526,0.7375931,-0.1497071,-0.0544032,0.0953039
4,-0.14066237,-0.21479915,"('disliked', 'liked')",-6.18732,-6.473384,-3.1639912,-3.3440914,-0.1801002
5,0.3553584,0.13030733,"('distant', 'outgoing')",-0.5597989,-0.6021456,-0.1022203,-0.2359191,-0.1336988
6,0.18044928,-0.09505723,"('distant', 'open')",-0.60544115,-0.722565,-0.2124959,-0.4088111,-0.1963152
7,-0.8236381,-0.74739563,"('insensitive', 'sensitive')",0.23264773,0.24492554,-0.2954952,-0.251235,0.0442602
8,-0.27394497,-0.488046,"('unaffectionate', 'affectionate')",0.29418477,0.18617904,0.0101199,-0.1509335,-0.1610534
9,0.081755966,-0.17238426,"('unaffectionate', 'caring')",0.844032,0.80417943,0.462894,0.3158976,-0.1469964
10,-1.943699,-2.0233994,"('unsympathetic', 'sympathetic')",-0.42149246,-0.45818096,-1.1825957,-1.2407901,-0.0581944
11,-0.6733613,-0.594637,"('unhelpful', 'helpful')",1.4837722,1.5942669,0.4052054,0.499815,0.0946096
12,-0.26297134,-0.31373534,"('unsupportive', 'supportive')",-1.8075981,-1.871836,-1.0352848,-1.0927856,-0.0575008
13,-0.59711367,-0.6806364,"('impolite', 'polite')",-0.53713286,-0.4961547,-0.5671233,-0.5883955,-0.0212722
14,-0.3799367,-0.18519294,"('antisocial', 'social')",0.29529122,0.3720101,-0.0423227,0.0934086,0.1357313
15,0.42116103,0.2802732,"('boring', 'funny')",-0.20542191,-0.20422679,0.1078696,0.0380232,-0.0698464
16,0.22133692,0.22432458,"('unpopular', 'popular')",0.20854354,0.23303843,0.2149402,0.2286815,0.0137413
17,-0.26842564,-0.24722692,"('nasty', 'nice')",-0.53462785,-0.4508627,-0.4015267,-0.3490448,0.0524819
18,0.26183262,0.18260294,"('disagreeable', 'welcoming')",-0.45497,-0.55092156,-0.0965687,-0.1841593,-0.0875906
19,-0.6041778,-0.86987406,"('inhospitable', 'hospitable')",-0.6595671,-0.7345838,-0.6318724,-0.8022289,-0.1703565
20,-0.80105484,-0.69931585,"('rough', 'thoughtful')",0.9947955,1.019251,0.0968703,0.1599676,0.0630973
21,-0.9015963,-0.9215062,"('immoral', 'moral')",-0.30291712,-0.2492696,-0.6022567,-0.5853879,0.0168688
22,-0.6696261,-0.6020861,"('untrustworthy', 'trustworthy')",-0.89575464,-0.9029369,-0.7826904,-0.7525115,0.0301789
23,-0.6868415,-0.69297606,"('insincere', 'sincere')",5.207974,5.4183927,2.2605662,2.3627083,0.1021421
24,0.1975836,0.14151683,"('dishonest', 'honest')",0.77143264,0.7764792,0.4845081,0.458998,-0.0255101
25,0.92249495,0.78030014,"('egoistic', 'altruistic')",1.3990583,1.2511793,1.1607766,1.0157397,-0.1450369
26,0.31338,0.16800934,"('hardhearted', 'benevolent')",1.4734117,1.3024755,0.8933958,0.7352424,-0.1581534
27,-0.53475153,-0.5239767,"('hardhearted', 'softhearted')",0.8836592,0.8276583,0.1744538,0.1518408,-0.022613
28,-0.5847609,-0.696877,"('disloyal', 'loyal')",0.7125358,0.69804925,0.0638874,0.0005861,-0.0633013
29,-0.37157482,-0.31209013,"('unfair', 'fair')",-0.32138532,-0.41341698,-0.3464801,-0.3627536,-0.0162735
30,-0.07901682,-0.0052342564,"('intolerant', 'tolerant')",1.1330534,1.0822489,0.5270183,0.5385073,0.011489
31,0.66008675,0.62215275,"('evil', 'good')",-0.7355115,-0.879442,-0.0377124,-0.1286446,-0.0909322
32,-0.032052584,-0.1729455,"('unkind', 'kind')",0.61407804,0.48907208,0.2910127,0.1580633,-0.1329494
33,0.74594784,0.51608354,"('wrong', 'right')",-0.33537266,-0.40647134,0.2052876,0.0548061,-0.1504815
34,-0.46861637,-0.36029088,"('mean', 'honorable')",4.90746,5.243252,2.2194219,2.4414804,0.2220585
35,0.565831,0.4414084,"('corrupt', 'incorrupt')",-0.4713097,-0.5492109,0.0472607,-0.0539013,-0.101162
36,0.6938308,0.44656906,"('hostile', 'amicable')",-0.35565522,-0.49517363,0.1690878,-0.0243023,-0.1933901
37,-0.9627969,-0.99722075,"('fake', 'genuine')",-0.14731011,-0.09284766,-0.5550535,-0.5450342,0.0100193
38,-0.2731256,-0.35316807,"('untruthful', 'truthful')",-0.1900592,-0.11239914,-0.2315924,-0.2327836,-0.0011912
39,0.9535915,1.0320863,"('exploitative', 'cooperative')",0.25606436,0.23455341,0.6048279,0.6333199,0.028492
40,0.45493272,0.45138505,"('stingy', 'generous')",-1.5579498,-1.6972866,-0.5515085,-0.6229508,-0.0714423
41,-0.49936056,-0.5504413,"('unforgiving', 'forgiving')",0.080907255,-0.018406723,-0.2092267,-0.284424,-0.0751973
42,-0.5790111,-0.59721625,"('unreliable', 'reliable')",-2.9098709,-3.021739,-1.744441,-1.8094776,-0.0650366
43,-1.4168241,-1.4122301,"('irresponsible', 'responsible')",0.24445201,0.24653815,-0.5861861,-0.582846,0.0033401
