,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,0.50238496,0.44753033,"('unsociable', 'sociable')",0.76178664,0.67684406,-0.1452949,-0.16604954,0.3729589,0.3194416,-0.0535173
1,0.2487219,0.20383474,"('unfriendly', 'friendly')",0.23489529,-0.011158749,1.4871167,1.3718373,0.6569113,0.5215044,-0.1354069
2,0.64480215,0.69500303,"('unlikable', 'likable')",0.7313614,0.7735642,0.53413874,0.5372254,0.6367674,0.6685975,0.0318301
3,-0.24237168,-0.14500593,"('repellent', 'pleasant')",1.0323508,1.0376682,1.1417893,1.1519135,0.6439228,0.6815252,0.0376024
4,-0.77489734,-0.8201979,"('disliked', 'liked')",-0.38269335,-0.38529983,-7.72955,-7.8932652,-2.9623801,-3.0329208,-0.0705407
5,-1.8821828,-1.9263233,"('distant', 'outgoing')",-0.49879375,-0.46390814,-0.5303803,-0.54210186,-0.9704523,-0.9774444,-0.0069921
6,-1.844051,-1.8996772,"('distant', 'open')",-1.1868919,-1.2003742,-0.25152832,-0.26534322,-1.0941571,-1.1217982,-0.0276411
7,1.3572655,1.4501784,"('insensitive', 'sensitive')",1.1739595,1.121904,0.8055276,0.83538496,1.1122509,1.1358225,0.0235716
8,0.019405916,-0.0023353845,"('unaffectionate', 'affectionate')",-0.6402419,-0.743773,1.0399997,0.9976734,0.1397212,0.083855,-0.0558662
9,0.74895525,0.7465527,"('unaffectionate', 'caring')",0.4182984,0.33573726,1.4579139,1.4727734,0.8750558,0.8516877,-0.0233681
10,0.6878547,0.724757,"('unsympathetic', 'sympathetic')",0.0020038523,-0.0994302,-0.059657045,0.106481716,0.2100672,0.2439362,0.033869
11,0.7449032,0.7953192,"('unhelpful', 'helpful')",1.2472317,1.2711248,1.5636423,1.7448852,1.185259,1.270443,0.085184
12,0.8898234,0.9164528,"('unsupportive', 'supportive')",1.2236471,1.1979625,-2.0605855,-2.0532546,0.0176284,0.0203869,0.0027585
13,1.3920423,1.3374623,"('impolite', 'polite')",0.47736084,0.4431141,-0.44431913,-0.36964905,0.475028,0.4703091,-0.0047189
14,1.0454682,1.1073389,"('antisocial', 'social')",1.1183681,1.1364824,-0.0058998,-0.04618673,0.7193122,0.7325448,0.0132326
15,1.0350202,0.9484436,"('boring', 'funny')",-0.37407497,-0.38783926,-0.06953208,-0.08321649,0.1971377,0.1591293,-0.0380084
16,-0.66079694,-0.73783964,"('unpopular', 'popular')",-0.042158954,-0.073475905,-0.063005716,-0.059974283,-0.2553205,-0.2904299,-0.0351094
17,-0.26374522,-0.2513924,"('nasty', 'nice')",-0.25566167,-0.15688834,-0.5857837,-0.49613595,-0.3683969,-0.3014722,0.0669247
18,-0.7251337,-0.7175161,"('disagreeable', 'welcoming')",-0.44007128,-0.3816711,-0.56181747,-0.62145805,-0.5756741,-0.5735484,0.0021257
19,-0.6467192,-0.65238386,"('inhospitable', 'hospitable')",-0.88077104,-0.9166257,-0.64262635,-0.6052699,-0.7233722,-0.7247598,-0.0013876
20,0.09726614,0.13202381,"('rough', 'thoughtful')",0.1758385,0.16832936,0.5599029,0.5211656,0.2776692,0.2738396,-0.0038296
21,1.6603811,1.5830568,"('immoral', 'moral')",1.6066446,1.5507036,-0.26513517,-0.13163689,1.0006302,1.0007079,7.77e-05
22,0.83712184,0.80198723,"('untrustworthy', 'trustworthy')",0.6763549,0.5913633,-0.73119,-0.7352953,0.2607622,0.2193518,-0.0414104
23,1.6108941,1.6446282,"('insincere', 'sincere')",1.4955875,1.395144,6.5039535,6.6438723,3.2034785,3.2278814,0.0244029
24,0.73886734,0.7425299,"('dishonest', 'honest')",0.32948583,0.34164155,0.76096207,0.80512166,0.6097717,0.6297644,0.0199927
25,0.25922033,0.32922065,"('egoistic', 'altruistic')",0.62776077,0.67431736,1.3195028,1.2091098,0.7354946,0.7375493,0.0020547
26,0.41870108,0.37361184,"('hardhearted', 'benevolent')",0.7545937,0.6237209,1.4846156,1.3384597,0.8859701,0.7785975,-0.1073726
27,-0.78092,-0.73962516,"('hardhearted', 'softhearted')",0.12818405,0.12173504,1.5418925,1.4022301,0.2963855,0.2614467,-0.0349388
28,1.1975386,1.171495,"('disloyal', 'loyal')",0.47262368,0.37797138,1.2476203,1.2150371,0.9725943,0.9215012,-0.0510931
29,0.14501046,-0.022382904,"('unfair', 'fair')",-0.01723478,-0.12537058,-0.34725696,-0.49249947,-0.0731604,-0.2134176,-0.1402572
30,1.2343479,1.2924032,"('intolerant', 'tolerant')",1.2115483,1.151454,0.6398943,0.665693,1.0285968,1.0365167,0.0079199
31,-1.7380545,-1.743367,"('evil', 'good')",-1.6850966,-1.700488,-0.9305469,-1.0946666,-1.4512326,-1.5128404,-0.0616078
32,0.39852715,0.4363319,"('unkind', 'kind')",0.49973124,0.4414931,0.93820786,0.8643309,0.6121554,0.5807186,-0.0314368
33,1.1638209,1.0336888,"('wrong', 'right')",0.80440795,0.7524922,-0.40884355,-0.5112955,0.5197951,0.4249618,-0.0948333
34,-0.42419407,-0.37692985,"('mean', 'honorable')",-0.090890646,-0.024235733,5.7095785,5.9228544,1.7314979,1.840563,0.1090651
35,-0.8825736,-1.0077525,"('corrupt', 'incorrupt')",-1.6386285,-1.6276064,-0.714055,-0.86871296,-1.078419,-1.1680239,-0.0896049
36,-1.7788968,-1.824084,"('hostile', 'amicable')",-2.5460117,-2.6296387,-0.30233505,-0.4453356,-1.5424145,-1.6330194,-0.0906049
37,0.3870598,0.3642911,"('fake', 'genuine')",0.06776665,-0.00010747835,0.3508281,0.3714534,0.2685515,0.2452124,-0.0233391
38,0.36053944,0.29958066,"('untruthful', 'truthful')",0.52202827,0.49961326,-0.39550883,-0.31454712,0.162353,0.1615489,-0.0008041
39,1.3723915,1.4393604,"('exploitative', 'cooperative')",-0.009739421,0.107004955,0.35291713,0.3363276,0.5718564,0.6275644,0.055708
40,-0.6737654,-0.6480532,"('stingy', 'generous')",-0.003254381,-0.042929698,-1.9562031,-2.1581,-0.8777409,-0.9496943,-0.0719534
41,0.065982684,0.061142176,"('unforgiving', 'forgiving')",0.3869742,0.3551743,0.07359946,-0.06147986,0.1755188,0.1182789,-0.0572399
42,0.013656801,0.10516228,"('unreliable', 'reliable')",0.6061074,0.70962536,-3.3984804,-3.3114793,-0.9262387,-0.8322306,0.0940081
43,1.1447402,1.1557428,"('irresponsible', 'responsible')",0.47758654,0.5403885,0.38946915,0.5248922,0.6705987,0.7403412,0.0697425
44,-1.3418058,-1.3272102,"('prejudiced', 'unprejudiced')",-0.8259291,-0.73454344,-1.4172049,-1.4217815,-1.1949799,-1.1611784,0.0338015
45,0.9738254,1.037948,"('incompetent', 'competent')",0.93779695,0.8520249,0.002575783,-0.025053661,0.638066,0.6216398,-0.0164262
46,0.8529062,0.8308284,"('uncompetitive', 'competitive')",1.4375725,1.3600037,-0.91984016,-0.88151985,0.4568795,0.4364374,-0.0204421
47,0.90785444,0.9338738,"('stupid', 'smart')",1.0042464,1.0633042,5.847622,6.04603,2.5865742,2.6810694,0.0944952
48,0.9887242,0.92766976,"('unintelligent', 'intelligent')",0.9927291,0.87401164,0.52309626,0.5301054,0.8348498,0.7772623,-0.0575875
49,-0.12340662,-0.09895255,"('unable', 'able')",-0.11498996,-0.027482461,-0.3664098,-0.18841326,-0.2016021,-0.1049494,0.0966527
50,-0.20606749,-0.20991589,"('clumsy', 'skillful')",0.29042235,0.25088352,-0.110756606,-0.12637872,-0.0088006,-0.0284704,-0.0196698
51,-0.79938984,-0.9002954,"('uneducated', 'educated')",-0.19357337,-0.29756528,0.16508843,0.13935973,-0.2759583,-0.3528337,-0.0768754
52,-0.5577271,-0.7118653,"('irrational', 'rational')",-0.31791386,-0.43388587,0.017066104,-0.08977487,-0.2861916,-0.411842,-0.1256504
53,-0.09169471,-0.057426013,"('uncreative', 'creative')",0.12232341,0.049726322,0.34864226,0.31034276,0.1264237,0.100881,-0.0255427
54,0.6578028,0.5862852,"('incapable', 'capable')",-0.052709606,-0.16495638,0.66739994,0.7731263,0.4241644,0.3981517,-0.0260127
55,1.2178211,1.299852,"('incompetent', 'clever')",0.6668856,0.6565175,0.3749316,0.46214762,0.7532128,0.8061724,0.0529596
56,2.048933,2.059281,"('impractical', 'practical')",1.3050334,1.3531204,-0.8556441,-0.6689015,0.8327742,0.9145001,0.0817259
57,0.24909706,0.25345576,"('unimaginative', 'imaginative')",0.30258286,0.18774042,-3.0796635,-3.0518632,-0.8426612,-0.8702223,-0.0275611
58,0.19938865,0.15687771,"('undiscriminating', 'discriminating')",0.73131835,0.67731214,0.03185939,-0.0039193947,0.3208555,0.2767568,-0.0440987
59,0.716155,0.60014,"('foolish', 'wise')",0.82238865,0.80002093,-0.16337687,-0.11534594,0.458389,0.4282717,-0.0301173
60,1.7106316,1.8332272,"('inefficient', 'efficient')",1.9246206,2.0120344,0.07563025,0.2777716,1.2369608,1.3743443,0.1373835
61,0.7750756,0.658776,"('illogical', 'logical')",0.9107039,0.7548233,0.5884252,0.45096552,0.7580682,0.6215216,-0.1365466
62,1.240537,1.3285222,"('incompetent', 'brilliant')",1.0821512,1.1347802,0.14005946,0.31271785,0.8209159,0.9253401,0.1044242
63,0.23264179,0.25362,"('unperceptive', 'insightful')",1.4790677,1.3786964,0.51670414,0.5490182,0.7428045,0.7271116,-0.0156929
64,0.29507828,0.2385906,"('shy', 'confident')",0.92022717,0.9293496,-6.8488584,-6.8900433,-1.877851,-1.9073677,-0.0295167
65,0.9900242,0.9815718,"('insecure', 'secure')",0.27692628,0.29512814,-0.023781355,0.13033712,0.4143897,0.4690123,0.0546226
66,-0.7281334,-0.7134649,"('inactive', 'active')",-0.9957976,-0.95002955,0.48138422,0.37654257,-0.4141823,-0.428984,-0.0148017
67,0.7361743,0.68005276,"('doubtful', 'determined')",0.66932535,0.7667395,-0.6948581,-0.66031736,0.2368805,0.2621583,0.0252778
68,-0.63831705,-0.7137648,"('dependent', 'independent')",-0.67513204,-0.6898346,-1.008976,-0.99642605,-0.7741417,-0.8000085,-0.0258668
69,-0.5624075,-0.5969323,"('lazy', 'industrious')",0.39239085,0.5161925,-1.2674764,-1.3914756,-0.4791644,-0.4907385,-0.0115741
70,0.07444937,0.12248795,"('lethargic', 'energetic')",0.56406057,0.5551963,0.37116468,0.42184675,0.3365582,0.3665103,0.0299521
71,1.3628955,1.3784473,"('diffident', 'self-confident')",1.0638093,1.0913174,0.24301365,0.2665482,0.8899062,0.9121043,0.0221981
72,0.42238888,0.43672222,"('unambitious', 'ambitious')",0.3095752,0.30113992,-0.01694857,0.07526846,0.2383385,0.2710435,0.032705
73,0.2309893,0.23888293,"('helpless', 'self-reliant')",0.31651953,0.26692253,-3.5065126,-3.481093,-0.9863346,-0.9917625,-0.0054279
74,1.0411042,1.1411077,"('undedicated', 'dedicated')",0.6309667,0.6368988,-0.47732642,-0.5448178,0.3982482,0.4110629,0.0128147
75,-0.9401335,-0.96687394,"('meek', 'impulsive')",-0.54665756,-0.58071166,-0.79647416,-0.75304395,-0.7610885,-0.7668765,-0.005788
76,0.6749127,0.7808691,"('anxious', 'daring')",0.6930154,0.781976,-0.22447126,-0.09143326,0.3811523,0.4904706,0.1093183
77,1.0057981,1.0688828,"('unmotivated', 'motivated')",1.5150849,1.4797673,-1.2266295,-1.1098232,0.4314179,0.479609,0.0481911
78,0.10178544,0.108936734,"('nonresilient', 'resilient')",0.61195314,0.5538782,0.03151559,0.03463056,0.2484181,0.2324818,-0.0159363
79,-0.7663749,-0.8417747,"('wavering', 'unwavering')",-1.577158,-1.6389388,-0.5940962,-0.5131564,-0.9792097,-0.9979566,-0.0187469
80,0.022129904,0.08075707,"('dominated', 'dominating')",0.79191065,0.8537922,-0.5885084,-0.47680432,0.0751774,0.1525817,0.0774043
81,0.7404528,0.79586536,"('submissive', 'aggressive')",1.3478249,1.3226801,-0.61687326,-0.4280697,0.4904682,0.5634919,0.0730237
82,0.18338339,0.2307015,"('poor', 'rich')",0.3893727,0.37368658,6.867761,6.9838057,2.4801725,2.529398,0.0492255
83,0.19488102,0.22056599,"('powerless', 'powerful')",0.05022248,0.09100722,-1.0415707,-0.99708647,-0.2654891,-0.2285044,0.0369847
84,0.75097954,0.64998627,"('inferior', 'superior')",0.44820142,0.42644385,0.36070013,0.29138166,0.5199604,0.4559372,-0.0640232
