,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6838934,-0.81908405,"('unsociable', 'sociable')",0.27997535,0.19765231,0.75553757,0.63694674,-0.4147429,-0.502129,-0.0157808,-0.1216535,-0.1058727
1,-1.7229956,-1.6930908,"('unfriendly', 'friendly')",-1.0474721,-1.1103023,-0.7173061,-0.6992148,1.6928873,1.6336265,-0.4487216,-0.4672453,-0.0185237
2,0.4649545,0.5012455,"('unlikable', 'likable')",1.2347083,1.236675,1.3313266,1.3734534,0.5639738,0.6111817,0.8987408,0.9306389,0.0318981
3,-0.9332843,-0.80532146,"('repellent', 'pleasant')",0.23311499,0.34206757,1.6838889,1.7368664,0.46864825,0.58827406,0.3630919,0.4654716,0.1023797
4,0.57983285,0.5437493,"('disliked', 'liked')",-0.27693486,-0.3554922,-2.0171406,-2.0282967,-6.465716,-6.6562786,-2.0449896,-2.1240795,-0.0790899
5,0.15121996,0.2706576,"('distant', 'outgoing')",-0.5910413,-0.55984235,-2.4917705,-2.4352221,-0.1608833,-0.11788129,-0.7731188,-0.7105721,0.0625467
6,-0.44725782,-0.29581058,"('distant', 'open')",-0.7208597,-0.646682,-2.5199983,-2.4475996,0.41216186,0.49547863,-0.8189885,-0.7236534,0.0953351
7,-0.31209818,-0.2571682,"('insensitive', 'sensitive')",0.29447097,0.3572892,1.7903208,1.8765091,0.8294576,0.92562777,0.6505378,0.7255645,0.0750267
8,-1.716966,-1.7077947,"('unaffectionate', 'affectionate')",-1.3396145,-1.3961182,-3.038071,-2.9681149,0.51241493,0.49212515,-1.3955591,-1.3949757,0.0005834
9,-1.2961409,-1.2501365,"('unaffectionate', 'caring')",-0.4865751,-0.5027615,-0.8051442,-0.7565816,1.1530102,1.185732,-0.3587125,-0.3309369,0.0277756
10,-0.9281947,-0.95264715,"('unsympathetic', 'sympathetic')",-0.1764096,-0.04977469,1.6647246,1.6781514,-0.36551508,-0.316047,0.0486513,0.0899206,0.0412693
11,0.32289392,0.32641324,"('unhelpful', 'helpful')",0.9040357,0.99077636,0.92431813,0.9822321,1.5933375,1.7189347,0.9361463,1.0045891,0.0684428
12,0.14132982,0.35214752,"('unsupportive', 'supportive')",0.48735785,0.6456838,0.011288201,0.14323269,-1.8442745,-1.807841,-0.3010747,-0.1666942,0.1343805
13,0.45680144,0.4413979,"('impolite', 'polite')",1.7230003,1.7840284,2.0262587,2.0288117,-0.30193326,-0.27101347,0.9760318,0.9958062,0.0197744
14,0.2532097,0.20887585,"('antisocial', 'social')",1.4289308,1.3976476,1.5862017,1.5747973,-0.6248952,-0.64981836,0.6608617,0.6328756,-0.0279861
15,0.23833865,0.0957171,"('boring', 'funny')",0.113964714,0.010947399,0.052317884,-0.018135563,0.7803631,0.7035935,0.2962461,0.1980306,-0.0982155
16,-0.8906907,-0.9224149,"('unpopular', 'popular')",-0.29114264,-0.34234476,-1.0262713,-1.0807128,0.62323385,0.56684524,-0.3962177,-0.4446568,-0.0484391
17,0.24949247,0.30387038,"('nasty', 'nice')",-1.4834309,-1.4585594,-0.8794611,-0.8246821,-0.49919885,-0.418578,-0.6531496,-0.5994873,0.0536623
