,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
37,0.11821417,0.15171936,"('fake', 'genuine')",0.50643414,0.4730929,0.3123242,0.3124061,8.19e-05
38,-0.967806,-1.0406919,"('untruthful', 'truthful')",0.13279232,0.06977439,-0.4175068,-0.4854587,-0.0679519
39,1.2071913,1.2305912,"('exploitative', 'cooperative')",0.5894759,0.65078527,0.8983337,0.9406883,0.0423546
40,0.025589596,0.031140944,"('stingy', 'generous')",-1.1110561,-1.2782942,-0.5427333,-0.6235766,-0.0808433
41,-0.86812127,-0.8848284,"('unforgiving', 'forgiving')",0.56547064,0.4976905,-0.1513253,-0.1935689,-0.0422436
42,0.46854073,0.5402521,"('unreliable', 'reliable')",-1.4269228,-1.3733988,-0.479191,-0.4165733,0.0626177
43,-1.2076677,-1.1689172,"('irresponsible', 'responsible')",1.142425,1.182723,-0.0326214,0.0069029,0.0395243
44,0.47068754,0.45966473,"('prejudiced', 'unprejudiced')",-1.6830857,-1.6201888,-0.6061991,-0.5802621,0.025937
45,-1.1897651,-1.1645607,"('incompetent', 'competent')",0.6777841,0.66771793,-0.2559905,-0.2484214,0.0075691
46,-1.1955215,-1.1154332,"('uncompetitive', 'competitive')",-0.43299708,-0.3836875,-0.8142593,-0.7495604,0.0646989
47,-0.40278408,-0.31092247,"('stupid', 'smart')",3.9891806,4.079065,1.7931982,1.8840712,0.090873
48,-1.0403401,-1.0591164,"('unintelligent', 'intelligent')",0.025656177,0.05576486,-0.5073419,-0.5016757,0.0056662
49,-0.60704005,-0.54587436,"('unable', 'able')",-0.58954716,-0.4936512,-0.5982936,-0.5197628,0.0785308
50,0.1962725,0.20027874,"('clumsy', 'skillful')",-0.53783584,-0.59575665,-0.1707817,-0.1977389,-0.0269572
51,-0.881674,-0.92003804,"('uneducated', 'educated')",0.22338036,0.23008019,-0.3291468,-0.3449789,-0.0158321
52,0.1007272,-0.035411127,"('irrational', 'rational')",0.052771974,-0.05388026,0.0767496,-0.0446457,-0.1213953
53,-0.9147506,-0.9134359,"('uncreative', 'creative')",1.0367676,0.8533256,0.0610085,-0.0300551,-0.0910636
54,-0.1439049,-0.1971802,"('incapable', 'capable')",0.788913,0.72329336,0.322504,0.2630566,-0.0594474
55,-0.7913612,-0.720944,"('incompetent', 'clever')",0.027613154,0.16972384,-0.381874,-0.2756101,0.1062639
56,0.029738396,-0.009961048,"('impractical', 'practical')",0.77081275,0.91575545,0.4002756,0.4528972,0.0526216
57,-1.0903087,-1.1203151,"('unimaginative', 'imaginative')",-0.9976654,-1.039665,-1.043987,-1.07999,-0.036003
58,-0.0036648884,0.014857031,"('undiscriminating', 'discriminating')",0.8461737,0.82438743,0.4212544,0.4196222,-0.0016322
59,0.38786715,0.37164694,"('foolish', 'wise')",0.14158009,0.11963074,0.2647236,0.2456388,-0.0190848
60,-0.774835,-0.7432386,"('inefficient', 'efficient')",-0.134334,0.09102694,-0.4545845,-0.3261058,0.1284787
61,-0.020037446,-0.14124165,"('illogical', 'logical')",0.88219196,0.7152977,0.4310772,0.287028,-0.1440492
62,-0.4833724,-0.44417033,"('incompetent', 'brilliant')",0.6176236,0.748091,0.0671256,0.1519603,0.0848347
63,-1.086879,-1.0521156,"('unperceptive', 'insightful')",1.0564944,1.0612139,-0.0151923,0.0045491,0.0197414
64,0.24279533,0.15243858,"('shy', 'confident')",-3.9621806,-3.8853712,-1.8596927,-1.8664663,-0.0067736
65,-0.11163428,-0.11818852,"('insecure', 'secure')",0.08706656,0.2084328,-0.0122839,0.0451221,0.057406
66,0.10252797,0.019485202,"('inactive', 'active')",0.8864635,0.7617309,0.4944957,0.390608,-0.1038877
67,0.63356453,0.56791997,"('doubtful', 'determined')",-0.5231299,-0.419903,0.0552173,0.0740085,0.0187912
68,-0.59230226,-0.61690056,"('dependent', 'independent')",-0.762012,-0.7690079,-0.6771572,-0.6929542,-0.015797
69,1.4763215,1.4130898,"('lazy', 'industrious')",0.26957095,0.21826231,0.8729462,0.815676,-0.0572702
70,-0.45354757,-0.39984405,"('lethargic', 'energetic')",0.22823487,0.2785945,-0.1126563,-0.0606248,0.0520315
71,-0.26089746,-0.28247267,"('diffident', 'self-confident')",0.28621677,0.2001387,0.0126597,-0.041167,-0.0538267
72,-0.92443234,-0.9267486,"('unambitious', 'ambitious')",0.7210826,0.7187239,-0.1016749,-0.1040123,-0.0023374
73,1.3018645,1.2789977,"('helpless', 'self-reliant')",-1.8004222,-1.8281994,-0.2492788,-0.2746009,-0.0253221
74,0.08302525,0.14385504,"('undedicated', 'dedicated')",1.099934,1.0281291,0.5914796,0.5859921,-0.0054875
75,0.25416723,0.1951391,"('meek', 'impulsive')",-0.8247833,-0.8151911,-0.2853081,-0.310026,-0.0247179
76,-0.6332648,-0.46874717,"('anxious', 'daring')",-0.2914361,-0.10779558,-0.4623504,-0.2882714,0.174079
77,-0.8118321,-0.77590066,"('unmotivated', 'motivated')",-0.88034487,-0.7381914,-0.8460885,-0.757046,0.0890425
78,-1.0556606,-0.9751099,"('nonresilient', 'resilient')",0.28173402,0.26170477,-0.3869633,-0.3567026,0.0302607
79,0.18204378,0.11134266,"('wavering', 'unwavering')",-0.18294121,-0.31628966,-0.0004487,-0.1024735,-0.1020248
80,0.0439026,0.08179955,"('dominated', 'dominating')",0.21172567,0.38073048,0.1278141,0.231265,0.1034509
81,-0.7240803,-0.7051298,"('submissive', 'aggressive')",-0.52360916,-0.27586114,-0.6238447,-0.4904955,0.1333492
82,-0.77258694,-0.66178477,"('poor', 'rich')",3.9895387,4.017291,1.6084759,1.6777532,0.0692773
83,0.14383358,0.10470079,"('powerless', 'powerful')",-0.44761798,-0.39081365,-0.1518922,-0.1430564,0.0088358
84,1.0081743,0.97788984,"('inferior', 'superior')",0.40029982,0.40960422,0.704237,0.693747,-0.01049
85,-0.09127017,-0.10859478,"('insignificant', 'prestigious')",0.2751969,0.079364836,0.0919634,-0.014615,-0.1065784
86,-1.8461378,-1.8357105,"('uninfluential', 'influential')",0.3134715,0.25044325,-0.7663331,-0.7926337,-0.0263006
87,0.028475076,0.04939578,"('unsuccessful', 'successful')",1.4272527,1.500963,0.7278638,0.7751794,0.0473156
88,-0.8020308,-0.82087505,"('low', 'eminent')",0.057384145,0.01165152,-0.3723233,-0.4046118,-0.0322885
