,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7671469,-0.91570336,"('unsociable', 'sociable')",-0.45929733,-0.59126544,-0.3290353,-0.5770708,-0.5184932,-0.6946798,-0.1761866
1,-1.0413587,-0.9767764,"('unfriendly', 'friendly')",-0.14883967,-0.16534175,1.4333566,1.3083512,0.0810527,0.055411,-0.0256417
2,0.9847706,0.99447215,"('unlikable', 'likable')",1.2496212,1.3365254,0.99775904,1.044545,1.0773836,1.1251809,0.0477973
3,-0.070213914,0.010176215,"('repellent', 'pleasant')",-0.9370346,-0.82226306,0.93554235,0.86503106,-0.0239021,0.0176481,0.0415502
4,-0.36960754,-0.26163393,"('disliked', 'liked')",0.765149,0.8198957,-6.8784256,-6.8161445,-2.1609613,-2.0859609,0.0750004
5,0.11564979,0.2314882,"('distant', 'outgoing')",0.6446485,0.7395621,-0.2044542,-0.089874625,0.1852814,0.2937252,0.1084438
6,-0.5642391,-0.38751858,"('distant', 'open')",0.43145442,0.57856077,-0.31438166,-0.22360286,-0.1490554,-0.0108536,0.1382018
7,-0.15061116,-0.12272637,"('insensitive', 'sensitive')",-0.7542369,-0.74973446,0.2632929,0.19085732,-0.2138517,-0.2272012,-0.0133495
8,-0.48421276,-0.44756037,"('unaffectionate', 'affectionate')",0.12810819,0.14924748,0.8144689,0.8214415,0.1527881,0.1743762,0.0215881
9,-0.6676543,-0.64343065,"('unaffectionate', 'caring')",0.27038768,0.29363376,1.4353013,1.4285882,0.3460116,0.3595971,0.0135855
10,-0.37759814,-0.37497866,"('unsympathetic', 'sympathetic')",-2.179522,-2.2482743,-0.55873454,-0.66353786,-1.0386182,-1.0955969,-0.0569787
11,0.44698837,0.4165207,"('unhelpful', 'helpful')",-0.4917162,-0.5280067,2.1481807,2.1647875,0.701151,0.6844339,-0.0167171
12,-0.07259397,0.0776749,"('unsupportive', 'supportive')",0.1685772,0.27932063,-1.9379213,-1.9173771,-0.6139793,-0.5201272,0.0938521
13,0.24882108,0.15150687,"('impolite', 'polite')",-0.51141083,-0.63215864,-0.28456092,-0.38206646,-0.1823836,-0.2875727,-0.1051891
14,-0.595853,-0.61459845,"('antisocial', 'social')",0.033001818,0.03917478,-0.3110491,-0.5076198,-0.2913001,-0.3610145,-0.0697144
15,0.34690106,0.25517026,"('boring', 'funny')",0.95581937,0.86457986,-0.09110413,-0.09074159,0.4038721,0.3430028,-0.0608693
16,-0.5778736,-0.49000493,"('unpopular', 'popular')",0.66527176,0.699604,0.7948968,0.69108975,0.2940983,0.3002296,0.0061313
17,-0.0056387754,0.06606941,"('nasty', 'nice')",0.892587,0.965983,-0.37662262,-0.34273428,0.1701085,0.2297727,0.0596642
18,-0.66742784,-0.55758613,"('disagreeable', 'welcoming')",0.31602034,0.40046954,-0.5631443,-0.61483467,-0.3048506,-0.2573171,0.0475335
19,-0.41899794,-0.3168069,"('inhospitable', 'hospitable')",-0.47980714,-0.3824622,-0.41719708,-0.2505483,-0.4386674,-0.3166058,0.1220616
20,-0.76151735,-0.6585166,"('rough', 'thoughtful')",-0.19125749,-0.13472494,0.5949469,0.6083906,-0.119276,-0.061617,0.057659
21,0.3168698,0.2627393,"('immoral', 'moral')",-0.55674124,-0.6303709,-0.5384989,-0.6668488,-0.2594568,-0.3448268,-0.08537
22,0.01812585,0.05141918,"('untrustworthy', 'trustworthy')",-1.5747175,-1.5120167,-1.133857,-1.169348,-0.8968163,-0.8766485,0.0201678
23,0.0142475795,-0.06550027,"('insincere', 'sincere')",-0.24797425,-0.324424,6.1333733,5.929026,1.9665489,1.8463674,-0.1201815
24,0.7315841,0.71364224,"('dishonest', 'honest')",-1.2402002,-1.2519522,0.5974993,0.64699775,0.0296277,0.0362293,0.0066016
25,-0.43420455,-0.4120357,"('egoistic', 'altruistic')",0.5481565,0.5802708,1.097229,1.0598338,0.403727,0.4093563,0.0056293
26,-0.9471904,-0.962322,"('hardhearted', 'benevolent')",1.4714139,1.4107586,1.3965524,1.2510481,0.6402586,0.5664949,-0.0737637
27,-0.093262,0.04584472,"('hardhearted', 'softhearted')",-0.54365414,-0.4995871,0.942585,0.85223615,0.1018896,0.1328313,0.0309417
28,-0.35637462,-0.43230027,"('disloyal', 'loyal')",-0.76122856,-0.8656093,0.87718314,0.7766977,-0.08014,-0.1737373,-0.0935973
29,-0.3945332,-0.3316258,"('unfair', 'fair')",-0.8362199,-0.7760537,-0.5307896,-0.59173477,-0.5871809,-0.5664714,0.0207095
30,0.65962905,0.58579826,"('intolerant', 'tolerant')",-0.06459655,-0.10025179,1.0321983,0.9635129,0.5424103,0.4830198,-0.0593905
31,-1.2290902,-1.0188807,"('evil', 'good')",0.057144076,0.18611299,-0.9039734,-0.87589705,-0.6919732,-0.5695549,0.1224183
32,-0.09183906,-0.16381647,"('unkind', 'kind')",-0.39260536,-0.5254439,0.8561733,0.65683305,0.1239096,-0.0108091,-0.1347187
33,0.3127486,0.31588235,"('wrong', 'right')",1.0973035,1.1167872,-0.44213656,-0.35808167,0.3226385,0.3581959,0.0355574
34,0.09189129,0.16444689,"('mean', 'honorable')",0.3739524,0.45196727,5.807626,5.8712807,2.0911565,2.1625649,0.0714084
35,-0.42978662,-0.39665785,"('corrupt', 'incorrupt')",0.68793464,0.6618068,-0.41243613,-0.3299466,-0.0514294,-0.0215992,0.0298302
36,-1.1521062,-1.0549201,"('hostile', 'amicable')",1.2114651,1.2222319,-0.029462926,-0.13941893,0.0099653,0.0092976,-0.0006677
37,-0.127447,-0.13747081,"('fake', 'genuine')",-1.2656922,-1.2635348,-0.13757151,-0.10430272,-0.5102369,-0.5017695,0.0084674
38,0.10476974,0.2057342,"('untruthful', 'truthful')",0.14711647,0.14153312,0.37341297,0.48672712,0.2084331,0.2779981,0.069565
39,1.1509802,1.1303276,"('exploitative', 'cooperative')",0.12251134,0.10735062,0.00019173976,0.049236543,0.4245611,0.4289716,0.0044105
