,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.15328634,-0.19007209,"('unsociable', 'sociable')",-0.23338354,-0.26897398,-0.1933349,-0.229523,-0.0361881
1,-1.0337347,-1.1819875,"('unfriendly', 'friendly')",1.8154854,1.6610444,0.3908753,0.2395284,-0.1513469
2,0.68898976,0.51277316,"('unlikable', 'likable')",0.65759355,0.64744,0.6732917,0.5801066,-0.0931851
3,-0.17454307,-0.007845119,"('repellent', 'pleasant')",0.123358816,0.22481565,-0.0255921,0.1084853,0.1340774
4,-0.38294023,-0.44721052,"('disliked', 'liked')",-6.5089173,-6.534479,-3.4459288,-3.4908447,-0.0449159
5,-1.2981249,-1.5323689,"('distant', 'outgoing')",0.06481249,-0.039265882,-0.6166562,-0.7858174,-0.1691612
6,-1.8304152,-1.9931802,"('distant', 'open')",0.41413057,0.2866019,-0.7081423,-0.8532891,-0.1451468
7,-0.25109878,0.015537378,"('insensitive', 'sensitive')",0.85266906,1.0279671,0.3007851,0.5217522,0.2209671
8,-0.73571044,-0.89162815,"('unaffectionate', 'affectionate')",0.9541107,0.7970576,0.1092001,-0.0472853,-0.1564854
9,-0.79567015,-0.82552207,"('unaffectionate', 'caring')",1.3413506,1.3392092,0.2728402,0.2568436,-0.0159966
10,-0.4845915,-0.40760565,"('unsympathetic', 'sympathetic')",-0.060664736,0.0068807397,-0.2726281,-0.2003625,0.0722656
11,0.7126969,0.8333823,"('unhelpful', 'helpful')",1.9049996,2.0295553,1.3088483,1.4314688,0.1226205
12,0.054417647,0.11687206,"('unsupportive', 'supportive')",-1.6057168,-1.5543075,-0.7756496,-0.7187177,0.0569319
13,0.36295283,0.21024305,"('impolite', 'polite')",-0.23558609,-0.17265555,0.0636834,0.0187937,-0.0448897
14,0.9501012,1.0278604,"('antisocial', 'social')",-0.014437113,0.05755814,0.467832,0.5427093,0.0748773
15,0.07640263,-0.103521824,"('boring', 'funny')",0.64166796,0.5775455,0.3590353,0.2370118,-0.1220235
16,-1.060695,-1.033435,"('unpopular', 'popular')",0.28689143,0.30474532,-0.3869018,-0.3643448,0.022557
17,-0.18637347,-0.13675147,"('nasty', 'nice')",-0.24354637,-0.21329038,-0.2149599,-0.1750209,0.039939
18,0.032465577,0.034499794,"('disagreeable', 'welcoming')",-0.25559396,-0.30292204,-0.1115642,-0.1342111,-0.0226469
19,-0.72629064,-0.795642,"('inhospitable', 'hospitable')",-0.24071409,-0.2789852,-0.4835024,-0.5373136,-0.0538112
20,-0.2799216,-0.15686187,"('rough', 'thoughtful')",1.2337804,1.2144133,0.4769294,0.5287757,0.0518463
21,0.44355857,0.37443468,"('immoral', 'moral')",-0.41919282,-0.2666322,0.0121829,0.0539012,0.0417183
22,-0.13117054,-0.12827097,"('untrustworthy', 'trustworthy')",-0.75787675,-0.6656389,-0.4445236,-0.396955,0.0475686
23,-0.12193362,-0.017526241,"('insincere', 'sincere')",6.048548,6.163225,2.9633074,3.0728495,0.1095421
24,0.022297893,-0.049026523,"('dishonest', 'honest')",1.1104839,1.1578184,0.5663909,0.554396,-0.0119949
25,0.15400554,0.054512475,"('egoistic', 'altruistic')",1.389921,1.2434645,0.7719632,0.6489885,-0.1229747
26,-0.003123697,-0.1387992,"('hardhearted', 'benevolent')",1.6738657,1.5245001,0.835371,0.6928505,-0.1425205
27,-0.20197359,-0.11853504,"('hardhearted', 'softhearted')",1.5188057,1.461961,0.6584161,0.671713,0.0132969
28,-0.39158037,-0.30060515,"('disloyal', 'loyal')",0.9345476,0.96820223,0.2714836,0.3337985,0.0623149
29,-0.29463843,-0.23921563,"('unfair', 'fair')",-0.40579402,-0.5570241,-0.3502162,-0.3981199,-0.0479037
30,1.1235287,1.1220714,"('intolerant', 'tolerant')",1.6726382,1.7027419,1.3980834,1.4124067,0.0143233
31,-1.5547318,-1.6101164,"('evil', 'good')",-0.8739336,-1.0525001,-1.2143327,-1.3313082,-0.1169755
32,0.4730474,0.33095327,"('unkind', 'kind')",0.87587476,0.76870215,0.6744611,0.5498277,-0.1246334
33,0.23097605,0.10840122,"('wrong', 'right')",-0.39564747,-0.45272428,-0.0823357,-0.1721615,-0.0898258
34,0.072219774,0.15480593,"('mean', 'honorable')",5.937631,6.0526114,3.0049255,3.1037087,0.0987832
35,-0.49856973,-0.5584208,"('corrupt', 'incorrupt')",-0.19610326,-0.3962976,-0.3473365,-0.4773592,-0.1300227
36,-0.87412643,-0.9671533,"('hostile', 'amicable')",0.11001225,-0.120881,-0.3820571,-0.5440171,-0.16196
37,0.32780474,0.48228043,"('fake', 'genuine')",0.42788914,0.45760268,0.377847,0.4699416,0.0920946
38,-0.31321427,-0.37200978,"('untruthful', 'truthful')",0.10214673,0.19404452,-0.1055338,-0.0889826,0.0165512
39,0.962024,1.0578265,"('exploitative', 'cooperative')",0.2289116,0.25251287,0.5954678,0.6551697,0.0597019
40,0.34264377,0.4272725,"('stingy', 'generous')",-1.2488816,-1.2634685,-0.4531189,-0.418098,0.0350209
41,0.1638775,0.23233926,"('unforgiving', 'forgiving')",0.19283144,0.09931566,0.1783545,0.1658275,-0.012527
42,0.73313785,0.7405025,"('unreliable', 'reliable')",-2.8472242,-2.7382436,-1.0570432,-0.9988706,0.0581726
43,-0.043298595,-0.034260847,"('irresponsible', 'responsible')",0.79842293,0.77797943,0.3775622,0.3718593,-0.0057029
44,0.27368236,0.17627043,"('prejudiced', 'unprejudiced')",-1.5488135,-1.6194757,-0.6375656,-0.7216027,-0.0840371
45,-0.6722745,-0.5452379,"('incompetent', 'competent')",-0.04826687,0.019430414,-0.3602707,-0.2629037,0.097367
46,-0.21778484,-0.17589515,"('uncompetitive', 'competitive')",-0.83266425,-0.75426376,-0.5252246,-0.4650795,0.0601451
47,0.50134706,0.6052436,"('stupid', 'smart')",5.904033,6.0480533,3.2026901,3.3266485,0.1239584
48,0.655663,0.76289517,"('unintelligent', 'intelligent')",1.16271,1.2228892,0.9091865,0.9928921,0.0837056
49,-0.051606953,0.13227005,"('unable', 'able')",0.036745787,0.24185783,-0.0074306,0.1870639,0.1944945
50,0.09555617,0.2593158,"('clumsy', 'skillful')",-0.0930482,-0.06643819,0.001254,0.0964388,0.0951848
51,-0.15674545,-0.26965103,"('uneducated', 'educated')",0.4777145,0.48940328,0.1604845,0.1098761,-0.0506084
52,-0.23960835,-0.44490927,"('irrational', 'rational')",-0.07837919,-0.18834288,-0.1589938,-0.3166261,-0.1576323
53,-0.9255345,-0.95167387,"('uncreative', 'creative')",0.8339417,0.81278074,-0.0457964,-0.0694466,-0.0236502
54,-0.5734886,-0.75015295,"('incapable', 'capable')",1.1437676,1.1838381,0.2851395,0.2168426,-0.0682969
55,0.43481103,0.58169985,"('incompetent', 'clever')",0.3347406,0.4462581,0.3847758,0.513979,0.1292032
56,0.52667916,0.44113216,"('impractical', 'practical')",0.38597092,0.44006205,0.4563251,0.4405971,-0.015728
57,-1.1453803,-1.1688701,"('unimaginative', 'imaginative')",-2.5789359,-2.6426566,-1.8621581,-1.9057634,-0.0436053
58,-0.16352654,-0.0638941,"('undiscriminating', 'discriminating')",0.22895467,0.1665168,0.0327141,0.0513113,0.0185972
59,0.3507223,0.42489296,"('foolish', 'wise')",0.49498641,0.539347,0.4228544,0.48212,0.0592656
60,0.8212445,0.87515014,"('inefficient', 'efficient')",0.35221484,0.5753573,0.5867296,0.7252537,0.1385241
61,-0.08107252,-0.24096018,"('illogical', 'logical')",0.38259706,0.28591627,0.1507623,0.022478,-0.1282843
62,0.6267673,0.7268722,"('incompetent', 'brilliant')",0.70558864,0.99299747,0.666178,0.8599348,0.1937568
63,-0.054511443,0.0600062,"('unperceptive', 'insightful')",1.029716,1.1937772,0.4876023,0.6268917,0.1392894
64,0.03393162,-0.14606187,"('shy', 'confident')",-6.732417,-6.6928883,-3.3492427,-3.4194751,-0.0702324
65,0.432162,0.4726929,"('insecure', 'secure')",-0.25497666,-0.1406951,0.0885927,0.1659989,0.0774062
66,-0.46611696,-0.58501333,"('inactive', 'active')",0.5907872,0.49006414,0.0623351,-0.0474746,-0.1098097
67,0.32780802,0.19913316,"('doubtful', 'determined')",-0.33138788,-0.40809596,-0.0017899,-0.1044814,-0.1026915
68,-0.13092369,-0.029951973,"('dependent', 'independent')",-0.32094273,-0.26881066,-0.2259332,-0.1493813,0.0765519
69,0.36461264,0.34988782,"('lazy', 'industrious')",-0.4293619,-0.5234859,-0.0323746,-0.086799,-0.0544244
70,0.3207062,0.4121812,"('lethargic', 'energetic')",0.50776035,0.62200266,0.4142333,0.5170919,0.1028586
71,0.18883966,0.1543767,"('diffident', 'self-confident')",0.5950622,0.58014804,0.3919509,0.3672624,-0.0246885
72,-0.69438285,-0.75031394,"('unambitious', 'ambitious')",-0.26152843,-0.19955164,-0.4779556,-0.4749328,0.0030228
73,0.4649711,0.46544796,"('helpless', 'self-reliant')",-2.919461,-2.8844492,-1.227245,-1.2095007,0.0177443
74,-0.26244268,-0.3219166,"('undedicated', 'dedicated')",0.01604899,-0.06601263,-0.1231968,-0.1939646,-0.0707678
75,-0.7117057,-0.9376634,"('meek', 'impulsive')",-0.4905847,-0.5356714,-0.6011452,-0.7366674,-0.1355222
76,0.8342129,0.84413797,"('anxious', 'daring')",0.4215151,0.5458665,0.627864,0.6950022,0.0671382
77,-0.85460526,-0.89883107,"('unmotivated', 'motivated')",-1.0194129,-0.85137427,-0.9370091,-0.8751026,0.0619065
78,-0.35835174,-0.1604084,"('nonresilient', 'resilient')",0.14674409,0.28771147,-0.1058038,0.0636515,0.1694553
79,-1.239425,-1.5028838,"('wavering', 'unwavering')",0.008062121,-0.075570375,-0.6156814,-0.7892271,-0.1735457
80,0.86857677,1.0121287,"('dominated', 'dominating')",-1.1184456,-0.9553693,-0.1249344,0.0283797,0.1533141
81,0.84134936,0.7571748,"('submissive', 'aggressive')",-0.17339493,0.011134788,0.3339772,0.3841548,0.0501776
82,-0.6242334,-0.5332241,"('poor', 'rich')",6.0453,6.196784,2.7105334,2.83178,0.1212466
83,-0.17658651,-0.33379447,"('powerless', 'powerful')",-0.67976296,-0.7420899,-0.4281747,-0.5379422,-0.1097675
84,0.77956516,0.8368347,"('inferior', 'superior')",1.0132387,0.9901457,0.8964019,0.9134902,0.0170883
85,-0.51774836,-0.6938058,"('insignificant', 'prestigious')",0.34279603,0.138051,-0.0874762,-0.2778774,-0.1904012
86,-1.6229734,-1.7129551,"('uninfluential', 'influential')",-0.0010542236,-0.030849323,-0.8120138,-0.8719022,-0.0598884
87,0.048251823,-0.032231227,"('unsuccessful', 'successful')",0.6997261,0.81572735,0.373989,0.3917481,0.0177591
88,-0.1839619,-0.359194,"('low', 'eminent')",0.3029849,0.25700408,0.0595115,-0.051095,-0.1106065
