,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.43316525,-0.6947672,"('unsociable', 'sociable')",1.2506703,0.875282,-0.46045244,-0.6916901,0.1190175,-0.1703918,-0.2894093
1,-0.20513023,-0.35099584,"('unfriendly', 'friendly')",-0.6723018,-0.7916934,1.4721192,1.4149389,0.1982291,0.0907499,-0.1074792
2,1.0791148,1.1258239,"('unlikable', 'likable')",1.2666475,1.4174134,0.82385147,1.0543928,1.0565379,1.19921,0.1426721
3,-0.6242568,-0.5036823,"('repellent', 'pleasant')",0.91486394,0.86710095,0.45479265,0.4717789,0.2484666,0.2783992,0.0299326
4,-0.00045076013,-0.18908747,"('disliked', 'liked')",-0.06643176,-0.06983349,-5.907428,-5.8190045,-1.9914368,-2.0259752,-0.0345384
5,-0.5159259,-0.513251,"('distant', 'outgoing')",-1.6898189,-1.4897119,-0.3917951,-0.18429951,-0.8658466,-0.7290874,0.1367592
6,-0.66743946,-0.567354,"('distant', 'open')",-2.377998,-2.1122525,0.21201201,0.38355806,-0.9444752,-0.7653495,0.1791257
7,0.6247453,0.5199608,"('insensitive', 'sensitive')",0.84000075,0.7348089,0.5836996,0.4705109,0.6828152,0.5750936,-0.1077216
8,-0.28359142,-0.30558562,"('unaffectionate', 'affectionate')",-0.86276853,-0.778937,0.23256859,0.2864477,-0.3045971,-0.266025,0.0385721
9,-0.17808673,-0.27022406,"('unaffectionate', 'caring')",-0.035728082,-0.08780578,0.9661394,1.0122217,0.2507749,0.218064,-0.0327109
10,-0.22928086,-0.46645236,"('unsympathetic', 'sympathetic')",1.2762345,0.97233784,0.034330767,-0.1765458,0.3604281,0.1097799,-0.2506482
11,0.037137285,-0.14372699,"('unhelpful', 'helpful')",1.5215436,1.3567833,2.3330805,2.3398943,1.2972538,1.1843169,-0.1129369
12,0.30483973,0.4007834,"('unsupportive', 'supportive')",1.3569255,1.4997581,-1.5555075,-1.4660205,0.0354192,0.1448404,0.1094212
13,0.69140345,0.44507125,"('impolite', 'polite')",1.4663743,1.2662604,0.043557413,-0.08937466,0.7337784,0.5406523,-0.1931261
14,0.047899313,-0.106727995,"('antisocial', 'social')",2.3935912,2.125029,-0.43424714,-0.62460524,0.6690811,0.4645653,-0.2045158
15,0.16423047,-0.042577997,"('boring', 'funny')",-0.45802784,-0.56865245,0.30902556,0.30420727,0.0050761,-0.1023411,-0.1074172
16,-0.5593463,-0.48026508,"('unpopular', 'popular')",-1.1255126,-0.97217214,0.48073745,0.576401,-0.4013738,-0.2920121,0.1093617
17,-0.17642744,-0.07931167,"('nasty', 'nice')",-0.39201745,-0.24721694,-0.4925603,-0.39372444,-0.3536684,-0.2400844,0.113584
18,-1.1263468,-1.0105221,"('disagreeable', 'welcoming')",-0.7351864,-0.48654696,-0.49377623,-0.36104387,-0.7851032,-0.619371,0.1657322
19,0.38826686,0.39571914,"('inhospitable', 'hospitable')",-1.2255405,-1.1457238,-0.133722,0.07741869,-0.3236652,-0.2241953,0.0994699
20,0.6179842,0.7073427,"('rough', 'thoughtful')",0.10050012,0.17541845,0.72865796,0.7163927,0.4823807,0.5330513,0.0506706
21,0.25619766,0.185862,"('immoral', 'moral')",1.4561925,1.3064111,-0.7492248,-0.7658266,0.3210551,0.2421488,-0.0789063
22,0.2532542,0.063148044,"('untrustworthy', 'trustworthy')",0.83783585,0.59127426,-1.0612484,-1.1711764,0.0099472,-0.1722514,-0.1821986
23,0.5848484,0.4538651,"('insincere', 'sincere')",0.9180526,0.8334912,5.791696,5.6468754,2.4315324,2.3114106,-0.1201218
24,0.3708649,0.203157,"('dishonest', 'honest')",0.31894767,0.24064316,1.0385602,0.9522857,0.5761242,0.465362,-0.1107622
25,-0.114645004,-0.072487846,"('egoistic', 'altruistic')",-0.07492008,0.0031081885,0.9531547,0.9396927,0.2545299,0.2901043,0.0355744
26,0.2137984,0.07383266,"('hardhearted', 'benevolent')",1.7266494,1.5475538,1.6207341,1.4588457,1.1870607,1.026744,-0.1603167
27,-0.7090706,-0.53808683,"('hardhearted', 'softhearted')",-0.04058388,0.043043938,1.0006037,0.9388019,0.0836497,0.1479197,0.06427
28,-0.3195944,-0.64234513,"('disloyal', 'loyal')",0.5194213,0.28431252,1.3132962,1.1248457,0.5043743,0.2556044,-0.2487699
29,-0.7567693,-0.8009417,"('unfair', 'fair')",-1.756683,-1.6652399,-0.7421961,-0.9115764,-1.0852161,-1.1259193,-0.0407032
30,0.8391494,0.7228924,"('intolerant', 'tolerant')",2.64011,2.4435158,0.95287615,0.9718076,1.4773785,1.3794052,-0.0979733
31,-0.84630567,-0.69203085,"('evil', 'good')",-1.7188917,-1.5939944,-1.4920133,-1.448624,-1.3524036,-1.2448831,0.1075205
32,-0.49223745,-0.6882772,"('unkind', 'kind')",1.0234894,0.7968981,1.2057948,1.017865,0.5790156,0.3754953,-0.2035203
33,0.8229315,0.77358395,"('wrong', 'right')",-0.3778915,-0.3311751,-0.5152345,-0.5776242,-0.0233982,-0.0450718,-0.0216736
34,0.19013861,0.36210123,"('mean', 'honorable')",0.62947434,0.8127333,6.044499,6.2337933,2.2880373,2.4695425,0.1815052
35,0.6250263,0.64604557,"('corrupt', 'incorrupt')",-2.3624308,-2.282244,-0.6672952,-0.8082498,-0.8015666,-0.8148161,-0.0132495
36,-1.1196445,-1.0977755,"('hostile', 'amicable')",-2.7913604,-2.8142762,-0.32838273,-0.366309,-1.4131292,-1.4261203,-0.0129911
37,0.9748568,1.0120674,"('fake', 'genuine')",0.25555503,0.221119,0.38059565,0.37132496,0.5370025,0.5348372,-0.0021653
38,0.57269406,0.4560395,"('untruthful', 'truthful')",0.24683353,0.22654226,0.25440693,0.34444734,0.3579782,0.3423431,-0.0156351
39,1.1094646,1.1125633,"('exploitative', 'cooperative')",1.2558423,1.334713,0.19430666,0.16641437,0.8532045,0.8712301,0.0180256
40,-0.42261428,-0.4304209,"('stingy', 'generous')",0.7067808,0.7256112,-1.1976696,-1.2941157,-0.304501,-0.3329751,-0.0284741
41,0.08137598,0.050114676,"('unforgiving', 'forgiving')",0.2451403,0.2741053,0.3154779,0.3023547,0.2139981,0.2088582,-0.0051399
42,0.50731283,0.4965425,"('unreliable', 'reliable')",0.6369767,0.7213065,-2.17366,-2.0749986,-0.3431235,-0.2857165,0.057407
43,0.8552214,0.81163824,"('irresponsible', 'responsible')",1.3297055,1.3010765,0.802395,0.7987536,0.995774,0.9704895,-0.0252845
44,-0.55698013,-0.44608253,"('prejudiced', 'unprejudiced')",-0.769709,-0.67642105,-1.2997992,-1.2169816,-0.8754961,-0.7798284,0.0956677
45,0.31052858,0.069980726,"('incompetent', 'competent')",1.9221213,1.6801063,0.1041511,-0.04562579,0.7789336,0.5681537,-0.2107799
46,0.14731741,-0.0303685,"('uncompetitive', 'competitive')",2.4024384,2.2401025,-0.17535943,-0.24073668,0.7914654,0.6563324,-0.135133
47,0.3002474,0.36559516,"('stupid', 'smart')",0.735604,0.8043785,5.223922,5.2582326,2.0865911,2.1427355,0.0561444
48,-0.45300752,-0.48193476,"('unintelligent', 'intelligent')",-0.074659556,-0.11083407,0.046152864,-0.004569998,-0.1605047,-0.199113,-0.0386083
49,-0.6874444,-0.53765076,"('unable', 'able')",-0.5468464,-0.4008314,-0.5301929,-0.28133282,-0.5881612,-0.406605,0.1815562
50,0.09832873,0.13889721,"('clumsy', 'skillful')",-0.7912648,-0.77989334,0.0018420853,0.077874094,-0.2303647,-0.1877073,0.0426574
51,-0.16904731,-0.46547958,"('uneducated', 'educated')",1.0924817,0.8348895,0.5958433,0.45179367,0.5064259,0.2737345,-0.2326914
52,-0.7172457,-0.8639677,"('irrational', 'rational')",-2.070439,-2.1378908,-0.35313994,-0.4088307,-1.0469416,-1.1368964,-0.0899548
53,-0.25674307,-0.24429037,"('uncreative', 'creative')",0.008231102,-0.0048588114,1.1439289,1.1462817,0.2984723,0.2990442,0.0005719
54,0.057875432,0.0548681,"('incapable', 'capable')",-0.79622555,-0.69527,0.75106037,0.91949695,0.0042368,0.0930317,0.0887949
