,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1097274,-0.22448803,"('unsociable', 'sociable')",1.327399,1.3403156,-0.23022375,-0.3919052,0.3291493,0.2413075,-0.0878418
1,-0.7134265,-0.8337595,"('unfriendly', 'friendly')",0.6559826,0.64644927,1.4548892,1.3401525,0.4658151,0.3842808,-0.0815343
2,0.7671051,0.7922926,"('unlikable', 'likable')",0.8637191,0.92871666,0.87839967,0.94962305,0.836408,0.8902108,0.0538028
3,0.31128472,0.49806035,"('repellent', 'pleasant')",0.35573637,0.45738232,0.20189397,0.22381108,0.2896384,0.3930846,0.1034462
4,-0.43449643,-0.47549832,"('disliked', 'liked')",-1.7643911,-1.8437347,-6.103326,-6.131,-2.7674046,-2.8167445,-0.0493399
5,-0.18033776,-0.098592475,"('distant', 'outgoing')",-0.28025362,-0.28432605,-0.4138198,-0.32064712,-0.2914704,-0.2345219,0.0569485
6,-1.0431117,-0.94750196,"('distant', 'open')",-0.6675825,-0.6601732,0.18625194,0.28436324,-0.5081474,-0.4411039,0.0670435
7,0.0033082496,0.02723858,"('insensitive', 'sensitive')",0.47603312,0.6735284,0.39106777,0.42181644,0.2901364,0.3741945,0.0840581
8,-0.41346404,-0.50953996,"('unaffectionate', 'affectionate')",-0.99066055,-1.0459174,0.34522012,0.3610085,-0.3529682,-0.3981496,-0.0451814
9,0.030146379,-0.060073312,"('unaffectionate', 'caring')",0.36114013,0.34256792,1.0838461,1.1299509,0.4917109,0.4708152,-0.0208957
10,-0.08441049,-0.05137102,"('unsympathetic', 'sympathetic')",-0.1647438,0.059183855,-0.6143004,-0.63088566,-0.2878182,-0.2076909,0.0801273
11,0.82813805,0.79974884,"('unhelpful', 'helpful')",1.3395615,1.4324661,1.7493589,1.8103883,1.3056862,1.3475345,0.0418483
12,0.47069326,0.61440504,"('unsupportive', 'supportive')",-0.052661277,0.14404562,-2.4967942,-2.3771598,-0.6929208,-0.5395697,0.1533511
13,0.47277313,0.39542842,"('impolite', 'polite')",0.38052335,0.42620587,-0.64053375,-0.6632061,0.0709209,0.0528094,-0.0181115
14,0.19797863,0.15569797,"('antisocial', 'social')",1.6605654,1.7532407,-0.39440683,-0.48502913,0.4880457,0.4746365,-0.0134092
15,-0.11946631,-0.2478216,"('boring', 'funny')",0.35574824,0.34995908,0.31436604,0.29143548,0.1835493,0.131191,-0.0523583
16,-0.4377179,-0.3900129,"('unpopular', 'popular')",0.2652526,0.20302978,1.0569426,1.0217233,0.2948258,0.2782467,-0.0165791
17,0.17893231,0.24919578,"('nasty', 'nice')",-0.48889112,-0.48352003,-0.4101045,-0.41617373,-0.2400211,-0.2168327,0.0231884
18,-0.6216552,-0.62131715,"('disagreeable', 'welcoming')",-1.1725034,-1.1424707,-0.3502501,-0.38187233,-0.7148029,-0.7152201,-0.0004172
19,-0.10388943,-0.044966727,"('inhospitable', 'hospitable')",-0.18661349,-0.2046004,-0.54157835,-0.43138668,-0.2773604,-0.2269846,0.0503758
20,0.1561554,0.20822085,"('rough', 'thoughtful')",0.46567917,0.5104432,0.88338864,0.879485,0.5017411,0.5327164,0.0309753
21,1.125148,1.0720809,"('immoral', 'moral')",1.2058686,1.3580593,-0.61345184,-0.64385056,0.5725216,0.5954298,0.0229082
22,0.8722642,0.8413001,"('untrustworthy', 'trustworthy')",1.1193335,1.1672254,-0.895587,-0.98852974,0.3653369,0.3399986,-0.0253383
23,0.28632244,0.24630374,"('insincere', 'sincere')",1.1108391,1.2398614,5.6011558,5.505707,2.3327724,2.3306239,-0.0021485
24,0.2916678,0.22108552,"('dishonest', 'honest')",0.3329869,0.4500922,0.8329215,0.77766085,0.4858587,0.4829462,-0.0029125
25,-0.06997815,-0.13344662,"('egoistic', 'altruistic')",-0.7499745,-0.83770263,1.8162898,1.7011918,0.3321124,0.2433475,-0.0887649
26,0.28535265,0.10396146,"('hardhearted', 'benevolent')",1.1282547,1.098897,1.5205513,1.4261193,0.9780529,0.8763259,-0.101727
27,-1.1403258,-1.0342146,"('hardhearted', 'softhearted')",-0.8216748,-0.75815845,0.886428,0.8835221,-0.3585242,-0.3029503,0.0555739
