,probation_male,probation_female,tuple,average_male,average_female,female-male
0,-0.08436717,-0.12049092,"('unsociable', 'sociable')",-0.0843672,-0.1204909,-0.0361237
1,1.8335462,1.7791331,"('unfriendly', 'friendly')",1.8335462,1.7791331,-0.0544131
2,0.18529579,0.30219096,"('unlikable', 'likable')",0.1852958,0.302191,0.1168952
3,0.48858777,0.5554759,"('repellent', 'pleasant')",0.4885878,0.5554759,0.0668881
4,-7.652618,-7.750705,"('disliked', 'liked')",-7.6526179,-7.7507048,-0.0980869
5,-0.13335207,-0.13927534,"('distant', 'outgoing')",-0.1333521,-0.1392753,-0.0059232
6,0.5307487,0.45555353,"('distant', 'open')",0.5307487,0.4555535,-0.0751952
7,1.0222149,0.9866608,"('insensitive', 'sensitive')",1.0222149,0.9866608,-0.0355541
8,1.62737,1.4666716,"('unaffectionate', 'affectionate')",1.62737,1.4666716,-0.1606984
9,2.0809193,2.062704,"('unaffectionate', 'caring')",2.0809193,2.0627041,-0.0182152
10,0.7092009,0.69680434,"('unsympathetic', 'sympathetic')",0.7092009,0.6968043,-0.0123966
11,1.5085913,1.5559334,"('unhelpful', 'helpful')",1.5085913,1.5559334,0.0473421
12,-1.7278259,-1.772166,"('unsupportive', 'supportive')",-1.7278259,-1.772166,-0.0443401
13,-0.46530905,-0.4348197,"('impolite', 'polite')",-0.4653091,-0.4348197,0.0304894
14,-0.38816774,-0.4095187,"('antisocial', 'social')",-0.3881677,-0.4095187,-0.021351
15,0.057830267,-0.00043053925,"('boring', 'funny')",0.0578303,-0.0004305,-0.0582608
16,-0.2129013,-0.22231814,"('unpopular', 'popular')",-0.2129013,-0.2223181,-0.0094168
17,0.012106612,0.00032643043,"('nasty', 'nice')",0.0121066,0.0003264,-0.0117802
18,-0.7370306,-0.7728158,"('disagreeable', 'welcoming')",-0.7370306,-0.7728158,-0.0357852
19,-0.4136684,-0.43504778,"('inhospitable', 'hospitable')",-0.4136684,-0.4350478,-0.0213794
20,0.8543844,0.7682574,"('rough', 'thoughtful')",0.8543844,0.7682574,-0.086127
21,-0.5967137,-0.4269178,"('immoral', 'moral')",-0.5967137,-0.4269178,0.1697959
22,-0.80991703,-0.7801,"('untrustworthy', 'trustworthy')",-0.809917,-0.7801,0.029817
23,6.719169,6.801758,"('insincere', 'sincere')",6.7191691,6.8017578,0.0825887
24,1.4175185,1.3624899,"('dishonest', 'honest')",1.4175185,1.3624899,-0.0550286
25,0.7304891,0.6814316,"('egoistic', 'altruistic')",0.7304891,0.6814316,-0.0490575
26,1.3821616,1.2370919,"('hardhearted', 'benevolent')",1.3821616,1.2370919,-0.1450697
27,1.9160663,1.6963505,"('hardhearted', 'softhearted')",1.9160663,1.6963505,-0.2197158
28,1.5702446,1.5338156,"('disloyal', 'loyal')",1.5702446,1.5338156,-0.036429
29,-0.33051944,-0.50282127,"('unfair', 'fair')",-0.3305194,-0.5028213,-0.1723019
30,0.5917429,0.65557146,"('intolerant', 'tolerant')",0.5917429,0.6555715,0.0638286
31,-1.2502629,-1.3274153,"('evil', 'good')",-1.2502629,-1.3274153,-0.0771524
32,1.4541881,1.3419363,"('unkind', 'kind')",1.4541881,1.3419363,-0.1122518
33,-0.29551354,-0.3221469,"('wrong', 'right')",-0.2955135,-0.3221469,-0.0266334
34,5.0834093,5.2707286,"('mean', 'honorable')",5.0834093,5.2707286,0.1873193
35,-0.5177403,-0.70896304,"('corrupt', 'incorrupt')",-0.5177403,-0.708963,-0.1912227
36,-0.1640672,-0.23208621,"('hostile', 'amicable')",-0.1640672,-0.2320862,-0.068019
37,1.0122484,0.97082865,"('fake', 'genuine')",1.0122484,0.9708287,-0.0414197
38,-0.03168095,0.059890978,"('untruthful', 'truthful')",-0.0316809,0.059891,0.0915719
39,0.09017143,0.1197576,"('exploitative', 'cooperative')",0.0901714,0.1197576,0.0295862
40,-1.7245331,-1.9065971,"('stingy', 'generous')",-1.7245331,-1.9065971,-0.182064
41,0.17885998,0.15657517,"('unforgiving', 'forgiving')",0.17886,0.1565752,-0.0222848
42,-2.5025465,-2.519644,"('unreliable', 'reliable')",-2.5025465,-2.519644,-0.0170975
43,0.9466353,1.0034907,"('irresponsible', 'responsible')",0.9466353,1.0034907,0.0568554
44,-1.2668233,-1.25107,"('prejudiced', 'unprejudiced')",-1.2668233,-1.25107,0.0157533
45,0.1328165,0.07690191,"('incompetent', 'competent')",0.1328165,0.0769019,-0.0559146
46,-0.9049024,-0.922158,"('uncompetitive', 'competitive')",-0.9049024,-0.922158,-0.0172556
47,5.4140244,5.555688,"('stupid', 'smart')",5.4140244,5.5556879,0.1416635
48,0.40740272,0.39910644,"('unintelligent', 'intelligent')",0.4074027,0.3991064,-0.0082963
49,-0.16809927,-0.046457097,"('unable', 'able')",-0.1680993,-0.0464571,0.1216422
50,-0.16340412,-0.187135,"('clumsy', 'skillful')",-0.1634041,-0.187135,-0.0237309
51,-0.5834912,-0.5805174,"('uneducated', 'educated')",-0.5834912,-0.5805174,0.0029738
52,0.1326485,-0.0361992,"('irrational', 'rational')",0.1326485,-0.0361992,-0.1688477
53,0.6524977,0.5439865,"('uncreative', 'creative')",0.6524977,0.5439865,-0.1085112
54,1.1484174,1.2224234,"('incapable', 'capable')",1.1484174,1.2224234,0.074006
55,0.09954561,0.15497738,"('incompetent', 'clever')",0.0995456,0.1549774,0.0554318
56,0.37473428,0.47629118,"('impractical', 'practical')",0.3747343,0.4762912,0.1015569
57,-2.8574576,-2.9279628,"('unimaginative', 'imaginative')",-2.8574576,-2.9279628,-0.0705052
58,0.33588314,0.24391387,"('undiscriminating', 'discriminating')",0.3358831,0.2439139,-0.0919692
59,0.18732084,0.19803491,"('foolish', 'wise')",0.1873208,0.1980349,0.0107141
60,0.17474079,0.34305018,"('inefficient', 'efficient')",0.1747408,0.3430502,0.1683094
61,0.5945763,0.45758784,"('illogical', 'logical')",0.5945763,0.4575878,-0.1369885
62,0.16634938,0.28292105,"('incompetent', 'brilliant')",0.1663494,0.282921,0.1165716
63,0.086801484,0.11270167,"('unperceptive', 'insightful')",0.0868015,0.1127017,0.0259002
64,-7.166792,-7.0876937,"('shy', 'confident')",-7.1667919,-7.0876937,0.0790982
65,0.033728983,0.09781809,"('insecure', 'secure')",0.033729,0.0978181,0.0640891
66,0.35062325,0.19205263,"('inactive', 'active')",0.3506233,0.1920526,-0.1585707
67,-0.6021712,-0.49396077,"('doubtful', 'determined')",-0.6021712,-0.4939608,0.1082104
68,-0.8896518,-0.82868826,"('dependent', 'independent')",-0.8896518,-0.8286883,0.0609635
69,-1.7433062,-1.7340404,"('lazy', 'industrious')",-1.7433062,-1.7340404,0.0092658
70,0.7835649,0.80092597,"('lethargic', 'energetic')",0.7835649,0.800926,0.0173611
71,0.5359002,0.4775866,"('diffident', 'self-confident')",0.5359002,0.4775866,-0.0583136
72,0.73865104,0.816822,"('unambitious', 'ambitious')",0.738651,0.816822,0.078171
73,-3.538709,-3.5426853,"('helpless', 'self-reliant')",-3.5387089,-3.5426853,-0.0039764
74,-0.016239855,-0.13994415,"('undedicated', 'dedicated')",-0.0162399,-0.1399442,-0.1237043
