,church_male,church_female,tuple,&_male,&_female,dwight_male,dwight_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6309032,0.5529729,"('unsociable', 'sociable')",0.34290883,0.24081914,0.14435887,0.17737065,-0.46184403,-0.61530435,0.1640817,0.0889646,-0.0751171
1,0.2553338,0.2609961,"('unfriendly', 'friendly')",-1.0885004,-0.9919146,0.63596886,0.58894217,1.9469341,1.8205051,0.4374341,0.4196322,-0.0178019
2,-0.15156798,-0.06209733,"('unlikable', 'likable')",0.72222805,0.82499605,0.06686401,0.16803734,0.36474764,0.42712012,0.2505679,0.339514,0.0889461
3,0.3382648,0.4142298,"('repellent', 'pleasant')",0.17718455,0.304126,-0.9772926,-0.8870231,0.21277525,0.27015805,-0.062267,0.0253727,0.0876397
4,-0.11506993,-0.17160915,"('disliked', 'liked')",0.17489272,0.1494921,-0.46238768,-0.52141696,-5.551652,-5.58978,-1.4885542,-1.5333285,-0.0447743
5,-0.35266358,-0.3432172,"('distant', 'outgoing')",-0.73635244,-0.6341137,0.68592703,0.6835394,0.11776219,0.09858755,-0.0713317,-0.048801,0.0225307
6,0.20800634,0.23944363,"('distant', 'open')",-0.49690425,-0.33711967,0.75913936,0.75761944,0.5668097,0.5419451,0.2592628,0.3004721,0.0412093
7,1.3271731,1.3346679,"('insensitive', 'sensitive')",0.68734455,0.8052597,-0.20439108,-0.21555227,0.84691167,0.8230813,0.6642596,0.6868641,0.0226045
8,-0.3644105,-0.35863978,"('unaffectionate', 'affectionate')",-1.2043025,-1.0743748,0.55246276,0.50018644,0.8905908,0.8196689,-0.0314149,-0.0282898,0.0031251
9,0.8058018,0.8146307,"('unaffectionate', 'caring')",-0.62146384,-0.48718506,0.908955,0.86352164,1.3187605,1.2976434,0.6030134,0.6221527,0.0191393
10,0.2352183,0.21554439,"('unsympathetic', 'sympathetic')",0.1380467,0.1978527,-0.7256761,-0.69867694,-0.0873672,-0.08502258,-0.1099446,-0.0925756,0.017369
11,0.63802576,0.6801941,"('unhelpful', 'helpful')",0.06906249,0.26859868,0.0385708,0.09738681,1.9887486,2.055271,0.6836019,0.7753626,0.0917607
12,1.8731529,1.9772457,"('unsupportive', 'supportive')",0.724996,0.99490625,1.5788662,1.6452916,-0.98711044,-0.9476531,0.7974762,0.9174476,0.1199714
13,0.061369173,0.0705383,"('impolite', 'polite')",-0.21958779,-0.24102777,0.28306258,0.32244456,-0.64386946,-0.742914,-0.1297564,-0.1477397,-0.0179833
14,-0.24217854,-0.26027045,"('antisocial', 'social')",1.0385956,0.94935006,-0.5450904,-0.45403332,-1.0350031,-1.0430573,-0.1959191,-0.2020027,-0.0060836
15,-0.7184013,-0.724511,"('boring', 'funny')",0.36664715,0.23842299,-0.3245528,-0.3014347,0.10403365,0.077449895,-0.1430683,-0.1775182,-0.0344499
16,-1.1384146,-1.1197798,"('unpopular', 'popular')",-0.4956476,-0.4806315,-1.6067388,-1.612809,0.120871976,0.048827253,-0.7799823,-0.7910982,-0.0111159
17,0.9181361,0.91848665,"('nasty', 'nice')",0.48454267,0.5551724,-0.18610941,-0.16010821,-0.21937317,-0.18328935,0.249299,0.2825654,0.0332664
18,-0.1257536,-0.045414794,"('disagreeable', 'welcoming')",0.3601226,0.5731753,0.62174237,0.57810074,-0.35377836,-0.43560922,0.1255832,0.167563,0.0419798
19,0.6709324,0.68092984,"('inhospitable', 'hospitable')",-0.9414499,-0.7267746,0.9135105,0.9143776,0.47219503,0.48233598,0.278797,0.3377172,0.0589202
20,-0.43611315,-0.41516057,"('rough', 'thoughtful')",0.62639546,0.6191601,-1.2610941,-1.2334647,0.7513907,0.6910532,-0.0798553,-0.084603,-0.0047477
21,1.8516588,1.856399,"('immoral', 'moral')",1.2058231,1.2185502,-1.1302217,-1.0529672,-0.56342727,-0.51154315,0.3409582,0.3776098,0.0366516
22,0.69960034,0.6561487,"('untrustworthy', 'trustworthy')",0.626779,0.7106793,-0.21834496,-0.21404444,-1.1239213,-1.1502453,-0.0039717,0.0006346,0.0046063
23,2.48155,2.5048554,"('insincere', 'sincere')",-0.5338297,-0.326698,1.1689644,1.1998668,5.5645785,5.5024095,2.1703157,2.2201085,0.0497928
24,1.2670342,1.2168983,"('dishonest', 'honest')",-0.16512473,-0.054164726,0.5468637,0.47503403,0.6699781,0.6231379,0.5796878,0.5652264,-0.0144614
25,-0.23391123,-0.28193003,"('egoistic', 'altruistic')",-0.8370885,-0.91984826,1.1118203,1.0443972,1.3133745,1.2587142,0.3385488,0.2753333,-0.0632155
26,0.8051405,0.77943206,"('hardhearted', 'benevolent')",1.8570452,1.7203524,2.4695299,2.3862228,2.0002568,1.9634678,1.7829931,1.7123687,-0.0706244
27,1.167224,1.1483111,"('hardhearted', 'softhearted')",-0.15589072,0.005121849,0.90914506,0.83662486,1.5421802,1.4082079,0.8656646,0.8495665,-0.0160981
28,0.8989071,0.84120625,"('disloyal', 'loyal')",-0.016103,-0.07651052,-0.44876343,-0.52287954,0.783927,0.71546406,0.3044919,0.2393201,-0.0651718
29,0.61594856,0.625849,"('unfair', 'fair')",0.07116617,-0.002695702,-0.6293173,-0.6273433,-0.45298123,-0.58140844,-0.098796,-0.1463996,-0.0476036
30,-0.91742903,-0.9372436,"('intolerant', 'tolerant')",0.1340091,0.2777979,0.29882294,0.36140177,1.1412853,1.0721539,0.1641721,0.1935275,0.0293554
31,-1.9074266,-1.8588662,"('evil', 'good')",-0.8183715,-0.72853655,-0.5733873,-0.58101845,-0.6043739,-0.66003233,-0.9758899,-0.9571134,0.0187765
32,1.8074456,1.8520416,"('unkind', 'kind')",0.93891793,1.0204052,-0.2951135,-0.32293826,1.0448855,1.0115305,0.8740339,0.8902597,0.0162258
33,-0.050462686,-0.12382293,"('wrong', 'right')",-0.26956025,-0.2666906,0.8502324,0.81077355,-0.2747355,-0.3364354,0.0638685,0.0209562,-0.0429123
34,0.737651,0.7875938,"('mean', 'honorable')",-0.6078459,-0.35544455,1.1164331,1.184308,5.8506546,5.852279,1.7742232,1.8671842,0.092961
35,-0.035181437,-0.10204756,"('corrupt', 'incorrupt')",-0.39923018,-0.5206665,0.019884445,-0.064496204,-0.1191777,-0.291762,-0.1334262,-0.2447431,-0.1113169
36,-0.78210855,-0.80615467,"('hostile', 'amicable')",-1.1627816,-1.1066333,-0.12580585,-0.2338764,0.2915706,0.10162147,-0.4447813,-0.5112607,-0.0664794
37,0.9903039,1.0580268,"('fake', 'genuine')",0.47880653,0.6256284,-0.36928394,-0.35992017,0.36578795,0.3967826,0.3664036,0.4301294,0.0637258
38,1.0145447,1.0082824,"('untruthful', 'truthful')",-1.3089463,-1.1268516,0.49223265,0.48796818,0.17248693,0.1826034,0.0925795,0.1380006,0.0454211
39,2.2940052,2.300829,"('exploitative', 'cooperative')",0.6546795,0.6982445,2.34032,2.3463712,0.40104994,0.41319117,1.4225137,1.439659,0.0171453
40,1.1245139,1.1154137,"('stingy', 'generous')",-0.33209103,-0.24581331,-0.13613833,-0.1732795,-1.208062,-1.3419418,-0.1379444,-0.1614052,-0.0234608
41,1.959277,1.9415067,"('unforgiving', 'forgiving')",-0.18421747,-0.005791597,-0.07743223,-0.0521264,0.22935292,0.15218338,0.4817451,0.508943,0.0271979
42,0.6297229,0.61261386,"('unreliable', 'reliable')",1.1003006,1.3030901,-0.3872566,-0.3547682,-2.6280553,-2.5314412,-0.3213221,-0.2426263,0.0786958
43,1.139325,1.1989337,"('irresponsible', 'responsible')",0.22959705,0.4835117,0.15958038,0.24155232,0.6129392,0.6765326,0.5353604,0.6501326,0.1147722
44,-1.1742148,-1.0743484,"('prejudiced', 'unprejudiced')",-0.87348574,-0.77344215,-1.3406677,-1.348839,-1.8154722,-1.7427082,-1.3009602,-1.2348344,0.0661258
45,0.16503051,0.15928245,"('incompetent', 'competent')",0.35164133,0.46892294,-0.87306285,-0.8800801,-0.57366854,-0.57045215,-0.2325149,-0.2055817,0.0269332
46,-0.5480348,-0.5415262,"('uncompetitive', 'competitive')",0.47196612,0.49960664,-1.1889191,-1.1533968,-0.6531601,-0.6626059,-0.479537,-0.4644806,0.0150564
47,-0.7519148,-0.7159894,"('stupid', 'smart')",0.41381264,0.5738617,0.4810522,0.56871414,4.6232147,4.6766024,1.1915412,1.2757972,0.084256
48,0.11419599,0.07586112,"('unintelligent', 'intelligent')",-0.38063797,-0.45442426,-1.1206517,-1.0801392,0.4923821,0.45956182,-0.2236779,-0.2497851,-0.0261072
49,-0.63121885,-0.595304,"('unable', 'able')",-0.6305946,-0.57911694,-0.6166384,-0.54351395,-0.38508683,-0.34638327,-0.5658846,-0.5160795,0.0498051
50,-0.60823315,-0.6176226,"('clumsy', 'skillful')",0.9525986,1.0310857,-0.6671957,-0.7186373,0.1865324,0.12545055,-0.0340745,-0.0449309,-0.0108564
51,0.27408886,0.18683241,"('uneducated', 'educated')",1.1321865,1.0354488,-0.60925823,-0.63715017,0.78932655,0.6826189,0.3965859,0.3169375,-0.0796484
52,-0.6796635,-0.7372251,"('irrational', 'rational')",-0.4550986,-0.59900254,0.5633154,0.50050694,0.19626416,0.066688456,-0.0937956,-0.1922581,-0.0984625
53,-0.8454424,-0.8555928,"('uncreative', 'creative')",-0.7110167,-0.693188,-0.11871755,-0.15885165,0.65059215,0.5681428,-0.2561461,-0.2848724,-0.0287263
54,-0.14485782,-0.11121851,"('incapable', 'capable')",-0.466582,-0.400326,1.5292281,1.5554187,1.0696576,1.1202376,0.4968615,0.541028,0.0441665
55,-0.31786326,-0.31288013,"('incompetent', 'clever')",0.8248147,0.8672506,-1.4593625,-1.3930871,-0.39086515,-0.38874957,-0.3358191,-0.3068666,0.0289525
56,1.8915851,1.8817381,"('impractical', 'practical')",0.34894982,0.41454256,1.1298264,1.2237563,0.023064395,0.1055468,0.8483564,0.9063959,0.0580395
57,0.2059618,0.17900018,"('unimaginative', 'imaginative')",-0.26066178,-0.22520535,-0.63114655,-0.618173,-2.1623678,-2.1175663,-0.7120536,-0.6954861,0.0165675
58,0.19352841,0.13955322,"('undiscriminating', 'discriminating')",-0.33752546,-0.27052692,0.023961317,-0.014182575,0.2544288,0.20367047,0.0335983,0.0146286,-0.0189697
59,0.8426508,0.8187984,"('foolish', 'wise')",0.7474798,0.7153955,0.41554505,0.41412506,0.704125,0.6554171,0.6774501,0.650934,-0.0265161
60,0.4444708,0.4898831,"('inefficient', 'efficient')",1.0740368,1.1314754,0.41458234,0.49666342,-0.34980807,-0.27087873,0.3958205,0.4617858,0.0659653
61,0.006753294,-0.078584544,"('illogical', 'logical')",0.1615929,-0.006100096,1.0664757,1.0449557,0.30702487,0.15882437,0.3854617,0.2797739,-0.1056878
62,0.09079967,0.13997956,"('incompetent', 'brilliant')",-0.27888668,-0.12203169,-0.35112983,-0.24461176,-0.027387025,0.13333368,-0.141651,-0.0233326,0.1183184
63,1.1047119,1.1443131,"('unperceptive', 'insightful')",0.71546626,0.89787465,0.48995352,0.5280727,1.2186718,1.2683072,0.8822008,0.9596419,0.0774411
64,0.34949207,0.27744722,"('shy', 'confident')",0.5963913,0.42752242,-0.8432559,-0.8382332,-6.439094,-6.4016156,-1.5841167,-1.6337198,-0.0496031
65,0.76502866,0.69199276,"('insecure', 'secure')",0.84363,0.6497809,-0.7478472,-0.74953437,-0.9134928,-0.9780801,-0.0131703,-0.0964602,-0.0832899
66,-0.09072143,-0.09258297,"('inactive', 'active')",0.3642316,0.36261123,0.48015842,0.40078592,0.96413076,0.90368736,0.4294498,0.3936254,-0.0358244
67,0.0781834,0.07288249,"('doubtful', 'determined')",-0.083603665,-0.06795408,0.06313791,0.08191826,-0.45780057,-0.42811528,-0.1000207,-0.0853171,0.0147036
68,-1.144559,-1.2331989,"('dependent', 'independent')",-0.12498651,-0.20253557,-0.20257933,-0.26642415,-0.46239477,-0.60428953,-0.4836299,-0.5766121,-0.0929822
69,-0.34434363,-0.32473847,"('lazy', 'industrious')",0.81654847,0.7579977,0.54833966,0.55942595,-0.27386364,-0.3024497,0.1866702,0.1725589,-0.0141113
