,badger_male,badger_female,tuple,average_male,average_female,female-male
0,-0.15506154,-0.14104624,"('unsociable', 'sociable')",-0.1550615,-0.1410462,0.0140153
1,1.4097518,1.0349683,"('unfriendly', 'friendly')",1.4097518,1.0349683,-0.3747835
2,0.25865495,0.49070805,"('unlikable', 'likable')",0.258655,0.4907081,0.2320531
3,0.56414753,0.7650877,"('repellent', 'pleasant')",0.5641475,0.7650877,0.2009402
4,-6.7060313,-6.81034,"('disliked', 'liked')",-6.7060313,-6.8103399,-0.1043086
5,-0.0104632825,-0.14490983,"('distant', 'outgoing')",-0.0104633,-0.1449098,-0.1344465
6,0.44870543,0.17856495,"('distant', 'open')",0.4487054,0.178565,-0.2701404
7,0.47383282,0.46097815,"('insensitive', 'sensitive')",0.4738328,0.4609782,-0.0128546
8,1.4012035,1.0158383,"('unaffectionate', 'affectionate')",1.4012035,1.0158383,-0.3853652
9,1.6636767,1.4775869,"('unaffectionate', 'caring')",1.6636767,1.4775869,-0.1860898
10,0.82626295,1.1285626,"('unsympathetic', 'sympathetic')",0.826263,1.1285626,0.3022996
11,1.7058752,1.8476025,"('unhelpful', 'helpful')",1.7058752,1.8476025,0.1417273
12,-1.3813244,-1.4375408,"('unsupportive', 'supportive')",-1.3813244,-1.4375408,-0.0562164
13,-0.19097498,0.11437624,"('impolite', 'polite')",-0.190975,0.1143762,0.3053512
14,-0.54450834,-0.38481197,"('antisocial', 'social')",-0.5445083,-0.384812,0.1596963
15,0.45918614,0.3549047,"('boring', 'funny')",0.4591861,0.3549047,-0.1042814
16,-0.1889251,-0.40150964,"('unpopular', 'popular')",-0.1889251,-0.4015096,-0.2125845
17,0.07448012,0.085324265,"('nasty', 'nice')",0.0744801,0.0853243,0.0108442
18,-0.5922363,-0.7020358,"('disagreeable', 'welcoming')",-0.5922363,-0.7020358,-0.1097995
19,-0.29199785,-0.42192182,"('inhospitable', 'hospitable')",-0.2919978,-0.4219218,-0.129924
20,0.6550491,0.44486633,"('rough', 'thoughtful')",0.6550491,0.4448663,-0.2101828
21,-0.5792777,-0.03010543,"('immoral', 'moral')",-0.5792777,-0.0301054,0.5491723
22,-0.55785537,-0.36992314,"('untrustworthy', 'trustworthy')",-0.5578554,-0.3699231,0.1879323
23,5.5238137,5.559601,"('insincere', 'sincere')",5.5238137,5.5596008,0.0357871
24,1.3545442,1.3695292,"('dishonest', 'honest')",1.3545442,1.3695292,0.014985
25,0.60550475,0.36297244,"('egoistic', 'altruistic')",0.6055048,0.3629724,-0.2425324
26,0.6264372,0.29368192,"('hardhearted', 'benevolent')",0.6264372,0.2936819,-0.3327553
27,1.7114362,1.395806,"('hardhearted', 'softhearted')",1.7114362,1.395806,-0.3156302
28,1.0941833,1.0167112,"('disloyal', 'loyal')",1.0941833,1.0167112,-0.0774721
29,-0.27665764,-0.62683994,"('unfair', 'fair')",-0.2766576,-0.6268399,-0.3501823
30,0.2937792,0.54396516,"('intolerant', 'tolerant')",0.2937792,0.5439652,0.250186
31,-0.80007625,-1.2525651,"('evil', 'good')",-0.8000762,-1.2525651,-0.4524889
32,1.1287266,1.0588638,"('unkind', 'kind')",1.1287266,1.0588638,-0.0698628
33,-0.22672004,-0.3464931,"('wrong', 'right')",-0.22672,-0.3464931,-0.1197731
34,4.126217,4.231948,"('mean', 'honorable')",4.1262169,4.2319479,0.105731
35,-0.6823605,-1.1315575,"('corrupt', 'incorrupt')",-0.6823605,-1.1315575,-0.449197
36,-0.3597706,-0.8481542,"('hostile', 'amicable')",-0.3597706,-0.8481542,-0.4883836
37,0.9991984,0.89928824,"('fake', 'genuine')",0.9991984,0.8992882,-0.0999102
38,-0.15547383,-0.051628307,"('untruthful', 'truthful')",-0.1554738,-0.0516283,0.1038455
39,-0.07594931,-0.013881114,"('exploitative', 'cooperative')",-0.0759493,-0.0138811,0.0620682
40,-1.443245,-1.7322773,"('stingy', 'generous')",-1.4432451,-1.7322773,-0.2890322
41,0.1548704,0.16947564,"('unforgiving', 'forgiving')",0.1548704,0.1694756,0.0146052
42,-1.8637252,-1.7329767,"('unreliable', 'reliable')",-1.8637252,-1.7329767,0.1307485
43,0.7412824,0.97947186,"('irresponsible', 'responsible')",0.7412824,0.9794719,0.2381895
44,-0.8510626,-0.83600193,"('prejudiced', 'unprejudiced')",-0.8510626,-0.8360019,0.0150607
45,0.27524224,0.27054116,"('incompetent', 'competent')",0.2752422,0.2705412,-0.004701
46,-0.6765483,-0.43253013,"('uncompetitive', 'competitive')",-0.6765483,-0.4325301,0.2440182
47,4.8424067,4.9717627,"('stupid', 'smart')",4.8424067,4.9717627,0.129356
48,0.3038276,0.27778444,"('unintelligent', 'intelligent')",0.3038276,0.2777844,-0.0260432
49,0.20750621,0.35976776,"('unable', 'able')",0.2075062,0.3597678,0.1522616
50,0.016369265,-0.16410424,"('clumsy', 'skillful')",0.0163693,-0.1641042,-0.1804735
51,0.089052394,0.20647128,"('uneducated', 'educated')",0.0890524,0.2064713,0.1174189
52,-0.042137682,-0.42800415,"('irrational', 'rational')",-0.0421377,-0.4280041,-0.3858664
53,0.16547768,-0.13803129,"('uncreative', 'creative')",0.1654777,-0.1380313,-0.303509
54,1.1573821,1.2072014,"('incapable', 'capable')",1.1573821,1.2072014,0.0498193
55,0.24265799,0.52409625,"('incompetent', 'clever')",0.242658,0.5240963,0.2814383
56,0.45443916,0.625041,"('impractical', 'practical')",0.4544392,0.625041,0.1706018
57,-1.9972614,-2.028891,"('unimaginative', 'imaginative')",-1.9972614,-2.0288911,-0.0316297
58,0.09151028,0.007295415,"('undiscriminating', 'discriminating')",0.0915103,0.0072954,-0.0842149
59,0.3644849,0.1910163,"('foolish', 'wise')",0.3644849,0.1910163,-0.1734686
60,0.11689477,0.63265765,"('inefficient', 'efficient')",0.1168948,0.6326576,0.5157628
61,-0.05043943,-0.25997323,"('illogical', 'logical')",-0.0504394,-0.2599732,-0.2095338
62,0.72199935,1.128021,"('incompetent', 'brilliant')",0.7219993,1.128021,0.4060217
63,0.24939056,0.41278598,"('unperceptive', 'insightful')",0.2493906,0.412786,0.1633954
64,-5.6786723,-5.277401,"('shy', 'confident')",-5.6786723,-5.277401,0.4012713
65,0.085639775,0.43893215,"('insecure', 'secure')",0.0856398,0.4389322,0.3532924
66,0.37750444,0.09525306,"('inactive', 'active')",0.3775044,0.0952531,-0.2822513
67,-0.49623904,-0.37533334,"('doubtful', 'determined')",-0.496239,-0.3753333,0.1209057
68,-0.84454346,-0.7079771,"('dependent', 'independent')",-0.8445435,-0.7079771,0.1365664
69,-1.5441955,-1.7560925,"('lazy', 'industrious')",-1.5441955,-1.7560925,-0.211897
70,1.1739814,1.3236673,"('lethargic', 'energetic')",1.1739814,1.3236673,0.1496859
71,0.6449251,0.42536142,"('diffident', 'self-confident')",0.6449251,0.4253614,-0.2195637
72,0.8865897,1.1169366,"('unambitious', 'ambitious')",0.8865897,1.1169366,0.2303469
73,-2.7192342,-2.69012,"('helpless', 'self-reliant')",-2.7192342,-2.69012,0.0291142
74,0.13473195,-0.062187497,"('undedicated', 'dedicated')",0.1347319,-0.0621875,-0.1969194
75,-0.37622464,-0.3170236,"('meek', 'impulsive')",-0.3762246,-0.3170236,0.059201
76,0.31528792,0.49715933,"('anxious', 'daring')",0.3152879,0.4971593,0.1818714
77,-1.4231306,-1.1697326,"('unmotivated', 'motivated')",-1.4231306,-1.1697326,0.253398
78,-0.5758306,-0.75131273,"('nonresilient', 'resilient')",-0.5758306,-0.7513127,-0.1754821
79,-0.033777006,-0.17450538,"('wavering', 'unwavering')",-0.033777,-0.1745054,-0.1407284
80,-0.36836123,-0.30530918,"('dominated', 'dominating')",-0.3683612,-0.3053092,0.063052
81,-0.32979858,0.16858874,"('submissive', 'aggressive')",-0.3297986,0.1685887,0.4983873
82,6.2257195,6.2640963,"('poor', 'rich')",6.2257195,6.2640963,0.0383768
