,clorox_male,clorox_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.67571354,-0.79096586,"('unsociable', 'sociable')",-0.1323803,-0.19606605,-0.4040469,-0.493516,-0.0894691
1,-0.50969535,-0.8288282,"('unfriendly', 'friendly')",1.3661046,1.2396976,0.4282046,0.2054347,-0.2227699
2,0.4772811,0.49469742,"('unlikable', 'likable')",0.7765212,0.9401119,0.6269011,0.7174047,0.0905036
3,-0.79637855,-0.6597554,"('repellent', 'pleasant')",0.3460046,0.46455052,-0.225187,-0.0976024,0.1275846
4,0.30133814,0.17860173,"('disliked', 'liked')",-6.8142266,-6.8376236,-3.2564442,-3.3295109,-0.0730667
5,-0.45932153,-0.64110863,"('distant', 'outgoing')",-0.42629266,-0.37716264,-0.4428071,-0.5091356,-0.0663285
6,-0.7829808,-0.93648154,"('distant', 'open')",-0.32942486,-0.29126015,-0.5562028,-0.6138709,-0.0576681
7,-0.7814532,-0.68090236,"('insensitive', 'sensitive')",-0.083811276,-0.10571919,-0.4326322,-0.3933108,0.0393214
8,-0.5960463,-0.7242248,"('unaffectionate', 'affectionate')",0.7934671,0.74315184,0.0987104,0.0094635,-0.0892469
9,-1.0043457,-1.1475935,"('unaffectionate', 'caring')",1.047111,0.95429564,0.0213827,-0.0966489,-0.1180316
10,-0.5511555,-0.5551865,"('unsympathetic', 'sympathetic')",-0.10968356,-0.18889268,-0.3304195,-0.3720396,-0.0416201
11,-0.54115206,-0.48019367,"('unhelpful', 'helpful')",1.6329956,1.6257361,0.5459218,0.5727712,0.0268494
12,-0.5052011,-0.5215822,"('unsupportive', 'supportive')",-2.0248234,-1.9610968,-1.2650123,-1.2413394,0.0236729
13,-0.874851,-0.80708766,"('impolite', 'polite')",-0.50832355,-0.45563868,-0.6915873,-0.6313632,0.0602241
14,0.27627403,0.3342237,"('antisocial', 'social')",0.13422827,0.082891665,0.2052512,0.2085577,0.0033065
15,0.033783592,-0.11618328,"('boring', 'funny')",0.7562804,0.7710674,0.395032,0.327442,-0.06759
16,-0.7036841,-0.6783697,"('unpopular', 'popular')",-0.089326486,-0.1623957,-0.3965053,-0.4203827,-0.0238774
17,-0.22253051,-0.19525547,"('nasty', 'nice')",-0.09067374,-0.065062925,-0.1566021,-0.1301592,0.0264429
18,-0.7963768,-0.6681816,"('disagreeable', 'welcoming')",-1.1963305,-1.1131591,-0.9963537,-0.8906703,0.1056834
19,-1.294813,-1.3351344,"('inhospitable', 'hospitable')",-0.31130672,-0.22578242,-0.8030599,-0.7804584,0.0226015
20,-0.35757434,-0.3274329,"('rough', 'thoughtful')",0.25920606,0.2076847,-0.0491841,-0.0598741,-0.01069
21,-0.37651587,-0.19385497,"('immoral', 'moral')",-0.9970211,-0.8677815,-0.6867685,-0.5308182,0.1559503
22,0.26503673,0.24946018,"('untrustworthy', 'trustworthy')",-0.41404018,-0.50273484,-0.0745017,-0.1266373,-0.0521356
23,-0.9586014,-0.9346828,"('insincere', 'sincere')",5.4978366,5.4619737,2.2696176,2.2636454,-0.0059722
24,-0.1624347,-0.21457909,"('dishonest', 'honest')",0.8363727,0.78484386,0.336969,0.2851324,-0.0518366
25,-0.31967497,-0.33454818,"('egoistic', 'altruistic')",1.1552808,1.1397604,0.4178029,0.4026061,-0.0151968
