,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
0,-0.91541904,-0.95251495,"('unsociable', 'sociable')",-1.7253261,-1.7169774,-1.3203726,-1.3347461,-0.0143735
1,0.38392675,0.26170585,"('unfriendly', 'friendly')",0.59670913,0.39672202,0.4903179,0.3292139,-0.161104
2,1.7704362,1.7912613,"('unlikable', 'likable')",1.0813361,1.0960344,1.4258862,1.4436479,0.0177617
3,-0.7667562,-0.528719,"('repellent', 'pleasant')",-0.34877816,-0.22626947,-0.5577672,-0.3774942,0.180273
4,-0.0443671,-0.13792622,"('disliked', 'liked')",-1.7820883,-1.8401114,-0.9132277,-0.9890188,-0.0757911
5,1.5724181,1.5214666,"('distant', 'outgoing')",0.9510565,0.8666999,1.2617373,1.1940832,-0.0676541
6,1.7193317,1.6665509,"('distant', 'open')",1.2660015,1.167226,1.4926666,1.4168885,-0.0757781
7,-1.1531335,-1.0458289,"('insensitive', 'sensitive')",-0.9714816,-0.84072185,-1.0623076,-0.9432754,0.1190322
8,-0.6714074,-0.7376413,"('unaffectionate', 'affectionate')",-0.18825768,-0.36013594,-0.4298325,-0.5488886,-0.1190561
9,-0.59975654,-0.666612,"('unaffectionate', 'caring')",-0.20878075,-0.311828,-0.4042687,-0.48922,-0.0849513
10,-2.517,-2.4422302,"('unsympathetic', 'sympathetic')",-2.5240278,-2.3857477,-2.520514,-2.4139891,0.1065249
11,-1.726778,-1.6491994,"('unhelpful', 'helpful')",-0.68054146,-0.5846091,-1.2036598,-1.1169043,0.0867555
12,-0.7726384,-0.74036235,"('unsupportive', 'supportive')",-1.2127373,-1.1666703,-0.9926878,-0.9535164,0.0391714
13,-1.513407,-1.5406462,"('impolite', 'polite')",-1.1797326,-1.1195754,-1.3465698,-1.3301108,0.016459
14,-0.4458602,-0.29682514,"('antisocial', 'social')",-0.95520484,-0.804152,-0.7005326,-0.5504886,0.150044
15,1.3636541,1.3425165,"('boring', 'funny')",1.1671524,1.0850915,1.2654033,1.213804,-0.0515993
16,0.23361243,0.2537682,"('unpopular', 'popular')",0.027947102,-0.02603434,0.1307798,0.1138669,-0.0169129
17,-0.24298091,-0.15203747,"('nasty', 'nice')",-0.46554878,-0.39601946,-0.3542649,-0.2740285,0.0802364
18,0.7502239,0.8079791,"('disagreeable', 'welcoming')",-0.12599403,-0.15780596,0.3121149,0.3250866,0.0129717
19,-0.21998197,-0.2715212,"('inhospitable', 'hospitable')",-0.3121322,-0.36241654,-0.2660571,-0.3169689,-0.0509118
20,0.10369311,0.0972292,"('rough', 'thoughtful')",0.20259471,0.2150408,0.1531439,0.156135,0.0029911
21,-1.0770386,-1.0014832,"('immoral', 'moral')",-1.4301605,-1.2730565,-1.2535996,-1.1372699,0.1163297
22,-0.78694844,-0.7306892,"('untrustworthy', 'trustworthy')",-1.3487825,-1.3055401,-1.0678655,-1.0181147,0.0497508
23,-1.6565616,-1.5882146,"('insincere', 'sincere')",0.47178444,0.4824007,-0.5923886,-0.552907,0.0394816
24,-1.9903611,-1.8914275,"('dishonest', 'honest')",-0.870845,-0.8455813,-1.430603,-1.3685044,0.0620986
25,0.63053936,0.630551,"('egoistic', 'altruistic')",0.7425114,0.662066,0.6865253,0.6463085,-0.0402168
26,1.0252066,0.9436822,"('hardhearted', 'benevolent')",0.5246464,0.3707158,0.7749265,0.657199,-0.1177275
27,-0.1966784,-0.06350876,"('hardhearted', 'softhearted')",0.026683144,0.039637968,-0.0849976,-0.0119354,0.0730622
28,-2.2233832,-2.2233543,"('disloyal', 'loyal')",-1.173199,-1.1861296,-1.6982911,-1.704742,-0.0064509
29,-0.08537665,-0.16849905,"('unfair', 'fair')",-0.033058435,-0.08512849,-0.0592175,-0.1268138,-0.0675963
30,-1.9897164,-1.9541223,"('intolerant', 'tolerant')",-1.3984197,-1.3597741,-1.6940681,-1.6569482,0.0371199
31,1.2361531,1.1425538,"('evil', 'good')",1.0583941,0.93972033,1.1472735,1.0411371,-0.1061364
32,-0.6748268,-0.64458203,"('unkind', 'kind')",-0.73543286,-0.75752604,-0.7051299,-0.701054,0.0040759
33,0.8180655,0.7215602,"('wrong', 'right')",0.9413951,0.8090777,0.8797303,0.7653189,-0.1144114
34,0.59019,0.6925467,"('mean', 'honorable')",1.9146756,1.9989921,1.2524328,1.3457694,0.0933366
35,1.4205403,1.3160195,"('corrupt', 'incorrupt')",1.1651188,1.0157844,1.2928295,1.1659019,-0.1269276
36,3.2747824,2.9487073,"('hostile', 'amicable')",2.0967708,1.7808481,2.6857767,2.3647778,-0.3209989
37,-1.8453863,-1.705613,"('fake', 'genuine')",-1.0390642,-0.9252875,-1.4422252,-1.3154502,0.126775
38,-1.3351326,-1.2869698,"('untruthful', 'truthful')",-0.54307425,-0.53160083,-0.9391034,-0.9092853,0.0298181
39,0.7825633,0.7425157,"('exploitative', 'cooperative')",0.5977698,0.61145014,0.6901666,0.6769829,-0.0131837
40,1.4404392,1.453417,"('stingy', 'generous')",0.346564,0.2886638,0.8935016,0.8710403,-0.0224613
41,-0.3426039,-0.34092656,"('unforgiving', 'forgiving')",-0.37075913,-0.40803757,-0.3566815,-0.3744821,-0.0178006
42,0.5881828,0.6242638,"('unreliable', 'reliable')",-0.71204966,-0.6144343,-0.0619334,0.0049148,0.0668482
43,-1.4306273,-1.3744383,"('irresponsible', 'responsible')",-1.2543917,-1.172272,-1.3425095,-1.2733551,0.0691544
44,0.72141683,0.71543914,"('prejudiced', 'unprejudiced')",0.6294405,0.6379999,0.6754286,0.6767195,0.0012909
45,-2.5945334,-2.5096161,"('incompetent', 'competent')",-2.0933087,-2.002026,-2.3439212,-2.2558212,0.0881
46,-1.1561481,-1.1452979,"('uncompetitive', 'competitive')",-1.7592807,-1.6551586,-1.4577143,-1.4002283,0.057486
47,0.0016472042,0.05051972,"('stupid', 'smart')",1.3026283,1.3386511,0.6521378,0.6945854,0.0424476
48,-2.1768267,-2.16078,"('unintelligent', 'intelligent')",-1.5769947,-1.5713158,-1.8769107,-1.8660479,0.0108628
49,-0.70354825,-0.6559457,"('unable', 'able')",-0.58204204,-0.5223963,-0.6427951,-0.5891711,0.053624
50,-0.53235507,-0.5058631,"('clumsy', 'skillful')",-0.2609662,-0.2493398,-0.3966606,-0.3776014,0.0190592
51,-1.3566717,-1.3724942,"('uneducated', 'educated')",-1.6165787,-1.5475101,-1.4866252,-1.4600022,0.026623
52,1.2249169,1.0494452,"('irrational', 'rational')",1.07951,0.84758496,1.1522135,0.9485151,-0.2036984
53,0.89717495,0.8018921,"('uncreative', 'creative')",0.15818903,0.08767885,0.527682,0.4447855,-0.0828965
54,0.2567198,0.14273256,"('incapable', 'capable')",0.67703164,0.56370205,0.4668757,0.3532173,-0.1136584
55,-2.4289093,-2.261212,"('incompetent', 'clever')",-1.9132174,-1.7404133,-2.1710634,-2.0008128,0.1702506
56,-1.3278135,-1.3053918,"('impractical', 'practical')",-0.7908692,-0.653461,-1.0593413,-0.9794264,0.0799149
57,-0.6751238,-0.70684034,"('unimaginative', 'imaginative')",-1.8557137,-1.8709183,-1.2654188,-1.2888793,-0.0234605
58,0.30798283,0.34055972,"('undiscriminating', 'discriminating')",-0.41999322,-0.47270808,-0.0560052,-0.0660742,-0.010069
59,0.017934658,-0.08334123,"('foolish', 'wise')",0.5262127,0.41157594,0.2720737,0.1641174,-0.1079563
60,-1.7188818,-1.5817399,"('inefficient', 'efficient')",-1.6409247,-1.4686223,-1.6799033,-1.5251811,0.1547222
61,-0.55378467,-0.66741097,"('illogical', 'logical')",-0.3530113,-0.421855,-0.453398,-0.544633,-0.091235
62,-1.7681707,-1.5865808,"('incompetent', 'brilliant')",-1.0022656,-0.82319266,-1.3852181,-1.2048867,0.1803314
63,-0.63599765,-0.61093426,"('unperceptive', 'insightful')",-0.55234003,-0.45437852,-0.5941688,-0.5326564,0.0615124
64,-0.7199673,-0.77857375,"('shy', 'confident')",-2.143092,-2.1358716,-1.4315296,-1.4572227,-0.0256931
65,-0.64381313,-0.61059237,"('insecure', 'secure')",-1.0123225,-0.9272248,-0.8280678,-0.7689086,0.0591592
66,2.0779636,1.9874241,"('inactive', 'active')",1.6038283,1.5143744,1.8408959,1.7508993,-0.0899966
67,-0.32278103,-0.39643535,"('doubtful', 'determined')",0.09445514,0.12602748,-0.1141629,-0.1352039,-0.021041
68,-0.94748706,-0.9606451,"('dependent', 'independent')",-0.7812038,-0.7492631,-0.8643454,-0.8549541,0.0093913
69,2.7108319,2.607719,"('lazy', 'industrious')",1.8131989,1.725719,2.2620153,2.166719,-0.0952963
70,-1.7018143,-1.5129241,"('lethargic', 'energetic')",-0.9489293,-0.83120626,-1.3253717,-1.1720651,0.1533066
71,1.2143456,1.1503342,"('diffident', 'self-confident')",1.1625668,1.1464384,1.1884562,1.1483862,-0.04007
72,-1.0551019,-0.96133465,"('unambitious', 'ambitious')",-0.30880654,-0.26863968,-0.6819542,-0.6149871,0.0669671
73,0.3637013,0.36680618,"('helpless', 'self-reliant')",-0.73247075,-0.751388,-0.1843847,-0.1922909,-0.0079062
74,-0.80026066,-0.7036799,"('undedicated', 'dedicated')",-0.49710053,-0.44639027,-0.6486806,-0.5750351,0.0736455
75,0.9580755,0.9186154,"('meek', 'impulsive')",1.1841881,1.1074284,1.0711318,1.0130219,-0.0581099
76,-0.66726243,-0.54921764,"('anxious', 'daring')",-0.5642889,-0.44591573,-0.6157757,-0.4975667,0.118209
77,-0.38052812,-0.49650735,"('unmotivated', 'motivated')",-0.5844332,-0.5849535,-0.4824806,-0.5407304,-0.0582498
78,-0.13153993,-0.14476888,"('nonresilient', 'resilient')",-0.5064093,-0.44385636,-0.3189746,-0.2943126,0.024662
79,0.12988244,-0.040171977,"('wavering', 'unwavering')",0.59315544,0.48560044,0.3615189,0.2227142,-0.1388047
80,-0.35926485,-0.3488424,"('dominated', 'dominating')",-0.45107332,-0.28719643,-0.4051691,-0.3180194,0.0871497
81,-1.6269006,-1.5521894,"('submissive', 'aggressive')",-1.4173139,-1.2857369,-1.5221072,-1.4189632,0.103144
82,-0.85675555,-0.7465222,"('poor', 'rich')",0.46659172,0.50886023,-0.1950819,-0.118831,0.0762509
83,0.8416443,0.7581076,"('powerless', 'powerful')",0.3766931,0.38963878,0.6091687,0.5738732,-0.0352955
84,0.068366975,-0.073688015,"('inferior', 'superior')",0.31969747,0.26317257,0.1940322,0.0947423,-0.0992899
85,1.211529,0.9703578,"('insignificant', 'prestigious')",2.0209796,1.7531722,1.6162543,1.3617649,-0.2544894
86,-1.9042268,-1.9330277,"('uninfluential', 'influential')",-2.1187901,-2.096167,-2.0115085,-2.0145974,-0.0030889
87,0.052582655,-0.009859338,"('unsuccessful', 'successful')",-0.16798249,-0.10296673,-0.0576999,-0.056413,0.0012869
88,-1.2704165,-1.2909466,"('low', 'eminent')",-0.8862649,-0.90760505,-1.0783408,-1.0992758,-0.020935
