,south_male,south_female,tuple,average_male,average_female,female-male
78,-0.48958796,-0.60090864,"('nonresilient', 'resilient')",-0.489588,-0.6009086,-0.1113206
79,-0.5917412,-0.60444003,"('wavering', 'unwavering')",-0.5917412,-0.60444,-0.0126988
80,0.10340603,-0.16165787,"('dominated', 'dominating')",0.103406,-0.1616579,-0.2650639
81,-0.31772354,-0.08393368,"('submissive', 'aggressive')",-0.3177235,-0.0839337,0.2337898
82,5.4946313,5.813003,"('poor', 'rich')",5.4946313,5.8130031,0.3183718
83,-0.65667635,-0.6729081,"('powerless', 'powerful')",-0.6566764,-0.6729081,-0.0162317
84,-0.237565,-0.08663238,"('inferior', 'superior')",-0.237565,-0.0866324,0.1509326
85,-1.0878752,-1.1810374,"('insignificant', 'prestigious')",-1.0878752,-1.1810374,-0.0931622
86,0.6174971,0.59046954,"('uninfluential', 'influential')",0.6174971,0.5904695,-0.0270276
87,0.18910909,0.06862024,"('unsuccessful', 'successful')",0.1891091,0.0686202,-0.1204889
88,-0.19378358,-0.1092495,"('low', 'eminent')",-0.1937836,-0.1092495,0.0845341
