,saffron_male,saffron_female,tuple,average_male,average_female,female-male
0,-0.8019773,-0.93280685,"('unsociable', 'sociable')",-0.8019773,-0.9328068,-0.1308295
1,0.09655628,0.01491848,"('unfriendly', 'friendly')",0.0965563,0.0149185,-0.0816378
2,0.7425136,0.6195577,"('unlikable', 'likable')",0.7425136,0.6195577,-0.1229559
3,-0.7598979,-0.58619213,"('repellent', 'pleasant')",-0.7598979,-0.5861921,0.1737058
4,-1.7458029,-1.754519,"('disliked', 'liked')",-1.7458029,-1.754519,-0.0087161
5,0.011753156,0.026446057,"('distant', 'outgoing')",0.0117532,0.0264461,0.0146929
6,-0.029515898,-0.071978316,"('distant', 'open')",-0.0295159,-0.0719783,-0.0424624
7,-0.64647585,-0.5297507,"('insensitive', 'sensitive')",-0.6464759,-0.5297507,0.1167252
8,0.47452563,0.39698973,"('unaffectionate', 'affectionate')",0.4745256,0.3969897,-0.0775359
9,0.4197118,0.4348053,"('unaffectionate', 'caring')",0.4197118,0.4348053,0.0150935
10,-1.3251272,-1.3539116,"('unsympathetic', 'sympathetic')",-1.3251272,-1.3539116,-0.0287844
11,-0.07281239,0.09370811,"('unhelpful', 'helpful')",-0.0728124,0.0937081,0.1665205
12,-1.5605489,-1.421584,"('unsupportive', 'supportive')",-1.5605489,-1.421584,0.1389649
13,-1.2528951,-1.4382715,"('impolite', 'polite')",-1.2528951,-1.4382715,-0.1853764
14,-0.39123765,-0.30875304,"('antisocial', 'social')",-0.3912376,-0.308753,0.0824846
15,0.88244987,0.78710544,"('boring', 'funny')",0.8824499,0.7871054,-0.0953445
16,0.8136972,0.78543246,"('unpopular', 'popular')",0.8136972,0.7854325,-0.0282647
17,0.05022701,0.044162437,"('nasty', 'nice')",0.050227,0.0441624,-0.0060646
18,0.31702235,0.29540884,"('disagreeable', 'welcoming')",0.3170224,0.2954088,-0.0216136
19,-0.598721,-0.601877,"('inhospitable', 'hospitable')",-0.598721,-0.601877,-0.003156
20,-0.37548435,-0.41944456,"('rough', 'thoughtful')",-0.3754843,-0.4194446,-0.0439603
21,-0.78788435,-0.7420336,"('immoral', 'moral')",-0.7878844,-0.7420336,0.0458508
22,-0.85683674,-0.81417435,"('untrustworthy', 'trustworthy')",-0.8568367,-0.8141744,0.0426623
23,1.1181996,1.2630571,"('insincere', 'sincere')",1.1181996,1.2630571,0.1448575
24,0.00036358275,-0.16445148,"('dishonest', 'honest')",0.0003636,-0.1644515,-0.1648151
25,0.77856135,0.7356143,"('egoistic', 'altruistic')",0.7785614,0.7356143,-0.0429471
26,0.83182573,0.59879434,"('hardhearted', 'benevolent')",0.8318257,0.5987943,-0.2330314
27,0.6185073,0.4744485,"('hardhearted', 'softhearted')",0.6185073,0.4744485,-0.1440588
28,0.40936494,0.384607,"('disloyal', 'loyal')",0.4093649,0.384607,-0.0247579
29,-0.81640863,-0.85286474,"('unfair', 'fair')",-0.8164086,-0.8528647,-0.0364561
30,0.090774894,0.049751695,"('intolerant', 'tolerant')",0.0907749,0.0497517,-0.0410232
31,-0.53625345,-0.5661008,"('evil', 'good')",-0.5362535,-0.5661008,-0.0298473
32,0.45874003,0.2987122,"('unkind', 'kind')",0.45874,0.2987122,-0.1600278
33,0.16602716,0.04687671,"('wrong', 'right')",0.1660272,0.0468767,-0.1191505
34,0.73740786,0.9197787,"('mean', 'honorable')",0.7374079,0.9197787,0.1823708
35,0.8289816,0.75739396,"('corrupt', 'incorrupt')",0.8289816,0.757394,-0.0715876
36,-0.3771316,-0.42951742,"('hostile', 'amicable')",-0.3771316,-0.4295174,-0.0523858
37,0.05028169,-0.0036620311,"('fake', 'genuine')",0.0502817,-0.003662,-0.0539437
38,-0.6993948,-0.6458489,"('untruthful', 'truthful')",-0.6993948,-0.6458489,0.0535459
39,0.33145818,0.2630894,"('exploitative', 'cooperative')",0.3314582,0.2630894,-0.0683688
40,-0.6810804,-0.584431,"('stingy', 'generous')",-0.6810804,-0.584431,0.0966494
41,-0.3546812,-0.42181593,"('unforgiving', 'forgiving')",-0.3546812,-0.4218159,-0.0671347
42,-1.3945082,-1.2524862,"('unreliable', 'reliable')",-1.3945082,-1.2524862,0.142022
43,-1.440486,-1.4025943,"('irresponsible', 'responsible')",-1.440486,-1.4025943,0.0378917
44,-0.483291,-0.58339226,"('prejudiced', 'unprejudiced')",-0.483291,-0.5833923,-0.1001013
45,-0.9081355,-0.8793269,"('incompetent', 'competent')",-0.9081355,-0.8793269,0.0288086
46,-1.0562173,-0.98737574,"('uncompetitive', 'competitive')",-1.0562173,-0.9873757,0.0688416
47,0.92512584,0.9135183,"('stupid', 'smart')",0.9251258,0.9135183,-0.0116075
48,-0.28663585,-0.2567847,"('unintelligent', 'intelligent')",-0.2866358,-0.2567847,0.0298511
49,-0.40396056,-0.23861259,"('unable', 'able')",-0.4039606,-0.2386126,0.165348
50,0.09822622,0.27103662,"('clumsy', 'skillful')",0.0982262,0.2710366,0.1728104
