,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,-0.08913687,-0.1862694,"('unsociable', 'sociable')",1.1402416,0.8899783,0.03797113,-0.122197166,0.3630253,0.1938372,-0.1691881
1,-1.2611126,-1.3813225,"('unfriendly', 'friendly')",0.7119512,0.61196077,1.1499326,1.0507047,0.2002571,0.093781,-0.1064761
2,0.77636766,0.7708732,"('unlikable', 'likable')",0.9341355,1.0159564,0.57864004,0.7856219,0.7630477,0.8574839,0.0944362
3,0.008299021,0.25863817,"('repellent', 'pleasant')",-0.9964786,-0.8304392,0.39442244,0.42359516,-0.1979191,-0.049402,0.1485171
4,0.45631877,0.38137585,"('disliked', 'liked')",-0.06157712,0.07974148,-7.080289,-7.0812793,-2.2285158,-2.2067207,0.0217951
5,-1.1112024,-1.0677556,"('distant', 'outgoing')",-0.059749827,0.15708965,-0.60170674,-0.45060056,-0.5908863,-0.4537555,0.1371308
6,-1.7565757,-1.6872251,"('distant', 'open')",-0.4780127,-0.26873976,-0.42311132,-0.30940497,-0.8858999,-0.7551233,0.1307766
7,0.5936066,0.66252375,"('insensitive', 'sensitive')",0.70619404,0.6783508,0.08822885,0.09043589,0.4626765,0.4771035,0.014427
8,-0.9965435,-1.1237004,"('unaffectionate', 'affectionate')",-0.17003497,-0.21701846,0.33846158,0.22707589,-0.276039,-0.3712143,-0.0951753
9,-0.33630097,-0.41316235,"('unaffectionate', 'caring')",0.75982827,0.6726961,0.9216982,0.9080862,0.4484085,0.3892066,-0.0592019
10,0.51067764,0.5298235,"('unsympathetic', 'sympathetic')",0.45766023,0.3053713,0.023712488,-0.12164593,0.3306835,0.2378496,-0.0928339
11,0.26161265,0.3063098,"('unhelpful', 'helpful')",0.49785876,0.5401866,2.1957157,2.149495,0.9850624,0.9986637,0.0136013
12,0.5345569,0.6593745,"('unsupportive', 'supportive')",1.0057493,1.137399,-2.0047321,-1.9375279,-0.1548086,-0.0469182,0.1078904
13,0.40983942,0.3837258,"('impolite', 'polite')",1.0751789,1.0272532,0.11012437,0.11567165,0.5317142,0.5088835,-0.0228307
14,0.95463014,1.043951,"('antisocial', 'social')",0.8201755,0.7658924,-0.0005796701,-0.06480378,0.5914087,0.5816799,-0.0097288
15,-0.029771725,-0.14796382,"('boring', 'funny')",0.9934473,0.9129864,0.23871556,0.3028424,0.400797,0.355955,-0.044842
16,-0.64370096,-0.60368454,"('unpopular', 'popular')",-0.94668204,-0.69231254,-0.15382417,-0.06551388,-0.5814024,-0.453837,0.1275654
17,-0.12033717,0.013850097,"('nasty', 'nice')",-0.7830754,-0.6391318,-0.15370275,-0.11091727,-0.3523718,-0.2453997,0.1069721
18,-0.55457795,-0.40019685,"('disagreeable', 'welcoming')",-0.7813434,-0.5769705,-1.0646955,-1.0235821,-0.8002055,-0.6669165,0.133289
19,-0.7151017,-0.67004174,"('inhospitable', 'hospitable')",-0.5528031,-0.40744033,-0.7156962,-0.5203449,-0.6612003,-0.532609,0.1285913
20,-0.1423022,0.020717014,"('rough', 'thoughtful')",0.2605921,0.4191028,0.32053298,0.3171658,0.1462743,0.2523285,0.1060542
21,0.4123503,0.5262158,"('immoral', 'moral')",0.5187147,0.5041315,-0.83226985,-0.75894815,0.0329317,0.0904664,0.0575347
22,1.070972,1.1444924,"('untrustworthy', 'trustworthy')",0.4535877,0.37728643,-0.23848166,-0.302955,0.4286927,0.4062746,-0.0224181
23,0.21085615,0.2900279,"('insincere', 'sincere')",0.81336325,0.7343711,5.899852,5.8033333,2.3080238,2.2759107,-0.0321131
24,0.37328416,0.34182906,"('dishonest', 'honest')",0.2898337,0.16848491,1.0895063,0.9679408,0.5842081,0.4927516,-0.0914565
25,-1.0128438,-1.0633367,"('egoistic', 'altruistic')",-0.33382052,-0.29419547,0.80661875,0.7439427,-0.1800152,-0.2045299,-0.0245147
26,-0.36718085,-0.51612985,"('hardhearted', 'benevolent')",0.80747956,0.78105915,1.1108971,1.0282409,0.5170652,0.4310567,-0.0860085
