,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
0,0.112650305,0.14465742,"('unsociable', 'sociable')",0.1126503,0.1446574,0.0320071
1,0.6893416,0.42969817,"('unfriendly', 'friendly')",0.6893416,0.4296982,-0.2596434
2,0.17011738,0.24682413,"('unlikable', 'likable')",0.1701174,0.2468241,0.0767067
3,0.44525295,0.6156292,"('repellent', 'pleasant')",0.445253,0.6156292,0.1703762
4,-7.4136086,-7.5533137,"('disliked', 'liked')",-7.4136086,-7.5533137,-0.1397051
5,-0.68066925,-0.8768726,"('distant', 'outgoing')",-0.6806692,-0.8768726,-0.1962034
6,-0.56519175,-0.8427547,"('distant', 'open')",-0.5651917,-0.8427547,-0.277563
7,1.3517612,1.5264336,"('insensitive', 'sensitive')",1.3517612,1.5264336,0.1746724
8,0.83902854,0.5877214,"('unaffectionate', 'affectionate')",0.8390285,0.5877214,-0.2513071
9,1.6792285,1.6695235,"('unaffectionate', 'caring')",1.6792285,1.6695235,-0.009705
10,1.3229617,1.4942377,"('unsympathetic', 'sympathetic')",1.3229617,1.4942377,0.171276
11,2.441109,2.6707156,"('unhelpful', 'helpful')",2.4411089,2.6707156,0.2296067
12,-1.4174876,-1.2990245,"('unsupportive', 'supportive')",-1.4174876,-1.2990245,0.1184631
13,0.24127932,0.33746982,"('impolite', 'polite')",0.2412793,0.3374698,0.0961905
14,0.08371629,0.20269126,"('antisocial', 'social')",0.0837163,0.2026913,0.118975
15,0.3454157,0.25497618,"('boring', 'funny')",0.3454157,0.2549762,-0.0904395
16,-0.8279711,-0.8283036,"('unpopular', 'popular')",-0.8279711,-0.8283036,-0.0003325
17,-0.3507639,-0.40648183,"('nasty', 'nice')",-0.3507639,-0.4064818,-0.0557179
18,-0.70286435,-0.73754805,"('disagreeable', 'welcoming')",-0.7028643,-0.7375481,-0.0346838
19,-0.76370895,-0.8495427,"('inhospitable', 'hospitable')",-0.7637089,-0.8495427,-0.0858338
20,0.44629148,0.44068956,"('rough', 'thoughtful')",0.4462915,0.4406896,-0.0056019
21,0.10515857,0.42886123,"('immoral', 'moral')",0.1051586,0.4288612,0.3237026
22,-0.34518594,-0.42938977,"('untrustworthy', 'trustworthy')",-0.3451859,-0.4293898,-0.0842039
23,6.530427,6.7773986,"('insincere', 'sincere')",6.530427,6.7773986,0.2469716
24,1.8334005,1.7821547,"('dishonest', 'honest')",1.8334005,1.7821547,-0.0512458
25,0.25414607,0.030652374,"('egoistic', 'altruistic')",0.2541461,0.0306524,-0.2234937
26,0.45668694,0.24947256,"('hardhearted', 'benevolent')",0.4566869,0.2494726,-0.2072143
27,0.9809815,0.90960556,"('hardhearted', 'softhearted')",0.9809815,0.9096056,-0.0713759
28,1.1498339,1.0390633,"('disloyal', 'loyal')",1.1498339,1.0390633,-0.1107706
29,-0.57934564,-0.8296512,"('unfair', 'fair')",-0.5793456,-0.8296512,-0.2503056
30,1.388641,1.5523804,"('intolerant', 'tolerant')",1.388641,1.5523804,0.1637394
31,-1.9386221,-2.1959078,"('evil', 'good')",-1.9386221,-2.1959078,-0.2572857
32,1.4250156,1.3890622,"('unkind', 'kind')",1.4250156,1.3890622,-0.0359534
33,-0.20614214,-0.30177903,"('wrong', 'right')",-0.2061421,-0.301779,-0.0956369
34,4.3207426,4.5735393,"('mean', 'honorable')",4.3207426,4.5735393,0.2527967
35,-1.1742344,-1.550449,"('corrupt', 'incorrupt')",-1.1742344,-1.550449,-0.3762146
36,-1.1642082,-1.4334822,"('hostile', 'amicable')",-1.1642082,-1.4334822,-0.269274
37,1.1735135,1.1122117,"('fake', 'genuine')",1.1735135,1.1122117,-0.0613018
38,0.6145834,0.6761591,"('untruthful', 'truthful')",0.6145834,0.6761591,0.0615757
39,0.75362056,0.8633749,"('exploitative', 'cooperative')",0.7536206,0.8633749,0.1097543
40,-2.2064164,-2.3135264,"('stingy', 'generous')",-2.2064164,-2.3135264,-0.10711
41,0.19263583,0.28611577,"('unforgiving', 'forgiving')",0.1926358,0.2861158,0.09348
42,-2.355076,-2.2539756,"('unreliable', 'reliable')",-2.3550761,-2.2539756,0.1011005
43,1.2177368,1.3853716,"('irresponsible', 'responsible')",1.2177368,1.3853716,0.1676348
44,-1.6237475,-1.7145504,"('prejudiced', 'unprejudiced')",-1.6237475,-1.7145504,-0.0908029
45,0.068849824,0.20218687,"('incompetent', 'competent')",0.0688498,0.2021869,0.1333371
46,-0.1246387,0.066695236,"('uncompetitive', 'competitive')",-0.1246387,0.0666952,0.1913339
47,4.914813,5.0648117,"('stupid', 'smart')",4.914813,5.0648117,0.1499987
48,0.8544685,1.0380205,"('unintelligent', 'intelligent')",0.8544685,1.0380205,0.183552
49,-0.3640137,-0.14790946,"('unable', 'able')",-0.3640137,-0.1479095,0.2161042
50,-0.42274812,-0.3714087,"('clumsy', 'skillful')",-0.4227481,-0.3714087,0.0513394
51,0.26436514,0.41360378,"('uneducated', 'educated')",0.2643651,0.4136038,0.1492387
52,-0.96419424,-1.1965573,"('irrational', 'rational')",-0.9641942,-1.1965573,-0.2323631
53,0.110522956,0.0038607726,"('uncreative', 'creative')",0.110523,0.0038608,-0.1066622
54,0.74251336,0.75931776,"('incapable', 'capable')",0.7425134,0.7593178,0.0168044
55,0.9732976,1.1659508,"('incompetent', 'clever')",0.9732976,1.1659508,0.1926532
56,0.9951787,1.2197182,"('impractical', 'practical')",0.9951787,1.2197182,0.2245395
57,-2.9530847,-2.8747928,"('unimaginative', 'imaginative')",-2.9530847,-2.8747928,0.0782919
58,-0.31310558,-0.29176977,"('undiscriminating', 'discriminating')",-0.3131056,-0.2917698,0.0213358
59,-0.24146496,-0.29141384,"('foolish', 'wise')",-0.241465,-0.2914138,-0.0499488
60,1.3646785,1.7143031,"('inefficient', 'efficient')",1.3646785,1.7143031,0.3496246
61,0.82809997,0.7643629,"('illogical', 'logical')",0.8281,0.7643629,-0.0637371
62,1.0847476,1.4329652,"('incompetent', 'brilliant')",1.0847476,1.4329652,0.3482176
63,0.6588261,0.8958666,"('unperceptive', 'insightful')",0.6588261,0.8958666,0.2370405
64,-5.789173,-5.7576156,"('shy', 'confident')",-5.7891731,-5.7576156,0.0315575
65,0.6403285,0.85710436,"('insecure', 'secure')",0.6403285,0.8571044,0.2167759
66,-0.5477898,-0.7297214,"('inactive', 'active')",-0.5477898,-0.7297214,-0.1819316
67,-0.33244565,-0.26289535,"('doubtful', 'determined')",-0.3324457,-0.2628953,0.0695504
68,-0.79766,-0.6741716,"('dependent', 'independent')",-0.79766,-0.6741716,0.1234884
69,-1.8824335,-2.0046017,"('lazy', 'industrious')",-1.8824335,-2.0046017,-0.1221682
70,1.4416854,1.5525997,"('lethargic', 'energetic')",1.4416854,1.5525997,0.1109143
71,0.39158008,0.31003994,"('diffident', 'self-confident')",0.3915801,0.3100399,-0.0815402
72,0.43012246,0.586131,"('unambitious', 'ambitious')",0.4301225,0.586131,0.1560085
73,-3.4555094,-3.3786178,"('helpless', 'self-reliant')",-3.4555094,-3.3786178,0.0768916
74,0.002930595,0.05916966,"('undedicated', 'dedicated')",0.0029306,0.0591697,0.0562391
75,-1.357888,-1.407385,"('meek', 'impulsive')",-1.357888,-1.407385,-0.049497
76,0.55152977,0.7713727,"('anxious', 'daring')",0.5515298,0.7713727,0.2198429
77,-0.6574198,-0.394754,"('unmotivated', 'motivated')",-0.6574198,-0.394754,0.2626658
78,-0.5743957,-0.4972692,"('nonresilient', 'resilient')",-0.5743957,-0.4972692,0.0771265
79,-0.4173165,-0.56055063,"('wavering', 'unwavering')",-0.4173165,-0.5605506,-0.1432341
80,0.18325958,0.32882124,"('dominated', 'dominating')",0.1832596,0.3288212,0.1455616
81,0.0770907,0.4330397,"('submissive', 'aggressive')",0.0770907,0.4330397,0.355949
82,5.2153215,5.3437295,"('poor', 'rich')",5.2153215,5.3437295,0.128408
83,-0.27463263,-0.3219086,"('powerless', 'powerful')",-0.2746326,-0.3219086,-0.047276
84,0.15722677,0.13107355,"('inferior', 'superior')",0.1572268,0.1310735,-0.0261533
85,-0.5993691,-0.89880824,"('insignificant', 'prestigious')",-0.5993691,-0.8988082,-0.2994391
86,0.47731215,0.45040622,"('uninfluential', 'influential')",0.4773121,0.4504062,-0.0269059
87,-0.55106735,-0.31501475,"('unsuccessful', 'successful')",-0.5510674,-0.3150147,0.2360527
88,0.3389594,0.39875793,"('low', 'eminent')",0.3389594,0.3987579,0.0597985
