,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.059919246,-0.23749173,"('unsociable', 'sociable')",0.8635226,0.74030596,0.16486508,-0.003081407,0.3228228,0.1665776,-0.1562452
1,0.38770768,0.34514642,"('unfriendly', 'friendly')",0.37387162,0.34135887,1.1751386,1.0769618,0.6455726,0.5878224,-0.0577502
2,0.22874993,0.25352806,"('unlikable', 'likable')",0.16440329,0.12947269,1.0952798,1.196237,0.4961443,0.5264126,0.0302683
3,-1.3354311,-1.204237,"('repellent', 'pleasant')",-1.1592668,-1.0954869,0.5970313,0.67722106,-0.6325556,-0.5408343,0.0917213
4,0.08673297,0.13647434,"('disliked', 'liked')",0.2217686,0.20127475,-6.8339295,-6.931866,-2.1751426,-2.1980391,-0.0228965
5,0.5840139,0.65475464,"('distant', 'outgoing')",0.49422842,0.5382831,-1.0295546,-0.93336505,0.0162292,0.0865576,0.0703284
6,0.027984355,0.16482404,"('distant', 'open')",0.0337827,0.078715414,-1.1726242,-1.0488493,-0.3702857,-0.2684366,0.1018491
7,-0.7080432,-0.70942587,"('insensitive', 'sensitive')",-0.3798169,-0.30343652,-0.18886222,-0.11348487,-0.4255741,-0.3754491,0.050125
8,0.08941829,0.16830689,"('unaffectionate', 'affectionate')",0.006759912,-0.014487598,-0.09745505,-0.11624755,-0.0004256,0.0125239,0.0129495
9,0.5657193,0.60147464,"('unaffectionate', 'caring')",0.6680763,0.7178403,0.6555043,0.68197745,0.6297666,0.6670975,0.0373309
10,-0.47894645,-0.45548293,"('unsympathetic', 'sympathetic')",-0.5160691,-0.5336517,0.026584536,0.010270104,-0.3228103,-0.3262882,-0.0034779
11,0.38779134,0.38144732,"('unhelpful', 'helpful')",0.7056311,0.7268777,2.87827,2.8734043,1.3238974,1.3272431,0.0033457
12,0.36637926,0.5129445,"('unsupportive', 'supportive')",0.5115019,0.5699664,-1.9879435,-1.9063283,-0.3700208,-0.2744725,0.0955483
13,-0.5589733,-0.7023673,"('impolite', 'polite')",-0.43273357,-0.46903008,0.022603936,0.040238075,-0.3230343,-0.3770531,-0.0540188
14,-0.43005338,-0.5598425,"('antisocial', 'social')",0.4146276,0.3095532,0.1519165,0.06827629,0.0454969,-0.060671,-0.1061679
15,0.60692924,0.39047557,"('boring', 'funny')",1.1037346,1.0066714,0.62225,0.5633741,0.777638,0.653507,-0.124131
16,7.247273e-05,0.08502555,"('unpopular', 'popular')",0.05852454,0.1447844,0.39930496,0.3316642,0.152634,0.187158,0.034524
17,-0.74445534,-0.68307585,"('nasty', 'nice')",-0.4302309,-0.40529796,-0.27745265,-0.29340056,-0.4840463,-0.4605914,0.0234549
18,-1.002823,-0.8990591,"('disagreeable', 'welcoming')",-0.45056257,-0.4444397,-1.0187505,-1.0042702,-0.8240453,-0.7825897,0.0414556
19,-0.019398563,-0.0068757813,"('inhospitable', 'hospitable')",-0.6370791,-0.67152643,-0.4142363,-0.44103366,-0.3569047,-0.3731453,-0.0162406
