,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.3453081,-1.2667067,"('unsociable', 'sociable')",-0.9705633,-1.0396178,-0.6746899,-0.674675,-0.9968537,-0.9936665,0.0031872
1,-0.31274912,-0.25548437,"('unfriendly', 'friendly')",0.9982369,0.7752888,2.253472,2.2214072,0.9796533,0.9137372,-0.0659161
2,0.8880019,0.8846475,"('unlikable', 'likable')",1.0868585,1.0465443,1.1917248,1.2203605,1.0555284,1.0505174,-0.005011
3,-0.91131353,-0.79242766,"('repellent', 'pleasant')",-0.9145749,-0.85113674,0.019362904,0.06498691,-0.6021752,-0.5261925,0.0759827
4,-0.007844945,-0.02236441,"('disliked', 'liked')",0.48991904,0.35402536,-4.8824744,-4.7024636,-1.4668001,-1.4569343,0.0098658
5,-0.3231241,-0.3071126,"('distant', 'outgoing')",0.32081175,0.1604541,0.29819342,0.3088271,0.098627,0.0540562,-0.0445708
6,-0.9159381,-0.8752685,"('distant', 'open')",0.04732327,-0.08509691,0.8725391,0.8571643,0.0013081,-0.0344004,-0.0357085
7,-0.4931727,-0.43318513,"('insensitive', 'sensitive')",-0.079515845,-0.0069086403,0.80013734,0.87021804,0.0758163,0.1433748,0.0675585
8,-0.6278668,-0.6893233,"('unaffectionate', 'affectionate')",0.6154325,0.46711266,1.2947462,1.1893526,0.4274373,0.3223807,-0.1050566
9,-0.8990625,-0.9461952,"('unaffectionate', 'caring')",0.79028606,0.65457815,1.8876517,1.8254743,0.5929584,0.5112857,-0.0816727
10,-0.673938,-0.6270713,"('unsympathetic', 'sympathetic')",-1.3373643,-1.3051243,0.2882644,0.3978579,-0.5743459,-0.5114459,0.0629
11,-1.1824769,-1.1719683,"('unhelpful', 'helpful')",-1.0233424,-0.9308188,1.2843684,1.3253419,-0.3071502,-0.2591484,0.0480018
12,-0.76275176,-0.73211694,"('unsupportive', 'supportive')",0.27680653,0.25541556,-0.7387325,-0.65719575,-0.4082259,-0.3779657,0.0302602
13,-0.55410284,-0.48145717,"('impolite', 'polite')",-0.95037913,-0.8262676,-0.38625163,-0.38039598,-0.6302446,-0.5627069,0.0675377
14,-0.23204464,-0.18813616,"('antisocial', 'social')",0.8239066,0.855952,-0.57146585,-0.58300024,0.0067987,0.0282719,0.0214732
